id,description,url,verified,profile_image_url,location,username,name,protected,public_metrics,pinned_tweet_id,entities
4055802314.0,,,False,https://pbs.twimg.com/profile_images/943120702290345985/OXT4bFEK_normal.jpg,London,Coppercorn_jc,Copper and Corn,False,"{'followers_count': 3, 'following_count': 109, 'tweet_count': 95, 'listed_count': 0}",,
1.0388496262736609e+18,,,False,https://pbs.twimg.com/profile_images/1515047630350565384/TEqcO7PI_normal.jpg,,baozi_oh,Mark Kolakowski,False,"{'followers_count': 13, 'following_count': 23, 'tweet_count': 220, 'listed_count': 0}",,
3311648647.0,"#spaceshost #Music🎵 | #Movies 🎬| #Intersectionality⚡#feminism | #தமிழ் 🎉 | #Anti_Caste ❌| #Animal_Rights🐾

Views are strictly personal.",https://t.co/fRYXtu3tN4,False,https://pbs.twimg.com/profile_images/1508814231277555716/ixl9-IoM_normal.jpg,"Chennai, India",Kaush__Sings,Kaush,False,"{'followers_count': 1133, 'following_count': 568, 'tweet_count': 2368, 'listed_count': 0}",1.4797618952341463e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fRYXtu3tN4', 'expanded_url': 'https://www.smule.com/Kaush_23', 'display_url': 'smule.com/Kaush_23'}]}, 'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'spaceshost'}, {'start': 12, 'end': 18, 'tag': 'Music'}, {'start': 22, 'end': 29, 'tag': 'Movies'}, {'start': 33, 'end': 51, 'tag': 'Intersectionality'}, {'start': 52, 'end': 61, 'tag': 'feminism'}, {'start': 64, 'end': 70, 'tag': 'தமிழ்'}, {'start': 75, 'end': 86, 'tag': 'Anti_Caste'}, {'start': 90, 'end': 104, 'tag': 'Animal_Rights'}]}}"
833703109.0,Matt with 2 tees!,,False,https://pbs.twimg.com/profile_images/1478786870121279490/_zT75Mo5_normal.jpg,meh....,MattTwoTees,MATT,False,"{'followers_count': 127, 'following_count': 379, 'tweet_count': 13320, 'listed_count': 13}",,
542538358.0,sex pack full stack meme stealing tires squealing swat kat tech brat,https://t.co/3W1WlluOud,False,https://pbs.twimg.com/profile_images/1497608282248462337/s-Go86gc_normal.jpg,"New Delhi, India",handle_generic,Akshit Bansal,False,"{'followers_count': 36, 'following_count': 68, 'tweet_count': 9765, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3W1WlluOud', 'expanded_url': 'https://gaurtalab.substack.com/', 'display_url': 'gaurtalab.substack.com'}]}}"
3268395121.0,Lexi Howard Stan // Orange Army // CR7 .,,False,https://pbs.twimg.com/profile_images/1307611094974787584/P-LqLsuo_normal.jpg,,John_Antonioo,JK,False,"{'followers_count': 274, 'following_count': 1609, 'tweet_count': 16947, 'listed_count': 0}",1.475488829658198e+18,
123866618.0,ヴァイオレット・エヴァーガーデン,https://t.co/PwH5OMWBxl,False,https://pbs.twimg.com/profile_images/693018942294589440/45zHFFrc_normal.jpg,fuk,hiyo725,ぴよ,False,"{'followers_count': 2541, 'following_count': 424, 'tweet_count': 665168, 'listed_count': 204}",1.5024291313292657e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PwH5OMWBxl', 'expanded_url': 'https://twitter.com/hiyo725', 'display_url': 'twitter.com/hiyo725'}]}}"
131070443.0,iTweet anything iWant!,https://t.co/NqMaJ7L3Sc,False,https://pbs.twimg.com/profile_images/1512595488692142080/3Cw1uZGI_normal.jpg,Borneo,banochez,𝕭𝖆𝖓𝖔𝖈𝖍𝖊𝖟,False,"{'followers_count': 603, 'following_count': 605, 'tweet_count': 14171, 'listed_count': 5}",1.2951340368183992e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NqMaJ7L3Sc', 'expanded_url': 'https://www.facebook.com/Banochez', 'display_url': 'facebook.com/Banochez'}]}}"
21441741.0,"Experto en todo, fan de Motoi Sakuraba",,False,https://pbs.twimg.com/profile_images/1479984938883567616/U59BRQ3Z_normal.jpg,"Sonora, México",LordTono,Tono,False,"{'followers_count': 513, 'following_count': 524, 'tweet_count': 20633, 'listed_count': 11}",1.4795436122914857e+18,
893076494.0,"Not arrogant, just better.",,False,https://pbs.twimg.com/profile_images/1497981718804185088/4e102fom_normal.jpg,depok,ArioBros,Ario Bimantoro,False,"{'followers_count': 398, 'following_count': 433, 'tweet_count': 10196, 'listed_count': 2}",,
1.257262200101593e+18,何ちゃらバンから復活しました！ 自民党草案への改憲、原発、反対です。 コロナ対策はまず検査から！ 事実に基づくデータ解析から始め、適切な対策まで実施して欲しい。 いつでもどこでもだれでも何度でも無料で検査ができる国になって欲しい。 私たちに出来ることは？ 選挙の投票に行きましょう！ P.S. こちら、裏アカです。,,False,https://pbs.twimg.com/profile_images/1505014992697171968/apjENXIt_normal.jpg,,petit__souhait,プチ😆 好きな文字はඉとකොとතොとසු💓　ස්‍රි ලන්කに住みたいなぁ,False,"{'followers_count': 155, 'following_count': 470, 'tweet_count': 6188, 'listed_count': 1}",1.351826736095191e+18,
84073077.0,,,False,https://pbs.twimg.com/profile_images/1315979809/image_normal.jpg,岡山県,h_a_ichi,ICHIEI💉💉💉🇺🇦,False,"{'followers_count': 13, 'following_count': 159, 'tweet_count': 390, 'listed_count': 0}",,
224666883.0,"I am a ghostly whisper, lost in sky, a stray thought ever fading, stubbornly asking why, wingtips glinting in starlight as through the frozen darkness I fly.",https://t.co/cWxtSZHcu6,False,https://pbs.twimg.com/profile_images/1441686718/5rJ6jt5g_normal,"In my head, thinking, USA.",jeffreadwrite,Turbo Boosted Jeff,False,"{'followers_count': 2324, 'following_count': 2679, 'tweet_count': 259731, 'listed_count': 134}",1.5201566312998953e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cWxtSZHcu6', 'expanded_url': 'http://jeffreadwrite.wordpress.com/', 'display_url': 'jeffreadwrite.wordpress.com'}]}}"
28494926.0,"Loving husband, former manager of @legendcomicsne, writer/editor/co-host of @twoheadednerd, artist at https://t.co/i1UVUcY1Pv, incurable dork.",https://t.co/qel1kTI0CM,False,https://pbs.twimg.com/profile_images/774088780353376256/014VLxIL_normal.jpg,"Omaha, NE",joepatrick116,The Internet’s Joe Patrick,False,"{'followers_count': 725, 'following_count': 747, 'tweet_count': 12942, 'listed_count': 28}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qel1kTI0CM', 'expanded_url': 'http://www.twoheadednerd.com', 'display_url': 'twoheadednerd.com'}]}, 'description': {'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/i1UVUcY1Pv', 'expanded_url': 'http://Instagram.com/joepatrickart', 'display_url': 'Instagram.com/joepatrickart'}], 'mentions': [{'start': 34, 'end': 49, 'username': 'legendcomicsne'}, {'start': 76, 'end': 90, 'username': 'twoheadednerd'}]}}"
1.0429137882471752e+18,"Enjoying life in New England. RTs aren't my own. Like commenting on tweets 10+ yrs ago. Blocked by Pat ""Joey Jeremiah"" Mastroianni of Degrassi, not sure why!",,False,https://pbs.twimg.com/profile_images/1042920714360127488/ow2mGDkq_normal.jpg,,DegrassiHigh2,Degrassi High,False,"{'followers_count': 409, 'following_count': 1083, 'tweet_count': 30587, 'listed_count': 0}",1.090731826698584e+18,
905451666.0,ぬ,,False,https://pbs.twimg.com/profile_images/1352789448660901889/UrjtOPwX_normal.jpg,ぬ,niSIN_SIN,ぬ,False,"{'followers_count': 536, 'following_count': 550, 'tweet_count': 324998, 'listed_count': 15}",1.4890110483721298e+18,
145241833.0,鍵盤弾きとしてはほぼ活動休止中、G十の手習いで始めたチェロで無謀にもアマオケに入団して活動中。人生は野菜スープか、はたまたコーンフレークか？ 世界一好きなミュージシャンは小5から今でもPaul Mccartney。どんなに近代にハマっても神様はBeethoven。好きなトムはヒドルストンとハーディ。,,False,https://pbs.twimg.com/profile_images/1358937370762964992/tnYATK1S_normal.jpg,千葉県の端の方,RABBITran306,らび,False,"{'followers_count': 255, 'following_count': 460, 'tweet_count': 26078, 'listed_count': 15}",,
526643715.0,"Disciple of Christ, married to my best friend, mother to two, daughter of the best, UTK grad, PRSA Accredited",,False,https://pbs.twimg.com/profile_images/1474249586948648988/RFnoV5Q8_normal.jpg,Tennessee,StephanieMilani,"Stephanie Milani,APR",False,"{'followers_count': 240, 'following_count': 890, 'tweet_count': 1100, 'listed_count': 3}",,
411528690.0,楽しんでな,https://t.co/rQCm1Fktcm,False,https://pbs.twimg.com/profile_images/1328483976927821824/hCOgTkVK_normal.jpg,試される大地,Zpou1999,ふくさん,False,"{'followers_count': 230, 'following_count': 198, 'tweet_count': 44088, 'listed_count': 0}",1.5196496391205315e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rQCm1Fktcm', 'expanded_url': 'https://m.youtube.com/watch?v=Ei1l1lgOIaA', 'display_url': 'm.youtube.com/watch?v=Ei1l1l…'}]}}"
236624167.0,🇦🇬,,False,https://pbs.twimg.com/profile_images/1356043725131153408/pUqiLyfF_normal.jpg,Planet Namek,NoForKingWay,😅,False,"{'followers_count': 962, 'following_count': 481, 'tweet_count': 62389, 'listed_count': 6}",8.508269860754145e+17,
2871121013.0,,https://t.co/IOGyA4w9wy,False,https://pbs.twimg.com/profile_images/1189664927914569729/jTFQu3x1_normal.jpg,"Chicago, IL",davilar3y,Rey Davila aka DJ BLU-R3Y,False,"{'followers_count': 107, 'following_count': 576, 'tweet_count': 4595, 'listed_count': 11}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IOGyA4w9wy', 'expanded_url': 'https://www.youtube.com/channel/UCqPkuz6_m39eHY8sLGxkHmw', 'display_url': 'youtube.com/channel/UCqPku…'}]}}"
1.0843068889534833e+18,뭔가 이상한 이데아와 배금주의로 모든걸 스루하는 아줄과 뭔가 이상한 루크와 스루스킬 만렙인 트레이와 제일 이상한데 아무도 태클 안 거는 오르토 보고싶어/포타 https://t.co/lmkpjeEvx5페잉https://t.co/78cXytndDJ,,False,https://pbs.twimg.com/profile_images/1519908112475426816/GFLYUZZZ_normal.jpg,브레이크빌스칼리지,MadeulgariTWST,마들가리_ͲωϟͲ/,False,"{'followers_count': 263, 'following_count': 159, 'tweet_count': 18055, 'listed_count': 3}",1.520791628445012e+18,"{'description': {'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/lmkpjeEvx5', 'expanded_url': 'http://eldergarden.postype.com', 'display_url': 'eldergarden.postype.com'}, {'start': 113, 'end': 136, 'url': 'https://t.co/78cXytndDJ', 'expanded_url': 'https://peing.net/ko/madeulgaritwst', 'display_url': 'peing.net/ko/madeulgarit…'}]}}"
1.0446407010389524e+18,❌❌❌,,False,https://pbs.twimg.com/profile_images/1468061324072660996/zfbwUpcU_normal.jpg,"North London, England",aran_khalas,Aran Khalastchi ✡️,False,"{'followers_count': 1596, 'following_count': 2977, 'tweet_count': 16041, 'listed_count': 2}",1.4763817772498002e+18,
8.554348535542907e+17,love is easy but I am busy -a SSC aspirant,,False,https://pbs.twimg.com/profile_images/1363810367634247682/rrhc4kRM_normal.jpg,India,VINODDAGLA1,Berojgar Vinod dagla,False,"{'followers_count': 88, 'following_count': 104, 'tweet_count': 759, 'listed_count': 0}",1.364911672465363e+18,
392962368.0,"Like cooking, prefer eating. She/her.",,False,https://pbs.twimg.com/profile_images/1035424994178658304/OMXL2pdU_normal.jpg,"Wellington, Aotearoa",Annie__May,Andrea Chehab,False,"{'followers_count': 84, 'following_count': 350, 'tweet_count': 1269, 'listed_count': 0}",,
249520858.0,,https://t.co/1NYjd7bdiB,False,https://pbs.twimg.com/profile_images/880779582688772096/MjTPDfze_normal.jpg,The third level of dream,dom_bimo,Dominicus Bimo,False,"{'followers_count': 75, 'following_count': 158, 'tweet_count': 6819, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1NYjd7bdiB', 'expanded_url': 'https://twitter.com/dom_bimo', 'display_url': 'twitter.com/dom_bimo'}]}}"
333219527.0,"Travel editor, news editor, foreign editor, chief sub editor, chief of staff, turf writer, acting sports editor, early onset osteoarthritis. Integrity.",https://t.co/hCOxbp23ws,False,https://pbs.twimg.com/profile_images/1073063355663843329/Z4UVgQZg_normal.jpg,"St Kilda, Victoria, Australia",GregHackett1,Greg Hackett,False,"{'followers_count': 105, 'following_count': 176, 'tweet_count': 2861, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hCOxbp23ws', 'expanded_url': 'http://haxtrax.com', 'display_url': 'haxtrax.com'}]}}"
175585650.0,"Hardcore Fan of 💖 Ravi Ram Raj 💖
@RaviTeja_offl @AlwaysRamCharan @YUVSTRONG12",https://t.co/SKeF4Pa1Ok,False,https://pbs.twimg.com/profile_images/1250407886015967235/qIni2DPR_normal.jpg,"Hyderabad, Telangana",Rummy2947,Ramesh,False,"{'followers_count': 96, 'following_count': 49, 'tweet_count': 8438, 'listed_count': 3}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SKeF4Pa1Ok', 'expanded_url': 'http://facebook.com/ramesh.bandari', 'display_url': 'facebook.com/ramesh.bandari'}]}, 'description': {'mentions': [{'start': 33, 'end': 47, 'username': 'RaviTeja_offl'}, {'start': 48, 'end': 64, 'username': 'AlwaysRamCharan'}, {'start': 65, 'end': 77, 'username': 'YUVSTRONG12'}]}}"
1596556598.0,What are you doing in my swamp,,False,https://pbs.twimg.com/profile_images/1506706848233230346/PLd1xcm5_normal.jpg,,lkellogg963,Eric Forman,False,"{'followers_count': 311, 'following_count': 537, 'tweet_count': 2298, 'listed_count': 4}",,
37119686.0,"🇺🇸Military/veteran supporter, photo and memory preservation specialist, National and State Parks, ⚽️ Liverpool FC #YNWA, ⚾️ Twins, 🏒Gopher hockey, 🎬🎶80s",,False,https://pbs.twimg.com/profile_images/690321547337138176/gweMayeS_normal.jpg,"Minnesota, USA",KLHDesigns,Kris Henrik,False,"{'followers_count': 869, 'following_count': 1374, 'tweet_count': 8982, 'listed_count': 21}",7.315085554847826e+17,"{'description': {'hashtags': [{'start': 114, 'end': 119, 'tag': 'YNWA'}]}}"
3155798413.0,"Navil's Mama, teacher by profession, proud to be a Maldivian 🇲🇻",,False,https://pbs.twimg.com/profile_images/1210642030482751488/fbOPMpJi_normal.jpg,Maldives,PharuGayyoom,🇲🇻 Farzana A Gayyoom 🇵🇸,False,"{'followers_count': 16, 'following_count': 69, 'tweet_count': 292, 'listed_count': 0}",,
30564609.0,"I am a Christian, wife, Art teacher, artist, musician, photographer, writer...",https://t.co/V6poW1i6FR,False,https://pbs.twimg.com/profile_images/1462470377012178960/YpnbPO1n_normal.jpg,"North Carolina, USA",amazingaag,Amanda A Gordon,False,"{'followers_count': 201, 'following_count': 251, 'tweet_count': 7766, 'listed_count': 9}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V6poW1i6FR', 'expanded_url': 'http://amandagordonart.blogspot.com', 'display_url': 'amandagordonart.blogspot.com'}]}}"
62468251.0,The husband of @yotii23.,,False,https://pbs.twimg.com/profile_images/1146121561/QR_Code_normal.jpg,"Tokyo, Japan",_ko1,_ko1,False,"{'followers_count': 4101, 'following_count': 597, 'tweet_count': 103792, 'listed_count': 273}",,"{'description': {'mentions': [{'start': 15, 'end': 23, 'username': 'yotii23'}]}}"
9.476351684451082e+17,"Not the Messiah......... 👼
just looking for my piece of happiness, let me know if you find it 😝
 snap bejayar",,False,https://pbs.twimg.com/profile_images/1267523895474696193/6BBsx3LT_normal.jpg,"Scotland, United Kingdom",Brian_Robinson4,Brian Robinson,False,"{'followers_count': 154, 'following_count': 257, 'tweet_count': 52955, 'listed_count': 0}",1.1654534299988337e+18,
84506342.0,dreamer and believer,,False,https://pbs.twimg.com/profile_images/1088316892849295360/abL9gPrO_normal.jpg,Mumbai,romaagarwal,Roma Agarwal Kasat,False,"{'followers_count': 172, 'following_count': 565, 'tweet_count': 633, 'listed_count': 3}",,
41976845.0,Please don’t forget my h 💖💚,,False,https://pbs.twimg.com/profile_images/1083518521173311488/jDHTRYBy_normal.jpg,PHL | DC | BK | PHL,Sarocious,Sarah,False,"{'followers_count': 685, 'following_count': 950, 'tweet_count': 52807, 'listed_count': 5}",,
87523063.0,Just trying to make the world a better place. Loan officer in OKC. Doing it right. Fan of sports & movies. Bigger fan of kindness.,,False,https://pbs.twimg.com/profile_images/1494546964125569040/uQhw_0sC_normal.jpg,"Oklahoma City, OK",JoshuaToney,Joshua Toney,False,"{'followers_count': 513, 'following_count': 1045, 'tweet_count': 33806, 'listed_count': 15}",1.2806432130329068e+18,
1.4196424960411116e+18,短期5月~〇 長期8月~〇 https://t.co/hEYeXLQLKa,https://t.co/MIpTbpKcin,False,https://pbs.twimg.com/profile_images/1506441349046104067/n7OSUZ_t_normal.jpg,,NS_MaQ,胎動,False,"{'followers_count': 167, 'following_count': 169, 'tweet_count': 1168, 'listed_count': 7}",1.505124968342106e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MIpTbpKcin', 'expanded_url': 'https://profcard.info/u/KTCmDn94oOdGhc0037345mP92eO2', 'display_url': 'profcard.info/u/KTCmDn94oOdG…'}]}, 'description': {'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/hEYeXLQLKa', 'expanded_url': 'https://skeb.jp/@NS_MaQ', 'display_url': 'skeb.jp/@NS_MaQ'}]}}"
1.4966528807363215e+18,,,False,https://pbs.twimg.com/profile_images/1496778987007139841/L8iYvX7j_normal.jpg,,000handsanitiz,222,False,"{'followers_count': 3, 'following_count': 17, 'tweet_count': 278, 'listed_count': 0}",,
125414395.0,"ESG | CSR | SUSTAINABILITY | MARATHON | 
କେଡେ ସୁନ୍ଦର ରାଇଜ ମୋର, କେଡେ ମିଠା ମୋ ଭାଷା.

(Views & opinions are personal)",,False,https://pbs.twimg.com/profile_images/1069426871920717824/J5uu7zQh_normal.jpg,Mumbai | Delhi | Brajrajnagar,Pratyushpanda,Pratyush Panda / प्रत्यूष / ପ୍ରତ୍ୟୁଷ୍,False,"{'followers_count': 757, 'following_count': 558, 'tweet_count': 10452, 'listed_count': 14}",1.501271128966271e+18,
17330462.0,自営（ヒマ）発言の8割がリプライそのほとんどがあいさつです；；基本ｵｷﾗｸなことしかつぶやいてません。よろしかったらフォローお願いします。すべての知識が中途半端であるコトを自覚せずにはおれない今日この頃です。心は広くありたい。日々是修行です、いやほんとに。ヘッダ画像は国宝聖天山歓喜院。,http://t.co/cy2kbkoUAH,False,https://pbs.twimg.com/profile_images/1139259457/youchi_normal.jpg,"埼玉県川口市 kawaguchi,saitama",stonedpc,らりるれろっく,False,"{'followers_count': 1101, 'following_count': 1350, 'tweet_count': 102216, 'listed_count': 72}",,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/cy2kbkoUAH', 'expanded_url': 'http://iddy.jp/profile/rock_stonedpc/', 'display_url': 'iddy.jp/profile/rock_s…'}]}}"
1.0315288986668728e+18,"Laughing like a villain. Irregular bibliophile. Cunning linguist.♠️

Current project: A family tree",,False,https://pbs.twimg.com/profile_images/1461637382923595777/7FMLbtah_normal.jpg,,LambCurious,Double puntendre,False,"{'followers_count': 116, 'following_count': 140, 'tweet_count': 13410, 'listed_count': 1}",1.1396168878249492e+18,
23885230.0,"Deltona Mayor, Stylist, 🌴FLA & Packers💚💛 “You have enemies? Good.That means you've stood up for something, sometime in your life."" WC. Tweets are mine 😎",https://t.co/uqdjQjdKOB,False,https://pbs.twimg.com/profile_images/501416634607620098/oIKj2YaX_normal.jpeg,"Deltona, Florida",HeidiKH,HeidiKH,False,"{'followers_count': 314, 'following_count': 758, 'tweet_count': 5775, 'listed_count': 12}",1.0857272794377912e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uqdjQjdKOB', 'expanded_url': 'http://heidiherzberg.com', 'display_url': 'heidiherzberg.com'}]}}"
1068420446.0,혼잣말. 팔로x.,,False,https://pbs.twimg.com/profile_images/1511563155951869953/37oblLl2_normal.jpg,,diary_trash,랄라 주접계,False,"{'followers_count': 0, 'following_count': 107, 'tweet_count': 17886, 'listed_count': 0}",1.4343386702495375e+18,
2382731677.0,"An old dog howling to the moon. lives on Ngunawal country
NO DM's",,False,https://pbs.twimg.com/profile_images/443141182244130816/zcXMA4O1_normal.jpeg,,DesignLindsay,Christian Lindsay,False,"{'followers_count': 260, 'following_count': 746, 'tweet_count': 5143, 'listed_count': 6}",,
15160862.0,Founder: Etta Luxe * pho/ramen addict * seeker of goodness * theme parker * gamer * she/her,,False,https://pbs.twimg.com/profile_images/1346483320952119296/s5PUiKER_normal.jpg,a tiny blue marble in space,LeeGainer,one day at a time,False,"{'followers_count': 350, 'following_count': 404, 'tweet_count': 8400, 'listed_count': 0}",1.4972064981910979e+18,
341091293.0,"News and sports nut, Hawkeye for life.",,False,https://pbs.twimg.com/profile_images/566703294643331072/48586Zu3_normal.jpeg,"Dallas, TX",UIowaGirl,Kimberly B. 🇺🇦,False,"{'followers_count': 371, 'following_count': 614, 'tweet_count': 15499, 'listed_count': 4}",,
46873302.0,,,False,https://pbs.twimg.com/profile_images/796417571708878848/Bnt2CNpv_normal.jpg,"Philadelphia, PA",SouthPhillyPT,C,False,"{'followers_count': 158, 'following_count': 553, 'tweet_count': 10787, 'listed_count': 15}",,
1.1468668668595896e+18,"Gaps r creatd
Nt by 'Wht s said
Bt by 'Hw it s said
Wht s said reaches d Mind.
Hw it s said reaches d Heart.
N thr s No way 2 win d Mind 
wthut winning d Heart",,False,https://pbs.twimg.com/profile_images/1162366792716574725/B1KUtsXL_normal.jpg,Madurai,r_nishanthini,Nishanthini R,False,"{'followers_count': 25, 'following_count': 125, 'tweet_count': 381, 'listed_count': 0}",,
844685904.0,Dumbass,,False,https://pbs.twimg.com/profile_images/1022146153813626881/2gwgVb4I_normal.jpg,Republic of the Philippines,AndyBanson,Andy Banson,False,"{'followers_count': 225, 'following_count': 216, 'tweet_count': 20923, 'listed_count': 0}",1.4850780599174103e+18,
57580987.0,Kashmiri in exile,,False,https://pbs.twimg.com/profile_images/1519889540575494144/ctWmmlof_normal.jpg,"Bengaluru, India",racjeev,rachana 𑆫𑆖𑆤𑆳,False,"{'followers_count': 90, 'following_count': 518, 'tweet_count': 7322, 'listed_count': 1}",,
20819955.0,Digital Marketing Director for Builder Insight Group and a lover of everything Niagara.,https://t.co/dsnmqIiTwV,False,https://pbs.twimg.com/profile_images/1286488354201239554/VGHYpwoJ_normal.jpg,"Fonthill, Ontario",Lindaz7z,Linda Warren Camus,False,"{'followers_count': 834, 'following_count': 1713, 'tweet_count': 3278, 'listed_count': 62}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dsnmqIiTwV', 'expanded_url': 'http://www.warrenpiece.ca', 'display_url': 'warrenpiece.ca'}]}}"
