id,protected,name,description,username,url,verified,profile_image_url,public_metrics,entities,pinned_tweet_id,location
315417440,False,marta gonzalez ferna,"amante de los deportes, especialmente la F1. Alonsista y orgullosa de serlo",martagonzalezfe,,False,https://pbs.twimg.com/profile_images/1461993804131622921/Lbw2DIvi_normal.jpg,"{'followers_count': 3711, 'following_count': 1211, 'tweet_count': 169600, 'listed_count': 137}",,1.2399099003372708e+18,
1446011866111791104,False,Faye,🇺🇦🇺🇦,Justme32564666,,False,https://pbs.twimg.com/profile_images/1446012017802989569/ze9Lpxqt_normal.jpg,"{'followers_count': 32, 'following_count': 174, 'tweet_count': 635, 'listed_count': 0}",,,
727405108812767232,False,Amy 💕🐾📚,"I’m a postie & married to a postie. With 2 fabulous Labradors, Jeffrey & Jimmy. Trying to conquer my ever growing book list. Am Reading #ATerribleKindness",JeffPlusJimmy,,False,https://pbs.twimg.com/profile_images/1085889876996825089/1ERzTkd3_normal.jpg,"{'followers_count': 512, 'following_count': 589, 'tweet_count': 2160, 'listed_count': 0}","{'description': {'hashtags': [{'start': 136, 'end': 154, 'tag': 'ATerribleKindness'}]}}",1.1601660423851581e+18,North Wales
1176491961886416896,False,CuteLittleLaura,"20
Trans and proud
Demigirl
Biromantic
Demisexual
Polyamorous
She/they
Aspiring writer
Pfp from @starsleeps
Hufflepuff",PrincessLaura_,,False,https://pbs.twimg.com/profile_images/1462043971539161096/iROxOCUV_normal.jpg,"{'followers_count': 97, 'following_count': 614, 'tweet_count': 2524, 'listed_count': 0}","{'description': {'mentions': [{'start': 96, 'end': 107, 'username': 'starsleeps'}]}}",,
2307052362,False,影月零,ゲームとかラノベ好き 騎士様 騎空士様 マスター 指揮官 プロデューサー プレインズウォーカーやってます,kagetsukizero,,False,https://pbs.twimg.com/profile_images/426426767767633920/Yz2j7acc_normal.jpeg,"{'followers_count': 71, 'following_count': 753, 'tweet_count': 9323, 'listed_count': 1}",,,
1284780693168545792,False,Chris Fox,Red runner 🏃‍♂️ #mufc #legacyfan,FoxRed1983,,False,https://pbs.twimg.com/profile_images/1431684646501236737/wLEKKbf2_normal.jpg,"{'followers_count': 72, 'following_count': 569, 'tweet_count': 1108, 'listed_count': 0}","{'description': {'hashtags': [{'start': 16, 'end': 21, 'tag': 'mufc'}, {'start': 22, 'end': 32, 'tag': 'legacyfan'}]}}",1.370865033329148e+18,"Manchester, England"
1253684105658667008,False,𝒋𝒆𝒊𝒎𝒚,"𝑆𝒉𝑒/𝒉𝑒𝑟 
𝐿𝑒𝑜 ♌
𝐼𝑛𝑓𝑝-𝑡",_Bollilexby_,,False,https://pbs.twimg.com/profile_images/1478712784493940742/uKIDo7KR_normal.jpg,"{'followers_count': 101, 'following_count': 145, 'tweet_count': 6116, 'listed_count': 0}",,1.3423983363101368e+18,"Madrid, Comunidad de Madrid"
1073604027512958976,False,Королева👑,"Chess, Marvel and Eric Cartman so kewl/ Gin, wine & Miso Soup connoisseur/sushi lover😋",JoyJMurraya,https://t.co/IY9c366uQH,False,https://pbs.twimg.com/profile_images/1514757616127336454/5bSlqY6z_normal.jpg,"{'followers_count': 63462, 'following_count': 897, 'tweet_count': 64225, 'listed_count': 30}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IY9c366uQH', 'expanded_url': 'https://youtube.com/channel/UChHjL9_T-BXtqEdDlVw-nbw', 'display_url': 'youtube.com/channel/UChHjL…'}]}}",,"Nairobi, Kenya"
229647951,False,#AllMen,Problem. Problem solver. He/Him. Co-founder of Mandem quiz team,Ling_14,,False,https://pbs.twimg.com/profile_images/1496948212430778385/8Xa8ckr6_normal.jpg,"{'followers_count': 675, 'following_count': 674, 'tweet_count': 51736, 'listed_count': 2}",,1.5220884834472591e+18,
1061727282367217664,False,Emma Manna,Hakuna matata 🌺,emmamanna_,,False,https://pbs.twimg.com/profile_images/1493172391312343042/RGx0kc1a_normal.jpg,"{'followers_count': 44, 'following_count': 46, 'tweet_count': 508, 'listed_count': 0}",,,
292597596,False,Barbara Alba Olmedo,asi soy yo..,barbara__alba,,False,https://pbs.twimg.com/profile_images/1359636693482168321/Jb45KwOt_normal.jpg,"{'followers_count': 72, 'following_count': 260, 'tweet_count': 1304, 'listed_count': 0}",,,
1269646605155815424,False,Mia Kira Cat 🏳️‍⚧️ 🏳️‍🌈,"Working for NHS to pay the bills. At heart a Photographer, Curator, Art Historian. Started 💊 18.01.22. Occasional tweets on art, f1, triathlon, movies, gaming.",KiraCatLondon,,False,https://pbs.twimg.com/profile_images/1463089344810528768/32EyQF8X_normal.jpg,"{'followers_count': 1562, 'following_count': 1237, 'tweet_count': 2555, 'listed_count': 1}",,,London/Gloucester
232451290,False,raq 🧶🌈🫠,she/her,raquella__,,False,https://pbs.twimg.com/profile_images/1453373511137775616/jClHVRiA_normal.jpg,"{'followers_count': 82, 'following_count': 104, 'tweet_count': 23235, 'listed_count': 11}",,,cali
16173574,False,Joey Oberhoffner 🇺🇦,“Bear Spray Guy”. Politico. Unelectable. Choir teacher. Dog Dad. Doting uncle. World-Class Hugger. INFJ. Agent of Change. Does not like the cobra chicken. tl;dr,oberhoffner,https://t.co/XMpyk1WVJa,False,https://pbs.twimg.com/profile_images/885291444478423040/BsjMyoxw_normal.jpg,"{'followers_count': 2833, 'following_count': 1509, 'tweet_count': 30855, 'listed_count': 79}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XMpyk1WVJa', 'expanded_url': 'https://unelectables.ca/', 'display_url': 'unelectables.ca'}]}}",1.4966902329130557e+18,"Calgary, Alberta, Canada"
954721522182057984,False,しらたま,音ゲー/FGO/グラブル/スプラトゥーン2/ごはん/成人済 RT多めです。 フォローの際リプを頂けると気付きやすいので、助かります。 よろしくお願いします。,x4ratamax,,False,https://pbs.twimg.com/profile_images/1021091707251593226/JYFDZy0Y_normal.jpg,"{'followers_count': 58, 'following_count': 101, 'tweet_count': 25715, 'listed_count': 1}",,,
32842066,False,MJ,"Free Palestine, BLM, Get vaxxed and fuck the DA",mjdurban,,False,https://pbs.twimg.com/profile_images/1473688161163354122/YSujE3Vq_normal.jpg,"{'followers_count': 168, 'following_count': 1151, 'tweet_count': 1065, 'listed_count': 1}",,,"Durban, South Africa"
55958403,False,deepfriedlard,,deepfriedlard,,False,https://pbs.twimg.com/profile_images/784862878171996160/symXYSVf_normal.jpg,"{'followers_count': 454, 'following_count': 559, 'tweet_count': 57727, 'listed_count': 29}",,1.232866976315269e+18,United States
1175072120382074880,False,Jules Conner,"Absolute animal. But in a good way.

South West England. Specialist Paramedic. Great communicationer.",conner_jules,,False,https://pbs.twimg.com/profile_images/1308843349953179650/ISDN6LS2_normal.jpg,"{'followers_count': 84, 'following_count': 305, 'tweet_count': 1977, 'listed_count': 1}",,,
3187269412,False,Saoirse Nic Pharthaláin,Retired and enjoying life ❤️ Older than I look 😉 Ex.RAF officer / retired physics teacher./ research scientist. Cat 🐱 person ❤️ 🇮🇪 🇬🇧,SaoirseWilliams,,False,https://pbs.twimg.com/profile_images/1487148888989519873/_zj5cmPF_normal.jpg,"{'followers_count': 2095, 'following_count': 1912, 'tweet_count': 11523, 'listed_count': 1}",,9.807618076179538e+17,"Lincoln, England / Co. Clare "
219252242,False,Adriana Mula Aznar,Live your life. ✌,AdrianaMula,,False,https://pbs.twimg.com/profile_images/1518899216864661506/rMM3wM8N_normal.jpg,"{'followers_count': 324, 'following_count': 1274, 'tweet_count': 4910, 'listed_count': 0}",,,"Almería, España"
1319568070302593024,False,ささき/way,高専情報系,KeiMohSiso,https://t.co/qEAiq3o7qK,False,https://pbs.twimg.com/profile_images/1319568234727698434/v1NpvosS_normal.jpg,"{'followers_count': 127, 'following_count': 158, 'tweet_count': 2822, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qEAiq3o7qK', 'expanded_url': 'https://www.geartics.com/KeiMohSiso', 'display_url': 'geartics.com/KeiMohSiso'}]}}",,
1028802252138577920,False,Onyinyechukwu Stephanie🧡,"Hey, I am a quiet storyteller/writer.||Reformer||

Quiet is the best place to be.",Onyinye__Steph,https://t.co/932D52kpTO,False,https://pbs.twimg.com/profile_images/1508934883036614667/ZkZtMWGH_normal.jpg,"{'followers_count': 910, 'following_count': 1280, 'tweet_count': 2105, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/932D52kpTO', 'expanded_url': 'https://medium.com/@Orangeworld', 'display_url': 'medium.com/@Orangeworld'}]}}",1.5196866690158633e+18,"Federal Capital Territory, Nig"
208850733,False,🍏Dylanᶻ🍏,"He/Him 🏳️‍🌈  Gryffindor|Virgo  Lover of Music, Movies and TV  ZAYN👑  BIGBANG💛  GOT7💚  iKON(7)❤️  PENTAGON(10)💙  BLACKPINK🖤  2NE1♠️  WOODZ🧡💙",TheWangZquad,,False,https://pbs.twimg.com/profile_images/1523809805919563776/AAM2BbxS_normal.jpg,"{'followers_count': 371, 'following_count': 717, 'tweet_count': 9148, 'listed_count': 2}",,1.336536723145298e+18,OK
4823051921,False,Anakin,🏁🏁🏁 #Magic. Sports sucks. Purgatory of Jacksonville Jaguars,PastorSmooth__,,False,https://pbs.twimg.com/profile_images/1499279043207827457/0BG8Z8vp_normal.jpg,"{'followers_count': 52, 'following_count': 147, 'tweet_count': 3912, 'listed_count': 5}","{'description': {'hashtags': [{'start': 4, 'end': 10, 'tag': 'Magic'}]}}",,Negro/Nigga
203645328,False,天の声,ゲーム大好きお兄さん(`・ω・´) ただのゲーム好き( ´∀｀) ホワイトベルガー Vaper,tennokoe_nakami,https://t.co/SNygE7Vvlk,False,https://pbs.twimg.com/profile_images/378800000762020333/b62e4320779550d24e3936d40f923dd5_normal.jpeg,"{'followers_count': 222, 'following_count': 2058, 'tweet_count': 23185, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SNygE7Vvlk', 'expanded_url': 'https://www.twitch.tv/snow_wissen', 'display_url': 'twitch.tv/snow_wissen'}]}}",,
19535324,False,Nicola Santamaria 💙,"Theologian and knitter who also likes to crochet, sing and play the flute.",njs44,,False,https://pbs.twimg.com/profile_images/1209366632/Nicky_normal.jpg,"{'followers_count': 270, 'following_count': 484, 'tweet_count': 1575, 'listed_count': 0}",,,Hertfordshire
560579271,False,sandra_linares,Los que me conocen ya saben cómo soy...Simplemente intento ser feliz!!!,sandra_linares,,False,https://pbs.twimg.com/profile_images/3391612520/ee8cf67a3c620b57b55bf0af205231d5_normal.jpeg,"{'followers_count': 44, 'following_count': 140, 'tweet_count': 854, 'listed_count': 2}",,,
181371077,False,★Shia,hi i'm shia/nora | she/her | 20↑ | yells a lot | RT heavy | art account: @shialatier,natumorrow,https://t.co/mBu4feDY4t,False,https://pbs.twimg.com/profile_images/1078289561011306499/3lyOCvNA_normal.jpg,"{'followers_count': 114, 'following_count': 151, 'tweet_count': 224136, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mBu4feDY4t', 'expanded_url': 'http://shialatier.carrd.co', 'display_url': 'shialatier.carrd.co'}]}, 'description': {'mentions': [{'start': 73, 'end': 84, 'username': 'shialatier'}]}}",8.54856092614103e+17,
1457224994,False,janet evans,"retired, nana to 2 girls and 3 boys, love to sew, knit and crochet for charity",nanajanet2,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 5, 'following_count': 54, 'tweet_count': 223, 'listed_count': 0}",,,
300889482,False,Goodcar,,Goodcar87,,False,https://pbs.twimg.com/profile_images/1515586276254224386/6mZZFWwu_normal.jpg,"{'followers_count': 221, 'following_count': 271, 'tweet_count': 34887, 'listed_count': 4}",,,Somewhere
3321151451,False,Sr. Salmón,"Química UAM 🧪
Opinador con mala leche 👺",Sr_Salmon02,,False,https://pbs.twimg.com/profile_images/1455173570192199683/JS-Q230S_normal.jpg,"{'followers_count': 170, 'following_count': 284, 'tweet_count': 8370, 'listed_count': 0}",,1.3059820359961436e+18,"Madrid, Comunidad de Madrid"
16715236,False,J Ecklund 🌱😈☃️🇺🇦,Liberal software engineer and dedicated father living in beautiful CO. 🗻❄ #Organic #Vegan #VoteBlue2022 📷/👻 m.prowler,mProwler,https://t.co/l8ZGztsNTj,False,https://pbs.twimg.com/profile_images/1496619708044488705/hEYIgXQU_normal.jpg,"{'followers_count': 5038, 'following_count': 5563, 'tweet_count': 6549, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l8ZGztsNTj', 'expanded_url': 'https://twitter.com/search/?q=from:mProwler', 'display_url': 'twitter.com/search/?q=from…'}]}, 'description': {'hashtags': [{'start': 74, 'end': 82, 'tag': 'Organic'}, {'start': 83, 'end': 89, 'tag': 'Vegan'}, {'start': 90, 'end': 103, 'tag': 'VoteBlue2022'}]}}",1.4937392775192412e+18,"Englewood, Colorado, USA"
86166278,False,yavru ömer,spor muhabiri spor EŞİTTİR ayaktopu DEĞİLDİRR!! ve gasteci ile gazeteci de aynı DEĞİLDİRR! instagram: @yavruomer,yavruomer,,False,https://pbs.twimg.com/profile_images/1497192932079771674/oh5w14-K_normal.jpg,"{'followers_count': 2456, 'following_count': 683, 'tweet_count': 35842, 'listed_count': 36}","{'description': {'mentions': [{'start': 102, 'end': 112, 'username': 'yavruomer'}]}}",,istanbul-türkiye
559072218,False,Pablo Raso.,"Nada más estimulante que hacer el humor.

Ministro de Concordia por la gracia del gran Patán.
https://t.co/QYtdjzWThn",PabloRaso1,,False,https://pbs.twimg.com/profile_images/1515265668165287939/uxbg-vWE_normal.jpg,"{'followers_count': 1865, 'following_count': 731, 'tweet_count': 37723, 'listed_count': 15}","{'description': {'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/QYtdjzWThn', 'expanded_url': 'https://twitter.com/fielperroPatan/status/1432947085914091523?s=19', 'display_url': 'twitter.com/fielperroPatan…'}]}}",1.4678862428975677e+18,
23857864,False,raggle taggles,"an idea transcended into life. I've the intellectual confidence to appear stupid, sometimes. tag/he/they",taggles,,False,https://pbs.twimg.com/profile_images/1399782519973744640/EfNWLlBz_normal.jpg,"{'followers_count': 381, 'following_count': 828, 'tweet_count': 11207, 'listed_count': 4}",,,"Dublin City, Ireland"
17315027,False,ητς (Ph.D.),why aren't you being excellent to each other already? hmm?,en_ti_es,https://t.co/6D5T9NHIW3,False,https://pbs.twimg.com/profile_images/378800000833413121/800dd2553950859349038ee5c0a16558_normal.png,"{'followers_count': 170, 'following_count': 383, 'tweet_count': 1403, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6D5T9NHIW3', 'expanded_url': 'https://nts.is/sprechstunde', 'display_url': 'nts.is/sprechstunde'}]}}",,Zürich
1290698465157292032,False,El tito Kasti,"Tuiteo, ergo SUUUUU (Sigue a mi puto grupo: @autenticabasura)",prodelkastineo,,False,https://pbs.twimg.com/profile_images/1290698882981212161/gG3kYwsd_normal.jpg,"{'followers_count': 1141, 'following_count': 133, 'tweet_count': 9050, 'listed_count': 0}","{'description': {'mentions': [{'start': 44, 'end': 60, 'username': 'autenticabasura'}]}}",1.4041208768833536e+18,
67033246,False,Jim Dale,"Orient for football, Essex for Cricket. Turning out for @ansonstgeorge CC since 1995. Dysgwr Cymraeg. Proficient in cockney. Born in Romford.",Mr_Tea82,,False,https://pbs.twimg.com/profile_images/1252939732813844480/9r4bfWVm_normal.jpg,"{'followers_count': 454, 'following_count': 732, 'tweet_count': 9496, 'listed_count': 8}","{'description': {'mentions': [{'start': 56, 'end': 70, 'username': 'ansonstgeorge'}]}}",1.2218667817211576e+18,"East Ham, London"
554494940,False,Michael Breuer,still a grumpy engineer. slowly starting to travel again.,tweetzyxbac,,False,https://pbs.twimg.com/profile_images/461901688635273217/bv88hNvp_normal.jpeg,"{'followers_count': 66, 'following_count': 734, 'tweet_count': 3595, 'listed_count': 9}",,,mostly @home
14830887,False,The Urban Dragon 🏳️‍🌈🌻,"Sarcasm and cat photos provided free of charge. Occasional artwork and 3d printing may occur. Ephesians 4:29 Mostly They/Them, it’s complicated.",TheUrbanDragon,,False,https://pbs.twimg.com/profile_images/54389640/dragons_normal.jpg,"{'followers_count': 234, 'following_count': 327, 'tweet_count': 1476, 'listed_count': 9}",,1.4865131187548365e+18,Florida
851825894,False,JusVLC,,juus_bvb,https://t.co/611ip3ctqT,False,https://pbs.twimg.com/profile_images/1430144982158135314/ZKhXtW51_normal.jpg,"{'followers_count': 315, 'following_count': 318, 'tweet_count': 7738, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/611ip3ctqT', 'expanded_url': 'http://www.vlcurbantraining.com', 'display_url': 'vlcurbantraining.com'}]}}",,Valencia
19090708,False,Wandering Nick 🚐🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇺🇦🇪🇺,"Music, food, wine, whisky, cars, WW2 History, F1, planes, travel, tech, Wales🏴󠁧󠁢󠁷󠁬󠁳󠁿, Italy 🇮🇹, 🏃‍♂️,🚴💛🇺🇦💙 #RejoinEU 🇪🇺",smart67,,False,https://pbs.twimg.com/profile_images/1501989864291639304/qMUyL_Ji_normal.jpg,"{'followers_count': 170, 'following_count': 1104, 'tweet_count': 5827, 'listed_count': 10}","{'description': {'hashtags': [{'start': 107, 'end': 116, 'tag': 'RejoinEU'}]}}",,East Yorkshire
433202317,False,Katie 🌸,,KatieL_x,,False,https://pbs.twimg.com/profile_images/1439263275292758023/jccZS7J6_normal.jpg,"{'followers_count': 263, 'following_count': 286, 'tweet_count': 335, 'listed_count': 2}",,,"Birmingham, UK"
386276003,False,Miguel Jerez,Alzaos!,Raimaksu,,False,https://pbs.twimg.com/profile_images/858710015112249344/EYT9fBXO_normal.jpg,"{'followers_count': 41, 'following_count': 97, 'tweet_count': 696, 'listed_count': 1}",,,"Santa Cruz de Tenerife, Spain"
557164143,False,Nieve Thomas,"European from Liverpool. Worcestershire currently via Hull, Angers, Southport, London, Keighley, Leeds, Sutton Coldfield and Huddersfield....",nievethomas,,False,https://pbs.twimg.com/profile_images/1500386152758583297/wfpbKTql_normal.jpg,"{'followers_count': 134, 'following_count': 219, 'tweet_count': 11145, 'listed_count': 13}",,,Worcestershire
218476732,False,ギジェルモスクエア,バレンシアニスタとジェフを追う一般サッカーアカウントだった何か 旅行とか山とかテニスとか工藤忍とか,flere210tears,,False,https://pbs.twimg.com/profile_images/1510099343852052482/nISYNVl0_normal.jpg,"{'followers_count': 247, 'following_count': 335, 'tweet_count': 141448, 'listed_count': 0}",,1.4116634065415905e+18,東北新幹線
1268354361169719296,False,Nikholai Greene,"Producer / Song Writer / Recording, Mixing, and Mastering Engineer / CEO and Founder of N.M.G Music / N.M.G Dubz",nikholaigreene,,False,https://pbs.twimg.com/profile_images/1268354639424077824/rTmmBQz9_normal.jpg,"{'followers_count': 184, 'following_count': 192, 'tweet_count': 1118, 'listed_count': 0}",,,United States
287924166,False,Chaotic Witch Bitch 🤪🤗🥰,I’m a girl with tattoos who likes getting in trouble.... or just always gets in trouble anyways 🙃🏳️‍🌈 2/4/18 💚🦅 1-800-273-8255 #blacklivesmatter,CapricornYvonne,,False,https://pbs.twimg.com/profile_images/1399160555567521793/DC1DilIz_normal.jpg,"{'followers_count': 792, 'following_count': 603, 'tweet_count': 166536, 'listed_count': 50}","{'description': {'hashtags': [{'start': 127, 'end': 144, 'tag': 'blacklivesmatter'}]}}",1.3271146030887854e+18,(215) Philadelphia
74099652,False,Ericka Samantha 🌸,In the pursuit of dreams. On ne voit bien qu'avec le cœur 💖,GomezEricka,,False,https://pbs.twimg.com/profile_images/1523322187088031745/cvLPtpHC_normal.jpg,"{'followers_count': 294, 'following_count': 342, 'tweet_count': 11389, 'listed_count': 2}",,1.1028642629285888e+18,
1952997942,False,Daphne C. Thian,"Sprite from Borneo. I take photos, tell stories, and sing in the shower.",daphnecthian,https://t.co/DC5mUREPos,False,https://pbs.twimg.com/profile_images/1455828550880096260/A_OJxoJq_normal.jpg,"{'followers_count': 90, 'following_count': 264, 'tweet_count': 1784, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DC5mUREPos', 'expanded_url': 'http://linkedin.com/in/daphnecthian', 'display_url': 'linkedin.com/in/daphnecthian'}]}}",1.458322918824235e+18,
1059492384,False,Michael DeCarlo,"Father to Christina, Alex, Addison and Charlie. Grandfather to Harper. Husband to Dana. Jayhawk for life. #RCJH #KUBBALL #BLACKHAWKS #ROYALS #CHIEFS #SKC",KUJayhawk1,,False,https://pbs.twimg.com/profile_images/448344284572311552/pA5EggUh_normal.jpeg,"{'followers_count': 1922, 'following_count': 2019, 'tweet_count': 17248, 'listed_count': 9}","{'description': {'hashtags': [{'start': 106, 'end': 111, 'tag': 'RCJH'}, {'start': 112, 'end': 120, 'tag': 'KUBBALL'}, {'start': 121, 'end': 132, 'tag': 'BLACKHAWKS'}, {'start': 133, 'end': 140, 'tag': 'ROYALS'}, {'start': 141, 'end': 148, 'tag': 'CHIEFS'}, {'start': 149, 'end': 153, 'tag': 'SKC'}]}}",,"Olathe, KS"
20817871,False,Na Bean,"debauchee of dew ✨ wordsmith née paleoecologist 🔬🔭 🎶⚡ she/her 🦄 BE BRAVE, BE KIND",NaBean,,False,https://pbs.twimg.com/profile_images/1333979148923006977/HGujpyny_normal.jpg,"{'followers_count': 95, 'following_count': 142, 'tweet_count': 18373, 'listed_count': 14}",,1.2537673193161646e+18,amiskwaciy-wâskahikan/treaty 6
86085887,False,🦄 Nia,💜🌈💙Treat people with kindness 💙🌈💜,niaegregory,https://t.co/F1EJZvOz4z,False,https://pbs.twimg.com/profile_images/1399745541748187136/6X_j_Tsk_normal.jpg,"{'followers_count': 1022, 'following_count': 609, 'tweet_count': 58031, 'listed_count': 22}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F1EJZvOz4z', 'expanded_url': 'https://www.instagram.com/niaegregory/', 'display_url': 'instagram.com/niaegregory/'}]}}",1.3131620600968438e+18,"Bridgend, Wales"
1452207582320410624,False,Spadgie,,Spadgewang,,False,https://pbs.twimg.com/profile_images/1480674747004248065/j6VwHJyG_normal.jpg,"{'followers_count': 7, 'following_count': 105, 'tweet_count': 81, 'listed_count': 0}",,,
