id,name,url,protected,pinned_tweet_id,profile_image_url,username,public_metrics,description,entities,verified,location
264380816,NS/NC,,False,,https://pbs.twimg.com/profile_images/1274155582606491649/wVlLYF2D_normal.jpg,robert_mxm,"{'followers_count': 97, 'following_count': 725, 'tweet_count': 5558, 'listed_count': 9}",#AvGeek #CarGeek #ShipGeek (?) Técnico Sup. en Gestión de la Industria Automotriz - Jefe TP en Química y Tecnologia de los Materiales TUGIA - UTN FRGP,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'AvGeek'}, {'start': 8, 'end': 16, 'tag': 'CarGeek'}, {'start': 17, 'end': 26, 'tag': 'ShipGeek'}]}}",False,En el aire / agua - donde sea
2419719274,Taylor,,False,1.317666797139669e+18,https://pbs.twimg.com/profile_images/1522059675541381122/NkOVC4Lw_normal.jpg,tay_morawski,"{'followers_count': 275, 'following_count': 161, 'tweet_count': 19654, 'listed_count': 1}",,,False,
47282965,hirocean,https://t.co/D1ZTY2TWVg,False,,https://pbs.twimg.com/profile_images/933020383262867456/D7zZcm2P_normal.jpg,hirocean,"{'followers_count': 827, 'following_count': 1000, 'tweet_count': 16947, 'listed_count': 30}",ボードゲームとか育児とかになりますねー。HNの読みは「ヒロシアン」で固定しました。 所有リスト：https://t.co/pd5cswD69d,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D1ZTY2TWVg', 'expanded_url': 'http://blue.ap.teacup.com/hirocean/', 'display_url': 'blue.ap.teacup.com/hirocean/'}]}, 'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/pd5cswD69d', 'expanded_url': 'https://boardgamegeek.com/collection/user/hirocean?own=1&subtype=boardgame&ff=1', 'display_url': 'boardgamegeek.com/collection/use…'}]}}",False,東京都文京区
1717902392,Ahmed AFM,https://t.co/Lf8M08z4DN,False,,https://pbs.twimg.com/profile_images/1507102165248139269/-za9vLAD_normal.jpg,afmesq,"{'followers_count': 35, 'following_count': 432, 'tweet_count': 37, 'listed_count': 0}","Student of Global Affairs 🌎
Photographer 📸
Caffeine-dependent ☕

Incoming MGA Candidate at the University of Toronto","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lf8M08z4DN', 'expanded_url': 'http://afm.photography', 'display_url': 'afm.photography'}]}}",False,"Toronto, Ontario"
4458621,Jared S. Cram,,False,,https://pbs.twimg.com/profile_images/493471731546193921/nqX1-fYj_normal.jpeg,JSCram3254,"{'followers_count': 803, 'following_count': 1320, 'tweet_count': 65257, 'listed_count': 42}","Lawyer, gamer, writer, and voice actor; all nerdy. GM @misfitsofspace. Also Antifa, because fascism is bad. He/Him https://t.co/19i1mUyGbz","{'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/19i1mUyGbz', 'expanded_url': 'http://JaredCramVoices.com', 'display_url': 'JaredCramVoices.com'}], 'mentions': [{'start': 54, 'end': 69, 'username': 'misfitsofspace'}]}}",False,"Philadelphia, PA"
1252964938324287488,ΡDL NATION RISE UP,https://t.co/tZGNh4nChB,False,1.4245111914440335e+18,https://pbs.twimg.com/profile_images/1399690637411246081/yCtKcQAH_normal.jpg,baihes,"{'followers_count': 410, 'following_count': 244, 'tweet_count': 7354, 'listed_count': 5}",im here to put GL/yuri/femslash/baihe/F/F on ur tl | emily | 25 | lesbian | cuban american | english/español | main @lacvbana | she/her,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tZGNh4nChB', 'expanded_url': 'https://www.goodreads.com/list/show/153018.Baihe_GL_Yuri_Novels_#top', 'display_url': 'goodreads.com/list/show/1530…'}]}, 'description': {'mentions': [{'start': 116, 'end': 125, 'username': 'lacvbana'}]}}",False,
1022206509067980800,²⁴,https://t.co/WiBuEN57JW,False,1.2811438867532595e+18,https://pbs.twimg.com/profile_images/1520050364749393921/U6okT_S0_normal.jpg,CFC_Amaan,"{'followers_count': 3551, 'following_count': 2581, 'tweet_count': 31004, 'listed_count': 15}",@ChelseaFC 💙⭐️⭐️- 𝙍𝙚𝙚𝙘𝙚 𝙅𝙖𝙢𝙚𝙨 𝙨𝙩𝙖𝙣 - @ChelsPicsHQ - @F1PicsHQ - @AmaanPriv,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WiBuEN57JW', 'expanded_url': 'https://www.instagram.com/ChelsPicsHQ/', 'display_url': 'instagram.com/ChelsPicsHQ/'}]}, 'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'ChelseaFC'}, {'start': 37, 'end': 49, 'username': 'ChelsPicsHQ'}, {'start': 52, 'end': 61, 'username': 'F1PicsHQ'}, {'start': 64, 'end': 74, 'username': 'AmaanPriv'}]}}",False,"Stamford Bridge, England"
28185151,Who?,,False,1.0296875252066222e+18,https://pbs.twimg.com/profile_images/956883890622394368/M6e3CypU_normal.jpg,SadeWho,"{'followers_count': 440, 'following_count': 232, 'tweet_count': 72248, 'listed_count': 1}",Happier than a witch in a broom factory,,False,Friend Zone
450359982,René Sanchez Proclaims...,https://t.co/ArvDezf4pc,False,1.2090815939623444e+18,https://pbs.twimg.com/profile_images/783899034389995524/kwBM2n99_normal.jpg,SuprmarketSweep,"{'followers_count': 253, 'following_count': 889, 'tweet_count': 14120, 'listed_count': 6}",Above Average Human Being. Co-Host of @BroTheStonePod and @WheresTheSubtle,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ArvDezf4pc', 'expanded_url': 'https://anchor.fm/bromancing-the-stone', 'display_url': 'anchor.fm/bromancing-the…'}]}, 'description': {'mentions': [{'start': 38, 'end': 53, 'username': 'BroTheStonePod'}, {'start': 58, 'end': 74, 'username': 'WheresTheSubtle'}]}}",False,"Chicago, IL by way of Oregon"
205399994,βɛth,https://t.co/b1deZqDDIA,False,1.4863561864799642e+18,https://pbs.twimg.com/profile_images/1482161333802094599/cX5PGaEu_normal.jpg,feverspell,"{'followers_count': 527, 'following_count': 241, 'tweet_count': 73462, 'listed_count': 12}",Chicagoan living in NC. @legitkfrauey's sister. @GeorgiaStateU '05. ᴀᴀʀᴏɴ ʀᴏᴅɢᴇʀs ɪs ᴛʜᴇ ɢʀᴇᴀᴛᴇsᴛ ǫʙ ᴏꜰ ᴀʟʟ ᴛɪᴍᴇ #LGRW #GoPackGo #RepBX #WearAMask 💉💉💙💛,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b1deZqDDIA', 'expanded_url': 'https://designersophisticate.wordpress.com/', 'display_url': 'designersophisticate.wordpress.com'}]}, 'description': {'hashtags': [{'start': 113, 'end': 118, 'tag': 'LGRW'}, {'start': 119, 'end': 128, 'tag': 'GoPackGo'}, {'start': 129, 'end': 135, 'tag': 'RepBX'}, {'start': 136, 'end': 146, 'tag': 'WearAMask'}], 'mentions': [{'start': 24, 'end': 37, 'username': 'legitkfrauey'}, {'start': 48, 'end': 62, 'username': 'GeorgiaStateU'}]}}",False,North Carolina
327701462,Maya,https://t.co/iSGxxJ25AN,False,1.4593471561381356e+18,https://pbs.twimg.com/profile_images/1353396969335615488/tCm7xLuN_normal.jpg,MayaMakail,"{'followers_count': 2442, 'following_count': 1684, 'tweet_count': 43051, 'listed_count': 5}",Shop my Lashes!,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iSGxxJ25AN', 'expanded_url': 'http://MakailStudios.com', 'display_url': 'MakailStudios.com'}]}}",False,ATL 
508722658,Christopher Lewis,,False,,https://pbs.twimg.com/profile_images/1519937880277360640/oJv7euDv_normal.jpg,chris_lewis111,"{'followers_count': 28, 'following_count': 948, 'tweet_count': 604, 'listed_count': 0}",,,False,"Swansea, Wales"
1238572606338543616,Sandino’s Brother,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BrotherSandino,"{'followers_count': 8, 'following_count': 145, 'tweet_count': 1160, 'listed_count': 0}","Retired APNP, enjoy traveling, motorcycling, bicycling, reading, volunteering, meeting new people, teaching, learning.",,False,
1387646073745776640,💔🧸🍭,,False,,https://pbs.twimg.com/profile_images/1517394481011564544/qagKiK4I_normal.jpg,Winniephobe,"{'followers_count': 0, 'following_count': 12, 'tweet_count': 53, 'listed_count': 0}",,,False,
2456206598,Dave,,False,9.250966298702807e+17,https://pbs.twimg.com/profile_images/1343214963960160256/ZBwhfR8M_normal.jpg,CineMarkTheater,"{'followers_count': 383, 'following_count': 408, 'tweet_count': 35325, 'listed_count': 6}",Everything is awesome,,False,"Orem, UT"
1456713310724923392,JohnYe West,,False,,https://pbs.twimg.com/profile_images/1457917183074443267/LwyQtHTG_normal.jpg,Thiqq_Raccoon,"{'followers_count': 134, 'following_count': 250, 'tweet_count': 7326, 'listed_count': 2}",RIP @john_bootss. Always down terribly.,"{'description': {'mentions': [{'start': 4, 'end': 16, 'username': 'john_bootss'}]}}",False,
270374639,Avenger,https://t.co/4tOkkiIMJ6,False,8.541533913328722e+17,https://pbs.twimg.com/profile_images/1486330577108230146/yfJXAoFf_normal.jpg,UnMorenoBlanco,"{'followers_count': 1869, 'following_count': 1418, 'tweet_count': 130461, 'listed_count': 20}",No me sigas que vivo indignado con todo.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4tOkkiIMJ6', 'expanded_url': 'http://unmorenoblanco.blogspot.com', 'display_url': 'unmorenoblanco.blogspot.com'}]}}",False,Santo Domingo
246065059,The Miseducation of Alicia Crank,https://t.co/gLROyRHDEE,False,1.4758502691706266e+18,https://pbs.twimg.com/profile_images/1504957049758629890/PkXTmXzT_normal.jpg,aliciainedmonds,"{'followers_count': 1857, 'following_count': 816, 'tweet_count': 52407, 'listed_count': 92}",Fundraiser & Equity @AtWorkWa | Detroit + SV Ex-Pat | SnoCo Airport Commission & Edmonds Planning Board Chair | 🏒 Red Wings - Kraken #disabilityinclusion,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gLROyRHDEE', 'expanded_url': 'http://www.aliciainedmonds.com', 'display_url': 'aliciainedmonds.com'}]}, 'description': {'hashtags': [{'start': 133, 'end': 153, 'tag': 'disabilityinclusion'}], 'mentions': [{'start': 20, 'end': 29, 'username': 'AtWorkWa'}]}}",False,"Edmonds, WA"
41567109,Linda Juffermans,,False,,https://pbs.twimg.com/profile_images/1189922561452367874/gnHsEojF_normal.jpg,LindaJuffermans,"{'followers_count': 53, 'following_count': 55, 'tweet_count': 1384, 'listed_count': 0}",,,False,"Diemen, Nederland"
1021512150,Her Royal Thighness 4.0,https://t.co/PupVVxbUIa,False,1.4771591696271524e+18,https://pbs.twimg.com/profile_images/1513482290923462661/Jpt-lnzI_normal.jpg,Love__Eternal,"{'followers_count': 591, 'following_count': 518, 'tweet_count': 98189, 'listed_count': 29}",I am not responsible for your expectations. Proud Dio-Vinities member & Storm Trooper. My views/opinions/tweets are mine and not my Company's. She/Her pronouns,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PupVVxbUIa', 'expanded_url': 'http://HighVibesWithLove.com', 'display_url': 'HighVibesWithLove.com'}]}}",False,"Pennsylvania, USA"
116586075,Dan Cohen,https://t.co/Nks89R2VRK,False,1.497397398502531e+18,https://pbs.twimg.com/profile_images/1457336844186619907/cVCFVBLF_normal.jpg,DanCohenTV,"{'followers_count': 6170, 'following_count': 1374, 'tweet_count': 79055, 'listed_count': 114}","@KSHB41 reporter 🎥 |📍KCMO | NJTP Exit 4 👊 | Wawa, Jim's, Jawn 🔔 | Team Boss 🎸 | Syracuse grad 🍊 | Dog dad 🐕 | 📧: Dan.Cohen@KSHB.com | 📸 IG: danrcohen","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Nks89R2VRK', 'expanded_url': 'http://KSHB.com', 'display_url': 'KSHB.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 7, 'username': 'KSHB41'}]}}",True,"Kansas City, MO"
4153546159,mikolbin,,False,1.4815245843569418e+18,https://pbs.twimg.com/profile_images/1475045227505221633/bT2MMHbe_normal.jpg,mikolbin,"{'followers_count': 446, 'following_count': 771, 'tweet_count': 24230, 'listed_count': 0}","Retired after 35+ years working in public & NGO sectors, mainly in health. Politics, art, books, music, health, dogs, rural life. #GetVaxxed","{'description': {'hashtags': [{'start': 130, 'end': 140, 'tag': 'GetVaxxed'}]}}",False,Ngarigo land
1485599856076931072,Kat 🇺🇦,,False,,https://pbs.twimg.com/profile_images/1521186605737906183/C_ub3hJ1_normal.jpg,KatNicolexx,"{'followers_count': 40, 'following_count': 449, 'tweet_count': 1029, 'listed_count': 1}",♒️✨🌓📚💡🌍🌱🔍💫,,False,
46320432,Peggy Trill,https://t.co/AgMnzXxYta,False,1.474777431886254e+18,https://pbs.twimg.com/profile_images/1292676735889285121/Pz_AySXP_normal.jpg,SummaBreeeze,"{'followers_count': 302, 'following_count': 331, 'tweet_count': 63694, 'listed_count': 15}","Did I stutter, motherfucker? Your dad and Toni love me❤ #JailBae #BraxStan #ToniisBAE #proudToniHoe #irrelevant #pettygang #shadygang #TPFJ #ToniTaughtMe","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AgMnzXxYta', 'expanded_url': 'http://www.getjasd.com', 'display_url': 'getjasd.com'}]}, 'description': {'hashtags': [{'start': 56, 'end': 64, 'tag': 'JailBae'}, {'start': 65, 'end': 74, 'tag': 'BraxStan'}, {'start': 75, 'end': 85, 'tag': 'ToniisBAE'}, {'start': 86, 'end': 99, 'tag': 'proudToniHoe'}, {'start': 100, 'end': 111, 'tag': 'irrelevant'}, {'start': 112, 'end': 122, 'tag': 'pettygang'}, {'start': 123, 'end': 133, 'tag': 'shadygang'}, {'start': 134, 'end': 139, 'tag': 'TPFJ'}, {'start': 140, 'end': 153, 'tag': 'ToniTaughtMe'}]}}",False,Pole-dancing for Jesus
276619769,FranLaertes,,False,,https://pbs.twimg.com/profile_images/1507698988123889680/TP7-yMEC_normal.jpg,FranOrtizSV,"{'followers_count': 623, 'following_count': 1428, 'tweet_count': 30750, 'listed_count': 11}","Tuiteo por placer de fútbol, literatura, rock, la vida y la política. No intento complacer a nadie pero tampoco ofender, mucho agradecería su reciprocidad.",,False,El Salvador
159254907,Brittany “why am I still on this site” Lauren,https://t.co/9HQBOuHyo2,False,9.505553991276708e+17,https://pbs.twimg.com/profile_images/2371889072/BrittanyLauren5_normal.jpg,BrittanyLauren5,"{'followers_count': 361, 'following_count': 316, 'tweet_count': 8276, 'listed_count': 20}",You fall somewhere between a circus and a train wreck.- The most accurate sentence ever uttered about me. she/her https://t.co/AxogTbXqLd,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9HQBOuHyo2', 'expanded_url': 'https://www.redbubble.com/people/britaindee/collections/560170-pro-choice-not-anti-life?asc=u', 'display_url': 'redbubble.com/people/britain…'}]}, 'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/AxogTbXqLd', 'expanded_url': 'http://www.imdb.me/brittanylauren', 'display_url': 'imdb.me/brittanylauren'}]}}",False,"Beverly Hills, MI"
245858134,Andrés Fernández,,False,,https://pbs.twimg.com/profile_images/502515500380090368/eVjd80I-_normal.jpeg,phyros_andresss,"{'followers_count': 223, 'following_count': 1025, 'tweet_count': 3860, 'listed_count': 2}",Técnico auxiliar informático de ESI y Técnico Superior informático de ASIR and muchas mas cosas que no se que poner jajaja,,False,
1535847282,N-U-T-E-L-L-A. Peanut butter!🥜,,False,1.1128756311409213e+18,https://pbs.twimg.com/profile_images/940203169895690240/i9t3_e1n_normal.jpg,mikebeewack11,"{'followers_count': 99, 'following_count': 90, 'tweet_count': 39361, 'listed_count': 9}","UMBC ‘18 🐾 | “Ladies and gentlemen, a magician named Gob” 🪄",,False,
18422973,Will (Stand With Ukraine) Hutchings,,False,,https://pbs.twimg.com/profile_images/831384357717684225/F07o1tNe_normal.jpg,TheCrazedSpruce,"{'followers_count': 231, 'following_count': 336, 'tweet_count': 76995, 'listed_count': 14}","Fully vaxxed left-wing nutbar and unashamed comic book and sci-fi geek. Proud Labradorian, Newfoundlander, & Canadian, in that order.  (Cis He/Him)",,False,"Happy Valley-Goose Bay, NL, CA"
90652843,Nicole Gates,,False,,https://pbs.twimg.com/profile_images/513385348161097728/JxQuljTr_normal.jpeg,NicoleGGates,"{'followers_count': 122, 'following_count': 426, 'tweet_count': 4567, 'listed_count': 1}",One of those suburban housewives. Mom to a teen and a tween.,,False,
1123982928109875200,DrQynne,,False,,https://pbs.twimg.com/profile_images/1124813849142673409/vt-_BV3c_normal.png,HarleeQynne,"{'followers_count': 151, 'following_count': 149, 'tweet_count': 11331, 'listed_count': 5}","pop culture ninja
your silver lining girl
spicy italian pepper - seriously !!",,False,
2278801829,Mahishini Colonne 😷,https://t.co/AgX5lyvFty,False,,https://pbs.twimg.com/profile_images/1292275956078370816/lht2kPI-_normal.jpg,Mahishini,"{'followers_count': 3018, 'following_count': 5000, 'tweet_count': 27550, 'listed_count': 24}","#SriLanka Foreign Service officer. Currently @BimstecInDhaka
She/her.
Personal Twitter Account.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AgX5lyvFty', 'expanded_url': 'https://www.instagram.com/mahishinicolonne/', 'display_url': 'instagram.com/mahishinicolon…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'SriLanka'}], 'mentions': [{'start': 45, 'end': 60, 'username': 'BimstecInDhaka'}]}}",False,"Dhaka, Bangladesh"
417928221,🕊acidwashed.eth 🧪☔️,https://t.co/QwottE6yrT,False,1.5154702774713467e+18,https://pbs.twimg.com/profile_images/1521990204919365639/KV_eU-tg_normal.jpg,acidwashedd,"{'followers_count': 5809, 'following_count': 2870, 'tweet_count': 15662, 'listed_count': 13}",🌎 💻 🏕 ☮️ 🍄 📚,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QwottE6yrT', 'expanded_url': 'https://xn--s5h1079nxvau7m.y.at', 'display_url': '🦁👁🍄♎.y.at'}]}}",False,Limbo
138592765,ふじみや,,False,,https://pbs.twimg.com/profile_images/1258297218827575301/mQuLm-Wa_normal.jpg,FujimiyaY_3,"{'followers_count': 425, 'following_count': 464, 'tweet_count': 135953, 'listed_count': 0}","アニメウマ娘を見てください。
どうしてこんな馬(ウマ)まみれの生活に",,False,みゃーとかぎゃーとか言ったり言わんかったり
238932591,なおなお,http://t.co/hwwv4FLseA,False,,https://pbs.twimg.com/profile_images/419361737997955072/OucM1X9X_normal.jpeg,yokoon1,"{'followers_count': 32, 'following_count': 110, 'tweet_count': 644, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/hwwv4FLseA', 'expanded_url': 'http://www.facebook.com/naoki.yokoo1', 'display_url': 'facebook.com/naoki.yokoo1'}]}}",False,
1452951692677423104,MsHadithi🇰🇪🇹🇿,,False,,https://pbs.twimg.com/profile_images/1512649616398946311/bPQj4XNi_normal.jpg,MsHadithi,"{'followers_count': 137, 'following_count': 124, 'tweet_count': 1699, 'listed_count': 3}",God's💯Trustee  || WNBA & NBA Fanatic⛹️‍♂️🏀 || Writer || Statistician || Crypto Mama📈 || Guitarist🎸 || Lover of Nature🌻🕊 || Bible History Enthusiast👼🏿,,False,"Shimoni, Coast, 🇰🇪"
100814732,いじ(次の選挙でゼロ自民),,False,1.0710370225910538e+18,https://pbs.twimg.com/profile_images/1373539342241595393/HnS7UCqS_normal.jpg,Ezeight,"{'followers_count': 320, 'following_count': 211, 'tweet_count': 109685, 'listed_count': 11}",,,False,東京都中野区
2932426969,이름을 추가하세요,,False,1.384235261626749e+18,https://pbs.twimg.com/profile_images/1384216625176408076/HqNT2dDh_normal.jpg,reenteryourname,"{'followers_count': 13, 'following_count': 616, 'tweet_count': 554, 'listed_count': 0}",프로필에 자기소개를 해보세요,,False,내 위치 추가
3981588077,Ailish Hudson,,False,,https://pbs.twimg.com/profile_images/655464882847031296/AR1Ciplm_normal.jpg,ailish_hudson,"{'followers_count': 42, 'following_count': 95, 'tweet_count': 397, 'listed_count': 1}",,,False,
205559866,Kat Granz 🇺🇸 American🧵🧶🇸🇪 😷Go Go White Sox,,False,,https://pbs.twimg.com/profile_images/1497940716949053445/0icI2nGq_normal.jpg,katjoy63,"{'followers_count': 1095, 'following_count': 3783, 'tweet_count': 19944, 'listed_count': 5}","advocating for equality for all
White Sox fan forever
follow people who resonate with me
Jack Posobiac can't take my wit - blocked",,False,"Illinois, USA"
1437517867872931840,TyC,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tieco33,"{'followers_count': 6, 'following_count': 680, 'tweet_count': 127, 'listed_count': 0}",,,False,
2646475700,マングースのたかふみ,,False,1.3584686290717655e+18,https://pbs.twimg.com/profile_images/1519596665875079170/SyYbW0hL_normal.jpg,one_one_o59,"{'followers_count': 172, 'following_count': 221, 'tweet_count': 135413, 'listed_count': 0}",身長２ｍ 体重150kg 岩をも砕く肉体とコンピューターの頭脳を持った男,,False,わんわんおーこく(▼・ω・▼)
245047762,Linus Ardedo 🧣🇬🇧🇪🇺,https://t.co/DGgrsJFKyl,False,,https://pbs.twimg.com/profile_images/1211265707817746433/0H39F6nc_normal.jpg,idealrounds,"{'followers_count': 89, 'following_count': 933, 'tweet_count': 1581, 'listed_count': 7}",A bit backwards and a little bit mixed up.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DGgrsJFKyl', 'expanded_url': 'http://www.kurtosys.com', 'display_url': 'kurtosys.com'}]}}",False,
17371533,ashton¹³ 🪐,https://t.co/x2nmiAFeu9,False,1.3538014078503076e+18,https://pbs.twimg.com/profile_images/1436833923741405184/CUVpsft2_normal.jpg,ashtonxvii,"{'followers_count': 322, 'following_count': 266, 'tweet_count': 15004, 'listed_count': 12}","reach out into the mystic, it's unrealistic but it's fun","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x2nmiAFeu9', 'expanded_url': 'http://ashtonxvii.com', 'display_url': 'ashtonxvii.com'}]}}",False,she/her ☾
853184126,Ed Kulesza,,False,1.1590718693472788e+18,https://pbs.twimg.com/profile_images/1362402983082942466/Z6z1VfM1_normal.jpg,EdKulesza,"{'followers_count': 111, 'following_count': 113, 'tweet_count': 8206, 'listed_count': 2}","Eagle Scout, Giants fan, middle school football coach for 19 years. Warehouse Coordinator for 12 years",,False,"Pomona, NY"
3082436263,Kayt,,False,1.0043499203992412e+18,https://pbs.twimg.com/profile_images/1519275185781850112/geIjvMeS_normal.jpg,kt1465,"{'followers_count': 2390, 'following_count': 2397, 'tweet_count': 117752, 'listed_count': 4}","WBA 💙 STH Sme Ender.
Only on here for laughs & banter. A Black Country 'wench' who loves the Baggies & #westies 🐾❤🐾","{'description': {'hashtags': [{'start': 103, 'end': 111, 'tag': 'westies'}]}}",False,West Midlands. 🇬🇧
25377565,Cyndi Pritchett,,False,,https://pbs.twimg.com/profile_images/1310430459688558594/dy3w4IFo_normal.jpg,cyndiluhoo,"{'followers_count': 315, 'following_count': 617, 'tweet_count': 1602, 'listed_count': 3}","Christian, Wife, Mom, CeeCee, photography nut, avid reader. Hebrews 11:1",,False,Tennessee
523437361,Robert Clark,,False,,https://pbs.twimg.com/profile_images/1452826236938506244/vo6VK3RJ_normal.jpg,OfficerNasty64,"{'followers_count': 23, 'following_count': 118, 'tweet_count': 72, 'listed_count': 0}",,,False,
1249197792398053376,GlitchyyBTW,,False,1.447367361884037e+18,https://pbs.twimg.com/profile_images/1513326001798983682/Kw28WLha_normal.jpg,GlitchyyBTW,"{'followers_count': 39, 'following_count': 288, 'tweet_count': 779, 'listed_count': 2}",hi,,False,Canada
1479934598364684288,Jay Kaye,,False,,https://pbs.twimg.com/profile_images/1493938358896275462/fhwYXPqS_normal.jpg,JayKaye18804355,"{'followers_count': 59, 'following_count': 483, 'tweet_count': 828, 'listed_count': 0}",,,False,
3065875054,danny,,False,1.4392964501277123e+18,https://pbs.twimg.com/profile_images/1519652318635040771/Qa4iSIby_normal.jpg,dannydiipp,"{'followers_count': 78, 'following_count': 668, 'tweet_count': 9579, 'listed_count': 2}",Meow meow meow meow meow meow meow,,False,
1013930967612850176,nhoa 👩🏽‍🔬 (viktor's version),,False,1.3255622871686103e+18,https://pbs.twimg.com/profile_images/1423424477191413761/OboLfrCr_normal.jpg,nhoawritter,"{'followers_count': 100, 'following_count': 364, 'tweet_count': 1236, 'listed_count': 0}","vero nihil verius 🃏.                                                  
       

     
en la UV para narcotraficar con bata y criticar lo que comes 🔬🐍🍏",,False,Aspe 🏡 || Valencia 📚📌
64874028,The Spirited Gentleman,https://t.co/bCSjybhHDB,False,,https://pbs.twimg.com/profile_images/1473075070159495172/1cLFUSqG_normal.jpg,Jeff_Ewart,"{'followers_count': 135, 'following_count': 846, 'tweet_count': 5722, 'listed_count': 3}","Bourbon(See Bourbon Brothers Reviews link below). Cocktails. Sports (Steelers, Pitt Panthers FB & BB). Spy/Political Novels. Politics.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bCSjybhHDB', 'expanded_url': 'https://www.youtube.com/channel/UCVZCqh4uukiHNcyhmpgH-hQ', 'display_url': 'youtube.com/channel/UCVZCq…'}]}}",False,Somewhere Drinking
814882958515564544,Catters,,False,,https://pbs.twimg.com/profile_images/1325927358654803973/EXWw_uus_normal.jpg,Willcat02,"{'followers_count': 10, 'following_count': 159, 'tweet_count': 784, 'listed_count': 0}",ya boi,,False,Jersey
792761566936444928,このこのこねこのこのこ,https://t.co/mFcpyOgJbd,False,1.5203610893718323e+18,https://pbs.twimg.com/profile_images/1298600349473767430/vILbw_Sn_normal.jpg,scpxyz,"{'followers_count': 213, 'following_count': 168, 'tweet_count': 44381, 'listed_count': 4}",結月ゆかりが好き過ぎて気づいたらボイロ実況動画を投稿していた者です。 よろしくおねがいします。 他メトロイド/スマブラ/アズレンが好き　※ネトウヨ、差別的な発言をするつぶやきや、それをrtする人はフォローしていても即切ります。ご了承ください,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mFcpyOgJbd', 'expanded_url': 'http://www.nicovideo.jp/user/46094010/video', 'display_url': 'nicovideo.jp/user/46094010/…'}]}}",False,セクター-8126
1108750682314686464,barikue☭☢️,,False,1.3573070850426388e+18,https://pbs.twimg.com/profile_images/1459916892601303040/JEp_xM0M_normal.jpg,ZaratustrAnder,"{'followers_count': 138, 'following_count': 449, 'tweet_count': 3684, 'listed_count': 0}","(marzo de) 2020 (-eko martxoa)
-
Zuzenbide
-
Acabaré siendo un puto asceta en una montaña delirando y divagando sobre comunismo
@rednatsixram","{'description': {'mentions': [{'start': 128, 'end': 141, 'username': 'rednatsixram'}]}}",False,"Siberia-Gasteiz, EES"
16266914,Debbie Hoffman,,False,,https://pbs.twimg.com/profile_images/378800000326228612/c80716f03eea043e39eed07351f1652f_normal.jpeg,sarakenny,"{'followers_count': 707, 'following_count': 2479, 'tweet_count': 14829, 'listed_count': 30}",Chocolate lover and travel dreamer. Journalism Awards Guru.,,False,New Jersey
1022138280,amy jane,,False,,https://pbs.twimg.com/profile_images/1224830724462796801/LhIyjlvv_normal.jpg,amyjanesays,"{'followers_count': 249, 'following_count': 220, 'tweet_count': 31861, 'listed_count': 13}",,,False,"Harrisonburg, VA"
67354528,Andrew Podlasik,,False,1.3761738602870825e+18,https://pbs.twimg.com/profile_images/1348851796966600707/erDx65iA_normal.jpg,apodlasik,"{'followers_count': 41, 'following_count': 122, 'tweet_count': 515, 'listed_count': 0}","Sports and music enthusiast. My memory is starting to suck so I just put random thoughts down here. If anyone else ever enjoys it, I guess that’s a plus.",,False,"Green Bay, WI"
