id,description,name,protected,public_metrics,profile_image_url,verified,username,entities,url,location,pinned_tweet_id
744842996315619328,"新たに名を授かりました""七海シノ""です． 片桐廿漆(かたぎりにな)は2つ名的な扱いになります． Neynor.kは第3の名ということで．",♪七海シノ@片桐廿漆†,False,"{'followers_count': 102, 'following_count': 119, 'tweet_count': 5714, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1458351436488933382/mleq8LRZ_normal.jpg,False,fir486157788081,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hNEVEzElxy', 'expanded_url': 'https://www.pixiv.net/member.php?id=14771937', 'display_url': 'pixiv.net/member.php?id=…'}]}}",https://t.co/hNEVEzElxy,宮城県ド田舎市,1.507996784529838e+18
1624668098,"Kavun,beyaz peynir,rakı.. Göztepe sen başkasın..",Tunç,False,"{'followers_count': 323, 'following_count': 1119, 'tweet_count': 1653, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1485256120931426306/W7cZ1EjQ_normal.jpg,False,TuncSUEL,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g2m0GGMT7H', 'expanded_url': 'http://www.facebook.com/tunc.suel', 'display_url': 'facebook.com/tunc.suel'}]}}",https://t.co/g2m0GGMT7H,"İstanbul, Türkiye",
1436871303345098752,"inJeniero Civil Eléctrico, Socialdemócrata, Católico. Construyendo un Chile lindo, desarrollado, renovable y sustentable. Fanático de Star Wars y de los trenes",Darth Carlos,False,"{'followers_count': 74, 'following_count': 180, 'tweet_count': 3617, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1520877301340155905/xwKS1N0E_normal.jpg,False,carlosLordSith,,,,1.5155219363354624e+18
853734727,Mustafa Kemal ATATÜRK 🧡 Hemşire/Fen Bilgisi Öğretmeni/ Fen Bilgisi Eğitimi YL/ Sağlık Yönetimi,Damla Tat,False,"{'followers_count': 5483, 'following_count': 1527, 'tweet_count': 23503, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521457888228687872/EFVcgQ8h_normal.jpg,False,tatdml,,,,1.385176042713854e+18
4290676452,Maestro jubilado,Gilberto Eulogio Sánchez Ortiz,False,"{'followers_count': 475, 'following_count': 5008, 'tweet_count': 48923, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1084833278786301952/KMGYNH25_normal.jpg,False,gilsanztiz,,,"Oaxaca de Juárez, Oaxaca",
187244697,Sinner saved by Grace which now makes me a Saint sustained by Grace!,^*+Jim Borton+*^,False,"{'followers_count': 232, 'following_count': 327, 'tweet_count': 1256, 'listed_count': 2}",https://pbs.twimg.com/profile_images/623533778267435008/gmnbAJ7C_normal.jpg,False,JimmyBorton,,,,
123570618,100周年頃から宝塚にハマる 美弥るりか様にどっぷり ひとこちゃんが私を誘惑する れいこ沼に落ちそう 月組贔屓な全組観劇派ですが宝塚以外のこともたくさん書いてる日常アカウントです 2021.7出産につき観劇おやすみ中（というのは全公演は見ないという意味😉）劇団さま配信ありがとう,ふじっこ,False,"{'followers_count': 303, 'following_count': 363, 'tweet_count': 6499, 'listed_count': 7}",https://pbs.twimg.com/profile_images/877011023974223872/F0N3C2Vg_normal.jpg,False,fujicco89,,,,
28767492,いきいきいきたい,🟨🟨⬛⬛🟩７,False,"{'followers_count': 1300, 'following_count': 1194, 'tweet_count': 145788, 'listed_count': 162}",https://pbs.twimg.com/profile_images/1906006276/DSC00022_normal.jpg,False,tomsk7,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sZexPyKS5c', 'expanded_url': 'http://tomsk7.com/', 'display_url': 'tomsk7.com'}]}}",https://t.co/sZexPyKS5c,福岡市 ネオパンダ厩舎,
1469618028438757376,⚠️ちょっと待って‼️🖐その垢、本当に大丈夫⁉️⚠️金カム垢 鯉月メイン右月 月いご(健全) 🔞発言 18↑高卒済 無言フォロー常習犯,モブおじ(ｱﾛｰﾗのすがた),False,"{'followers_count': 2, 'following_count': 34, 'tweet_count': 1082, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1518052493665603584/P23mQ3qw_normal.jpg,False,gkm_muzemuze,,,鯉月ちゃん結婚しな！！！,
2471829276,Managing Director of Up 2 Speed,Tom King,False,"{'followers_count': 431, 'following_count': 214, 'tweet_count': 10478, 'listed_count': 248}",https://pbs.twimg.com/profile_images/1056764660840456192/bECnst1e_normal.jpg,False,TomKingUp2Speed,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OwINiKFRBc', 'expanded_url': 'http://www.up2speed.biz', 'display_url': 'up2speed.biz'}]}}",https://t.co/OwINiKFRBc,Singapore,
887804982862524416,ryan gosling in the nice guys (2016) fan account,yvonne ⚖️,False,"{'followers_count': 61, 'following_count': 67, 'tweet_count': 7676, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1516348988018020355/3hIBZ_2M_normal.jpg,False,salalomanca,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E6tuonZ1jG', 'expanded_url': 'https://letterboxd.com/heymcflys/', 'display_url': 'letterboxd.com/heymcflys/'}]}}",https://t.co/E6tuonZ1jG,she/her | 24,1.330457011771863e+18
436694535,2002年に英語多読を始め、時にはどっぷり時には細く、Tadokuと繋がって来ました。絵本/児童書/ミステリー/ファンタジーが好き。ミュージカルや舞台も。,Polon,False,"{'followers_count': 109, 'following_count': 121, 'tweet_count': 2972, 'listed_count': 3}",https://pbs.twimg.com/profile_images/674490017180286977/zY1_awrt_normal.jpg,False,polon_tk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rmJpkd6ZOV', 'expanded_url': 'http://snowballcafe.blog.fc2.com/', 'display_url': 'snowballcafe.blog.fc2.com'}]}}",https://t.co/rmJpkd6ZOV,Japan,
371295497,"Enjoy yourself. It's later than you think... ………………………………………………………………………. oops, too late….",Dame Gwinnie of The Beacons,False,"{'followers_count': 3905, 'following_count': 5001, 'tweet_count': 408906, 'listed_count': 119}",https://pbs.twimg.com/profile_images/766210581284225024/FpJjoE_Y_normal.jpg,False,gwinniejones,,,,6.902495074607964e+17
968392055901663232,懸賞 #幸せ魔法の当選品 ❤︎ ポイ活 換金額6万円突破 ❤︎ (27歳埼玉社会人) 2019年12日11日出産！ #楽天room,幸せ魔法,False,"{'followers_count': 45, 'following_count': 914, 'tweet_count': 4380, 'listed_count': 0}",https://pbs.twimg.com/profile_images/968395788907790336/z8FTu4RZ_normal.jpg,False,999_happiness,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8GKJM7plUP', 'expanded_url': 'https://room.rakuten.co.jp/room_hinokinoheya/items', 'display_url': 'room.rakuten.co.jp/room_hinokinoh…'}]}, 'description': {'hashtags': [{'start': 3, 'end': 12, 'tag': '幸せ魔法の当選品'}, {'start': 58, 'end': 65, 'tag': '楽天room'}]}}",https://t.co/8GKJM7plUP,,9.850525640842772e+17
1210382481326825472,remi | 28 | sohma yuki kinnie extraordinaire | cosplay trash | they/them | 🔞,remi✌🏻,False,"{'followers_count': 205, 'following_count': 199, 'tweet_count': 9406, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1470230978861928449/6XUUXIQo_normal.jpg,False,remingale,,,"18+ Only, Minors DNF!",1.2938432525888061e+18
1195122148370550784,"歌舞伎・ミュージカル・映画鑑賞アカウントです。濃いめ趣味、コミュニケーション苦手。無言フォローすみません💦
※個人の趣味の範囲での個人的な見解のツイートですので、その分野に詳しい皆様にはお見苦しいツイートをする場合がございます。ご不快な場合はブロックやミュートでご対応ください。",もぐのすけたぶん安政生まれ,False,"{'followers_count': 506, 'following_count': 587, 'tweet_count': 34840, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1509890901065183234/8NxMvv3b_normal.jpg,False,mogu_kabuki,,,,1.3578402315090944e+18
40032332,"{ She/Her } | Escribo sobre libros en #SituacionCaprichosa || Profesora de Literatura, Directora de Coros, FANGIRL.",Lizz ✩,False,"{'followers_count': 534, 'following_count': 661, 'tweet_count': 18185, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1512540108939014148/c_RexFPS_normal.jpg,False,IchBinDieLizz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8RRglRTSmu', 'expanded_url': 'http://www.instagram.com/situacioncaprichosa/', 'display_url': 'instagram.com/situacioncapri…'}]}, 'description': {'hashtags': [{'start': 38, 'end': 58, 'tag': 'SituacionCaprichosa'}]}}",https://t.co/8RRglRTSmu,"Venado Tuerto, Argentina",1.214950305101693e+18
555690584,"Ceramic artist with a love of flora & fauna (the main influence in my work). Fun, whimsical hand sculpted animals, birds & functional pieces. collectables ❤️",💧𝓐𝓷𝓲𝓽𝓪 𝓡𝓮𝓪𝔂 𝒜𝓇𝓉𝒾𝓈𝓉 🎨,False,"{'followers_count': 155, 'following_count': 254, 'tweet_count': 717, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1508060271155515397/ZsDIkV2C_normal.jpg,False,AnitaReayArt,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iTss1LCAfu', 'expanded_url': 'https://www.anitareayart.com', 'display_url': 'anitareayart.com'}]}}",https://t.co/iTss1LCAfu,Queensland Australia,1.5180132366791844e+18
1133483824908775424,denize bakan düşünceli inekler,denizebakandüşünceliinekler,False,"{'followers_count': 200, 'following_count': 376, 'tweet_count': 9856, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1518890217645785088/91-g2HO9_normal.jpg,False,fedonkisot,,,,1.482147921378386e+18
948369213554491392,"hmm
/ Bliss 블리스
/ PFP by @II_RUTCH_II
/ 한국 트위터 암묵의 룰 몰라요 안지켜요 내맘대로 합니다😉",🥞blissbr🥚,False,"{'followers_count': 50, 'following_count': 309, 'tweet_count': 3537, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1510034046868652034/FSEPJ2cP_normal.jpg,False,bIissbm,"{'description': {'mentions': [{'start': 25, 'end': 37, 'username': 'II_RUTCH_II'}]}}",,145.24.204.57,1.4609651590237716e+18
263659978,"Senin bir şey söylemek istemen, karşıdakinin bunu duymak istediği anlamına gelmez.",Ξ〽️RΞ 💛💙,False,"{'followers_count': 59, 'following_count': 425, 'tweet_count': 999, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1326589325887344640/wOhpft72_normal.jpg,False,mrclkl,,,Antalya,
1329441918133170176,,denisbest,False,"{'followers_count': 107, 'following_count': 218, 'tweet_count': 11744, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,denisbest16,,,,1.350470907341525e+18
36318612,"・Neuroscientist/Art/Cosplay/Itabags・Tokiya/Camus/QN 
・脳科学研究者/イラスト/コスプレ/痛バ・トキヤ/カミュ/カルナイ
・NU'EST ❤️ L.O.Λ.E W 🐢🐶🐯🦊🐰
・EN/中文/日本語(多少)OK 
・20↑ Any pronouns",Angela@Waiting for spring,False,"{'followers_count': 586, 'following_count': 757, 'tweet_count': 70595, 'listed_count': 16}",https://pbs.twimg.com/profile_images/1504720418644840452/uP-V7yRn_normal.jpg,False,GeekyAngie,,,🇳🇿 New Zealand 🥝,1.5109594041910436e+18
24395070,Xennial. Boston Terrier enthusiast. Invicto por omisión. Inmigrante. Views are my own.,**** Miguel,False,"{'followers_count': 1909, 'following_count': 734, 'tweet_count': 49594, 'listed_count': 52}",https://pbs.twimg.com/profile_images/1499687000592433153/Si4kZSos_normal.jpg,False,El_Tweet_O,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WKJSEG9cn5', 'expanded_url': 'http://www.flickr.com/photos/tigerknee/', 'display_url': 'flickr.com/photos/tigerkn…'}]}}",https://t.co/WKJSEG9cn5,"Melbourne, VIC",
54159711,Common and ordinary observer of this world,RamaSwamy,False,"{'followers_count': 118, 'following_count': 606, 'tweet_count': 15254, 'listed_count': 36}",https://pbs.twimg.com/profile_images/1211673083334942720/Ocwa6Sgx_normal.jpg,False,mpramarao,,,New Delhi,
707460458920419328,Struggled in #lockdown!-set up online/mobile #gardencentre I offer #delivery 2 north #London #plants #compost #northLondon #gardening,mitziandmaud 💙,False,"{'followers_count': 475, 'following_count': 3942, 'tweet_count': 1417, 'listed_count': 3}",https://pbs.twimg.com/profile_images/707461180915388416/iYYNY0vz_normal.jpg,False,mitziandmaud,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ytOlNOQQAG', 'expanded_url': 'http://www.mitziandmaud.co.uk', 'display_url': 'mitziandmaud.co.uk'}]}, 'description': {'hashtags': [{'start': 13, 'end': 22, 'tag': 'lockdown'}, {'start': 45, 'end': 58, 'tag': 'gardencentre'}, {'start': 67, 'end': 76, 'tag': 'delivery'}, {'start': 85, 'end': 92, 'tag': 'London'}, {'start': 93, 'end': 100, 'tag': 'plants'}, {'start': 101, 'end': 109, 'tag': 'compost'}, {'start': 110, 'end': 122, 'tag': 'northLondon'}, {'start': 123, 'end': 133, 'tag': 'gardening'}]}}",https://t.co/ytOlNOQQAG,North London,1.5215360775463772e+18
1261629454671118336,"Tengo un día, si lo sé aprovechar, tengo un tesoro - Gabriela Mistral.",𝐂𝐚𝐫𝐦𝐞𝐧,False,"{'followers_count': 151, 'following_count': 348, 'tweet_count': 4769, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1261933529371377664/cMBvvEYu_normal.jpg,False,CarmenCP22,,,,1.47014079653598e+18
2400124846,,Lkmn akcy,False,"{'followers_count': 0, 'following_count': 97, 'tweet_count': 239, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,AkcyYahoo,,,,
9858892,Yaşam Tosunu,çekirge 🦗,False,"{'followers_count': 1068, 'following_count': 982, 'tweet_count': 20590, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1511383676394872844/f31sBC1N_normal.jpg,False,cekirge,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yAsaxwvCbN', 'expanded_url': 'https://www.soylence.net', 'display_url': 'soylence.net'}]}}",https://t.co/yAsaxwvCbN,Neverland,1.4183358456484577e+18
125097338,"Phenomenal woman, that’s me. I know a lot about a lot of things from politics to useless movie information. Don’t ask about me, just ask me.",j bruins cyprian,False,"{'followers_count': 562, 'following_count': 1898, 'tweet_count': 7746, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1287372315366498306/qFhPGSj7_normal.jpg,False,jlbruins,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ikeBLEg8bV', 'expanded_url': 'https://cyprianspeaks.wordpress.com/', 'display_url': 'cyprianspeaks.wordpress.com'}]}}",https://t.co/ikeBLEg8bV,"Louisiana, USA",
1424367307946614784,STEP coordinator with MAPASWS and former high school skilled trades teacher. Proud wife and mom. Promoter of the trades to women + ♀️ 🌈 🌎 🪶,Tara McNeill,False,"{'followers_count': 100, 'following_count': 229, 'tweet_count': 406, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1469741328682655754/ckpnKIZ4_normal.jpg,False,TaraMcNeill77,,,,
3287205157,"Some like it hot🌶️ Member of DENSA (diversely educated, not seriously affected), japer at large, voiding where prohibited. #resist",Cap'n Capsaicin,False,"{'followers_count': 3623, 'following_count': 3639, 'tweet_count': 27088, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1118361152197541888/cR8RGaEl_normal.png,False,Capsaicin666,"{'description': {'hashtags': [{'start': 123, 'end': 130, 'tag': 'resist'}]}}",,42nd at Treadmill,
776423169880043520,前世はゴジラかゴリラ,みそしる,False,"{'followers_count': 25, 'following_count': 36, 'tweet_count': 5291, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1450070542531248129/JAFY4Oti_normal.jpg,False,mix_misomiso,,,エンジュシティ,1.4836719497591153e+18
3171258112,He/him | Screenwriter | @UF Alum | @SJ_Podcast Co-Host | “Better at picking brackets than @sdelaes”,Tyler K. Williams,False,"{'followers_count': 631, 'following_count': 942, 'tweet_count': 11487, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1466890218984804353/UYUFeZyv_normal.jpg,False,T_K_Williams,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sGfgBghU24', 'expanded_url': 'http://tylerkwilliams.com', 'display_url': 'tylerkwilliams.com'}]}, 'description': {'mentions': [{'start': 24, 'end': 27, 'username': 'UF'}, {'start': 35, 'end': 46, 'username': 'SJ_Podcast'}, {'start': 90, 'end': 98, 'username': 'sdelaes'}]}}",https://t.co/sGfgBghU24,"Los Angeles, CA",1.4212896362324992e+18
118346011,,mrsm,False,"{'followers_count': 75, 'following_count': 174, 'tweet_count': 3149, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1501670515/polaroid_003_normal.jpg,False,mrrssyy,,,,
816968975305187328,"So much to do, so little time to do it. We need governments driven by Science not expediency and corruption.",kevin cousins,False,"{'followers_count': 1787, 'following_count': 1704, 'tweet_count': 10427, 'listed_count': 2}",https://pbs.twimg.com/profile_images/818353161236643840/9OGvMWMG_normal.jpg,False,CousinsKevin100,,,Northern New South Wales,
1321132130,444,sam 🫶🏽,False,"{'followers_count': 14741, 'following_count': 125, 'tweet_count': 101301, 'listed_count': 228}",https://pbs.twimg.com/profile_images/1520884823870509056/o7okguW9_normal.jpg,False,ghostadores,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UPJoEoeVxS', 'expanded_url': 'https://twitter.com/ArianaGrande/status/474351739542323200', 'display_url': 'twitter.com/ArianaGrande/s…'}]}}",https://t.co/UPJoEoeVxS,soulmate energy ♡,8.645988321846067e+17
1169199937,,irunshemea,False,"{'followers_count': 163, 'following_count': 346, 'tweet_count': 3528, 'listed_count': 0}",https://pbs.twimg.com/profile_images/632626988436557825/Q9mxK0Db_normal.png,False,irunshemea,,,,
198425364,,Benitais,False,"{'followers_count': 896, 'following_count': 673, 'tweet_count': 30260, 'listed_count': 0}",https://pbs.twimg.com/profile_images/596749542965518336/NbxYG-sW_normal.jpg,False,benitais,,,España,
144837994,20↑レズ腐女子。爆速ふぁぼ魔。RT厨。d!入会済み。アイコンは幼馴染みのおおたが描いてくれました！※ネタバレ･地雷配慮しません※ 松→@sakematu,鮭,False,"{'followers_count': 89, 'following_count': 355, 'tweet_count': 49795, 'listed_count': 30}",https://pbs.twimg.com/profile_images/863775660854059008/QLl6wnqD_normal.jpg,False,sakemochi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ffpDShhvjc', 'expanded_url': 'http://www.pixiv.net/member.php?id=767484', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'mentions': [{'start': 68, 'end': 77, 'username': 'sakematu'}]}}",https://t.co/ffpDShhvjc,魚売り場,1.142691492235903e+18
1502017195777404928,"Special girl, real good girl ૮ ˙Ⱉ˙ ა rawr! Biggest thing in your itty bitty world.",Eartha Blick🔫 🪺🌈🪷,False,"{'followers_count': 105, 'following_count': 464, 'tweet_count': 2708, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1519722784036999169/TnWobpQd_normal.jpg,False,BBPinkPalace,,,,1.5182384344013947e+18
3020721321,paralyzing arachniphobe.,"myles,",False,"{'followers_count': 402, 'following_count': 477, 'tweet_count': 13982, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1476142777595482112/SUv-WWFO_normal.jpg,False,mylesmez,,,"dmv, accra",
2884615003,Sarcastic comment loading.....please wait!,Katie Maree,False,"{'followers_count': 77, 'following_count': 472, 'tweet_count': 2726, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1151076288515305472/b3YG_p3U_normal.jpg,False,ricekat79,,,"Melbourne, Victoria",
815186485943078912,tweets with a lot of typos.,❁,False,"{'followers_count': 71, 'following_count': 497, 'tweet_count': 15382, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1494347679261995014/PHB_fu0E_normal.jpg,False,yelloflicker,,,,
1366795885,"Trabzonsporlu,laz,ohordiyalı,umut ve Elif'in babası, cerenin eşi, ha bide sıcak asfalt kokusuna bayılıyorum....",uçaberepe,False,"{'followers_count': 99, 'following_count': 493, 'tweet_count': 752, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1427695744597864456/dXh5ZOKM_normal.jpg,False,VNalbant,,,,
2271164155,🇼🇸🏴 🏳️‍🌈🍜,𝔅𝔲𝔰𝔥𝔦𝔡𝔬 𝔅𝔯𝔬𝔴𝔫 ⚢ 🏴,False,"{'followers_count': 1097, 'following_count': 1404, 'tweet_count': 29466, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1518544767331696642/tz8D7PGd_normal.jpg,False,hazzeemoto,,,𝓦.𝓒.,
100256960,"Welcome to my virtual library & tea room! Have a cinnamon bun and enjoy the ocean view. 📚 ☕️ 🌊

She/her ✨ de/en/nl ✨ ...be kind & 🖖🏻 🌈",Johanna,False,"{'followers_count': 47, 'following_count': 427, 'tweet_count': 414, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1509859292685520928/9YDobt3V_normal.jpg,False,booksploration,,,Austria / BookWorld,
2524961538,"ローランでボードゲーマーで模型人
リペイントメイン
たまにプラモやガレキも",⛩️ひの⛩️,False,"{'followers_count': 267, 'following_count': 320, 'tweet_count': 41367, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1513047315405504512/ciZ36oah_normal.jpg,False,hino_sea,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/i83wNClunz', 'expanded_url': 'https://www.amazon.co.jp/hz/wishlist/ls/31SV5CWN0EOBQ?&sort=default', 'display_url': 'amazon.co.jp/hz/wishlist/ls…'}]}}",https://t.co/i83wNClunz,栃木,9.195729174190981e+17
1567735958,Row your boat gently......,Gbenga S.  Olayinka,False,"{'followers_count': 482, 'following_count': 819, 'tweet_count': 2399, 'listed_count': 4}",https://pbs.twimg.com/profile_images/469518638266195968/NJGGsvkb_normal.jpeg,False,AmbSog,,,Ibadan,
265147900,"嫌な客。良いライブはお酒が進む。クソみたいなライブは酒を飲んで紛らわすしかない。屁のような人生。nijntjeはミッフィーじゃなくて""うさこ""。これだけは譲れない。趣味：猫の尻を追いかける。 FOETUS/JG Thirlwell、逆柱いみり、Pikku Myy、童貞厠之助、怪物団、Ghetto、乖離。。",K.Chica,False,"{'followers_count': 810, 'following_count': 2440, 'tweet_count': 77450, 'listed_count': 7}",https://pbs.twimg.com/profile_images/850345008557285376/wGN0cor5_normal.jpg,False,Heavy_Blood,,,"Kawasaki, Kanagawa",
25241295,Muslim | Father | Navy Veteran | Rutgers University & Rutgers MBB Manager Alum | Disclaimer: views expressed are my own,Shane H.,False,"{'followers_count': 282, 'following_count': 370, 'tweet_count': 17188, 'listed_count': 1}",https://pbs.twimg.com/profile_images/869763676601024513/Sl7cn0IU_normal.jpg,False,swiftali_,,,Jersey ,
228703627,Music. Horror Movies. Books. Mental Health. Nature. LGBT+. Cannabis. Get vaxxed! Opinions=mine. Don’t like? keep scrolling! Trouble makers get blocked.,Dan MacDonald,False,"{'followers_count': 4903, 'following_count': 4865, 'tweet_count': 16115, 'listed_count': 21}",https://pbs.twimg.com/profile_images/1497926182989348864/kx8WUgmN_normal.jpg,False,danmac800,,,Windsor - Detroit,
85149693,,Alec Clapperton,False,"{'followers_count': 39, 'following_count': 214, 'tweet_count': 2433, 'listed_count': 4}",https://pbs.twimg.com/profile_images/607052874783289344/-YXbD1Kp_normal.jpg,False,Alec2306,,,,
1241138232244477952,Not bald,Jamiwz🇮🇹,False,"{'followers_count': 206, 'following_count': 437, 'tweet_count': 11090, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1333482090806075392/2ASTuE4r_normal.jpg,False,f1sampson,,,,1.297991309526012e+18
103498733,お試しついったー,T. Sato,False,"{'followers_count': 186, 'following_count': 402, 'tweet_count': 16219, 'listed_count': 17}",https://pbs.twimg.com/profile_images/1299674600/icon6402775035760687176camel_6_normal.jpg,False,camelfilter1913,,,おおむね茅ケ崎,
1241187157211000832,moss,bean,False,"{'followers_count': 224, 'following_count': 563, 'tweet_count': 1122, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1520100227830718466/y7bh3ZEC_normal.jpg,False,Bxean__,,,,1.4305585351175905e+18
