id,description,url,verified,profile_image_url,location,username,name,protected,public_metrics,entities,pinned_tweet_id
179081401,Bite your tongue for no one.,,False,https://pbs.twimg.com/profile_images/1512757987093454849/y0cAy1cB_normal.jpg,,I_Told__You__So,Bhekizizwe,False,"{'followers_count': 1879, 'following_count': 244, 'tweet_count': 74845, 'listed_count': 13}",,6.415443186170552e+17
130866202,成人済みゲーオタ。FF14とpkmnメインにほぞぼそ何かやってます。腐っている。基本的にネタバレに配慮がない。悠久の車輪は終ったけどずっと大好き,,False,https://pbs.twimg.com/profile_images/1511852859423223812/H0hwQUCt_normal.jpg,イシュガルドハウジングエリア,sarmon_shake,ららングウェイ,False,"{'followers_count': 174, 'following_count': 215, 'tweet_count': 180475, 'listed_count': 10}",,
469951774,Wife. College Educator. Former Disney Cast Member. Travel Agent.,,False,https://pbs.twimg.com/profile_images/1201722647689748480/WmGaqPy9_normal.jpg,,KayleighWorster,Lady Kayleigh of House Lockwood,False,"{'followers_count': 140, 'following_count': 908, 'tweet_count': 12005, 'listed_count': 0}",,
2806509404,"Producer @Frost_Giant, Formerly @Blizzard_Ent (‘06-‘20). 38yo mom of three. Wife. Geek. She/Her. Pansexual. Intersectional & Trans-Inclusive Feminist 💖💛💙 BLM",,False,https://pbs.twimg.com/profile_images/1498162637590315008/7WU5ooaz_normal.jpg,"California, USA",skrutsick,💙 🇺🇦🌻Stephanie Krutsick #ABetterABK 🌻🇺🇦💙,False,"{'followers_count': 3056, 'following_count': 4959, 'tweet_count': 50745, 'listed_count': 39}","{'description': {'mentions': [{'start': 9, 'end': 21, 'username': 'Frost_Giant'}, {'start': 32, 'end': 45, 'username': 'Blizzard_Ent'}]}}",1.5115251715295396e+18
208243239,"While I'm fascinated with the potential of the metaverse, I want to change the world-as-is for the better. Photographer. #NCFC #EXPOS #RAPTORS",,False,https://pbs.twimg.com/profile_images/1254467391817428993/mJMsGK6t_normal.jpg,"toronto, canada",TomMcGr,Thomas McGreevy,False,"{'followers_count': 672, 'following_count': 3972, 'tweet_count': 23059, 'listed_count': 17}","{'description': {'hashtags': [{'start': 121, 'end': 126, 'tag': 'NCFC'}, {'start': 127, 'end': 133, 'tag': 'EXPOS'}, {'start': 134, 'end': 142, 'tag': 'RAPTORS'}]}}",
172952619,"Biden won the 2020 Electoral College 306 vs 232 and the popular vote by 8 million.

 Dum Spiro Spero!",,False,https://pbs.twimg.com/profile_images/1498341983630278665/0Xgo5IuC_normal.jpg,NYC,audreyBPC,audreybpc,False,"{'followers_count': 232, 'following_count': 344, 'tweet_count': 14304, 'listed_count': 10}",,
929583560,Born confused.,,False,https://pbs.twimg.com/profile_images/1517581687609253889/EKC4pFPE_normal.jpg,,_anomnom_,Anam,False,"{'followers_count': 458, 'following_count': 336, 'tweet_count': 1114, 'listed_count': 0}",,
1337471108,I manage people who sell cars | SDL | I love my girlfriend | NEVER TRUST A BANDIT WITH A SMILE,https://t.co/mUNcyLgAVc,False,https://pbs.twimg.com/profile_images/1486107529503457281/HoRcIOG__normal.jpg,15 FR-S,stax1800,nōryokusha,False,"{'followers_count': 843, 'following_count': 857, 'tweet_count': 46256, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mUNcyLgAVc', 'expanded_url': 'http://twitch.tv/stax1800', 'display_url': 'twitch.tv/stax1800'}]}}",1.3941266767082332e+18
1504041370792595456,WASM,,False,https://pbs.twimg.com/profile_images/1504041504464986112/zYP-fVoy_normal.jpg,,luca_danova,Luca Danovaro,False,"{'followers_count': 4, 'following_count': 7, 'tweet_count': 41, 'listed_count': 0}",,
1347591649464086528,"hospital volunteer, former educator, mother to COVID ICU nurse, mother to DHHS management technologist",,False,https://pbs.twimg.com/profile_images/1498088704996483077/ksPrAHaM_normal.jpg,,KarenLo02597360,Karen Love,False,"{'followers_count': 41, 'following_count': 144, 'tweet_count': 1884, 'listed_count': 0}",,
2817937904,UK ‘18 🎓| Advocate for dogs with human names | go cats #BBN,https://t.co/NmIA2Jz63q,False,https://pbs.twimg.com/profile_images/1418967527728848901/yMRuQjXe_normal.jpg,"Ross, OH 🛸 Lexington, KY",jacobheheman,Jacob,False,"{'followers_count': 235, 'following_count': 285, 'tweet_count': 6417, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NmIA2Jz63q', 'expanded_url': 'http://instagram.com/jacobheheman', 'display_url': 'instagram.com/jacobheheman'}]}, 'description': {'hashtags': [{'start': 55, 'end': 59, 'tag': 'BBN'}]}}",1.4331054330787717e+18
11319362,"«It was all very queer. But queerer things were yet to come.» 

He/him",,False,https://pbs.twimg.com/profile_images/1457921772855070720/ipqJN8qq_normal.jpg,"San Luis Potosí, México",Manu_V,manu 🏳️‍🌈⚣ | ⊃∪∩⪽,False,"{'followers_count': 469, 'following_count': 1585, 'tweet_count': 173429, 'listed_count': 24}",,8.364416949711421e+17
446259799,Perfectly cromulent,,False,https://pbs.twimg.com/profile_images/1317496671073435649/EnOjseza_normal.jpg,,mozza_1984,Andrew,False,"{'followers_count': 60, 'following_count': 1267, 'tweet_count': 1041, 'listed_count': 1}",,
16426121,Atlanta,,False,https://pbs.twimg.com/profile_images/503375058815819776/BXb79H1r_normal.jpeg,,llgooden,Libby Gooden,False,"{'followers_count': 261, 'following_count': 1289, 'tweet_count': 2030, 'listed_count': 3}",,
1278478029958807552,"I don’t like people in general, with few exceptions.",,False,https://pbs.twimg.com/profile_images/1481130336742522882/zSO3WvY__normal.jpg,,PaulHew1960,Paul H.,False,"{'followers_count': 43, 'following_count': 212, 'tweet_count': 9129, 'listed_count': 3}",,
276641205,Cableo cosas. Amunt Valencia!!,,False,https://pbs.twimg.com/profile_images/1010213178217762822/SYNAWgbL_normal.jpg,"Valencia, España",Manesib,💯 Manolete 💯,False,"{'followers_count': 172, 'following_count': 1017, 'tweet_count': 11232, 'listed_count': 1}",,
161106366,Una temporada en el infierno,,False,https://pbs.twimg.com/profile_images/1520265521652015105/oZ_EZjY__normal.jpg,"Lima, Perú",Betzabel_Rejas,Betzabel 🐞,False,"{'followers_count': 421, 'following_count': 715, 'tweet_count': 30842, 'listed_count': 9}",,1.516275733273981e+18
309340658,All killer. No filler.,,False,https://pbs.twimg.com/profile_images/1477157114934091780/UrIuM3gS_normal.jpg,,MZGunter,Theolinda Bonner,False,"{'followers_count': 596, 'following_count': 390, 'tweet_count': 139111, 'listed_count': 21}",,
389951301,Something something something…🇹🇹🇨🇦,,False,https://pbs.twimg.com/profile_images/1818962021/188866_4407952004_502327004_62898_8367_n_normal.jpg,"Toronto, Canada",tal_jay,Talan-Tee-J,False,"{'followers_count': 330, 'following_count': 5001, 'tweet_count': 7636, 'listed_count': 11}",,
26084568,"Love Cali, Georgia & Boston Boys!! GS Sweetheart-met my Cali boy at GS '98 & he stayed but we💗🛫! The sweetest thing in the whole wide world is a Happy Girl!",,False,https://pbs.twimg.com/profile_images/1389020422369386501/3C67rvhL_normal.jpg,"Georgia, USA",JoeysIrishPower,🍀Jenn 💗,False,"{'followers_count': 1834, 'following_count': 1695, 'tweet_count': 88743, 'listed_count': 51}",,1.0936132175014011e+18
1411992110685851648,wazzzaaaaaap,https://t.co/9AFTXO5y6e,False,https://pbs.twimg.com/profile_images/1518741086126370821/g1vljzQt_normal.jpg,ur mom's house ,8Cmaj,sigma_male,False,"{'followers_count': 18, 'following_count': 51, 'tweet_count': 1188, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9AFTXO5y6e', 'expanded_url': 'https://docs.google.com/presentation/d/1FHEt2-K3aMqQsGRwETQvvsFaiirmJqfvF9Qw3H04cME/edit?usp=sharing', 'display_url': 'docs.google.com/presentation/d…'}]}}",1.5194978091287347e+18
21169241,Hi I'm Kristen my favorite color is purple,,False,https://pbs.twimg.com/profile_images/692148612/2841621683_1c1ab270e9_m_normal.jpg,None of ur buisness stalkers,listentokristen,Kristen,False,"{'followers_count': 37, 'following_count': 409, 'tweet_count': 4361, 'listed_count': 0}",,
285282933,I like sports and I don't care who knows it. 🏀 🏈 Dad. Husband. Son. Bro.,https://t.co/T8jFayf8VR,False,https://pbs.twimg.com/profile_images/1427031442454876164/JZR6wML1_normal.jpg,"Philadelphia, PA",danblah25,Dan Trobman,False,"{'followers_count': 589, 'following_count': 498, 'tweet_count': 25155, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T8jFayf8VR', 'expanded_url': 'http://gupscorner.com', 'display_url': 'gupscorner.com'}]}}",1.4839789808983572e+18
1147227102124695552,"Moe: I MAY BE UGLY AND HATE-FILLED, BUT... what was the third thing? 
Stan SM artists cos they're great. Also, Dreamcatcher.",,False,https://pbs.twimg.com/profile_images/1510137062267277319/eWUIpK00_normal.jpg,"Aleksinac, Srbija",niko_dismal,"Niko/Stan Dreamcatcher/Pls, watch Ghost Game",False,"{'followers_count': 4, 'following_count': 2915, 'tweet_count': 93553, 'listed_count': 0}",,1.5222291339835597e+18
963968341164613632,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,TivWhoWeeps,Giraffiroth,False,"{'followers_count': 4, 'following_count': 180, 'tweet_count': 292, 'listed_count': 0}",,
158231281,"Making people laugh by any memes possible. Political satirist w/wicked skills in Photoshop. My memes have gone viral & featured on Huffpost, Buzzfeed & Snopes",https://t.co/wOyFXe9w7K,False,https://pbs.twimg.com/profile_images/1496643434706313216/eunEwsnk_normal.jpg,"Maryland, USA",Pleightx,Paul Leigh 🇺🇦 I Stand With Ukraine,False,"{'followers_count': 13621, 'following_count': 7428, 'tweet_count': 30662, 'listed_count': 35}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wOyFXe9w7K', 'expanded_url': 'http://pleightxwearables.com', 'display_url': 'pleightxwearables.com'}]}}",1.4958572252057477e+18
16045789,"I don't know what ""tokusatsu"" is, but it sounds delicious. (he/him)",https://t.co/rpk7jDgKQI,False,https://pbs.twimg.com/profile_images/1481115128670171141/bJceNNYo_normal.jpg,Twitter,D3rachi,Andrew,False,"{'followers_count': 785, 'following_count': 966, 'tweet_count': 19073, 'listed_count': 12}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rpk7jDgKQI', 'expanded_url': 'http://derachi.com', 'display_url': 'derachi.com'}]}}",1.5187007204086497e+18
1360823415972769792,"Astrophotography, Photography, Storm Chases, Winter Weather Coverage, and more!",https://t.co/o7fXwgMFlR,False,https://pbs.twimg.com/profile_images/1360823921315090432/_4A6ivfv_normal.jpg,,RobbMDWxMedia,Robbie,False,"{'followers_count': 628, 'following_count': 482, 'tweet_count': 3151, 'listed_count': 17}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o7fXwgMFlR', 'expanded_url': 'https://robbmdwx.darkroom.tech', 'display_url': 'robbmdwx.darkroom.tech'}]}}",1.4331289302366413e+18
173755041,"Its not a bug, its a feature | Opinion driven development.",,False,https://pbs.twimg.com/profile_images/734093200722300929/ky_XBdDt_normal.jpg,"Munich, Germany",swapnilluktuke,Lukya,False,"{'followers_count': 203, 'following_count': 932, 'tweet_count': 4929, 'listed_count': 1}",,
731356832,"26 he/him AroAce #ActuallyAutistic animation and movie lover, nice guy trying his best. RT heavy. All opinions are my own. Pfp: @art_dweeeb",,False,https://pbs.twimg.com/profile_images/1518412478010601476/DKTxDyR6_normal.jpg,The City of Townsville,Benimated,Ben! 💙💛 #NewDeal4Animation,False,"{'followers_count': 2369, 'following_count': 3948, 'tweet_count': 83444, 'listed_count': 41}","{'description': {'hashtags': [{'start': 17, 'end': 34, 'tag': 'ActuallyAutistic'}], 'mentions': [{'start': 128, 'end': 139, 'username': 'art_dweeeb'}]}}",1.4579502045446676e+18
363830959,Advocate at the Johannesburg Bar,,False,https://pbs.twimg.com/profile_images/1481237029392465926/xsiCdXyJ_normal.jpg,"Johannesburg, SA",Jon_M_Berger,Jonathan Berger,False,"{'followers_count': 3646, 'following_count': 2708, 'tweet_count': 25363, 'listed_count': 31}",,
5585762,web人狼やったりアナログゲームで遊んだりしています。デジタルゲームもいろいろやってます。web人狼関係では主にaubergine(おーばーじん)と名乗ってます。アイコンは九州村の名札で描いてもらった人狼議事のトニーです。【PSN:nasuken_73】【steam:1169426716】,https://t.co/wtmVL9nuWO,False,https://pbs.twimg.com/profile_images/875720585388605441/273cb0y1_normal.jpg,チーバくんのマズル,nasuken,なすけん/おーばーじん,False,"{'followers_count': 801, 'following_count': 827, 'tweet_count': 54510, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wtmVL9nuWO', 'expanded_url': 'http://nasuken.hatenablog.com/', 'display_url': 'nasuken.hatenablog.com'}]}}",
1118704937523978240,and who tf is jonny greenwood anyway? has this person ever reached top 5 of brand rep??,https://t.co/s7xzDMSIso,False,https://pbs.twimg.com/profile_images/1514461071536533505/ZkLB-Fo7_normal.jpg,imani/25/bi ✌🏾 she/her 18+ ♐️,Ieaderjohaseul,love theorizing on queendom,False,"{'followers_count': 103, 'following_count': 219, 'tweet_count': 29648, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s7xzDMSIso', 'expanded_url': 'http://megablock.xyz', 'display_url': 'megablock.xyz'}]}}",1.5154556816498524e+18
536887358,"De grande quiero ser en parte Dipper y en parte Mabel, de #GravityFalls 😬
Y en parte Pato, también. 🐷",,False,https://pbs.twimg.com/profile_images/1511764277924872192/K21z8qZo_normal.jpg,CDMX Sur,MuyEquis,#SoySolo 🏳️‍🌈 #MotoLonely,False,"{'followers_count': 543, 'following_count': 463, 'tweet_count': 19523, 'listed_count': 1}","{'description': {'hashtags': [{'start': 58, 'end': 71, 'tag': 'GravityFalls'}]}}",1.4013318099888497e+18
71835657,"Jesus loves me; I am his beloved! I'm a husband to one, a friend to many and a heretic to even more 😉... Opinions are my own. RTs are not endorsements.",https://t.co/OCn8qbhV8k,False,https://pbs.twimg.com/profile_images/1181754887719112704/foeEjfmF_normal.jpg,"Bangalore, India",AlwinDoss,Alwin Doss,False,"{'followers_count': 617, 'following_count': 321, 'tweet_count': 2249, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OCn8qbhV8k', 'expanded_url': 'https://www.dalw.in', 'display_url': 'dalw.in'}]}}",1.3150053801501942e+18
729957564,"When I woke up, I was fine for a minute.. forever in a state of melancholy",,False,https://pbs.twimg.com/profile_images/1111076651964792832/Qz00Sh2Y_normal.jpg,"Toronto, Ontario",waattaland,Waleed Atta,False,"{'followers_count': 181, 'following_count': 168, 'tweet_count': 2433, 'listed_count': 2}",,
113981819,,,False,https://pbs.twimg.com/profile_images/2194877150/BarryGreen88_normal.jpg,,BarryGreen88,Barry Green,False,"{'followers_count': 5, 'following_count': 43, 'tweet_count': 243, 'listed_count': 0}",,
886808081656455168,千代田区系男子。普通の人はフォロバします。日々思ったことをのらりくらり。お洋服、靴、ピュアオーディオ、絵画が好きでござる。,,False,https://pbs.twimg.com/profile_images/1520955396227502081/hyOlf60f_normal.jpg,日本 東京,Unagi_CEO,48日後に結婚するはずのUsagi of destroy,False,"{'followers_count': 1339, 'following_count': 1219, 'tweet_count': 10876, 'listed_count': 4}",,
202926635,"Crusty, angry, and salty af 32 yr old with a bag of chips on her shoulder.",,False,https://pbs.twimg.com/profile_images/1511523553807589379/7OGnxor3_normal.jpg,Somewhere vaguely Ontarian.,shogunofsarcasm,The Kate Depression,False,"{'followers_count': 256, 'following_count': 1158, 'tweet_count': 4748, 'listed_count': 2}",,
1298975063979356160,Nothing special.....,,False,https://pbs.twimg.com/profile_images/1300288065932423169/PU-3rXDH_normal.jpg,,kshetragvlpol,Kshetragna,False,"{'followers_count': 20, 'following_count': 403, 'tweet_count': 2405, 'listed_count': 0}",,
747386852,¯\_(ツ)_/¯,,False,https://pbs.twimg.com/profile_images/863482098975469574/0kGwUDvu_normal.jpg,,BinaColada_84,Bina,False,"{'followers_count': 29, 'following_count': 210, 'tweet_count': 349, 'listed_count': 0}",,
1303566666836701184,art angel ♡♡♡,https://t.co/Oq4JUqBbFU,False,https://pbs.twimg.com/profile_images/1518292906020323330/Xao3AEpZ_normal.jpg,she/her 16 white,wujuality,mar 🫧,False,"{'followers_count': 511, 'following_count': 834, 'tweet_count': 7556, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Oq4JUqBbFU', 'expanded_url': 'https://hey-hachi.carrd.co', 'display_url': 'hey-hachi.carrd.co'}]}}",1.5197139531521802e+18
1341901088128118784,"👍Self respect. Rationality. Edification. Those who strive.

End the Commonwealth of PA ... become the State of PA. It's time.",,False,https://pbs.twimg.com/profile_images/1350925388797636610/MrQVtiA6_normal.jpg,That big stupid part of PA,EmpressEllKay,👑 EllKay 🇺🇦🇺🇲,False,"{'followers_count': 83, 'following_count': 133, 'tweet_count': 9350, 'listed_count': 0}",,
1708756734,He/Him | 23 | MSU alum,,False,https://pbs.twimg.com/profile_images/1455972494154870786/2nonCoXQ_normal.jpg,"Pittsburgh, PA",Cheddarrrrrrrrr,Cheddar,False,"{'followers_count': 128, 'following_count': 543, 'tweet_count': 2936, 'listed_count': 0}",,1.2745582644291584e+18
52962458,Passionately Curious,,False,https://pbs.twimg.com/profile_images/1490751777892970496/9QIoYBIx_normal.jpg,,thesushrut,Sushrut Sood,False,"{'followers_count': 286, 'following_count': 101, 'tweet_count': 5735, 'listed_count': 5}",,
1161958016670941184,@Voleapp ilgazcinar@gmail.com https://t.co/XFxRMIlRXN,,False,https://pbs.twimg.com/profile_images/1177526494828122112/3gVFJCIb_normal.jpg,"İstanbul, Türkiye",ilgazcinarresmi,Ilgaz Çınar,False,"{'followers_count': 77763, 'following_count': 975, 'tweet_count': 10832, 'listed_count': 200}","{'description': {'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/XFxRMIlRXN', 'expanded_url': 'http://instagram.com/ilgazcinarresmi', 'display_url': 'instagram.com/ilgazcinarresmi'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'Voleapp'}]}}",1.4863824751778324e+18
519821465,"Padre,  no persona. Proyecto de nada.",,False,https://pbs.twimg.com/profile_images/998610749881630720/fFcl6xbW_normal.jpg,zaragoza,RaGeSlpev,Slpev,False,"{'followers_count': 229, 'following_count': 404, 'tweet_count': 4204, 'listed_count': 2}",,
104714332,just a simple person. ♡ to travel a lot!,,False,https://pbs.twimg.com/profile_images/1513453512478572545/6-ty87fg_normal.jpg,"Tanza, Cavite",simplyArhe,Rhea R. Jamisola,False,"{'followers_count': 75, 'following_count': 278, 'tweet_count': 4196, 'listed_count': 3}",,1.4647317358793892e+18
851542892434919424,PHOTOGRAPHER/ARTIST/DIRECTOR⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ INSTAGRAM:@briony,https://t.co/lLXhwgZ7tu,False,https://pbs.twimg.com/profile_images/1445097626089762822/kS3rcbDE_normal.jpg,,brionydouglas_,Briony Douglas,False,"{'followers_count': 706, 'following_count': 401, 'tweet_count': 2291, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lLXhwgZ7tu', 'expanded_url': 'http://brionydouglas.com', 'display_url': 'brionydouglas.com'}]}, 'description': {'mentions': [{'start': 54, 'end': 61, 'username': 'briony'}]}}",1.4903421755776287e+18
564948369,I'm just a #HashtagSmurf.,,False,https://pbs.twimg.com/profile_images/609525274120732672/fRqD3Wp2_normal.jpg,Canada,CDNsev,Vicki,False,"{'followers_count': 196, 'following_count': 479, 'tweet_count': 12384, 'listed_count': 0}","{'description': {'hashtags': [{'start': 11, 'end': 24, 'tag': 'HashtagSmurf'}]}}",
23236952,"Pro wrestling, books, travel, films, tea in the afternoon.",https://t.co/SZthThwSYD,False,https://pbs.twimg.com/profile_images/954393345597591554/Sr_8eo6H_normal.jpg,Finland,veraciously,veraciously,False,"{'followers_count': 324, 'following_count': 91, 'tweet_count': 16253, 'listed_count': 18}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SZthThwSYD', 'expanded_url': 'http://sotheydance.blogspot.com', 'display_url': 'sotheydance.blogspot.com'}]}}",
1305758547075043328,"A mismas obligaciones, mismos derechos, es lo justo. Ahora opino menos y actuó más...🇲🇽",,False,https://pbs.twimg.com/profile_images/1484251522137530369/LjGf-gQQ_normal.jpg,Miguel Hidalgo,Enel5topiso1,Carlos E Reyes Arias,False,"{'followers_count': 242, 'following_count': 253, 'tweet_count': 4653, 'listed_count': 1}",,1.4463433280988897e+18
921766161192284160,"In love with #YANGJEONGIN 🥺 💗💞    







































































𝙰𝚕𝚠𝚊𝚢𝚜 𝚜𝚊𝚍 𝚊𝚗𝚍 𝚜𝚘𝚏𝚝 🤙",,False,https://pbs.twimg.com/profile_images/1502174577459273729/NySowLet_normal.jpg,"she/her, 18♡",sweetcandy_any,𝙰𝚗𝚢 🦊/ ODDINARY ☻,False,"{'followers_count': 193, 'following_count': 261, 'tweet_count': 7951, 'listed_count': 5}","{'description': {'hashtags': [{'start': 13, 'end': 25, 'tag': 'YANGJEONGIN'}]}}",
2712538787,,,False,https://pbs.twimg.com/profile_images/1489675952275734540/LGuZPK4L_normal.jpg,South Africa,odwa_ma,Odwa Matomela,False,"{'followers_count': 32, 'following_count': 29, 'tweet_count': 1738, 'listed_count': 1}",,8.898896138583409e+17
562213074,"Todo lo que hagáis en el presente, tendrá su eco en la eternidad.Esteponero de corazón.Reciclarse para sobrevivir.B.M.AULA CULTURAL.",,False,https://pbs.twimg.com/profile_images/1209769538599956481/n8yoxa7k_normal.jpg,,dcr773,David Carpintero,False,"{'followers_count': 178, 'following_count': 184, 'tweet_count': 3034, 'listed_count': 2}",,
2794033814,"I'm into furry, kemono, transformation, weretiger, etc. 虎尊い、獣化最高🐯

NSFW コンテンツもよくあるご遠慮を",https://t.co/mSq7egTkRx,False,https://pbs.twimg.com/profile_images/1517845755205423104/mcIV4RyZ_normal.jpg,Taiwan,KaosaGaou,Kaosa Gaou 🔜 FurMIT 2022,False,"{'followers_count': 1072, 'following_count': 990, 'tweet_count': 29416, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mSq7egTkRx', 'expanded_url': 'http://www.furaffinity.net/user/kaosa/', 'display_url': 'furaffinity.net/user/kaosa/'}]}}",1.267756279008596e+18
1196086979206819840,"Video game nerd. Streamer and Twitch Affiliate. 
He/him.
#TwitchAffiliate #TwitchStreamer",https://t.co/c36iYjOlIz,False,https://pbs.twimg.com/profile_images/1515057132806189056/SGymGodK_normal.jpg,"California, USA",SkylxrTM,Skylar,False,"{'followers_count': 48, 'following_count': 114, 'tweet_count': 739, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c36iYjOlIz', 'expanded_url': 'https://skylxr.carrd.co/', 'display_url': 'skylxr.carrd.co'}]}, 'description': {'hashtags': [{'start': 57, 'end': 73, 'tag': 'TwitchAffiliate'}, {'start': 74, 'end': 89, 'tag': 'TwitchStreamer'}]}}",1.5128438236966748e+18
1030306210946445312,level 23 | 🌷 i do a lot of stuff • artist • multi fandom🌟,,False,https://pbs.twimg.com/profile_images/1500024821543051265/upcEqUxx_normal.jpg,"Miami, FL",ahytana_aj,ahytana ✶ alencar⚡️,False,"{'followers_count': 95, 'following_count': 324, 'tweet_count': 6348, 'listed_count': 1}",,
2262347303,Used to be cool.,https://t.co/cOB0QGy2uw,False,https://pbs.twimg.com/profile_images/1512518433753161730/KOYsG00S_normal.jpg,AB💝,SpiciestPenny,SpicyPenny,False,"{'followers_count': 11957, 'following_count': 862, 'tweet_count': 56558, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cOB0QGy2uw', 'expanded_url': 'http://www.twitch.tv/spicypenny', 'display_url': 'twitch.tv/spicypenny'}]}}",
2888884730,音楽家,http://t.co/dh7ch2ki4i,False,https://pbs.twimg.com/profile_images/529534880422440960/99k7-jGW_normal.jpeg,Tokyo,chk_trns5782,chk_trns,False,"{'followers_count': 340, 'following_count': 851, 'tweet_count': 13450, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/dh7ch2ki4i', 'expanded_url': 'http://www.c-mu.com/', 'display_url': 'c-mu.com'}]}}",
1491429249890529280,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,daiqui52,daiqui52,False,"{'followers_count': 0, 'following_count': 67, 'tweet_count': 71, 'listed_count': 0}",,
1296679900661899264,,,False,https://pbs.twimg.com/profile_images/1457589124207194112/N12AfDy4_normal.jpg,,OmeSida,SidaOme,False,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 85, 'listed_count': 0}",,
56888587,,https://t.co/4i8NflxREN,False,https://pbs.twimg.com/profile_images/1186172277378965504/FqI31eEA_normal.jpg,Florida,GenerallyTyler,GenerallyTyler (He/Him),False,"{'followers_count': 79, 'following_count': 206, 'tweet_count': 3704, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4i8NflxREN', 'expanded_url': 'http://twitch.tv/GenerallyTyler', 'display_url': 'twitch.tv/GenerallyTyler'}]}}",1.2167271869814456e+18
1150536822,"""Ich seh so viele Silhouetten bei Nacht
Und immer wieder, wenn ich träume bist du da"" (Yakama - Silhouetten)
Boys Do Cry💜🌊💚🦇
💚🐊🖤🇩🇪
Pokémon Go, Ingress",,False,https://pbs.twimg.com/profile_images/1520113492673630209/_w1TuyL6_normal.jpg,"Moscow, Russia",VolnayaKoshka,Alles wird gut 🍀,False,"{'followers_count': 50, 'following_count': 100, 'tweet_count': 11130, 'listed_count': 0}",,1.458551026789798e+18
1300384434307334144,Artist🎨 | He/They🙋 | Married👨‍❤️‍👨 | Furry🦦 | Gamer | Twitch Streamer🎮 | Dog Dad | LGBTQIA2+🌈 | BLM | @HyruleGG @FurriesNetwork @teamunderdogg,,False,https://pbs.twimg.com/profile_images/1516825541290176529/0aKX4gvO_normal.jpg,,DamageDmg4,DAMAGE,False,"{'followers_count': 189, 'following_count': 272, 'tweet_count': 902, 'listed_count': 2}","{'description': {'mentions': [{'start': 102, 'end': 111, 'username': 'HyruleGG'}, {'start': 112, 'end': 127, 'username': 'FurriesNetwork'}, {'start': 128, 'end': 142, 'username': 'teamunderdogg'}]}}",1.4950914891976786e+18
77061836,I'm here for a reason and so are you • she/her • mental health advocate • happiest sad person 🌈✨,,False,https://pbs.twimg.com/profile_images/1478462742403203072/U-pH9And_normal.jpg,"Pittsburgh, PA",wegmills,meggy meg 🍰,False,"{'followers_count': 1938, 'following_count': 590, 'tweet_count': 11594, 'listed_count': 5}",,
1028476971506954240,"Artist and dog lover, love 💘 my family. #PresidentBiden to save Democracy! #PersistentSister #StayBlueIn22 NO DMS",,False,https://pbs.twimg.com/profile_images/1460949996887588873/m5QoIcGR_normal.jpg,,skamerow,Julie #IVotedBidenHarris,False,"{'followers_count': 3689, 'following_count': 4986, 'tweet_count': 38441, 'listed_count': 0}","{'description': {'hashtags': [{'start': 40, 'end': 55, 'tag': 'PresidentBiden'}, {'start': 75, 'end': 92, 'tag': 'PersistentSister'}, {'start': 93, 'end': 106, 'tag': 'StayBlueIn22'}]}}",1.4791072407411425e+18
2873130988,I'm just a native mom who is trying to not screw up her kids! Proud San Carlos Apache and Navajo!,,False,https://pbs.twimg.com/profile_images/1212397493901647872/eBSqKJcM_normal.jpg,,EsthersPlanet,Esther Miranda,False,"{'followers_count': 189, 'following_count': 511, 'tweet_count': 2271, 'listed_count': 1}",,
