id,protected,name,description,username,url,verified,profile_image_url,public_metrics,entities,pinned_tweet_id,location
1172084259634302976,False,ひまわり,"FGOその他雑多　うるさめ　繰り言　妄言　
2部6章済(ネタバレ有/最終再臨有) 
推しは魔法少女　いいね=既読 賛同とは限らない",himrawai,,False,https://pbs.twimg.com/profile_images/1172144468864073728/95xb6lbS_normal.jpg,"{'followers_count': 365, 'following_count': 432, 'tweet_count': 52777, 'listed_count': 5}",,1.4210787549572915e+18,
1319537696,False,richie rich,nyc,richwoodz,,False,https://pbs.twimg.com/profile_images/1500508741057355784/zNX8kQcV_normal.jpg,"{'followers_count': 416, 'following_count': 480, 'tweet_count': 5952, 'listed_count': 1}",,,
1329186259022045184,False,Niko 🇨🇱 🇬🇧,auron: they don't stop talking about me.,XgusNikonilovee,https://t.co/Os7Diw6oOj,False,https://pbs.twimg.com/profile_images/1515692821499375617/Bycufmqy_normal.png,"{'followers_count': 1494, 'following_count': 2282, 'tweet_count': 42165, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Os7Diw6oOj', 'expanded_url': 'https://xgusniko.carrd.co/', 'display_url': 'xgusniko.carrd.co'}]}}",1.4491706805373542e+18,
368557785,False,MTDiMaria,"YouTuber, so check it out",Mark_DiMaria,https://t.co/z0o9ZZKtG1,False,https://pbs.twimg.com/profile_images/1276238874742796297/eO8kWOQZ_normal.jpg,"{'followers_count': 347, 'following_count': 666, 'tweet_count': 2971, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z0o9ZZKtG1', 'expanded_url': 'https://www.youtube.com/mtdimaria', 'display_url': 'youtube.com/mtdimaria'}]}}",,"Sioux Falls, SD"
860544035756310528,False,Real Texan Housewife,"she/her This Texas girl may spill the tea, but never my wine.💍 🇨🇱 👨‍👩‍👦‍👦👦🏼🧒🏼🍊🍎🍑💪🏻💎🌸⭐❄🍸🏠☀️♑ 🌕 ♉ ⬆️♊",texan_housewife,https://t.co/p7SJnyGWB9,False,https://pbs.twimg.com/profile_images/1411005375546019840/PZfCCsLA_normal.jpg,"{'followers_count': 100, 'following_count': 427, 'tweet_count': 2087, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/p7SJnyGWB9', 'expanded_url': 'https://drum.io/realtexanhousewife', 'display_url': 'drum.io/realtexanhouse…'}]}}",1.4208462319207834e+18,"Lewisville, TX"
1336923626700820480,False,Brian,"Living comfortably in a 70s sitcom episode. I like coffee, cozy mysteries, and dachshunds.",brianeinlv,,False,https://pbs.twimg.com/profile_images/1483816769261244418/RyMz6T5v_normal.jpg,"{'followers_count': 19, 'following_count': 227, 'tweet_count': 147, 'listed_count': 1}",,,"Las Vegas, NV"
1246452485142786048,False,Ruben,hello,sadcar999,,False,https://pbs.twimg.com/profile_images/1246452668232581124/WqXMSiMd_normal.jpg,"{'followers_count': 46, 'following_count': 845, 'tweet_count': 1663, 'listed_count': 0}",,,
167877930,False,It's Sydni with an i,A Hobbit’s life for me.,xsydnaayyyx,https://t.co/160pbMMWJL,False,https://pbs.twimg.com/profile_images/1510452575153262596/Ww5iFFdD_normal.jpg,"{'followers_count': 4682, 'following_count': 766, 'tweet_count': 31447, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/160pbMMWJL', 'expanded_url': 'https://Instagram.com/sydnaayyy', 'display_url': 'Instagram.com/sydnaayyy'}]}}",1.1382482817906196e+18,The Shire
1403969499850854400,False,José Manuel Cuesta🔻🏴‍☠️🏳️‍🌈,De Alcalá de los Gazules. Rojo. AbZURDO por donde escora Bakunin. Tengo un faro con curvas y ojazos que ilumina mi vida.,JosManuelCuest5,,False,https://pbs.twimg.com/profile_images/1447934037142687749/GDZ5Y5GP_normal.jpg,"{'followers_count': 37, 'following_count': 327, 'tweet_count': 2000, 'listed_count': 0}",,1.5112327595069153e+18,
130258925,False,Mont-serrat Grané 🎗#NoSurrender,Llum als ulls i força al braç !! (Joan Maragall - Cant de la senyera),MontserratGA,https://t.co/XJKY33JTLg,False,https://pbs.twimg.com/profile_images/1442200006254120965/sMKMwM99_normal.jpg,"{'followers_count': 2066, 'following_count': 1513, 'tweet_count': 239738, 'listed_count': 72}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XJKY33JTLg', 'expanded_url': 'http://page.is/mont-serrat-grane', 'display_url': 'page.is/mont-serrat-gr…'}]}}",1.5102863060809687e+18,Catalunya
1373883568590528512,False,April Baby✨️,a place for stan stuff and my wordle ~ just a 22 y/o fricken nerd ~ living vicariously through April,chadbrad4ever,,False,https://pbs.twimg.com/profile_images/1519013706692280326/bJA-qVVd_normal.jpg,"{'followers_count': 84, 'following_count': 266, 'tweet_count': 547, 'listed_count': 0}",,1.501956712735064e+18,don't be weird | they/them
50461906,False,"Phineas The Sometimes-Wise, Retired Man of Action","USAF Vet ('93 to '97) and proud father. NEMO NOS IMPUNE LACESSIT = FAAFO. I'm too old for your shit. I'm writing a book, check it out ⬇️ he/him/his",PhineasDelgado,https://t.co/1MVOtntrdc,False,https://pbs.twimg.com/profile_images/1495056329198743553/aVoN_pGI_normal.jpg,"{'followers_count': 8501, 'following_count': 8706, 'tweet_count': 45953, 'listed_count': 49}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1MVOtntrdc', 'expanded_url': 'https://1drv.ms/u/s!AmSylmSH3FzBhOw10khPltcRPRwbgQ?e=xI7ytO', 'display_url': '1drv.ms/u/s!AmSylmSH3F…'}]}}",1.4524859678231798e+18,The Queen City of the West
370333160,False,Cristian,True perfection has to be imperfect,CrissForeverr,,False,https://pbs.twimg.com/profile_images/1145141286850179072/yOAijKET_normal.png,"{'followers_count': 118, 'following_count': 285, 'tweet_count': 16953, 'listed_count': 0}",,,Buenos Aires
1428733234838376448,False,Lmp23,,Lmp3423,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 2, 'following_count': 18, 'tweet_count': 160, 'listed_count': 0}",,,"Valencia, Spain"
124861279,False,Mon Aloy Pe,"#Viscenunmónesotèric #reikista #metoo
RT No vol dir adhesió",monteyolape,,False,https://pbs.twimg.com/profile_images/1429908443402588161/vaa3c0Af_normal.jpg,"{'followers_count': 3670, 'following_count': 4128, 'tweet_count': 32586, 'listed_count': 7}","{'description': {'hashtags': [{'start': 0, 'end': 20, 'tag': 'Viscenunmónesotèric'}, {'start': 21, 'end': 30, 'tag': 'reikista'}, {'start': 31, 'end': 37, 'tag': 'metoo'}]}}",,Catalunya
973366157393776640,False,Gbolahan,"Christian,Writer, Ronaldo🐐, King James🐐, #Lakeshow, Real Madrid, Rap, Money. 

Check this out: https://t.co/IS966Lu7us
Medium: https://t.co/UOkZgHCC5x",TheGsmart,,False,https://pbs.twimg.com/profile_images/1521950397266632707/d29OJz4O_normal.jpg,"{'followers_count': 3086, 'following_count': 3801, 'tweet_count': 21724, 'listed_count': 1}","{'description': {'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/IS966Lu7us', 'expanded_url': 'http://shorturl.at/cwSZ0', 'display_url': 'shorturl.at/cwSZ0'}, {'start': 127, 'end': 150, 'url': 'https://t.co/UOkZgHCC5x', 'expanded_url': 'http://shorturl.at/vKNO3', 'display_url': 'shorturl.at/vKNO3'}], 'hashtags': [{'start': 41, 'end': 50, 'tag': 'Lakeshow'}]}}",1.3791284108621496e+18,Nigeria
65635251,False,great state,"mostly #saintsfc, #canucks or #hokies here | my day job is in the org bylaws",great_state,,False,https://pbs.twimg.com/profile_images/378800000380352118/313bd0b607e99337cbffd719fc3a73bf_normal.jpeg,"{'followers_count': 102, 'following_count': 313, 'tweet_count': 1090, 'listed_count': 5}","{'description': {'hashtags': [{'start': 7, 'end': 16, 'tag': 'saintsfc'}, {'start': 18, 'end': 26, 'tag': 'canucks'}, {'start': 30, 'end': 37, 'tag': 'hokies'}]}}",,virginia
1898699682,False,Radical Liberal 🇺🇸 🌻,"immigrant, progressive, desi, atheist, antifascist, optimist, humanist, engineer. he/him

#Persist #BLM #ClimateAction #FFRF

#nytspellingbee #hivemind #nytxw",pavancharvaka,,False,https://pbs.twimg.com/profile_images/1496922073930747927/Am4gTPId_normal.jpg,"{'followers_count': 11448, 'following_count': 11681, 'tweet_count': 19809, 'listed_count': 14}","{'description': {'hashtags': [{'start': 90, 'end': 98, 'tag': 'Persist'}, {'start': 99, 'end': 103, 'tag': 'BLM'}, {'start': 104, 'end': 118, 'tag': 'ClimateAction'}, {'start': 119, 'end': 124, 'tag': 'FFRF'}, {'start': 126, 'end': 141, 'tag': 'nytspellingbee'}, {'start': 142, 'end': 151, 'tag': 'hivemind'}, {'start': 152, 'end': 158, 'tag': 'nytxw'}]}}",1.5216257565010412e+18,
945999356,False,Dak'kon,one meme wonder,aliochaka,,False,https://pbs.twimg.com/profile_images/1467514243717152777/HHcB5eGM_normal.jpg,"{'followers_count': 143, 'following_count': 2142, 'tweet_count': 18761, 'listed_count': 2}",,1.5098445756738028e+18,"London, England"
11312992,False,Chronicles of Nothing,"AMY RUIZ FRITZ: Vaccinated! Eye roller, cusser, book reader, cheese admirer, masked raconteur. Spent time in MN. AKA @AuntBubbaSays, @PFritz21's wife",NonChron,https://t.co/AEPZOrfVU8,False,https://pbs.twimg.com/profile_images/458799119293640704/Zermgv_O_normal.jpeg,"{'followers_count': 1890, 'following_count': 2038, 'tweet_count': 77186, 'listed_count': 219}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AEPZOrfVU8', 'expanded_url': 'http://www.nonchron.com', 'display_url': 'nonchron.com'}]}, 'description': {'mentions': [{'start': 117, 'end': 131, 'username': 'AuntBubbaSays'}, {'start': 133, 'end': 142, 'username': 'PFritz21'}]}}",7.66465561387606e+17,"Sacramento, CA"
15399631,False,👾Lane👾,"Father, Husband, Dodgers fan.",LaneGillis,,False,https://pbs.twimg.com/profile_images/1452124402363994116/kKnVTd49_normal.jpg,"{'followers_count': 180, 'following_count': 270, 'tweet_count': 9592, 'listed_count': 53}",,,Los Angeles
1046774867423580160,False,Nate Glusich,I sometimes have a 🎤 in hand. Columbus = home. #BeADuck,NGlusich,,False,https://pbs.twimg.com/profile_images/1156641148846391297/r038t_J__normal.jpg,"{'followers_count': 154, 'following_count': 383, 'tweet_count': 406, 'listed_count': 0}","{'description': {'hashtags': [{'start': 47, 'end': 55, 'tag': 'BeADuck'}]}}",,"Bowling Green, OH"
33248135,False,s a n d y 💙🌻💛,"Mrs de Gaia. Loves cats. Works in a supermarket. T1D since 1997. Loathes this selfish, corrupt Government. #BrexitHasFailed #JohnsonOut #ToriesOut",sandyinsomerset,,False,https://pbs.twimg.com/profile_images/1500182909008986115/7-mjEH4B_normal.jpg,"{'followers_count': 881, 'following_count': 1237, 'tweet_count': 17885, 'listed_count': 3}","{'description': {'hashtags': [{'start': 107, 'end': 123, 'tag': 'BrexitHasFailed'}, {'start': 124, 'end': 135, 'tag': 'JohnsonOut'}, {'start': 136, 'end': 146, 'tag': 'ToriesOut'}]}}",,Somerset
3898557133,False,emily,⁉️,tariusmoon,,False,https://pbs.twimg.com/profile_images/1486917724580155393/QdJ0gl0T_normal.jpg,"{'followers_count': 76, 'following_count': 340, 'tweet_count': 7269, 'listed_count': 0}",,,
352959630,False,Arunkumar Rajendran,Opinions expressed are personal as it’s my personal handle.,arunrengg,,False,https://pbs.twimg.com/profile_images/1017041266914353153/BRtcu8-n_normal.jpg,"{'followers_count': 352, 'following_count': 825, 'tweet_count': 4403, 'listed_count': 4}",,,Bangalore
191596843,False,alberto torres,"Americanista de Corazón, Acerero por vocación, Lector por Conviccion,Catolico en Formacion, @PodcastEstamos",stratos141,https://t.co/XP1kALhJhh,False,https://pbs.twimg.com/profile_images/1341055937017200645/cAMSia5R_normal.jpg,"{'followers_count': 341, 'following_count': 780, 'tweet_count': 19890, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XP1kALhJhh', 'expanded_url': 'https://stratolong.blogspot.com', 'display_url': 'stratolong.blogspot.com'}]}, 'description': {'mentions': [{'start': 92, 'end': 107, 'username': 'PodcastEstamos'}]}}",1.1477123337680937e+18,San Luis Potosi
15656093,False,ばば,その日に購入したマンガと雑誌をメモします。漫画トロピーク@Manga_Trpk に所属。マンガ読みの人向けにマンガランキングを作るのが趣味です。,nekokamen,https://t.co/lqkxa3lDbS,False,https://pbs.twimg.com/profile_images/63154763/default_profile_normal_normal.png,"{'followers_count': 453, 'following_count': 392, 'tweet_count': 15497, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lqkxa3lDbS', 'expanded_url': 'http://d.hatena.ne.jp/nekokamen', 'display_url': 'd.hatena.ne.jp/nekokamen'}]}, 'description': {'mentions': [{'start': 28, 'end': 39, 'username': 'Manga_Trpk'}]}}",,
810632844842188800,False,RTBMTB,Hello,richbrueckner,,False,https://pbs.twimg.com/profile_images/1248292571916324866/ETC4UTby_normal.jpg,"{'followers_count': 158, 'following_count': 515, 'tweet_count': 1836, 'listed_count': 0}",,,
953254240641863680,False,a mess,leave while you still can,dipreggsion,,False,https://pbs.twimg.com/profile_images/1046600348910202882/Ti8Z5iqx_normal.jpg,"{'followers_count': 9, 'following_count': 159, 'tweet_count': 409, 'listed_count': 0}",,,
305826448,False,みさき,成人式は遠い昔。 小説漫画読み耽ってます。乱読多読節操なくなんでも読みます。BLも読みます。座右の銘「日日是好日」,yuyu6910,,False,https://pbs.twimg.com/profile_images/895233417465413632/dh5JwrkH_normal.jpg,"{'followers_count': 29, 'following_count': 253, 'tweet_count': 540, 'listed_count': 3}",,1.313641216248955e+18,
2740684281,False,Muharrem Karacam,"İnşaat Mühendisi 
BeşiktAşk",KaracamMuharrem,,False,https://pbs.twimg.com/profile_images/964209761192472582/IWHP8qoV_normal.jpg,"{'followers_count': 80, 'following_count': 289, 'tweet_count': 683, 'listed_count': 1}",,9.598232988079514e+17,"Ankara, Türkiye"
551751213,False,vijayagopal,.,vijayagopal3,,False,https://pbs.twimg.com/profile_images/1001193092383305733/kegGMUZw_normal.jpg,"{'followers_count': 84, 'following_count': 722, 'tweet_count': 606, 'listed_count': 0}",,,"Bengaluru, India"
119040107,False,Sakashita Michiko,今年のテーマ「淡々と」,sakamichi375,https://t.co/3WTnudYMl3,False,https://pbs.twimg.com/profile_images/1377019827731095552/kA_HxcbT_normal.jpg,"{'followers_count': 130, 'following_count': 274, 'tweet_count': 7689, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3WTnudYMl3', 'expanded_url': 'https://note.com/michikosakashita', 'display_url': 'note.com/michikosakashi…'}]}}",,"Kanazawa, Japan"
808649473660485632,False,Ultra,Juice is temporary Sauce is forever,UltraThaGoat,,False,https://pbs.twimg.com/profile_images/1444063925671170051/MrEDcyrN_normal.jpg,"{'followers_count': 186, 'following_count': 310, 'tweet_count': 15489, 'listed_count': 1}",,1.1002482089602949e+18,
866002787166859264,False,帶海洋回來,Tsiong gún lám tiâu ê hái tsiah khuah｜20+｜前往台獨新樂園ㄉ路上🐳🌾｜モノ庵沼🎐あべあし😒😊｜無言フォロー申し訳ありません｜基本是個轉推bot🙇‍♀️,rzeka_,,False,https://pbs.twimg.com/profile_images/1289272866098171904/OIb-Jj72_normal.jpg,"{'followers_count': 13, 'following_count': 142, 'tweet_count': 815, 'listed_count': 1}",,1.4156880841595658e+18,Taiwan
19084279,False,Stiff Bickies,Never jam today.,Otherginger,,False,https://pbs.twimg.com/profile_images/1190304962754027521/iebUh2FD_normal.png,"{'followers_count': 401, 'following_count': 862, 'tweet_count': 86909, 'listed_count': 9}",,,
1041756849299632128,False,CryBabyTrisha,"Sleep, sleep and more sleep. Plus, cats, goats and Walking Dead! These are a few of my favorite things!",CryTrisha,,False,https://pbs.twimg.com/profile_images/1277044254691360768/RAtiQ0VJ_normal.jpg,"{'followers_count': 34, 'following_count': 309, 'tweet_count': 683, 'listed_count': 0}",,,United States
1334421233698361344,False,Eduardo Marquez,,KooolMemer,,False,https://pbs.twimg.com/profile_images/1520863795089842176/n7JOK-Gm_normal.jpg,"{'followers_count': 3, 'following_count': 15, 'tweet_count': 149, 'listed_count': 0}",,,"Los Angeles, CA"
998452303,False,まつる＠LoV勢,美味しいカレーが食べたい LoVとグラブルとワーフリとウマ娘をやってる マシュマロ：https://t.co/YuQysqNRes,matsuru12,https://t.co/DbcYZWerPh,False,https://pbs.twimg.com/profile_images/1318943644779335680/J2vO7niE_normal.jpg,"{'followers_count': 746, 'following_count': 1026, 'tweet_count': 118682, 'listed_count': 18}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DbcYZWerPh', 'expanded_url': 'https://profcard.info/u/jrURPZCtZMgsr0860mfldvrumcP2', 'display_url': 'profcard.info/u/jrURPZCtZMgs…'}]}, 'description': {'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/YuQysqNRes', 'expanded_url': 'https://marshmallow-qa.com/matsuru12?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/matsuru12?utm_…'}]}}",1.503023073724756e+18,東京のイタリア
1004468098626457600,False,Kyra ☸,"#Shadowhunters #TeenWolf #Sterek  #Supernatural #AnitaBlake #StarWars #HarryPotter 
My friend's store https://t.co/Gn3Ny1F7Ka is open!",KyraBeta1,,False,https://pbs.twimg.com/profile_images/1515773073991028746/wj0Tj02-_normal.jpg,"{'followers_count': 387, 'following_count': 730, 'tweet_count': 30494, 'listed_count': 13}","{'description': {'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/Gn3Ny1F7Ka', 'expanded_url': 'https://www.etsy.com/fr/shop/TheWanderingSourWolf', 'display_url': 'etsy.com/fr/shop/TheWan…'}], 'hashtags': [{'start': 0, 'end': 14, 'tag': 'Shadowhunters'}, {'start': 15, 'end': 24, 'tag': 'TeenWolf'}, {'start': 25, 'end': 32, 'tag': 'Sterek'}, {'start': 34, 'end': 47, 'tag': 'Supernatural'}, {'start': 48, 'end': 59, 'tag': 'AnitaBlake'}, {'start': 60, 'end': 69, 'tag': 'StarWars'}, {'start': 70, 'end': 82, 'tag': 'HarryPotter'}]}}",1.2343979612595077e+18,None of your business! 😝
45808190,False,Aiza,,aiz_c,,False,https://pbs.twimg.com/profile_images/1521746573750771712/lL3-jBR__normal.jpg,"{'followers_count': 260, 'following_count': 762, 'tweet_count': 6188, 'listed_count': 4}",,1.504247304475218e+18,
437173090,False,Valerie,,hernanvalxo,https://t.co/xI2PHzMTV8,False,https://pbs.twimg.com/profile_images/1435256803915337728/Sqw0c6df_normal.jpg,"{'followers_count': 443, 'following_count': 335, 'tweet_count': 60032, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xI2PHzMTV8', 'expanded_url': 'http://instagram.com/hernanvalxo', 'display_url': 'instagram.com/hernanvalxo'}]}}",1.4472494703123907e+18,
69314346,False,Dr. Camila Valenzuela,Ph.D. in Microbiology | Postodoc @EnningaL lab @InsitutPasteur | Host-pathogen interactions | Bookworm | LOVE Star Wars and Marvel | Mother of Cats | She/her,Kamo_Valenzuela,,False,https://pbs.twimg.com/profile_images/1257372271066460167/o3Fmt7pd_normal.jpg,"{'followers_count': 483, 'following_count': 358, 'tweet_count': 15840, 'listed_count': 1}","{'description': {'mentions': [{'start': 33, 'end': 42, 'username': 'EnningaL'}, {'start': 47, 'end': 62, 'username': 'InsitutPasteur'}]}}",7.916997977659146e+17,"Paris, France"
257276137,False,Robyn Bonser 💉💉💉sewer🐀,"PAFC 🏈💙⚫⚪♀️🌈🌈
♥️🖤💛👣ANTI CORRUPTION.Sewer Rat Fighting for justice & survivors of abuse the global environment.Privileged & honored to live on Kaurna Land",Bloss55,,False,https://pbs.twimg.com/profile_images/1327875299959181312/cuVyaM3i_normal.jpg,"{'followers_count': 4068, 'following_count': 4985, 'tweet_count': 296405, 'listed_count': 12}",,,Adelaide South Australia
9482192,False,BG,"Get Vaccinated!!! POC & trans lives matter, love is love. she/her. 🇨🇦 living in 🇺🇸 Ally to all except Nazis & the GQP. I punch Nazis & GQP. No DMs.",BgHanse,,False,https://pbs.twimg.com/profile_images/1496909464703684615/Ge4ZLxt-_normal.jpg,"{'followers_count': 2626, 'following_count': 4558, 'tweet_count': 8710, 'listed_count': 35}",,,In front of some screen
151945082,False,Chris,he/him | 🇨🇦,PenguinCA,,False,https://pbs.twimg.com/profile_images/1458139738200678402/Viv89F0H_normal.jpg,"{'followers_count': 219, 'following_count': 221, 'tweet_count': 14613, 'listed_count': 9}",,1.483212296977408e+18,
969924907772465152,False,といしんぼ,社会人を対象としたTOEIC指導者を目指しています。,TOEICimbo,,False,https://pbs.twimg.com/profile_images/1306395922385965057/cJC5a-qj_normal.jpg,"{'followers_count': 733, 'following_count': 770, 'tweet_count': 2570, 'listed_count': 3}",,,東京都
3078655772,False,Jennifer,🧡💙,itsjen_24,,False,https://pbs.twimg.com/profile_images/1503561945345150981/3YPNHjBv_normal.jpg,"{'followers_count': 1449, 'following_count': 988, 'tweet_count': 43411, 'listed_count': 8}",,,"Houston, Texas"
