id,protected,verified,description,name,url,username,profile_image_url,public_metrics,location,entities,pinned_tweet_id
24659475.0,False,False,En el templo se ocultan secretos de antiguos sabios tras máscaras adornadas de intriga. Velas guían el camino hacia la luz del conocimiento.,Diego Quintero,,DiegoQuintero,https://pbs.twimg.com/profile_images/1415927204005941248/KkfVDXbu_normal.jpg,"{'followers_count': 254, 'following_count': 898, 'tweet_count': 28658, 'listed_count': 3}","Bogotá, Colombia",,1.2095294627291668e+18
8.624053694939955e+17,False,False,💐,チカ,,chika2kabocha,https://pbs.twimg.com/profile_images/1165586801173524480/cSEdU9yI_normal.jpg,"{'followers_count': 0, 'following_count': 13, 'tweet_count': 108, 'listed_count': 0}",,,
129180242.0,False,False,成人社会人。主に情報取得用&自分向け記録用/YOI /中田裕二(上野水香のカズミ@デトックス）,イノ,,kio_ino,https://pbs.twimg.com/profile_images/1601575384/___normal.JPG,"{'followers_count': 263, 'following_count': 473, 'tweet_count': 8776, 'listed_count': 11}",,,
2183598858.0,False,False,"b.'62 Montreal Go Habs Go!  ISTJ  Tweetalongs, # Games, Pugs, furiends    #GoodLuckESLers  #GreatCharacterActor
Sherlock Holmes @cesspudlians",Mark Hanson stands with Ukraine 💙 💛,,MHanson62,https://pbs.twimg.com/profile_images/1496986409298763778/G9t3gUHt_normal.jpg,"{'followers_count': 4142, 'following_count': 5000, 'tweet_count': 140838, 'listed_count': 93}","London, Ontario","{'description': {'hashtags': [{'start': 74, 'end': 89, 'tag': 'GoodLuckESLers'}, {'start': 91, 'end': 111, 'tag': 'GreatCharacterActor'}], 'mentions': [{'start': 128, 'end': 141, 'username': 'cesspudlians'}]}}",1.4083425707327652e+18
14461520.0,False,False,"Feminista curranta con alma de gestora cultural, de servicio público y del Athletic Club. #CSACE (TAC) en #RRII en @MSocialGob y filóloga en particular.",maidiremai,https://t.co/vozNabVtlB,mentamai,https://pbs.twimg.com/profile_images/1479177255268069380/mGz5sUqy_normal.jpg,"{'followers_count': 667, 'following_count': 1458, 'tweet_count': 10790, 'listed_count': 9}",Madrid,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vozNabVtlB', 'expanded_url': 'http://www.noktonmagazine.com', 'display_url': 'noktonmagazine.com'}]}, 'description': {'hashtags': [{'start': 90, 'end': 96, 'tag': 'CSACE'}, {'start': 106, 'end': 111, 'tag': 'RRII'}], 'mentions': [{'start': 115, 'end': 126, 'username': 'MSocialGob'}]}}",1.1254804973820314e+18
254588583.0,False,False,Waiting to hear the next perfect pop song,miller robertson,,mrob1960,https://pbs.twimg.com/profile_images/1238961639032074243/aY5UzD1r_normal.jpg,"{'followers_count': 259, 'following_count': 195, 'tweet_count': 36108, 'listed_count': 0}","Polmont,Scotland",,
1.0159781567030436e+18,False,False,"Bring on Infrastructure Wk, Deep State Ally,  Swamp mud on my boots, Bd of Elections, Gran Tifa, #TeamJustice #Persister 
#Biden/Harris 👸🏽",Love thy Ally 2022 🇺🇦👷🏾‍♀️🖖🔮♻️⚖🕵🏾‍♀️,,4GoodLove2020,https://pbs.twimg.com/profile_images/1497591234935857158/ueTnjMok_normal.jpg,"{'followers_count': 867, 'following_count': 2555, 'tweet_count': 43615, 'listed_count': 0}","Virginia, USA Swamp Adjacent ","{'description': {'hashtags': [{'start': 97, 'end': 109, 'tag': 'TeamJustice'}, {'start': 110, 'end': 120, 'tag': 'Persister'}, {'start': 122, 'end': 128, 'tag': 'Biden'}]}}",
179528236.0,False,False,We looked after MrP for many years at home. There is a massive hole but a new horizon.,Sir Parky Widow,,parkinsonsdis,https://pbs.twimg.com/profile_images/1285307129910439937/5Juom7TK_normal.jpg,"{'followers_count': 1698, 'following_count': 1865, 'tweet_count': 26413, 'listed_count': 0}",,,1.5000618434732483e+18
22657788.0,False,False,,Blanche Deverheaux,,_leeceex,https://pbs.twimg.com/profile_images/1262275140718559232/4ctldk7S_normal.jpg,"{'followers_count': 117, 'following_count': 690, 'tweet_count': 43540, 'listed_count': 5}",,,
9386672.0,False,False,,zzhu,,zzhu,https://pbs.twimg.com/profile_images/58078622/skater_normal.jpg,"{'followers_count': 9, 'following_count': 29, 'tweet_count': 226, 'listed_count': 0}",Ann Arbor,,
145571366.0,False,False,なんとか仕事の合間にマリンに通う日々。鴎#2 BiSH まさかの子持ちに変身して子育ての日々。ﾑｽﾒﾁｬﾝかわいい,ケン,,kenichiken18mnn,https://pbs.twimg.com/profile_images/702713663010897920/wGyjYMXz_normal.jpg,"{'followers_count': 27, 'following_count': 133, 'tweet_count': 1646, 'listed_count': 0}",千葉,,
7.750322432030188e+17,False,False,Igbo Tribe | Tech | LLJ and MF DOOM 🕊| Giannis supporter | #NetsWorld 🏀,Portgas D. Ace,,nairamakinmitch,https://pbs.twimg.com/profile_images/1381479987748999168/th-rdmQ3_normal.jpg,"{'followers_count': 253, 'following_count': 213, 'tweet_count': 20462, 'listed_count': 0}",NJ,"{'description': {'hashtags': [{'start': 59, 'end': 69, 'tag': 'NetsWorld'}]}}",1.1299906299483095e+18
35946193.0,False,False,Disintegrated by depravity. Beyond Rotten. Big Brother fan #RavensFlock 🎥/tv lover BALTIMORE RAVENS 🙏 RIP John 🙏Can be manic on certain days- bear with me,Michelle Farrah Fowler,,michellefarrahf,https://pbs.twimg.com/profile_images/1510125559371739136/Dehop1T8_normal.jpg,"{'followers_count': 644, 'following_count': 2101, 'tweet_count': 15991, 'listed_count': 1}","Hagerstown, MD","{'description': {'hashtags': [{'start': 59, 'end': 71, 'tag': 'RavensFlock'}]}}",1.3953170260679885e+18
128954811.0,False,False,tpwk. jack harlow enthusiast. she/her,moミ☆,,ari24films,https://pbs.twimg.com/profile_images/1510302880066158596/ZmuJsN2P_normal.jpg,"{'followers_count': 2243, 'following_count': 1069, 'tweet_count': 66277, 'listed_count': 10}",,,1.4800934677202616e+18
43622000.0,False,False,,Eden Gonzales Roasa,,edenroasa,https://pbs.twimg.com/profile_images/1487684973201088513/I2J-4JbS_normal.jpg,"{'followers_count': 17, 'following_count': 61, 'tweet_count': 96, 'listed_count': 0}",,,9.34041180425343e+17
162835093.0,False,False,,Satyajit Rai,,raisatyajit,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 6, 'following_count': 52, 'tweet_count': 123, 'listed_count': 0}",,,
29689210.0,False,False,"RT to highlight, report or amuse - don’t shoot the messenger. Fat be gone in 2021! #HeforShe",Totriornottotri,https://t.co/TJVUJjFwbh,totriornottotri,https://pbs.twimg.com/profile_images/528996679392165888/bfs3PfWR_normal.jpeg,"{'followers_count': 818, 'following_count': 1461, 'tweet_count': 197, 'listed_count': 7}","Road, trail, track and sea.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TJVUJjFwbh', 'expanded_url': 'https://totriornottotri.wordpress.com', 'display_url': 'totriornottotri.wordpress.com'}]}, 'description': {'hashtags': [{'start': 83, 'end': 92, 'tag': 'HeforShe'}]}}",
3300973485.0,False,False,"☮️💜 Blessed Be )0(
#Mom #Wife #Friend #BLM #Resist #LoveIsLove #Ally #StopDomesticViolence
She/her",Jenni Gridley is 🏳️‍🌈🏳️‍⚧️ally✊🏼✊🏽✊🏾✊🏿,,Gridleysoxfan,https://pbs.twimg.com/profile_images/1325192624731533312/LKP9DzMT_normal.jpg,"{'followers_count': 3265, 'following_count': 4983, 'tweet_count': 83873, 'listed_count': 41}","Michigan, USA","{'description': {'hashtags': [{'start': 19, 'end': 23, 'tag': 'Mom'}, {'start': 24, 'end': 29, 'tag': 'Wife'}, {'start': 30, 'end': 37, 'tag': 'Friend'}, {'start': 38, 'end': 42, 'tag': 'BLM'}, {'start': 43, 'end': 50, 'tag': 'Resist'}, {'start': 51, 'end': 62, 'tag': 'LoveIsLove'}, {'start': 63, 'end': 68, 'tag': 'Ally'}, {'start': 69, 'end': 90, 'tag': 'StopDomesticViolence'}]}}",1.301717222881194e+18
289799511.0,False,False,,Sergio Martin,,martin_sergio,https://pbs.twimg.com/profile_images/856100491549437952/R-FtCMzd_normal.jpg,"{'followers_count': 35, 'following_count': 257, 'tweet_count': 228, 'listed_count': 0}",,,
1.309846555915096e+18,False,False,mu axo | at this point it’s just a 5sos fan page and me sharing my wordles,addison (she/they),,_arwilson,https://pbs.twimg.com/profile_images/1440542798118227976/c31Deo-w_normal.jpg,"{'followers_count': 34, 'following_count': 82, 'tweet_count': 536, 'listed_count': 0}","Huntington, WV",,
1.411377506326704e+18,False,False,Live life & Laugh Often...Smile!,Jamal,,Deniability101,https://pbs.twimg.com/profile_images/1476176453305831428/EETTMNtc_normal.jpg,"{'followers_count': 5, 'following_count': 81, 'tweet_count': 514, 'listed_count': 0}","Las Vegas, NV",,
282286187.0,False,False,"#Sapphic #AudiobookNarrator 🌈 INFJ, Vegan, & Lover of StarTrek  Nov.2021 IHL Audiobook of the Month! #NoMoreSecrets",Amanda Narrates (she/her/hers),https://t.co/cJnxE0PmrF,WreGeek,https://pbs.twimg.com/profile_images/1503914421965529090/Fl7d1tBp_normal.jpg,"{'followers_count': 603, 'following_count': 867, 'tweet_count': 1868, 'listed_count': 11}",Indianapolis ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cJnxE0PmrF', 'expanded_url': 'http://amandanarrates.com', 'display_url': 'amandanarrates.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Sapphic'}, {'start': 9, 'end': 27, 'tag': 'AudiobookNarrator'}, {'start': 101, 'end': 115, 'tag': 'NoMoreSecrets'}]}}",1.5219507629008937e+18
379056939.0,False,False,relajándome y tomando notas,andres el penas 🦥🦥,,GotosoHenry,https://pbs.twimg.com/profile_images/1520352631654338560/bXT8Zc4r_normal.jpg,"{'followers_count': 870, 'following_count': 658, 'tweet_count': 30075, 'listed_count': 1}","Candás, Asturias",,1.5041448435215933e+18
4186472981.0,False,False,"リサーチエンジニアをしています。専門はケモインフォマティクス/マテリアルズインフォマティクスです。好き: 数学 (特に離散数学, 最適化)/機械学習 (特に生成モデルのあたり)/アルゴリズム/有機化学/言語学/カラオケ/J-Rock/ゲーム/競プロ/外国語学習/作品鑑賞/フォント/⌬",Dr. ちゃんまお,https://t.co/XLehanw3re,Zephyros225,https://pbs.twimg.com/profile_images/800983653182369792/xw8-fwJI_normal.jpg,"{'followers_count': 870, 'following_count': 1308, 'tweet_count': 24047, 'listed_count': 24}",おふとんのなか(:3[＿＿],"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XLehanw3re', 'expanded_url': 'https://taq225.netlify.app/', 'display_url': 'taq225.netlify.app'}]}}",1.3457478473506365e+18
9.576879288928174e+17,False,False,Eğitim - senli  ihraç Matematikçi,engin,,engindemiro,https://pbs.twimg.com/profile_images/1488583044768358401/_EHJAOoL_normal.jpg,"{'followers_count': 79, 'following_count': 864, 'tweet_count': 3151, 'listed_count': 0}",İstanbul-İzmir,,1.3112439935865078e+18
14564989.0,False,False,Queer Widow - Professor of English - Mixed-Media Artist - he/they - drnels@gmail -- Best if you're 18/21+,Nels P. Highberg,https://t.co/S2vsW0zupa,drnels,https://pbs.twimg.com/profile_images/1443064033775661056/Xux8xvDT_normal.jpg,"{'followers_count': 774, 'following_count': 714, 'tweet_count': 19857, 'listed_count': 60}","Avon, CT","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S2vsW0zupa', 'expanded_url': 'https://allmylinks.com/drnels', 'display_url': 'allmylinks.com/drnels'}]}}",1.5211571569129062e+18
9.778417549374054e+17,False,False,Got PROXY in 3 on Wordle,Ian,,IanBake21822727,https://pbs.twimg.com/profile_images/1516138314545389574/QDNi-lcw_normal.jpg,"{'followers_count': 43, 'following_count': 343, 'tweet_count': 4706, 'listed_count': 0}","South East, England",,
1593799626.0,False,False,Mates y Telemática UIB,Student Perracus 👨🏽‍💻,,Marctomascruz,https://pbs.twimg.com/profile_images/1481033847781433344/PqvFXV5__normal.jpg,"{'followers_count': 75, 'following_count': 443, 'tweet_count': 5121, 'listed_count': 2}",,,
142057972.0,False,False,Arquitectura y proyectos urbanos.,Sergio Cejas,,arq_cejas,https://pbs.twimg.com/profile_images/1889367535/Copia_de_en_al_ala_normal.jpg,"{'followers_count': 154, 'following_count': 1043, 'tweet_count': 3623, 'listed_count': 0}",Buenos Aires,,
1.0876233732643062e+18,False,False,A newbie,sakadakk,,skdkk_95,https://pbs.twimg.com/profile_images/1495688247745208320/T8_mZCOg_normal.jpg,"{'followers_count': 1, 'following_count': 91, 'tweet_count': 35, 'listed_count': 0}",Cambodia,,
59333449.0,False,False,ラグビー🏉、ゴルフ⛳、ロードバイク🚴、洋画🎞️とお酒🍺🍷と翻訳ミステリ📚。80's🎶でできています。,たま佳（たまか）🏉💪🌸,,mame_tamaka,https://pbs.twimg.com/profile_images/1505515299931504642/sBLoB0Kv_normal.png,"{'followers_count': 872, 'following_count': 795, 'tweet_count': 120732, 'listed_count': 85}",京都市。,,
169123537.0,False,False,"It could be that the purpose of your life is only to serve as a warning to others.
(he/him)",Chris Givler,,chris_givler,https://pbs.twimg.com/profile_images/1041691420875268096/_iT68zD4_normal.jpg,"{'followers_count': 75, 'following_count': 242, 'tweet_count': 4345, 'listed_count': 0}","Brooklyn, NY",,
1.3169028627990856e+18,False,False,,k5,,k5_k_new,https://pbs.twimg.com/profile_images/1406120963654049797/n2Xjb-Lw_normal.jpg,"{'followers_count': 71, 'following_count': 180, 'tweet_count': 152, 'listed_count': 0}",,,
3056910443.0,False,False,,MadaPc,,vicenticozgz,https://pbs.twimg.com/profile_images/572469622999552000/e8CMtMXo_normal.jpeg,"{'followers_count': 66, 'following_count': 247, 'tweet_count': 1558, 'listed_count': 5}",,,
7.235124395479286e+17,False,False,誠心祝福你 捱得到 新天地 #親愛的瑪嘉烈,最緊要鍵康😈 | 💙💛,https://t.co/YG25I550ml,keyboardwah,https://pbs.twimg.com/profile_images/1481601946834415626/rhxyU4ny_normal.jpg,"{'followers_count': 1171, 'following_count': 200, 'tweet_count': 76263, 'listed_count': 39}",Hong Kong,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YG25I550ml', 'expanded_url': 'http://hkmud.com', 'display_url': 'hkmud.com'}]}, 'description': {'hashtags': [{'start': 14, 'end': 21, 'tag': '親愛的瑪嘉烈'}]}}",1.5200210013332767e+18
620657482.0,False,False,danced with bts at love on tour…where do we go from here,cassidy,https://t.co/Q9DsH6oE7q,whirlwtind,https://pbs.twimg.com/profile_images/1445484280910528519/cT7y1ckM_normal.jpg,"{'followers_count': 12073, 'following_count': 690, 'tweet_count': 267969, 'listed_count': 82}",21 | she/her | nyc,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q9DsH6oE7q', 'expanded_url': 'https://glossier.79ic8e.net/dby4M', 'display_url': 'glossier.79ic8e.net/dby4M'}]}}",1.0276607649605714e+18
8.458932147458417e+17,False,False,"Traveler, photographer, writer, film obsessed, passionately curious.
El cine es memoria, y sin memoria no es posible existir -GDT 🇲🇽",imperatritz 🦾👑,,lunaamaya12,https://pbs.twimg.com/profile_images/1368782091844993027/SMwIFdcn_normal.jpg,"{'followers_count': 174, 'following_count': 472, 'tweet_count': 16947, 'listed_count': 3}",,,1.407457041023701e+18
35860863.0,False,False,"Just staying true to myself and the people around me. It doesn't take a smart person to be fake, but it take a genius to be real.",Devon Brian George ♥,https://t.co/UvcEKlPItV,devonbgeorge,https://pbs.twimg.com/profile_images/1488141262846930949/XPn47f6P_normal.jpg,"{'followers_count': 202, 'following_count': 365, 'tweet_count': 3969, 'listed_count': 2}","ÜT: 30.315852,-97.694658","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UvcEKlPItV', 'expanded_url': 'http://playboydevo.blogspot.com/', 'display_url': 'playboydevo.blogspot.com'}]}}",
8.58709724564521e+17,False,False,19 🇮🇹🇺🇸🇬🇧 URI ‘25 🐏 #flyeaglesfly #trusttheprocess 🏈🏀 @HarringtonURI @URI_SportsMedia,𝒜𝓁𝑒𝓍 𝒟’𝒜𝓂𝒶𝓉𝑜 🍕🦅,https://t.co/urU8yCORfj,AlexDAmato3,https://pbs.twimg.com/profile_images/1494097358648397828/ioAcofuv_normal.jpg,"{'followers_count': 1568, 'following_count': 5001, 'tweet_count': 22207, 'listed_count': 13}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/urU8yCORfj', 'expanded_url': 'http://anchorsportsnetworks.com/', 'display_url': 'anchorsportsnetworks.com'}]}, 'description': {'hashtags': [{'start': 20, 'end': 33, 'tag': 'flyeaglesfly'}, {'start': 34, 'end': 50, 'tag': 'trusttheprocess'}], 'mentions': [{'start': 54, 'end': 68, 'username': 'HarringtonURI'}, {'start': 69, 'end': 85, 'username': 'URI_SportsMedia'}]}}",
4882591032.0,False,False,"Resist, 🌊, NJ native, avid reader, Juris Doctor, dog lover, aspiring gardener, BLM, MeToo, Oakland As, 49ers, Warriors, two time cancer killer. No DMs. 🇺🇦🌈",Deborah,,DrDAStonehouse,https://pbs.twimg.com/profile_images/1514776565678108672/2H3TyG7L_normal.jpg,"{'followers_count': 830, 'following_count': 1996, 'tweet_count': 19825, 'listed_count': 3}",,,1.336338862876967e+18
1.1800057314556436e+18,False,False,He/Him || I own goats,Toast🐝,,PurchasingToast,https://pbs.twimg.com/profile_images/1484766597407465475/_pa8_358_normal.jpg,"{'followers_count': 48, 'following_count': 927, 'tweet_count': 4498, 'listed_count': 0}",,,
7.482902865733468e+17,False,False,"Recently found bear , cook , and that's all folks!",فَرآشپز,,hasgonemad,https://pbs.twimg.com/profile_images/1284462626349764609/0swxSY0c_normal.jpg,"{'followers_count': 5817, 'following_count': 632, 'tweet_count': 82556, 'listed_count': 14}",Bearland ,,1.517124909113258e+18
189400045.0,False,False,"Sky above me. Earth below me. Fire within me.
Anything can be a weapon in imaginative hands A beautiful soul that knows its worth is the most dangerous weapon.",Annabelle,,nobhody,https://pbs.twimg.com/profile_images/1084299475907051521/kfe2XoCk_normal.jpg,"{'followers_count': 431, 'following_count': 166, 'tweet_count': 30985, 'listed_count': 4}",Yuin Country,,
109296015.0,False,False,騒荷主流でSlacktivistでクロスドミナンス。突然語り出すこともあり。/好きなもの：東方・型月・川上氏の作品・艦これ・Factorio/歯車と蒸気と真空管も好きなひと。/佐世保の後方支援担当。/ふぁぼ魔、RT多し。/FGO:989276625,kigou1119,,kigou1119,https://pbs.twimg.com/profile_images/378800000778429619/a039f5318cb7125eda269c1692d1bb23_normal.png,"{'followers_count': 577, 'following_count': 506, 'tweet_count': 281303, 'listed_count': 44}",神罰都市 - YOKOHAMA -,,6.006713165517332e+17
33163880.0,False,False,"Proud & loving mommy to our beautiful sons, Aidan and Callan, and proud & loving wife to Charlie",Michelle Bates,,Shell275,https://pbs.twimg.com/profile_images/1380771524391661569/SSGBS0sF_normal.jpg,"{'followers_count': 104, 'following_count': 312, 'tweet_count': 1564, 'listed_count': 2}",,,
54100700.0,False,False,Designer Gráfico. Fotografo por aí. Colecionadora de Funko Pop. Assistam Fringe!,Waleska,https://t.co/P31hZuuAyl,wahcezaretti,https://pbs.twimg.com/profile_images/1395527503641554952/_P6tSYst_normal.jpg,"{'followers_count': 808, 'following_count': 1728, 'tweet_count': 83056, 'listed_count': 21}","Campo Grande, MS","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P31hZuuAyl', 'expanded_url': 'http://www.flickr.com/wahcezaretti', 'display_url': 'flickr.com/wahcezaretti'}]}}",4.569559767350272e+17
21949811.0,False,False,"I teach kids how to build robots. 
日本語を勉強しています",Jason,,floatingturtle,https://pbs.twimg.com/profile_images/878110633295835137/iEjt6RtK_normal.jpg,"{'followers_count': 75, 'following_count': 175, 'tweet_count': 1899, 'listed_count': 0}",Location: My head,,
360615849.0,False,False,,JP,,palmapoppet,https://pbs.twimg.com/profile_images/1451326041428008974/4fmPkPXn_normal.jpg,"{'followers_count': 232, 'following_count': 1337, 'tweet_count': 4323, 'listed_count': 0}","Stockton-on-Tees, England",,
9.449743780887962e+17,False,False,創作、TRPGなどそのようなホニャ。愛と腕力のおしゃべりクソPL。通過済みシナリオ→(https://t.co/kj9G36GsHI),荻野ヨウ子(睡水),,sui_sou_saku,https://pbs.twimg.com/profile_images/1379753201780498432/o6pCp5MD_normal.jpg,"{'followers_count': 119, 'following_count': 121, 'tweet_count': 36107, 'listed_count': 15}",心身死に物狂い,"{'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/kj9G36GsHI', 'expanded_url': 'https://privatter.net/p/5029113', 'display_url': 'privatter.net/p/5029113'}]}}",1.504728270906196e+18
1919617531.0,False,False,Jeg ble født ganske ung,Ή Σ ᄂ G Σ П D,https://t.co/JKojCOL2uS,havsalt,https://pbs.twimg.com/profile_images/1474008258356690949/zmoHObwz_normal.jpg,"{'followers_count': 751, 'following_count': 847, 'tweet_count': 4346, 'listed_count': 5}",Norway,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JKojCOL2uS', 'expanded_url': 'http://instagram.com/havsalt/', 'display_url': 'instagram.com/havsalt/'}]}}",1.2798029185610793e+18
1.2219257712515195e+18,False,False,eae galerinha #BlackLivesMatter 🇧🇷🏳️‍🌈🏳️‍⚧️,noah ♥️,,kisskissattack,https://pbs.twimg.com/profile_images/1477677568555982855/Bl17KuQT_normal.jpg,"{'followers_count': 37, 'following_count': 89, 'tweet_count': 3217, 'listed_count': 0}",they/he/she (qualquer pronome),"{'description': {'hashtags': [{'start': 14, 'end': 31, 'tag': 'BlackLivesMatter'}]}}",1.4783839918373192e+18
45401409.0,False,False,,kgaugelo moraka,,kgauzi,https://pbs.twimg.com/profile_images/1519011207843307523/ec5ZRIKH_normal.jpg,"{'followers_count': 1405, 'following_count': 2479, 'tweet_count': 30873, 'listed_count': 8}",,,
92868559.0,False,False,ねてる,わたなべ（ゆ）,,nabecompeito,https://pbs.twimg.com/profile_images/663708718534496257/lqY8advk_normal.png,"{'followers_count': 145, 'following_count': 1065, 'tweet_count': 23256, 'listed_count': 5}", 日本,,
4823990597.0,False,False,"Staff nurse and Medical Devices Education Lead in Critical Care at work.  Mummy, wife, baker and crafter at home. All views my own xx",Deborah Jane Brown,,deb_brown1,https://pbs.twimg.com/profile_images/851854565091799040/BldkpmFi_normal.jpg,"{'followers_count': 380, 'following_count': 293, 'tweet_count': 1197, 'listed_count': 1}","Nottingham, England",,
370848912.0,False,False,"I enjoy sports, video games, music, movies & working out. I'm a Canadian Caniac💪🇨🇦 #LetsGoCanes",Brian Lumsden,,BrianLumsden1,https://pbs.twimg.com/profile_images/1505007383885586439/6SkVjf4w_normal.jpg,"{'followers_count': 1416, 'following_count': 4264, 'tweet_count': 27438, 'listed_count': 5}","Ontario, Canada","{'description': {'hashtags': [{'start': 83, 'end': 95, 'tag': 'LetsGoCanes'}]}}",
374698918.0,False,False,Númenórean. Whovian. Hufflepuff. Dornish. Ministérica. PeakyFan. library or archive lover.TRAVELLER.,Erendis,,LucreziadeBorja,https://pbs.twimg.com/profile_images/1513152908564615168/Ap7oeS7j_normal.jpg,"{'followers_count': 860, 'following_count': 851, 'tweet_count': 9187, 'listed_count': 21}",Bolsón Cerrado,,
27941029.0,False,False,"29, He/Him, AntiFa, ChihayaP. Likes and RTs a lot. Loves SciADV, iM@S, Fate/, Monogatari, Aikatsu, VTubers & a lot of other stuff! #BLM #ACAB",Link0306💪🎀💪,,Link0306_,https://pbs.twimg.com/profile_images/1501813028878270466/Gzs93KlQ_normal.jpg,"{'followers_count': 727, 'following_count': 512, 'tweet_count': 565779, 'listed_count': 38}","New York, USA","{'description': {'hashtags': [{'start': 131, 'end': 135, 'tag': 'BLM'}, {'start': 136, 'end': 141, 'tag': 'ACAB'}]}}",
45826622.0,False,False,"To expand my knowledge and understanding of: literature, music, art, human nature, the intricacies of life...",Wynand,,kolgans,https://pbs.twimg.com/profile_images/1195692444442091520/xTWVMVOa_normal.jpg,"{'followers_count': 346, 'following_count': 1569, 'tweet_count': 3326, 'listed_count': 5}",Onrus/Vermont,,1.0428637875593339e+18
28772567.0,False,False,"Wantabe surfer of limited ability & runner of little pace, marathon PB 3:23. Long Standing Plymouth Argyle fan, views are mine and mine alone. Once went viral",Banbers,,Banbersan,https://pbs.twimg.com/profile_images/1134522859857072128/3p_e2_Vf_normal.jpg,"{'followers_count': 1134, 'following_count': 937, 'tweet_count': 4738, 'listed_count': 9}","St Columb Major, Cornwall",,
67997810.0,False,False,"Book Marketing | NYC/SATX | Queens are made in Queens, NY | Daughter of immigrants 🇬🇾🇵🇱 | Mental health matters | She/Her | Profile pic by @rosellewriter",Fareeda,https://t.co/Jr4PUFSdMG,FareedaSays,https://pbs.twimg.com/profile_images/1373383243366600704/BA91laOB_normal.jpg,"{'followers_count': 837, 'following_count': 1714, 'tweet_count': 38722, 'listed_count': 13}","Queens, NY","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jr4PUFSdMG', 'expanded_url': 'https://linktr.ee/fareedasays', 'display_url': 'linktr.ee/fareedasays'}]}, 'description': {'mentions': [{'start': 139, 'end': 153, 'username': 'rosellewriter'}]}}",6.668017549699072e+17
23196912.0,False,False,"Second career nurse. Also, a masochist.",Mz Fitzgerald she/her/they,,Selah923,https://pbs.twimg.com/profile_images/1465423651633831948/zg0rQZbP_normal.jpg,"{'followers_count': 262, 'following_count': 1054, 'tweet_count': 7336, 'listed_count': 1}",,,1.2703827444686766e+18
2675891058.0,False,False,,Alexander Vaysman,,Programaxer,https://pbs.twimg.com/profile_images/1503397650342846464/w3BKniVk_normal.jpg,"{'followers_count': 5, 'following_count': 90, 'tweet_count': 174, 'listed_count': 0}",,,
4108207672.0,False,False,Former Golf Prossional; #Horseracing; #Saratoga; #NotebookPicksByEddieC; Free picks for big race days & Saratoga; #Barbaro; I listen to the @lebatardshow,Eddie C,,ItsmeEddieC,https://pbs.twimg.com/profile_images/1349931688328110080/fKcqKMvE_normal.jpg,"{'followers_count': 3014, 'following_count': 2920, 'tweet_count': 73463, 'listed_count': 42}",Florida; Adirondacks; Spain,"{'description': {'hashtags': [{'start': 24, 'end': 36, 'tag': 'Horseracing'}, {'start': 38, 'end': 47, 'tag': 'Saratoga'}, {'start': 49, 'end': 71, 'tag': 'NotebookPicksByEddieC'}, {'start': 114, 'end': 122, 'tag': 'Barbaro'}], 'mentions': [{'start': 140, 'end': 153, 'username': 'lebatardshow'}]}}",1.3934250509345956e+18
283817235.0,False,False,33🏳️‍🌈♒️,Dave,https://t.co/cAzCViRCL3,catdogstevens,https://pbs.twimg.com/profile_images/1521322029093462017/9wkigfLQ_normal.jpg,"{'followers_count': 248, 'following_count': 306, 'tweet_count': 17959, 'listed_count': 9}","Atlanta, GA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cAzCViRCL3', 'expanded_url': 'http://instagram.com/catdogstevens', 'display_url': 'instagram.com/catdogstevens'}]}}",1.4974569243166392e+18
332595614.0,False,False,,Jagger Dahl,https://t.co/hp5NV9YAFV,jaggerdahl,https://pbs.twimg.com/profile_images/1513966408547414026/3KNBuxhF_normal.jpg,"{'followers_count': 58, 'following_count': 128, 'tweet_count': 4813, 'listed_count': 2}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hp5NV9YAFV', 'expanded_url': 'https://www.twitch.tv/jaggerdahl', 'display_url': 'twitch.tv/jaggerdahl'}]}}",
