id,pinned_tweet_id,protected,url,name,location,description,public_metrics,username,profile_image_url,verified,entities
1.4494000592342958e+18,1.4785343657685647e+18,False,https://t.co/d46djBo8CU,zoe 🪐 took the ap lit exam,"And if I breathe you
Will it kill me?
Will you have me
Or watch me fall?",⠀⠀⠀⠀# . . . even bech naesheim protector. 🎞⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ she they | 18 ⠀ ⠀ ⠀ ⠀ ⠀⠀,"{'followers_count': 856, 'following_count': 794, 'tweet_count': 12719, 'listed_count': 21}",iHrtPadfoot,https://pbs.twimg.com/profile_images/1490525566268813314/ClPaqbGr_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d46djBo8CU', 'expanded_url': 'https://maraudersfics.carrd.co', 'display_url': 'maraudersfics.carrd.co'}]}}"
481985587.0,1.3814952175519293e+18,False,https://t.co/0xkxEk0sIT,インドカレ𓂺,溝の口,tips:インドカレー食べてないらしい #ぐぐれチャレンジ #すけっちチャレンジ 納品お待ちしております,"{'followers_count': 616, 'following_count': 827, 'tweet_count': 134444, 'listed_count': 32}",sket_cheese,https://pbs.twimg.com/profile_images/1378387252523360257/VzcP_IDw_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0xkxEk0sIT', 'expanded_url': 'http://twpf.jp/sket_cheese', 'display_url': 'twpf.jp/sket_cheese'}]}, 'description': {'hashtags': [{'start': 20, 'end': 29, 'tag': 'ぐぐれチャレンジ'}, {'start': 30, 'end': 40, 'tag': 'すけっちチャレンジ'}]}}"
45569420.0,,False,,Cathy Wiser,Illinois,"Wife 30+ yrs, mom, retired elem school tech coord., computer lab literacy program for K&1st. Reading & gardening lifelong, home decor. Love to quilt! Celiac","{'followers_count': 41, 'following_count': 103, 'tweet_count': 450, 'listed_count': 1}",cathywiser,https://pbs.twimg.com/profile_images/948076767/me014_normal.jpg,False,
174295132.0,,False,,Matt Jansen,,,"{'followers_count': 112, 'following_count': 282, 'tweet_count': 875, 'listed_count': 0}",mattjansen37,https://pbs.twimg.com/profile_images/1478374635624353801/6lJUgmx1_normal.jpg,False,
330807014.0,,False,,Taylor ,,@Twitter SMB | @Patriots | @theweeknd,"{'followers_count': 988, 'following_count': 397, 'tweet_count': 10301, 'listed_count': 5}",tclemmm,https://pbs.twimg.com/profile_images/1274155309309853696/ky8fm2Ny_normal.jpg,False,"{'description': {'mentions': [{'start': 0, 'end': 8, 'username': 'Twitter'}, {'start': 15, 'end': 24, 'username': 'Patriots'}, {'start': 27, 'end': 37, 'username': 'theweeknd'}]}}"
90372241.0,8.561198155298324e+17,False,https://t.co/erhhOHoIxN,💛🐕‍🦺🅺🐕‍🦺🅾🐕‍🦺🅶🐕‍🦺🅴🐕‍🦺💙,N9S,寄り添って抱きしめる,"{'followers_count': 1056, 'following_count': 2510, 'tweet_count': 179229, 'listed_count': 18}",71koge88,https://pbs.twimg.com/profile_images/1345200209337335808/vHqPP91R_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/erhhOHoIxN', 'expanded_url': 'https://suzuri.jp/71koge88', 'display_url': 'suzuri.jp/71koge88'}]}}"
99200805.0,,False,,宮原美佳子（みかりん）,東京 たまーに 広島,ご飯ツイート多め。「美味しいものにはあっさり負けとく」がモットーだけど、健康増進のため最近は歩くとか筋トレとか。冬になったらスキー担いで山へGo！仕事は通訳とか翻訳とか。,"{'followers_count': 1899, 'following_count': 1337, 'tweet_count': 29979, 'listed_count': 152}",m_mikako,https://pbs.twimg.com/profile_images/1495050297051615233/GD7PzGlC_normal.jpg,False,
7654562.0,,False,,OMIn,,,"{'followers_count': 231, 'following_count': 230, 'tweet_count': 61734, 'listed_count': 18}",OMIn,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,
1.3137178111648358e+18,1.503360917676847e+18,False,,요정한🌷🫧 FaceTheSun D-23,This girl is loved by 13🎞🫧,"2002, dedicated to @pledis_17 (੭•̀ᴗ•̀)੭ joshu_acoustic ♡ jeonghaniyoo_n ♡ sound_of_coups ⑅˃◡˂⑅ #พอพอreviews — 홍윤 *.❅·🧣⋆·˚ ༘ ♡ 요정+정한 🌷🧚🏻‍♂️ #พอพอtrans","{'followers_count': 520, 'following_count': 1621, 'tweet_count': 25932, 'listed_count': 1}",yoonbabyangel,https://pbs.twimg.com/profile_images/1518256940266430469/9-P28H5x_normal.jpg,False,"{'description': {'hashtags': [{'start': 95, 'end': 107, 'tag': 'พอพอreviews'}, {'start': 139, 'end': 149, 'tag': 'พอพอtrans'}], 'mentions': [{'start': 19, 'end': 29, 'username': 'pledis_17'}]}}"
256085999.0,,False,,Rosy Pascual,"Marbella, Spain",,"{'followers_count': 2, 'following_count': 29, 'tweet_count': 52, 'listed_count': 0}",ladivinebergere,https://pbs.twimg.com/profile_images/1458450213383942144/kpArBMcx_normal.jpg,False,
97692546.0,,False,,ノユキ,修羅場県戦場市瀕死区,ボカロ、ひぐらし、けいおん、WUG、バンめし、ラピライ、APEX、クラフトビールとか気になる人。絵を描くことにも興味があったり。トイウォ…。音ゲー少々。豆板醤が目に入ったときの痛さは異常。ARIAとWUGちゃんは癒し。お酒少々。性格はアバウト。絡んでくれたらフォローは返すかも。,"{'followers_count': 443, 'following_count': 1200, 'tweet_count': 143949, 'listed_count': 25}",yukinkoNoyuki,https://pbs.twimg.com/profile_images/580853269/20060802131602_normal.gif,False,
168838944.0,1.3130128640602563e+18,False,https://t.co/5vmeIX6UeJ,파숑숑,그         곳,파숑숑 저 인간은! https://t.co/SJkyj8VwUE,"{'followers_count': 12915, 'following_count': 759, 'tweet_count': 255894, 'listed_count': 0}",suresuresowhat,https://pbs.twimg.com/profile_images/1494720192823590913/SzpJ3Q5t_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5vmeIX6UeJ', 'expanded_url': 'https://instagram.com/hsxxhachi', 'display_url': 'instagram.com/hsxxhachi'}]}, 'description': {'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/SJkyj8VwUE', 'expanded_url': 'https://blog.naver.com/water_water_sleep', 'display_url': 'blog.naver.com/water_water_sl…'}]}}"
173181037.0,,False,,A,,中年男性です。,"{'followers_count': 154, 'following_count': 662, 'tweet_count': 5869, 'listed_count': 1}",mta75,https://pbs.twimg.com/profile_images/1328007386204758017/TdKu-vAx_normal.jpg,False,
230858320.0,1.0158067777310106e+18,False,,Allison 🏹,"New York, USA",#1 Getaway Car enthusiast,"{'followers_count': 2198, 'following_count': 330, 'tweet_count': 85639, 'listed_count': 27}",edshewalk,https://pbs.twimg.com/profile_images/1449796097996738560/3aZ3941p_normal.jpg,False,
4186396392.0,7.234786340616847e+17,False,,もこ🐙,キンプリAC岡山ありがとう,雑多垢。成人済。腐。脱出ゲームが好き /刀剣乱舞/スッスッス(6:7:2:4)/キンプラ(31)/キンプリ(36)/プリリズ/Fate/FGO/メギド72/,"{'followers_count': 233, 'following_count': 298, 'tweet_count': 33890, 'listed_count': 0}",moco_cos,https://pbs.twimg.com/profile_images/1480185517102989314/hKIOz-xq_normal.jpg,False,
3263874037.0,1.306945430169641e+18,False,https://t.co/l3eDMOhuec,Ibemu,,"いべむと読みます。
MinecraftのMODを作ってたり合唱編曲してたりした提督兼P。
艦これ / デレステ(依田芳乃/ミスフォテP) / ミリシタ(箱崎星梨花P) / シャニマス(幽谷霧子P) / アイプラ
.NET / WPF
合唱 / 麻雀 / 鉄道","{'followers_count': 235, 'following_count': 293, 'tweet_count': 32378, 'listed_count': 15}",Ibemu231,https://pbs.twimg.com/profile_images/1263045182200545281/DL8vlMCP_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l3eDMOhuec', 'expanded_url': 'http://www.nicovideo.jp/user/29304970', 'display_url': 'nicovideo.jp/user/29304970'}]}}"
17165732.0,1.2218259488044278e+18,False,,jansjay,"Washington, DC",im just a guy,"{'followers_count': 1146, 'following_count': 1721, 'tweet_count': 43824, 'listed_count': 54}",jansjay,https://pbs.twimg.com/profile_images/834768585226530816/2NuQvifW_normal.jpg,False,
1360613226.0,1.4150211448020541e+18,False,https://t.co/0OL1tz8Rnn,Johnathan🌻,AL,"YouTube Micro Celebrity
Gorgeous Bundle of Rage and Salt
Humanist Celebrant
Sexual Humanist, Ordained by Shannon Q in her wisdom","{'followers_count': 507, 'following_count': 439, 'tweet_count': 22704, 'listed_count': 9}",DishonestApe,https://pbs.twimg.com/profile_images/1449484933483880448/j49K4LUv_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0OL1tz8Rnn', 'expanded_url': 'https://www.youtube.com/channel/UC_hiHg-BtACwJy4-U6UzL5g', 'display_url': 'youtube.com/channel/UC_hiH…'}]}}"
1902463964.0,1.4962342492755558e+18,False,https://t.co/svtJYJ02br,"Dr. Carlotta A. Berry, PhD #NoireSTEMinist 🤖👩🏾‍",Indiana,@NoireSTEMinist 🤖✊🏾Electrical Engineering & Robotics Professor @BlackandSTEM @BlackInRobotics @BlackInEngineering https://t.co/MPnZtj56fU likes/retweets≠endorsement,"{'followers_count': 8281, 'following_count': 7182, 'tweet_count': 136564, 'listed_count': 111}",DrCABerry,https://pbs.twimg.com/profile_images/1444004224526917638/Jg27r99N_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/svtJYJ02br', 'expanded_url': 'http://noiresteminist.com', 'display_url': 'noiresteminist.com'}]}, 'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/MPnZtj56fU', 'expanded_url': 'http://ccmntspeakers.com', 'display_url': 'ccmntspeakers.com'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'NoireSTEMinist'}, {'start': 63, 'end': 76, 'username': 'BlackandSTEM'}, {'start': 77, 'end': 93, 'username': 'BlackInRobotics'}, {'start': 94, 'end': 113, 'username': 'BlackInEngineering'}]}}"
8.887593064677868e+17,,False,,丹賀まこと,,日本のネット上に生息するSIREN好き。任天堂のアクションゲームを好む中級ゲーマー。最近はプロセカをよくやってます（ワンダショ推し）。,"{'followers_count': 78, 'following_count': 57, 'tweet_count': 13921, 'listed_count': 4}",tatanga_pablo,https://pbs.twimg.com/profile_images/1352621099243040768/e79u87LZ_normal.jpg,False,
271098657.0,,False,,Elaine Crawford,,,"{'followers_count': 36, 'following_count': 147, 'tweet_count': 2675, 'listed_count': 2}",elaincra,https://pbs.twimg.com/profile_images/1302560586530775040/JPhBYALw_normal.jpg,False,
9.003405900506563e+17,1.5097649336467005e+18,False,,홍차마심,대한민국,"많은 리트윗
요식업에 진심
하렘여성 및 중근동 여성문화사에 관심 많음
이상한 걸 많이 알음
모르는 플텍계는 블언블하겠음다
미러 블락합니다","{'followers_count': 310, 'following_count': 174, 'tweet_count': 18555, 'listed_count': 0}",kelftea,https://pbs.twimg.com/profile_images/1421355068972933122/7beq2-2I_normal.jpg,False,
128970494.0,,False,https://t.co/Z7xkkB8gCi,平賀牧恵,,北海道恵庭市生まれ。中学生活は奥尻島。大学時代にマレーシアで2年間。その後は亀戸、スラバヤ、バンドン、吉祥寺、クアラルンプール、ウランバートル、川越、ハノイ、カイロ、ブダペスト、エドモントン。現在埼玉県坂戸市。趣味は歌うこと走ること。#夕方ラン #audiblerun #本日の映画 #Wordle #じいじの忘れもの,"{'followers_count': 292, 'following_count': 289, 'tweet_count': 4231, 'listed_count': 22}",GIGIcicak,https://pbs.twimg.com/profile_images/1014517791/____normal.JPG,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z7xkkB8gCi', 'expanded_url': 'http://d.hatena.ne.jp/hiragam/', 'display_url': 'd.hatena.ne.jp/hiragam/'}]}, 'description': {'hashtags': [{'start': 117, 'end': 122, 'tag': '夕方ラン'}, {'start': 123, 'end': 134, 'tag': 'audiblerun'}, {'start': 135, 'end': 141, 'tag': '本日の映画'}, {'start': 142, 'end': 149, 'tag': 'Wordle'}, {'start': 150, 'end': 159, 'tag': 'じいじの忘れもの'}]}}"
189371518.0,,False,,夜霧のほたて,,,"{'followers_count': 50, 'following_count': 89, 'tweet_count': 23161, 'listed_count': 2}",Hotatenko,https://pbs.twimg.com/profile_images/1368751297571123204/WKAYQouG_normal.jpg,False,
2484463020.0,1.521158711749845e+18,False,https://t.co/z0nmIuk5Wy,Blitzy,"Chicago, IL","She/her. DM me for commissions!
@PaganPegasus is my soulmate 💕💕
pfp by @yun_nhee","{'followers_count': 882, 'following_count': 412, 'tweet_count': 3102, 'listed_count': 1}",BlitzyPony,https://pbs.twimg.com/profile_images/1519385022834302976/Y87RyaIy_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z0nmIuk5Wy', 'expanded_url': 'https://www.youtube.com/c/BlitzyPony', 'display_url': 'youtube.com/c/BlitzyPony'}]}, 'description': {'mentions': [{'start': 32, 'end': 45, 'username': 'PaganPegasus'}, {'start': 71, 'end': 80, 'username': 'yun_nhee'}]}}"
145568850.0,,False,,くぼーん,城下町,"細胞を制御するきっと
Be brave, be curious, be determined, overcome the odds. It can be done.","{'followers_count': 624, 'following_count': 363, 'tweet_count': 29637, 'listed_count': 19}",dokkiripanda,https://pbs.twimg.com/profile_images/1106522006764158976/GcC1CNzX_normal.png,False,
1.4190445671610655e+18,,False,,J.D.@NVbumpkin,,"Been all over the world, but there is no place like home. BTW, that's NV, as in Napa Valley. Raised my kids here and want that to be possible for others, too.","{'followers_count': 66, 'following_count': 470, 'tweet_count': 1232, 'listed_count': 0}",NVbumpkin,https://pbs.twimg.com/profile_images/1419045726558904324/zKwUJPU6_normal.jpg,False,
383699541.0,,False,,かまぼこ,名古屋,カレーが好きです。,"{'followers_count': 455, 'following_count': 929, 'tweet_count': 124605, 'listed_count': 9}",boco_curry,https://pbs.twimg.com/profile_images/1516337009983619074/E3hU-Y5n_normal.jpg,False,
8.726026473077105e+17,,False,,Soaloisio,,sick of ppl,"{'followers_count': 142, 'following_count': 120, 'tweet_count': 202, 'listed_count': 0}",soaloisio,https://pbs.twimg.com/profile_images/1475980812889825282/rEIGuSmy_normal.jpg,False,
1.319540108203262e+18,,False,,Lusine Karapetyan,,,"{'followers_count': 3, 'following_count': 15, 'tweet_count': 67, 'listed_count': 0}",LusineK05375947,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,
1.0267566688711721e+18,,False,,Taragaarn,,,"{'followers_count': 35, 'following_count': 29, 'tweet_count': 2200, 'listed_count': 0}",taragaarn,https://pbs.twimg.com/profile_images/1403055454343757833/pGBdumEy_normal.jpg,False,
106877040.0,,False,,An Engineer from Michoacan,"Seattle, WA","Software engineer and soccer aficionado
💉💉💉⚒️","{'followers_count': 65, 'following_count': 123, 'tweet_count': 13750, 'listed_count': 0}",jaz2kX,https://pbs.twimg.com/profile_images/616897033194991616/2HqC8usU_normal.png,False,
3236139726.0,1.167386401656017e+18,False,,SANset🎶🎒,,"VR中以外はこっちのアカウント
VRCID:SANSET11","{'followers_count': 1050, 'following_count': 4995, 'tweet_count': 104343, 'listed_count': 21}",syarakaronsan,https://pbs.twimg.com/profile_images/1517469616163147776/LYXaPpDg_normal.jpg,False,
1.2783635735555727e+18,,False,https://t.co/rDCkKgYe3V,産廃,イオルブ　ジバコイル,ひかおま リザダン ケモ 人 鉱物,"{'followers_count': 1, 'following_count': 2, 'tweet_count': 140, 'listed_count': 0}",69show3,https://pbs.twimg.com/profile_images/1498614837051797508/Yw8nQRtY_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rDCkKgYe3V', 'expanded_url': 'https://www.pixiv.net/users/18354836', 'display_url': 'pixiv.net/users/18354836'}]}}"
142284279.0,1.0664318841026519e+18,False,https://t.co/Ii9xIp8WNF,J García Vivancos 💚💙🇪🇸,En el Sureste.,"Un abogado más. Sólo eso. Y no es poco. ""Jurisconsulto del 53"". “Artem non odit nisi ignarus”","{'followers_count': 200, 'following_count': 564, 'tweet_count': 7117, 'listed_count': 5}",novatosinfin,https://pbs.twimg.com/profile_images/1371839509692874752/7-3mz6jy_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ii9xIp8WNF', 'expanded_url': 'http://inaplaceinSoutheastSpain.com', 'display_url': 'inaplaceinSoutheastSpain.com'}]}}"
78299817.0,,False,,はんざぶ,福島第一原発から197km,準備中,"{'followers_count': 216, 'following_count': 303, 'tweet_count': 57141, 'listed_count': 23}",hanzabu,https://pbs.twimg.com/profile_images/1196994803927400449/KGVM50kz_normal.jpg,False,
1.3995211617724252e+18,1.4071225502835548e+18,False,https://t.co/JtwAgHrBjD,"NoireSTEMinist, Dr. Carlotta A. Berry","Indianapolis, IN","NoireSTEMinist educational consulting provides STEM, robotics, diversity lectures, consults, workshops likeretweet≠endorsement @DrCarlottaBerry @BlackInRobotics","{'followers_count': 1021, 'following_count': 1482, 'tweet_count': 7467, 'listed_count': 14}",NoireSTEMinist,https://pbs.twimg.com/profile_images/1411735764946325509/tXi8I6c__normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JtwAgHrBjD', 'expanded_url': 'http://noiresteminist.com/', 'display_url': 'noiresteminist.com'}]}, 'description': {'mentions': [{'start': 127, 'end': 143, 'username': 'DrCarlottaBerry'}, {'start': 144, 'end': 160, 'username': 'BlackInRobotics'}]}}"
1.2214598896727122e+18,,False,,とくめい,,つぶあんぱん/スプラ2/鮭:ガチマ=9:1,"{'followers_count': 84, 'following_count': 70, 'tweet_count': 610, 'listed_count': 1}",NoNnAblee,https://pbs.twimg.com/profile_images/1487128045970685953/i1nEVpCg_normal.jpg,False,
59170629.0,1.3920550802961408e+18,False,https://t.co/ZeFSHV00H2,ななみ,,オタク（＾_＾）,"{'followers_count': 125, 'following_count': 302, 'tweet_count': 83150, 'listed_count': 0}",nyancall,https://pbs.twimg.com/profile_images/1391013647732731910/gpRHfmwi_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZeFSHV00H2', 'expanded_url': 'http://kinpri.com', 'display_url': 'kinpri.com'}]}}"
8.902165324202967e+17,,False,,バッチリ@頑張らない,千葉,SE｜元中途公務員｜2児の父｜AWSアーキテクト、Python、Java、PL｜基本情報(FE)、応用情報(AP)、AWS SAA｜謎解き、麻雀、Among US、ビジネス書、自己啓発書、筋トレ、睡眠,"{'followers_count': 1133, 'following_count': 347, 'tweet_count': 31974, 'listed_count': 16}",batch_success,https://pbs.twimg.com/profile_images/1274362078518587392/9aCRAZEv_normal.jpg,False,
2604382208.0,,False,,zk,,wj本誌 / NARUTO / ポケモン / モンハン / カービィ/ パズドラ / tacica / 書いたもの(@ONE_calligraphy),"{'followers_count': 179, 'following_count': 331, 'tweet_count': 47498, 'listed_count': 5}",zk_Mr_DAN,https://pbs.twimg.com/profile_images/1521230283403538432/J2SPie4k_normal.jpg,False,"{'description': {'mentions': [{'start': 58, 'end': 74, 'username': 'ONE_calligraphy'}]}}"
20739998.0,1.2175841324920914e+18,False,,Hayley Rae,new york,Cause you show me something I can’t live without ✨ @jonasbrothers @nickjonas @joejonas @kevinjonas,"{'followers_count': 1432, 'following_count': 942, 'tweet_count': 51402, 'listed_count': 21}",Hayleyx3jb,https://pbs.twimg.com/profile_images/1431814018990215168/GllvJWWM_normal.jpg,False,"{'description': {'mentions': [{'start': 51, 'end': 65, 'username': 'jonasbrothers'}, {'start': 66, 'end': 76, 'username': 'nickjonas'}, {'start': 77, 'end': 86, 'username': 'joejonas'}, {'start': 87, 'end': 98, 'username': 'kevinjonas'}]}}"
1.445488906154115e+18,,False,,職業「ルミたまよ永遠に」,The Pentagon,"みんなで切磋琢磨してたs11が恋しいじぇ😿

PFP by @rkrk625","{'followers_count': 52, 'following_count': 54, 'tweet_count': 1084, 'listed_count': 0}",foreverrumitama,https://pbs.twimg.com/profile_images/1473269683688448001/COQeDDyt_normal.jpg,False,"{'description': {'mentions': [{'start': 30, 'end': 38, 'username': 'rkrk625'}]}}"
127148189.0,1.0814389197013647e+18,False,https://t.co/Bd8C4JNQZz,ARI2,,数年前にRegister6でギター弾かせてもらってました。ポストハードコア・エモ・スクリーモ大好き。一緒にバンドやってくれる人募集中。最近はtrickingにハマってます。本業は看護師。白い鳥さんエステご希望の方はDMくださいまし。どうでもいいことから、なんでもいいことまで適当につぶやいてます。,"{'followers_count': 939, 'following_count': 679, 'tweet_count': 61573, 'listed_count': 36}",ARI2_,https://pbs.twimg.com/profile_images/1199012542862909440/G_7Dggmq_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bd8C4JNQZz', 'expanded_url': 'http://www.nicovideo.jp/mylist/10562742', 'display_url': 'nicovideo.jp/mylist/10562742'}]}}"
