id,pinned_tweet_id,location,profile_image_url,description,url,name,public_metrics,username,protected,verified,entities
702784596.0,,istanbul,https://pbs.twimg.com/profile_images/1489274956957556739/H__5R08E_normal.jpg,,,SEDA ÖZEN,"{'followers_count': 105, 'following_count': 101, 'tweet_count': 4469, 'listed_count': 2}",SedaOzeen,False,False,
1477296020.0,,İstanbul,https://pbs.twimg.com/profile_images/413226686746865664/q19Nc83h_normal.jpeg,,,Gul Kesmen,"{'followers_count': 865, 'following_count': 2617, 'tweet_count': 11105, 'listed_count': 3}",GulKesmen,False,False,
1.3142201881711534e+18,,,https://pbs.twimg.com/profile_images/1370131674789511177/7qyAsX3e_normal.jpg,"Mom of A.R.T.  Former Donor Center Coordinator at LifeNet. #LGBTQ+🌈ally-safe space.
#EO #P4L #WhereItAllBegan #SVU #OC 
old acct art1032 since 2009",https://t.co/ULcbnV5dRc,A.L.Waters 🌺🌸🌼,"{'followers_count': 3669, 'following_count': 4119, 'tweet_count': 38123, 'listed_count': 2}",ALWaters16,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ULcbnV5dRc', 'expanded_url': 'http://www.theartrealty.com', 'display_url': 'theartrealty.com'}]}, 'description': {'hashtags': [{'start': 59, 'end': 65, 'tag': 'LGBTQ'}, {'start': 84, 'end': 87, 'tag': 'EO'}, {'start': 88, 'end': 92, 'tag': 'P4L'}, {'start': 93, 'end': 109, 'tag': 'WhereItAllBegan'}, {'start': 110, 'end': 114, 'tag': 'SVU'}, {'start': 115, 'end': 118, 'tag': 'OC'}]}}"
25937751.0,,North Carolina,https://pbs.twimg.com/profile_images/1401328946344607746/GTlW5p6O_normal.jpg,"B.S. Meteorology, M.S. Earth Sciences // GIS experience // UNCC alumni // Uncle to the sweetest niece and nephew ever!",https://t.co/2VwS6CZEd2,Garon Odom,"{'followers_count': 16, 'following_count': 321, 'tweet_count': 532, 'listed_count': 0}",GaronOdom,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2VwS6CZEd2', 'expanded_url': 'http://instagram.com/garonodom', 'display_url': 'instagram.com/garonodom'}]}}"
44123415.0,,,https://pbs.twimg.com/profile_images/2436690945/image_normal.jpg,,,Super08Eve,"{'followers_count': 26, 'following_count': 601, 'tweet_count': 359, 'listed_count': 0}",evett08,False,False,
1.0170674640042885e+18,1.3014103232330834e+18,,https://pbs.twimg.com/profile_images/1431629292748771328/n3kay6B__normal.jpg,"사진 대부분 종이는 토모에리버 52gsm
fub free",,finch 핀치,"{'followers_count': 320, 'following_count': 135, 'tweet_count': 1365, 'listed_count': 1}",hrldfinch,False,False,
19177011.0,,"Hamilton City, New Zealand",https://pbs.twimg.com/profile_images/946494159048679429/7LUxyWK7_normal.jpg,"A happy go lucky little munchkin originally from Wales, living in NZ. Curiously fascinated by people. Always looking on the bright side of life...",https://t.co/NamwVLXvSM,Nikki,"{'followers_count': 254, 'following_count': 585, 'tweet_count': 8482, 'listed_count': 9}",local_laydee,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NamwVLXvSM', 'expanded_url': 'http://about.me/nikkithomas', 'display_url': 'about.me/nikkithomas'}]}}"
26040110.0,,Saskatchewan Canada,https://pbs.twimg.com/profile_images/207280538/Pat_Jan_25_2007___4C_028_normal.jpg,genealogist,,Pat Ryan,"{'followers_count': 45, 'following_count': 105, 'tweet_count': 726, 'listed_count': 2}",pastrelations,False,False,
19050636.0,,Catar,https://pbs.twimg.com/profile_images/1267402220212895745/n7-c1NZn_normal.png,Fornecedor não-oficial de piadas ruins para o @marcelonaranjo.,,Celso Távora,"{'followers_count': 250, 'following_count': 879, 'tweet_count': 6934, 'listed_count': 3}",celsotavora,False,False,"{'description': {'mentions': [{'start': 46, 'end': 61, 'username': 'marcelonaranjo'}]}}"
335909707.0,5.78325213970088e+17,Milano,https://pbs.twimg.com/profile_images/1339663455083749378/EIOjo6Gf_normal.jpg,"~Music expresses that which cannot be put into words and that which cannot remain silent.~ @tokiohotel, 15.03.2015 ❤️",,~endlessdream;,"{'followers_count': 420, 'following_count': 169, 'tweet_count': 25444, 'listed_count': 8}",xLouderThanLove,False,False,"{'description': {'mentions': [{'start': 91, 'end': 102, 'username': 'tokiohotel'}]}}"
1.1938492705055498e+18,,Catalunya,https://pbs.twimg.com/profile_images/1502744864634642441/xkhqI80O_normal.jpg,"Culé fins la mort🔴⭕
#HeatCulture😤🔥",,PatrickBae ( 2-0 ),"{'followers_count': 55, 'following_count': 265, 'tweet_count': 4124, 'listed_count': 0}",PatrickBae_,False,False,"{'description': {'hashtags': [{'start': 20, 'end': 32, 'tag': 'HeatCulture'}]}}"
18825128.0,,"Manchester, UK",https://pbs.twimg.com/profile_images/883844401260318720/h_picrV6_normal.jpg,Northern Bird.,,Sally Shearing,"{'followers_count': 83, 'following_count': 543, 'tweet_count': 2993, 'listed_count': 0}",Sal101,False,False,
62309729.0,,"Daugavpils, Latvia",https://pbs.twimg.com/profile_images/459242265207005184/rxeQfZcW_normal.jpeg,,,Vlad,"{'followers_count': 11, 'following_count': 34, 'tweet_count': 1474, 'listed_count': 1}",vzhusel,False,False,
118650749.0,1.324795256659972e+18,"Magnolia Springs, Alabama ",https://pbs.twimg.com/profile_images/1311767533037518848/uIJgEcI3_normal.jpg,"Born again Catholic follower of Jesus Christ. Constitutionalist and liberal union member seeking justice. (Miraculous Stairway  Loretto Chapel, Santa Fe.)",https://t.co/Zfym7kyYty,caliyope,"{'followers_count': 16639, 'following_count': 8796, 'tweet_count': 10698, 'listed_count': 14}",caliyope,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zfym7kyYty', 'expanded_url': 'http://Muddfamily.com', 'display_url': 'Muddfamily.com'}]}}"
1.1597628740483645e+18,,,https://pbs.twimg.com/profile_images/1480966326244061185/a66TrMCe_normal.jpg,She/her ¦ level 16 ¦ Collector 🇸🇦,,stick,"{'followers_count': 3, 'following_count': 45, 'tweet_count': 32, 'listed_count': 0}",_8Stick,False,False,
8.410129418728571e+17,1.3972837205964472e+18,"Viseu, Portugal",https://pbs.twimg.com/profile_images/1384829927833407489/xi5vR-v1_normal.jpg,FLUC Jornalismo e Comunicação  @FCPorto  F1 MotoGP  Comentador político do Twitter sem perceber grande coisa,,zeca,"{'followers_count': 753, 'following_count': 504, 'tweet_count': 39394, 'listed_count': 0}",sorryimleitee,False,False,"{'description': {'mentions': [{'start': 31, 'end': 39, 'username': 'FCPorto'}]}}"
1059366577.0,,"Guntersville, AL",https://pbs.twimg.com/profile_images/3062387693/f1766b8e03826990c38cbf3ea0578f09_normal.gif,,,Trisha Bodine,"{'followers_count': 113, 'following_count': 610, 'tweet_count': 997, 'listed_count': 4}",tmbodine,False,False,
409887631.0,1.2429162444596756e+18,東京,https://pbs.twimg.com/profile_images/1383916481063178249/OEQrqayH_normal.jpg,色々とソシャゲに手を出したり、動画投稿したり、色々してます。晶葉が好きです。 晶葉繋がりで柳原利香さんも気になってます。最近は東京に来たこともあり謎解きにハマってる。欲しいものリスト：https://t.co/j9t5PpZPfP,https://t.co/61taloUsdm,名無権兵衛⚙,"{'followers_count': 1838, 'following_count': 3537, 'tweet_count': 116894, 'listed_count': 42}",clover_P,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/61taloUsdm', 'expanded_url': 'http://www.nicovideo.jp/mylist/62089593', 'display_url': 'nicovideo.jp/mylist/62089593'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/j9t5PpZPfP', 'expanded_url': 'http://amzn.asia/9sIFNGt', 'display_url': 'amzn.asia/9sIFNGt'}]}}"
1957950356.0,1.337179100956377e+18,,https://pbs.twimg.com/profile_images/832676999906762753/ddTaHcun_normal.jpg,,,a confused man,"{'followers_count': 1, 'following_count': 130, 'tweet_count': 592, 'listed_count': 0}",MutePanther,False,False,
4841539758.0,1.3521433311663596e+18,,https://pbs.twimg.com/profile_images/1370591578541023238/PZcl0RXR_normal.jpg,"❤️ my goofy husband, amazing kids, wonderful family, beautiful California, my Dodgers, my Lakers, my Rams, miss my Chargers, liberty & justice for ALL.",,Anna T Jimenez,"{'followers_count': 1711, 'following_count': 4993, 'tweet_count': 12703, 'listed_count': 3}",tachcojimenez,False,False,
145878015.0,,argentina,https://pbs.twimg.com/profile_images/1433788134081417219/dYRyLEWf_normal.jpg,"No pienso todo lo que digo, ni digo todo lo que pienso.",https://t.co/CrBb6RXBbC,Nacho,"{'followers_count': 969, 'following_count': 812, 'tweet_count': 12795, 'listed_count': 3}",joseIgnacioo85,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CrBb6RXBbC', 'expanded_url': 'https://instagram.com/nachoeguia_', 'display_url': 'instagram.com/nachoeguia_'}]}}"
408737014.0,,,https://pbs.twimg.com/profile_images/1362143259468976130/_UXiSFL1_normal.jpg,‏‏‏לפתע פתאום מתחילה להבין שפה זה מקומי,,Maya Katz 🟣,"{'followers_count': 222, 'following_count': 710, 'tweet_count': 1692, 'listed_count': 1}",MayaKatz1,False,False,
96867583.0,1.3461974586369556e+18,Mexico,https://pbs.twimg.com/profile_images/1498812477311791104/p_Dy9Z6l_normal.jpg,"Fundador Tu Hipoteca Fácil
 
Miembro Mexicanos Contra la Corrupción y la Impunidad

Adoro México

Trabajo por un mucho mejor país sin Corrupción e Impunidad",https://t.co/BjMCcOuiiG,Fernando Soto-Hay,"{'followers_count': 22770, 'following_count': 380, 'tweet_count': 74262, 'listed_count': 0}",FernandoSotoHay,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BjMCcOuiiG', 'expanded_url': 'http://www.tuhipotecafacil.com', 'display_url': 'tuhipotecafacil.com'}]}}"
73880494.0,,埼玉,https://pbs.twimg.com/profile_images/1371427555228577793/nhQkESob_normal.jpg,食べることと赤菱が好き,,みほ,"{'followers_count': 255, 'following_count': 575, 'tweet_count': 9640, 'listed_count': 6}",m0ncher1,False,False,
75995608.0,6.449592249429975e+17,,https://pbs.twimg.com/profile_images/753263663608397825/sfx66OBq_normal.jpg,Mi mamá no me deja ser Hardcore,,L.F.V.,"{'followers_count': 381, 'following_count': 368, 'tweet_count': 38194, 'listed_count': 6}",Elefeven,False,False,
2186226820.0,,"Indianapolis, IN",https://pbs.twimg.com/profile_images/378800000763200029/39de114dfaa00d43c94a53df8e28a5dc_normal.jpeg,Ed Innovator & Fellow at The Mind Trust,,Amy Galloway Swann,"{'followers_count': 195, 'following_count': 132, 'tweet_count': 400, 'listed_count': 2}",DrGallowaySwann,False,False,
1.4195830916438712e+18,,,https://pbs.twimg.com/profile_images/1496033448594530306/EWOVQrgf_normal.jpg,,,ddd,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 66, 'listed_count': 0}",pluckyxtrikez,False,False,
3044185881.0,1.4785002807402332e+18,,https://pbs.twimg.com/profile_images/1477632545332379649/PVqOzYVv_normal.jpg,"jornalismo e comunicação - fluc
📷 danielafazendeiro_",,daniela 🌻,"{'followers_count': 549, 'following_count': 272, 'tweet_count': 23751, 'listed_count': 3}",prettyletterss,False,False,
139346514.0,1.5061654822942515e+18,ウニ県メガ崎市,https://pbs.twimg.com/profile_images/3657678946/3afc3d28980fffbcbad010e740fa9716_normal.jpeg,畳の縁でタップダンス,,馬簾のし太郎,"{'followers_count': 175, 'following_count': 777, 'tweet_count': 68982, 'listed_count': 0}",co_tetsu,False,False,
2990376650.0,,Osaka Japan,https://pbs.twimg.com/profile_images/715338778143895552/TuCXy3_Q_normal.jpg,歌うエンジニア,,グチったー,"{'followers_count': 16, 'following_count': 85, 'tweet_count': 244, 'listed_count': 0}",afterseven27,False,False,
16275311.0,1.4820988598913024e+18,SoCal,https://pbs.twimg.com/profile_images/950112628793262080/w81TgxFQ_normal.jpg,"Award winning photog for 3 decades. Libertarian & Rapscallion. 
I do crosswords in ink. 
Law Enforcement Dad.
Published Author. 
#fOCUS",,Rodger (with a D),"{'followers_count': 3154, 'following_count': 4932, 'tweet_count': 89849, 'listed_count': 52}",Noz4news,False,False,"{'description': {'hashtags': [{'start': 129, 'end': 135, 'tag': 'fOCUS'}]}}"
61730512.0,,The Netherlands,https://pbs.twimg.com/profile_images/628711554591010816/jebOboKu_normal.jpg,"cricket, chess, politics, investment advice, spirituality. Yahan sare subjects par shuddh desi gyaan milta hai. Hamari koi aur branch nahi hai.",,tanmay paradkar,"{'followers_count': 134, 'following_count': 976, 'tweet_count': 6187, 'listed_count': 7}",tanny_p,False,False,
204350807.0,,"Ontario, Canada",https://pbs.twimg.com/profile_images/1140317851120623617/Z6uN9ajS_normal.jpg,HI?,,Kara,"{'followers_count': 70, 'following_count': 137, 'tweet_count': 6759, 'listed_count': 2}",insrtcutename,False,False,
321380700.0,,"Hereford, England",https://pbs.twimg.com/profile_images/1022502555434332160/DQe6OFGd_normal.jpg,Friends /Family / Cars / Music / Aston Villa - My Life #VTID #AVFC,,Gibb,"{'followers_count': 264, 'following_count': 1188, 'tweet_count': 1365, 'listed_count': 2}",gibblets90,False,False,"{'description': {'hashtags': [{'start': 55, 'end': 60, 'tag': 'VTID'}, {'start': 61, 'end': 66, 'tag': 'AVFC'}]}}"
410049460.0,,"manchester, england",https://pbs.twimg.com/profile_images/874011087552884738/P68BPk2z_normal.jpg,Chorlton resident. Animal lover. Culture vulture. European. Feminist. Irish heritage. Socialist. Vegetarian. Pedestrian. Fond of green spaces & wildlife.,,jane archer,"{'followers_count': 77, 'following_count': 598, 'tweet_count': 658, 'listed_count': 2}",pochard11,False,False,
254681903.0,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,Prashant nauni,"{'followers_count': 6, 'following_count': 182, 'tweet_count': 114, 'listed_count': 0}",prashantnauni,False,False,
3004694401.0,1.1122394419998802e+18,ECO四葉,https://pbs.twimg.com/profile_images/1356612752400351246/q44bcxp9_normal.png,"ヘッダーは流星飛鳥さんに描いて頂きましたうちのこ、アイコンはみかんさんに描いて頂きましたヒリアの口元です
愚痴× 無責任酔っ払い×　創作無関係フォローはB
ふぁぼRT魔R18注意
隔離→@R18Grail
干し芋→ https://t.co/v9UorzM8hx
当方絵は描けない人です。",https://t.co/qnKQQ1Rzct,まれみ。,"{'followers_count': 485, 'following_count': 596, 'tweet_count': 277061, 'listed_count': 28}",2466rail,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qnKQQ1Rzct', 'expanded_url': 'https://privatter.net/p/4479290', 'display_url': 'privatter.net/p/4479290'}]}, 'description': {'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/v9UorzM8hx', 'expanded_url': 'http://u0u1.net/wo6e', 'display_url': 'u0u1.net/wo6e'}], 'mentions': [{'start': 93, 'end': 102, 'username': 'R18Grail'}]}}"
701480333.0,,,https://pbs.twimg.com/profile_images/571509369994657792/xeRX_QsJ_normal.jpeg,,,Steve Franklin,"{'followers_count': 9, 'following_count': 83, 'tweet_count': 1048, 'listed_count': 1}",franclonator,False,False,
