id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,referenced_tweets,entities,in_reply_to_user_id,geo,attachments
1520232022882484224,1520232022882484224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1477283140150255617,False,2022-04-30T02:42:13.000Z,Twitter for Android,en,everyone,,,,,
1520232020420759552,1520232020420759552,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @1952Relle: Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2914248416,False,2022-04-30T02:42:12.000Z,Twitter for iPhone,en,everyone,"[{'type': 'retweeted', 'id': '1520231801218007040'}]","{'mentions': [{'start': 3, 'end': 13, 'username': '1952Relle', 'id': '2914248416'}]}",,,
1520231982306787329,1520231982306787329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","ポケモンWordle 2/10

🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/YJVGehwkPg
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",866498771697283072,False,2022-04-30T02:42:03.000Z,Twitter for iPhone,ja,everyone,,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/YJVGehwkPg', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",,,
1520231972622192640,1520231972622192640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","🗑Wordle 314 4/6

⬜⬜⬜⬜🟨
🟩🟨⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",326596116,False,2022-04-30T02:42:01.000Z,Twitter for iPhone,en,everyone,,,,,
1520231960764772354,1519999350616866818,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@mollymay42 Wordle 314 3/6

🟨⬜⬜⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩

Right behind you, girl!","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",214350167,False,2022-04-30T02:41:58.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1519999350616866818'}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'mollymay42', 'id': '1426155583'}]}",1426155583,,
1520231946348994562,1520231946348994562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",424863361,False,2022-04-30T02:41:55.000Z,Twitter for iPhone,en,everyone,,,,,
1520231933174632448,1520231933174632448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

꼬들 119 6/6 https://t.co/oOArf5TWxA 🔥19

🟨⬜🟨⬜⬜🟨
⬜⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜⬜
🟨🟨🟨⬜⬜🟩
⬜🟩🟨🟩🟩🟩
🟩🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",99765268,False,2022-04-30T02:41:52.000Z,TweetCaster for Android,ko,everyone,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/oOArf5TWxA', 'expanded_url': 'http://Kordle.Kr', 'display_url': 'Kordle.Kr'}]}",,,
1520231920784723968,1520231920784723968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 2/6

🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",159649567,False,2022-04-30T02:41:49.000Z,Twitter for iPhone,en,everyone,,,,,
1520231920726310912,1520231920726310912,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","Wordle 315 6/6

⬛⬛🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩🟨⬛
⬛⬛🟩🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

4段目、しくじった。","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15145488,False,2022-04-30T02:41:49.000Z,Twitter for iPhone,ja,everyone,,,,,
1520231895992356866,1520231895992356866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

🟨⬛🟨⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",31016852,False,2022-04-30T02:41:43.000Z,Twitter for Android,en,everyone,,,,,
1520231886374592512,1520231886374592512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 5/6
#wordle315
#Wordle
#dailywordchallenge
⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
⬜⬜⬜🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
One if those wooly headed days","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",33444487,False,2022-04-30T02:41:40.000Z,Twitter for Android,en,everyone,,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'wordle315'}, {'start': 26, 'end': 33, 'tag': 'Wordle'}, {'start': 34, 'end': 53, 'tag': 'dailywordchallenge'}]}",,,
1520231864539090945,1520231864539090945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜⬜🟨🟨🟨
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩wordleやってる人もういないかなあーと思っていたらwordle 自体から別のパズル勧められた笑","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",234840246,False,2022-04-30T02:41:35.000Z,Twitter for iPad,ja,everyone,,,,,
1520231864069353472,1520231864069353472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
⬜⬜🟨🟨⬜
⬜🟩🟩⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",95898130,False,2022-04-30T02:41:35.000Z,Twitter Web App,en,everyone,,,,,
1520231849590673408,1520173582818713602,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","@albolt76 @dawardle Wordle 315 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2925442768,False,2022-04-30T02:41:32.000Z,Twitter for iPhone,en,everyone,"[{'type': 'replied_to', 'id': '1520173582818713602'}]","{'mentions': [{'start': 0, 'end': 9, 'username': 'albolt76', 'id': '1160130818678972416'}, {'start': 10, 'end': 19, 'username': 'dawardle', 'id': '1165789231'}]}",1160130818678972416,,
1520231833447059456,1520224558296739840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Wordle 315 X/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩　そんな単語知るかー！","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",763683586205560832,False,2022-04-30T02:41:28.000Z,Twitter for iPad,ja,everyone,"[{'type': 'replied_to', 'id': '1520225841510502400'}]","{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",763683586205560832,,
1520231814341611521,1520231814341611521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 4/6

⬜⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",264578725,False,2022-04-30T02:41:23.000Z,Twitter for iPad,en,everyone,,,,,
1520231810881392640,1520231810881392640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 4/6

🟨⬜⬜⬜🟨
🟩⬜🟩🟨🟨
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",32757107,False,2022-04-30T02:41:22.000Z,Twitter for iPhone,en,everyone,,,,,
1520231810621267969,1520192833897918466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@HotelKiloPapa Wordle 315 5/6

⬜⬜⬜🟨⬜
⬜🟩🟨⬜⬜
⬜🟩🟨🟨⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",169738877,False,2022-04-30T02:41:22.000Z,Twitter for iPad,en,everyone,"[{'type': 'replied_to', 'id': '1520192833897918466'}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'HotelKiloPapa', 'id': '2467067887'}]}",2467067887,,
1520231803541671937,1520231803541671937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15285491,False,2022-04-30T02:41:21.000Z,Twitter for Android,en,everyone,,,,,
1520231801218007040,1520231801218007040,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2914248416,False,2022-04-30T02:41:20.000Z,Twitter for iPhone,en,everyone,,,,,
1520231800349638657,1520231800349638657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 314 3/6

🟨🟨⬛🟨⬛
⬛🟩⬛🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",186561644,False,2022-04-30T02:41:20.000Z,Twitter for Android,en,everyone,,,,{'place_id': '4afbe81ac7ebf3ea'},
1520231783740350464,1520231783740350464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 X/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜⬜🟨
🟩🟩⬜⬜🟨
⬜🟨🟨⬜⬜
🟩🟩🟨🟨🟩

1/2で敗北
どっちも知らない","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1178806297,False,2022-04-30T02:41:16.000Z,Twitter for Android,ja,everyone,,,,,
1520231771941576705,1520231771941576705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

🟨⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1732854776,False,2022-04-30T02:41:13.000Z,Twitter for iPhone,en,everyone,,,,,
1520231771576889344,1520231771576889344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 315 3/6

⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

片っ端から入れてった系だけど知らん単語","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",169983450,False,2022-04-30T02:41:13.000Z,Twitter for iPhone,ja,everyone,,,,,
1520231752832552962,1520231752832552962,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","知らん

Wordle 315 6/6

🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4166401,False,2022-04-30T02:41:09.000Z,Twitter for iPhone,ja,everyone,,,,,
1520231746427830272,1520231746427830272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 5/10

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟨
⬛🟨⬛🟨⬛
⬛⬛⬛🟩🟨
🟩🟩🟩🟩🟩

https://t.co/aPLjvzqqza
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",861157931118546946,False,2022-04-30T02:41:07.000Z,Twitter Web App,ja,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/aPLjvzqqza', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,
1520231743067885568,1520231743067885568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",231109646,False,2022-04-30T02:41:06.000Z,Twitter for Android,en,everyone,,,,,
1520231731969896448,1520231731969896448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2925442768,False,2022-04-30T02:41:04.000Z,Twitter for iPhone,en,everyone,,,,,
1520231720636895232,1486997317626613762,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #113 3/6

⬜⬜⬜⬜🟩
⬜🟨🟨🟩🟩
🟩🟩🟩🟩🟩

https://t.co/F0IHn04PAg","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",101904254,False,2022-04-30T02:41:01.000Z,Twitter for Android,en,everyone,"[{'type': 'replied_to', 'id': '1519403794408345603'}]","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/F0IHn04PAg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",101904254,,
1520231703331377152,1520231703331377152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩
危なかった　生物系でよかった","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",265921661,False,2022-04-30T02:40:57.000Z,Twitter for iPhone,ja,everyone,,,,,
1520231701771087872,1520231701771087872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 315 5/6

⬜🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩
探しやすいと思ったためズルした！！","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1485850483013353478,False,2022-04-30T02:40:56.000Z,Twitter for iPhone,ja,everyone,,,,,
1520231694397104128,1520231694397104128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #113 3/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/7aHW2q5dCb","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1300867969329836034,True,2022-04-30T02:40:55.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/7aHW2q5dCb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520231685622751232,1520231685622751232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 2/6

🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",222968264,False,2022-04-30T02:40:53.000Z,Twitter for iPhone,en,everyone,,,,,
1520231675313405952,1520231675313405952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Damn it. Wordle 315 6/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",27305530,False,2022-04-30T02:40:50.000Z,Twitter for Android,en,everyone,,,,,
1520231664265605120,1520231664265605120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

🟩⬛🟩🟩⬛
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1520117748323471360,False,2022-04-30T02:40:47.000Z,Twitter for iPhone,en,everyone,,,,,
1520231614621487109,1520231614621487109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4838104878,False,2022-04-30T02:40:36.000Z,Twitter Web App,en,everyone,,,,,
1520231605247352833,1520231605247352833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 314 3/6

⬛⬛🟩🟩🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",908620706,False,2022-04-30T02:40:33.000Z,Twitter for iPhone,en,everyone,,,,,
1520231602579599362,1520231602579599362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #113 3/6

⬜🟨⬜⬜🟩
🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/7GvDdvSTrs","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1346567274824675333,False,2022-04-30T02:40:33.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/7GvDdvSTrs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,
