id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,entities,attachments,referenced_tweets,in_reply_to_user_id,geo
1521043236940181506,1521043236940181506,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6*

🟩🟨⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1478285029167931395,False,2022-05-02T08:25:41.000Z,Twitter Web App,en,everyone,,,,,
1521043236739219456,1521043236739219456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

bullcrap","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1237606278890807296,False,2022-05-02T08:25:41.000Z,Twitter Web App,en,everyone,,,,,
1521043233840799745,1521043233840799745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 4/6

⬜🟩🟨⬜⬜
⬜⬜🟩⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/ly4yW2zdkQ","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",701425218,False,2022-05-02T08:25:41.000Z,Twitter for iPhone,en,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ly4yW2zdkQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043217080279040,1521043217080279040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 3/6

⬜🟩⬜⬜🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/1EujG7rDhF","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3121225793,False,2022-05-02T08:25:37.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1EujG7rDhF', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043203964772353,1521043203964772353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜⬜🟩
🟩🟨⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1252960929479876609,False,2022-05-02T08:25:34.000Z,Twitter for iPhone,en,everyone,,,,,
1521043197920747520,1521043197920747520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Me, when I realised what today's Wordle was: Oh for fuck's sake.

Wordle 317 4/6

⬛⬛🟨⬛🟩
⬛🟨⬛⬛🟩
⬛🟨⬛🟩🟩
🟩🟩🟩🟩🟩 https://t.co/l2qie8Y1nH","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '152', 'name': 'Food', 'description': 'Topics about food, like Donuts or Brunch'}, 'entity': {'id': '1303483003801202688', 'name': 'Sake'}}]",20672966,False,2022-05-02T08:25:32.000Z,Twitter for Android,en,everyone,"{'annotations': [{'start': 33, 'end': 38, 'probability': 0.373, 'type': 'Person', 'normalized_text': 'Wordle'}], 'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/l2qie8Y1nH', 'expanded_url': 'https://twitter.com/Rhube/status/1521043197920747520/photo/1', 'display_url': 'pic.twitter.com/l2qie8Y1nH', 'media_key': '16_1521043189817348096'}]}",{'media_keys': ['16_1521043189817348096']},,,
1521043196414943232,1521043196414943232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","워들 202 5/6
https://t.co/dKWqmezMbj

⬜⬜⬜🟩⬜
🟨⬜🟨🟩⬜
⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",,1348395918924664832,False,2022-05-02T08:25:32.000Z,Twitter Web App,ko,everyone,"{'urls': [{'start': 11, 'end': 34, 'url': 'https://t.co/dKWqmezMbj', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",,,,
1521043187325931521,1521043187325931521,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Woohoo! 👏

Wordle 317 2/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",833292418107789314,False,2022-05-02T08:25:30.000Z,Twitter for iPhone,en,everyone,,,,,
1521043184993947648,1521043184993947648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 4/6

⬜🟨🟨🟨⬜
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/qWJWqmsoTr","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",716705148194725893,False,2022-05-02T08:25:29.000Z,Twitter Web App,en,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/qWJWqmsoTr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043183198773249,1521043183198773249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #63 2/6

⬜🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/UaEdf5dHhb","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",254915951,False,2022-05-02T08:25:29.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/UaEdf5dHhb', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521043177666273281,1521043177666273281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#Wordle317 #Wordle 317 5/6
Obviously messed up 2x! Staying up too late!

⬛⬛⬛🟩⬛
🟨🟨⬛⬛⬛
🟨🟨🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",29604023,False,2022-05-02T08:25:27.000Z,Twitter for Android,en,everyone,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle317'}, {'start': 11, 'end': 18, 'tag': 'Wordle'}]}",,,,
1521043156279640066,1521043156279640066,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Türkçe 317 5/6

⬜🟩⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩🟩🟨🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2361162531,False,2022-05-02T08:25:22.000Z,Twitter for Android,tr,everyone,,,,,
1521043136771989506,1521043136771989506,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26479947,False,2022-05-02T08:25:18.000Z,Twitter for Android,en,everyone,,,,,
1521043133072564224,1521043133072564224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Irritating - Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",257724037,False,2022-05-02T08:25:17.000Z,Fenix for Android,en,everyone,,,,,
1521043126806364160,1521043126806364160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 4/6

🟩⬜🟨⬜🟨
🟩🟩⬜⬜🟨
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/KIflaclbXK","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2991238461,False,2022-05-02T08:25:15.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/KIflaclbXK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043126772711424,1521043126772711424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #50 4/6

⬜🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/vCNkPwBMNj","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1207284804611399680,False,2022-05-02T08:25:15.000Z,Twitter for iPhone,es,everyone,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/vCNkPwBMNj', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521043125191512064,1521043125191512064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 5/6

⬛⬛⬛⬛🟨
🟨⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",76444880,False,2022-05-02T08:25:15.000Z,Twitter for iPhone,en,everyone,,,,,
1521043123719356416,1521043123719356416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩

#Phew
#BTWordleClub 😻","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",464023932,False,2022-05-02T08:25:14.000Z,Twitter for iPad,en,everyone,"{'hashtags': [{'start': 47, 'end': 52, 'tag': 'Phew'}, {'start': 53, 'end': 66, 'tag': 'BTWordleClub'}]}",,,,
1521043091876052992,1494760515993620486,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1251779384727367680,False,2022-05-02T08:25:07.000Z,Twitter for iPhone,en,everyone,,,"[{'type': 'replied_to', 'id': '1520669996359159814'}]",1251779384727367680,
1521043087585382401,1521043087585382401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬜⬜🟩🟨⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1094001755375968257,False,2022-05-02T08:25:06.000Z,Twitter for Android,en,everyone,,,,,
1521043079251308544,1521043079251308544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬛⬛⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1885143714,False,2022-05-02T08:25:04.000Z,Twitter for iPhone,en,everyone,,,,,
1521043070321573890,1521043070321573890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 3/6

⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/N4zBLOIMDh","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",518628104,False,2022-05-02T08:25:02.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/N4zBLOIMDh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043069528850433,1521043069528850433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩🟨⬛🟩⬛
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14237963,False,2022-05-02T08:25:02.000Z,Twitter for iPhone,en,everyone,,,,,
1521043066458681344,1521043066458681344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨⬜⬜⬜⬜
⬜🟨🟩⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",361268234,False,2022-05-02T08:25:01.000Z,Twitter for iPhone,en,everyone,,,,,
1521043065783345152,1521043065783345152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟨⬜🟨⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1864936759,False,2022-05-02T08:25:01.000Z,Twitter for Android,en,everyone,,,,,
1521043063136735233,1521043063136735233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬜⬜🟨⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",24024594,False,2022-05-02T08:25:00.000Z,Twitter for iPhone,en,everyone,,,,,
1521043061152878593,1521043061152878593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #116 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/NPxHQerup7","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1374789793,False,2022-05-02T08:25:00.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/NPxHQerup7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043047345049601,1521043047345049601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟨⬜⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩 yesterday 0!!","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1479645618293272579,False,2022-05-02T08:24:56.000Z,Twitter for iPhone,en,everyone,,,,,
1521043043062882304,1521018201773072384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@mntnsofmadness Wordle 317 6/6
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟨⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩⬛

Aaaa one letter off :""","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1350087524388122624,False,2022-05-02T08:24:55.000Z,Twitter for Android,en,everyone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'mntnsofmadness', 'id': '1158788192373530624'}]}",,"[{'type': 'replied_to', 'id': '1521018201773072384'}]",1158788192373530624,
1521043040529494017,1521043040529494017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 3/6

⬜🟩⬜🟩🟨
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/SgZLKK1wpl","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",620873070,False,2022-05-02T08:24:55.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SgZLKK1wpl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521043035395604480,1521043035395604480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛🟨⬛⬛🟩
⬛⬛⬛🟨🟩
⬛🟨⬛🟩🟩
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1454504855784001537,False,2022-05-02T08:24:53.000Z,Twitter for iPhone,en,everyone,,,,,
1521043030362501122,1521043030362501122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬛🟨⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1487412136766812167,False,2022-05-02T08:24:52.000Z,Twitter for iPhone,en,everyone,,,,,
1521043026290016256,1521043026290016256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛⬛🟩🟩
🟩⬛⬛🟩🟩
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1513790712210673664,False,2022-05-02T08:24:51.000Z,Twitter Web App,en,everyone,,,,,
1521043024952066049,1521043024952066049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1406101836759670791,False,2022-05-02T08:24:51.000Z,Twitter for iPhone,en,everyone,,,,,
1521043011249094657,1521043011249094657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 317 6/6 🔥5

⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/zvXKdeffXB","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1374745182978121733,False,2022-05-02T08:24:48.000Z,Twitter Web App,de,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/zvXKdeffXB', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521043007096881152,1521043007096881152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 2/6

⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2829839982,False,2022-05-02T08:24:47.000Z,Twitter for iPhone,en,everyone,,,,,
1521042999442132992,1481168161558904832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #116 6/6

⬛🟩🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟨
🟩🟩🟩🟩🟩

https://t.co/WFbKULO4Q2","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",146145673,False,2022-05-02T08:24:45.000Z,Twitter for iPhone,en,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/WFbKULO4Q2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"[{'type': 'replied_to', 'id': '1520671486121582592'}]",146145673,
1521042988943777792,1521042988943777792,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 317 5/6

🟨⬛⬛🟨⬛
🟨🟨⬛🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",22360271,False,2022-05-02T08:24:42.000Z,Twitter for iPhone,en,everyone,,,,,
1521042980362141698,1521042980362141698,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #116 6/6

⬜🟨⬜⬜⬜
⬜🟨⬜🟩⬜
🟩⬜⬜🟩⬜
🟩⬜⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/rjWkH4bODS","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",121573318,False,2022-05-02T08:24:40.000Z,Twitter for iPhone,en,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rjWkH4bODS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521042959415877632,1521042959415877632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 X/6

⬛⬛⬛⬛🟨
🟨🟨🟨⬛⬛
🟨🟨⬛🟩🟨
🟩🟨⬛🟩⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19069445,False,2022-05-02T08:24:35.000Z,Twitter for iPhone,en,everyone,,,,,
1521042941128724480,1521042941128724480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle personalizado 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩

https://t.co/gbKwFjIQ5o https://t.co/ffoYwFlUPc","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",79457711,False,2022-05-02T08:24:31.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/gbKwFjIQ5o', 'expanded_url': 'https://wordle.danielfrg.com/personalizada/?p=U2FsdGVkX1%2Bc6VgTkMJE6cv5lNonN5jUeHihEhMuWrE%3D&t=false', 'display_url': 'wordle.danielfrg.com/personalizada/…'}, {'start': 63, 'end': 86, 'url': 'https://t.co/ffoYwFlUPc', 'expanded_url': 'https://twitter.com/arechenews/status/1521041270415798275', 'display_url': 'twitter.com/arechenews/sta…'}]}",,"[{'type': 'quoted', 'id': '1521041270415798275'}]",,
