id,public_metrics,url,profile_image_url,protected,entities,verified,name,pinned_tweet_id,username,description,location
3106065767.0,"{'followers_count': 4198, 'following_count': 914, 'tweet_count': 103672, 'listed_count': 44}",,https://pbs.twimg.com/profile_images/1514651761193230345/eUVm3may_normal.jpg,False,"{'description': {'hashtags': [{'start': 139, 'end': 152, 'tag': 'SlavaUkraini'}]}}",False,Ben Harris,1.2804555105259602e+18,btharris93,Researcher. America-loving Brit. Aston Villa fan and Garlic hater. Baseball (Orioles) enthusiast. Views my own etc. I was saying Boo-urns. #SlavaUkraini 🇺🇦,Ramsgate/London
96375852.0,"{'followers_count': 1177, 'following_count': 562, 'tweet_count': 110548, 'listed_count': 31}",,https://pbs.twimg.com/profile_images/1519725763897044992/tGAotSnj_normal.jpg,False,,False,Je Suis Маnué ⚪️⚫️🇪🇸 🇺🇦,1.2410690630125937e+18,byzon,"Nací perdiendo, vivo intentando empatar",Ceuta
780928442.0,"{'followers_count': 7, 'following_count': 36, 'tweet_count': 267, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,False,linda,,lindasioux1,,
8.329275057115136e+17,"{'followers_count': 4546, 'following_count': 1286, 'tweet_count': 8401, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1222487815650496514/nuxZIvrw_normal.jpg,False,,False,Paula-Anne Porter J,1.04392972550323e+18,Paulaanneja,"Broadcaster, Educator, Communicator, Mother, Libran Adventurer who prefers Carpe Diem to YOLO","Kingston, Jamaica."
99301351.0,"{'followers_count': 378, 'following_count': 623, 'tweet_count': 110059, 'listed_count': 27}",,https://pbs.twimg.com/profile_images/1084032219465736192/hLhv-LGZ_normal.jpg,False,,False,M-i-2022,1.4765551143916995e+18,tmitsssy1,ミツです/ See you down the road / モータースポーツ・クルマ(マツダMX-30)・映画・オンガク・水曜どうでしょう・大河・写真,東京
318870172.0,"{'followers_count': 252, 'following_count': 671, 'tweet_count': 7262, 'listed_count': 6}",https://t.co/32HO36H7pJ,https://pbs.twimg.com/profile_images/1282990777086418944/vpM8Cpi5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/32HO36H7pJ', 'expanded_url': 'https://soundcloud.com/bruno-milambo/sets/auditory-herllucination', 'display_url': 'soundcloud.com/bruno-milambo/…'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vi74oBOQdG', 'expanded_url': 'https://bruno.bashirbarrage.com/', 'display_url': 'bruno.bashirbarrage.com'}]}}",False,Ball Boy™️,1.330901060182012e+18,bnm820,https://t.co/vi74oBOQdG,"Kampala, Lusaka, Windhoek,"
2657954864.0,"{'followers_count': 215, 'following_count': 42, 'tweet_count': 89233, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/1033568829136285697/Z8Gg8iD3_normal.jpg,False,,False,н　и　к　и　т　а,1.49681438156843e+18,nika_shuka,Basta ya.,
1.021567274556289e+18,"{'followers_count': 102, 'following_count': 195, 'tweet_count': 17748, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/1504830929906421761/KDwcyRo1_normal.jpg,False,,False,Kyle,1.4527528330533478e+18,EvilJackRussell,Full Time Professional Abby Simp,9421♡
1.1208848055061955e+18,"{'followers_count': 418, 'following_count': 319, 'tweet_count': 811, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1190313391140802560/LTT98lOl_normal.jpg,False,,False,pete_naylor@AWS,,pete_aws,"Product Manager on the Amazon DynamoDB team.  Comments here are my personal opinion.  I tweet on DynamoDB, indexed data storage, AWS.","Near Seattle, WA, USA."
1.1960869792068198e+18,"{'followers_count': 47, 'following_count': 99, 'tweet_count': 743, 'listed_count': 1}",https://t.co/c36iYjOlIz,https://pbs.twimg.com/profile_images/1515057132806189056/SGymGodK_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c36iYjOlIz', 'expanded_url': 'https://skylxr.carrd.co/', 'display_url': 'skylxr.carrd.co'}]}, 'description': {'hashtags': [{'start': 57, 'end': 73, 'tag': 'TwitchAffiliate'}, {'start': 74, 'end': 89, 'tag': 'TwitchStreamer'}]}}",False,Skylar,1.5128438236966748e+18,SkylxrTM,"Video game nerd. Streamer and Twitch Affiliate. 
He/him.
#TwitchAffiliate #TwitchStreamer","California, USA"
180914904.0,"{'followers_count': 203, 'following_count': 216, 'tweet_count': 1102, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1285009103774011392/olk7OdhD_normal.jpg,False,,False,mohammed sabri,1.1565819999954248e+18,mohammed_sabri_,,Cardiff
295924363.0,"{'followers_count': 6819, 'following_count': 4657, 'tweet_count': 186701, 'listed_count': 36}",,https://pbs.twimg.com/profile_images/1498377011378540545/avx1uEYM_normal.jpg,False,,False,Olivia Del Valle,9.493615423274066e+17,oliviadelv,"Madre de Tres, Hija de Dos, Esposa de Uno, Empleada de Nadie. Pendiente de Venezuela. Preocupada por Guayana. Sin cansarnos ni rendirnos!",Puerto Ordaz; Venezuela
315706720.0,"{'followers_count': 400, 'following_count': 428, 'tweet_count': 1808, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1185225114020962304/hQabC3MA_normal.jpg,False,,False,Susana HerVil,,Susana_Hdez_v,"Soñadora, ansiosa de aprender y optimista. Maestra de E. Primaria👩🏽‍🏫",
1.4993246730913219e+18,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 90, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1499324793644105729/HQ6QbAyk_normal.png,False,,False,Skip,,LesleyA97189235,,
201692222.0,"{'followers_count': 91, 'following_count': 97, 'tweet_count': 3726, 'listed_count': 6}",https://t.co/1fK5JNWzNN,https://pbs.twimg.com/profile_images/1346057117015420929/NcU1tqs6_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1fK5JNWzNN', 'expanded_url': 'http://www.curlewaccounting.com', 'display_url': 'curlewaccounting.com'}]}, 'description': {'mentions': [{'start': 11, 'end': 26, 'username': 'CurlewAccounts'}, {'start': 110, 'end': 125, 'username': 'newcastleeagle'}, {'start': 137, 'end': 151, 'username': 'TheGreenParty'}]}}",False,Paul Barron,,CurlewPaul,Accountant @CurlewAccounts. Proud Dad. Family man. Dog walker. Nature lover. Drinker of red wine & craft ale. @newcastleeagle supporter. @TheGreenParty member.,Hexham
1072109526.0,"{'followers_count': 179, 'following_count': 310, 'tweet_count': 1240, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1006239451209662464/Z8dOgOD4_normal.jpg,False,,False,Bobs🌟,1.4693612423011615e+18,bobbie_xxx,“you’re sassy and I like you” 🌟🌟 22🌟🌟 🌟🌟also I sing🌟🌟she/her,"England, United Kingdom"
75286666.0,"{'followers_count': 204, 'following_count': 489, 'tweet_count': 3607, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1506365223539822601/xPIF9dAc_normal.jpg,False,,False,Carla Jane 💉A VACINA SALVA #ELENAO,,carlinhajane,"Mãe, trabalhadora, pernambucana, foliã. Atualmente, uma pessoa confinada, indignada e desesperançada.","Rio de Janeiro, Brasil"
155680926.0,"{'followers_count': 371, 'following_count': 1078, 'tweet_count': 23646, 'listed_count': 1}",https://t.co/DF5grpWsUf,https://pbs.twimg.com/profile_images/1509264542311747586/_9wY5GE4_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DF5grpWsUf', 'expanded_url': 'https://www.instagram.com/darth.bathory/', 'display_url': 'instagram.com/darth.bathory/'}]}}",False,Malena,1.1758154130175672e+18,DarthBathory,"Fundamentalista de Batman, Star Wars, Tolkien y la menta granizada.
Hincha y socia de Chacarita 🇾🇪

✌️💚🌱","Buenos Aires, Argentina"
2342136289.0,"{'followers_count': 236, 'following_count': 717, 'tweet_count': 68498, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/794625357403914241/Md1r15B7_normal.jpg,False,,False,虎竜,,0018shena,妻と娘とビルドと電王と東京事変と椎名林檎のオタク,いわて
3061343997.0,"{'followers_count': 176, 'following_count': 554, 'tweet_count': 8165, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1517946471831814145/seRnE3uw_normal.jpg,False,,False,Alan Williams 🇺🇦❤🇺🇦,1.2210416560630456e+18,AlzTweets,"He Him ho hum, She Her ❤","Kilmarnock, Scotland"
381176525.0,"{'followers_count': 1122, 'following_count': 392, 'tweet_count': 95156, 'listed_count': 54}",,https://pbs.twimg.com/profile_images/1373065455263354881/ZS_2n5yy_normal.jpg,False,,False,a(bba)melia,8.059412089754255e+17,gonefullboyle,"im fired up, im hot, don't shut me down",she/her || 24 || melb
110781689.0,"{'followers_count': 179, 'following_count': 218, 'tweet_count': 7688, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/941477701235257344/oG-MFC1D_normal.jpg,False,,False,"Mrs. Alexander 111, NBCT",,Alexanderrm111,Nationally Board Certified teacher and Literacy Leadership Professional who voraciously reads all things related to literacy.,
90861182.0,"{'followers_count': 2797, 'following_count': 2862, 'tweet_count': 74160, 'listed_count': 39}",https://t.co/X4865LSXT7,https://pbs.twimg.com/profile_images/669853761238601728/1_dMI0em_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/X4865LSXT7', 'expanded_url': 'http://uk.linkedin.com/pub/marc-trainis/16/291/217/', 'display_url': 'uk.linkedin.com/pub/marc-train…'}]}}",False,Marc Trainis,1.2811541622234522e+18,MarcSpurs,"Spurs mad, some say just mad... Lovely wife & kids.. 
Surrey CCC, Wigan Warriors RFC, Saracens, LV Raiders, NY Yankees & San Antonio Spurs are my teams","Hertfordshire, England"
2311166694.0,"{'followers_count': 99, 'following_count': 300, 'tweet_count': 1732, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1499872191415918593/b-xY-k0-_normal.jpg,False,"{'description': {'hashtags': [{'start': 85, 'end': 88, 'tag': '朝渋'}, {'start': 89, 'end': 92, 'tag': '朝活'}, {'start': 93, 'end': 103, 'tag': 'ブラック慣れしすぎ'}, {'start': 104, 'end': 112, 'tag': '病院慣れしすぎ'}, {'start': 113, 'end': 128, 'tag': '早朝覚醒じゃなくて早起きです'}, {'start': 129, 'end': 137, 'tag': '声が低くていい'}, {'start': 143, 'end': 148, 'tag': '合唱好き'}, {'start': 149, 'end': 154, 'tag': '手芸好き'}]}}",False,たぶん、たに,,maybe_tani,"身体を壊した原因は【頑張りすぎ】と医者に言われる。離職して自宅療養後、2022年4月からパートタイム労働者に。痛みで早朝に目が覚めてしまうのを、朝活でまぎらわしている。
#朝渋 #朝活 #ブラック慣れしすぎ #病院慣れしすぎ #早朝覚醒じゃなくて早起きです #声が低くていい（らしい） #合唱好き #手芸好き",熊本県在住
1970121727.0,"{'followers_count': 9, 'following_count': 106, 'tweet_count': 119, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000616262631/06b847c9c7946e96a56ec8d169a1d702_normal.jpeg,False,,False,Robin Chardonnet,,bobinwood73,,
270571162.0,"{'followers_count': 73, 'following_count': 838, 'tweet_count': 3750, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1522357426783244291/Qqefml9w_normal.jpg,False,,False,Daniel Ferreira,,dannyeatworld,"Comedy. 
Comics. 
Wrestling.
Wordle. Mostly Wordle.","Almada, Portugal"
32122881.0,"{'followers_count': 2258, 'following_count': 1239, 'tweet_count': 7685, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1408318612079747073/zeiTV6RY_normal.jpg,False,"{'description': {'hashtags': [{'start': 137, 'end': 146, 'tag': 'Resister'}, {'start': 147, 'end': 151, 'tag': 'BLM'}]}}",False,Zilma,,Le_Crawf,"Mom, grandma, wife, psychotherapist, gardener.  ENFJ. ""There is nothing in a caterpillar that tells you it is going to be a butterfly.""  #Resister #BLM No DM.",
218324319.0,"{'followers_count': 142, 'following_count': 619, 'tweet_count': 8635, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1310051757549125632/m21x4u3B_normal.jpg,False,,False,A glutinous mass possessed of a will 🐙,,_sindalinda_,Life is too short to spend time reading bad books // I have a cat and a bearded dragon ✨ // she/her,Chile
2297251502.0,"{'followers_count': 369, 'following_count': 647, 'tweet_count': 9098, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/449576851636113408/-Otvo0Uv_normal.jpeg,False,,False,Chris DeLauder,1.4643149782114836e+18,beaglebets,"Software Engineer at Smile Identity. I talk about dogs and code, and apparently now, politics. Curler 🥌 he/him",PDX
9.260745542412657e+17,"{'followers_count': 168, 'following_count': 414, 'tweet_count': 22612, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1512059141346717697/uZLCOLBh_normal.jpg,False,,False,wenny,1.1419374766734746e+18,clumsymuggle,Warga kabupaten. Most of my tweets are about my struggles of being a muggle.,not in Hogwarts
18584536.0,"{'followers_count': 3161, 'following_count': 1228, 'tweet_count': 4677, 'listed_count': 78}",https://t.co/9RJbuGEpnn,https://pbs.twimg.com/profile_images/1455149032800768003/nnd8ig3u_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9RJbuGEpnn', 'expanded_url': 'http://bit.ly/2CRFvx3', 'display_url': 'bit.ly/2CRFvx3'}]}, 'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'olctoday'}, {'start': 45, 'end': 57, 'username': 'voicethread'}, {'start': 106, 'end': 113, 'username': 'afscme'}, {'start': 114, 'end': 121, 'username': 'mddems'}, {'start': 124, 'end': 134, 'username': 'pierrepup'}]}}",True,Jazzmen Watson,1.5076878963876618e+18,jazzmen_k,@olctoday certified instructional designer • @voicethread certified educator • past lives: comms director @afscme @mddems • @pierrepup’s mom • she/her,Baltimore 🦩🦀
9.236552156764529e+17,"{'followers_count': 24, 'following_count': 76, 'tweet_count': 283, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1399204595713273856/6NqGchlU_normal.jpg,False,,False,Linds,,screamqueen217,"today I’m thinking about things that are deadly-the way I’m drinking you down, like I want to drown, like I want to end me 🖤",
1.4406012834806006e+18,"{'followers_count': 0, 'following_count': 48, 'tweet_count': 69, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1440602059779166214/BodgxHzD_normal.jpg,False,,False,DD-1,,DDK7110,make miracles,
1.0799659001475768e+18,"{'followers_count': 200, 'following_count': 297, 'tweet_count': 10470, 'listed_count': 0}",https://t.co/wKoVWDKHB0,https://pbs.twimg.com/profile_images/1492865582718685186/jew9XFj5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wKoVWDKHB0', 'expanded_url': 'https://ranking.sanrio.co.jp/characters/cinnamon/share/', 'display_url': 'ranking.sanrio.co.jp/characters/cin…'}]}}",False,cocoa_chang,1.512265992667558e+18,Co504_,I do what I want. Say what? I rule!,"Japan, like+72, rt+2"
14996893.0,"{'followers_count': 516, 'following_count': 1538, 'tweet_count': 47431, 'listed_count': 135}",https://t.co/TH0fnvkaOY,https://pbs.twimg.com/profile_images/476795582522982400/EofSXeFz_normal.jpeg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TH0fnvkaOY', 'expanded_url': 'http://www.upcloseatadistance.com/', 'display_url': 'upcloseatadistance.com'}]}}",False,dit,,dit21,"Professional Pet-Psychic, designer, Fine Art Photographer, and chronic baker.",Los Angeles
78418869.0,"{'followers_count': 355, 'following_count': 530, 'tweet_count': 20808, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/3225661169/6d0b7a16729691740444924454072aa3_normal.jpeg,False,,False,Ann McKenna,,annmckenna,Blonde with brains,
177913487.0,"{'followers_count': 88, 'following_count': 53, 'tweet_count': 13641, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1104063115/39244cbd_normal.png,False,"{'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/ooiJfbgRIl', 'expanded_url': 'https://github.com/sin-orb/Simyukkuri2021', 'display_url': 'github.com/sin-orb/Simyuk…'}], 'hashtags': [{'start': 57, 'end': 64, 'tag': 'しむゆっくり'}, {'start': 65, 'end': 72, 'tag': 'シムゆっくり'}, {'start': 73, 'end': 84, 'tag': 'SimYukkuri'}]}}",False,弄命の邪神シシノクスス,1.231743183119237e+18,sin__orb,"シムゆっくり開発中
SimYukkuri Developper
https://t.co/ooiJfbgRIl

#しむゆっくり #シムゆっくり #SimYukkuri",東京
1.0753040743738081e+18,"{'followers_count': 44, 'following_count': 288, 'tweet_count': 131, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1102062203216158720/czpm7dSX_normal.jpg,False,,False,Kinky Acid,,kinkyaciid,,
327448484.0,"{'followers_count': 144, 'following_count': 601, 'tweet_count': 3367, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1495875550581198848/OVCDtb0G_normal.jpg,False,,False,Joyce Oliver 🌻🌻🌻🌻🌻,,JoyceOliver22,Please get vaccinated 💉💉💉,Idaho
300873644.0,"{'followers_count': 565, 'following_count': 402, 'tweet_count': 27840, 'listed_count': 5}",https://t.co/EziHU0qz8U,https://pbs.twimg.com/profile_images/1521708192232706048/u6Mh_tuy_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EziHU0qz8U', 'expanded_url': 'http://instagram.com/terspectives', 'display_url': 'instagram.com/terspectives'}]}, 'description': {'mentions': [{'start': 47, 'end': 60, 'username': 'RedNinjaProd'}]}}",False,Terrence Nigel,,terspectives,Educational Technologist | Logistics Ninja for @RedNinjaProd | probably playing RPGs or building model kits,"Malvar, Batangas"
143994577.0,"{'followers_count': 96, 'following_count': 150, 'tweet_count': 11662, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/596421245853274113/5TQ1THn-_normal.jpg,False,,False,しんらまんぞう,1.4895157297789706e+18,manzzo_shinlato,もう八年ぐらい横浜に住んでいますが、3日住んだらハマっこだというのに、どんどんハマっこには永遠になれないのではないかと思い始めてる未開の地グンマー出身。しかし、こっちで訛ってるとか言われたことなく、むしろグンマーの人とかに訛ってるとか言われてたこと思い出したw,"いまは群馬じゃないみたい。
"
2443112596.0,"{'followers_count': 623, 'following_count': 430, 'tweet_count': 80521, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1341174335982215168/0Hdz79UW_normal.jpg,False,,False,lee,1.4839310213809316e+18,leejoliee,creative,South London
1.27945775498632e+18,"{'followers_count': 129, 'following_count': 155, 'tweet_count': 458, 'listed_count': 0}",https://t.co/gX1plIOWAz,https://pbs.twimg.com/profile_images/1361664265229275136/4BBdBzwN_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gX1plIOWAz', 'expanded_url': 'https://lit.link/hiroe18', 'display_url': 'lit.link/hiroe18'}]}}",False,hiroe🎶,,hiroe_harmony,未熟者🌷ウクレレ.ドラム🥁とカホン.歌唄い.弾き語り🌷できるとこまで,
34312796.0,"{'followers_count': 1528, 'following_count': 1483, 'tweet_count': 28269, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1324049338163777545/atHPCrSP_normal.jpg,False,,False,Ana Maria M.,7.681717064437637e+17,relila,"🤣 Lo que me atrae es el sentido del humor.  Soy donante, aunque así como voy quedará poco para donar. 😂😂","Vivo cerca del mar, Chile."
409887631.0,"{'followers_count': 1839, 'following_count': 3546, 'tweet_count': 116998, 'listed_count': 42}",https://t.co/61taloUsdm,https://pbs.twimg.com/profile_images/1383916481063178249/OEQrqayH_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/61taloUsdm', 'expanded_url': 'http://www.nicovideo.jp/mylist/62089593', 'display_url': 'nicovideo.jp/mylist/62089593'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/j9t5PpZPfP', 'expanded_url': 'http://amzn.asia/9sIFNGt', 'display_url': 'amzn.asia/9sIFNGt'}]}}",False,名無権兵衛⚙,1.2429162444596756e+18,clover_P,色々とソシャゲに手を出したり、動画投稿したり、色々してます。晶葉が好きです。 晶葉繋がりで柳原利香さんも気になってます。最近は東京に来たこともあり謎解きにハマってる。欲しいものリスト：https://t.co/j9t5PpZPfP,東京
1.0877456414749164e+18,"{'followers_count': 32, 'following_count': 343, 'tweet_count': 5784, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1087758267563036682/kXz5l2VC_normal.jpg,False,,False,Pen Pen 🐧 is best girl 💙,,Saitama666_,untitled goose 🦆 lover (he/him),"Renton, WA"
8.586754469084652e+17,"{'followers_count': 49, 'following_count': 43, 'tweet_count': 41812, 'listed_count': 3}",https://t.co/mYRaZ6TYSm,https://pbs.twimg.com/profile_images/1481611118166814727/ags8UZvG_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mYRaZ6TYSm', 'expanded_url': 'https://www.pixiv.net/users/19864074', 'display_url': 'pixiv.net/users/19864074'}]}}",False,utsugi,,utsugiGCM,,
1.082245276738306e+18,"{'followers_count': 0, 'following_count': 7, 'tweet_count': 189, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,False,kobayan,,kobyan1,まいど！,
33173461.0,"{'followers_count': 28, 'following_count': 1139, 'tweet_count': 80, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1868408995/image_normal.jpg,False,,False,Karen Hoult,,kaz117,Don't be mean to your friends,"Brisbane, Australia"
1.3415340679180575e+18,"{'followers_count': 115, 'following_count': 129, 'tweet_count': 9034, 'listed_count': 1}",https://t.co/S01BmRkNSW,https://pbs.twimg.com/profile_images/1522464932935184386/wlvTLk9n_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S01BmRkNSW', 'expanded_url': 'http://yunayun.carrd.co', 'display_url': 'yunayun.carrd.co'}]}}",False,mol🎼,1.5219576283347722e+18,ohreve,she her 17,
152371641.0,"{'followers_count': 27, 'following_count': 11, 'tweet_count': 273, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,False,Peter Carroll,,carrollpeter,,
