id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521256634798186496,1521256634798186496,en,False,everyone,"Wordle 318 5/6

⬛🟩⬛⬛🟨
⬛🟩🟨⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3682320080,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:39.000Z,Twitter for Android,,,,,
1521256617928314882,1521256617928314882,ja,True,everyone,"ポケモンWordle 4/10
気持ちいいいいいw
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

https://t.co/dg9K31hWwU
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",702775179370303488,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T22:33:35.000Z,Twitter for Android,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/dg9K31hWwU', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 76, 'end': 87, 'tag': 'ポケモンWordle'}]}",,,,
1521256617299177473,1521256617299177473,en,False,everyone,"Wordle 318 5/6

⬜⬜🟨⬜🟨
⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25451289,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:35.000Z,Twitter for iPhone,,,,,
1521256614384312321,1521194985017774080,en,False,everyone,"@NightShiftMD Sometimes I start with a really dumb guess just to make it interesting. Did that today but somehow solved in 3 anyway, lol!

Wordle 317 3/6

⬛⬛⬛⬛🟩
⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",213528909,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:35.000Z,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'NightShiftMD', 'id': '52770751'}]}","[{'type': 'replied_to', 'id': '1521194985017774080'}]",52770751,{'place_id': '5fc26ae042c7f224'},
1521256613876752385,1514703313807323141,en,False,everyone,"Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",708740516,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:34.000Z,Twitter for Android,,"[{'type': 'replied_to', 'id': '1521047459228635136'}]",708740516,,
1521256604741558274,1521256604741558274,fr,False,everyone,"Le Mot (@WordleFR) #114 4/6

⬛⬛⬛⬛🟩
⬛🟩⬛🟨🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/JNln3QEk2X","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",233454871,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:32.000Z,Twitter Web App,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/JNln3QEk2X', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521256597934292997,1521256597934292997,en,False,everyone,"Wordle 318 5/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜🟩
⬜⬜🟨⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15464687,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:31.000Z,Twitter Web App,,,,,
1521256590556422147,1521256590556422147,en,False,everyone,"Wordle 318 5/6

⬛🟩🟩⬛⬛
⬛🟨🟨⬛⬛
⬛🟨⬛🟩⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27936494,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:29.000Z,Twitter for Android,,,,,
1521256589172355078,1521256589172355078,en,False,everyone,"Wordle 317 5/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",913324478213521409,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:29.000Z,Twitter for iPhone,,,,,
1521256574706417664,1521256574706417664,en,False,everyone,"Wordle 318 3/6

⬛⬛🟩⬛⬛
⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",810910764,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:25.000Z,Twitter for Android,,,,,
1521256565973692418,1521256565973692418,en,False,everyone,"Wordle (ES)  #116 3/6

🟩⬜⬜⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/66bK82tVyK","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3045867105,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:23.000Z,Twitter for iPhone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/66bK82tVyK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521256562030833669,1521256562030833669,en,False,everyone,"Wordle 318 4/6

⬜⬜⬜🟨⬜
🟨⬜🟨⬜🟩
⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53642502,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:22.000Z,ツイタマ+ for Android,,,,,
1521256550991642628,1521256550991642628,en,False,everyone,"Wordle 318 3/6

⬜🟨🟩⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",305201931,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:19.000Z,Twitter for Android,,,,,
1521256542451949571,1521256542451949571,tr,False,everyone,"Wordle Türkçe 318 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩

https://t.co/yzyl82XUPu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",467706715,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:17.000Z,Twitter for iPad,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/yzyl82XUPu', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521256536823459840,1521256536823459840,en,False,everyone,"Wordle 318 4/6*
⬜⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜⬜🟩🟩⬜
🟩🟩🟩🟩🟩
#Wordle318 #WordleBookTwitter","{'retweet_count': 0, 'reply_count': 3, 'like_count': 10, 'quote_count': 0}",18547627,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:16.000Z,Twitter Web App,"{'hashtags': [{'start': 40, 'end': 50, 'tag': 'Wordle318'}, {'start': 51, 'end': 69, 'tag': 'WordleBookTwitter'}]}",,,,
1521256501289144323,1521256501289144323,en,False,everyone,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
What?!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1423459270134272002,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:08.000Z,Twitter for iPhone,,,,,
1521256489201152000,1482309840085135360,en,False,everyone,"Wordle (#galego) #1 3/6

🟩🟨⬜⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

#WordleGalego
https://t.co/WiCkAEHn3A","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",262855800,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:05.000Z,Twitter Web App,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/WiCkAEHn3A', 'expanded_url': 'https://wordlegalego.appspot.com/', 'display_url': 'wordlegalego.appspot.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Galego - Un xogo de palabras diario', 'description': 'Adiviña a palabra oculta en 6 intentos. Unha nova palabra cada día.', 'unwound_url': 'https://wordlegalego.appspot.com/'}], 'hashtags': [{'start': 8, 'end': 15, 'tag': 'galego'}, {'start': 44, 'end': 57, 'tag': 'WordleGalego'}]}","[{'type': 'replied_to', 'id': '1520895050217103361'}]",262855800,,
1521256480884031488,1521256480884031488,en,False,everyone,"Wordle 318 2/6

🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1025663997087862784,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:03.000Z,Twitter for iPhone,,,,,
1521256471312355328,1521256471312355328,en,False,everyone,"Wordle 317 5/6
⬛🟨⬛⬛🟨
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Framed #52
🎥 🟥 🟥 🟥 🟩 ⬛ ⬛

#Moviedle #2022-05-02 
🎥 ⬛️ ⬛️ ⬛️ ⬛️ ⬛️ ⬛️ 
First one I've not guessed

One Direction Heardle #30
🔊🟩⬜️⬜️⬜️⬜️⬜️

CineNerdle #42 - Won!
🟨🟨⬛
🟨🟨⬛
🟨🟨🟨","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",815205776,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:33:00.000Z,Twitter for Android,"{'hashtags': [{'start': 72, 'end': 81, 'tag': 'Moviedle'}]}",,,,
1521256439259758593,1521256439259758593,ja,False,everyone,"Wordle 318 4/6
特異点。
⬛🟨🟩🟨⬛
🟨⬛🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36653360,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:53.000Z,Twitter for Android,,,,,
1521256435698466816,1521256435698466816,en,True,everyone,"WordHurdle 209 4/6 #wordhurdle
Result of a happening !!
🤍🤍🤍🤍🤍💛
💙🤍🤍🤍🤍🤍
💙🤍🤍💛💛🤍
💙💙💙💙💙💙

Play now at https://t.co/Tk341QzWyo, a https://t.co/XFchE3VecQ site

Wordle 318 5/6
Trip causing an anxiety !
🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",78016581,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:52.000Z,Twitter for iPhone,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/Tk341QzWyo', 'expanded_url': 'https://www.wordhurdle.in', 'display_url': 'wordhurdle.in'}, {'start': 124, 'end': 147, 'url': 'https://t.co/XFchE3VecQ', 'expanded_url': 'https://solitaired.com', 'display_url': 'solitaired.com'}], 'hashtags': [{'start': 19, 'end': 30, 'tag': 'wordhurdle'}]}",,,,
1521256427566039040,1521256427566039040,en,False,everyone,"Wordle 317 4/6

⬛🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1459273383334629378,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:50.000Z,Twitter for iPad,,,,,
1521256426886381571,1521256426886381571,en,False,everyone,"Wordle 317 4/6

⬛🟨⬛⬛🟨
🟨⬛⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2704288674,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:50.000Z,Twitter for iPhone,,,,,
1521256422721343489,1521256422721343489,en,False,everyone,"Wordle (ES)  #116 X/6

⬜🟨⬜⬜⬜
⬜⬜🟨🟨🟨
🟨🟨⬜⬜⬜
⬜🟨⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
 https://t.co/7FjNoGnwn6","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44170716,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:49.000Z,Twitter Web App,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/7FjNoGnwn6', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521256418841866245,1521256418841866245,en,False,everyone,"Ugh. I started out sooo strong! 
🤷🏼‍♂️🤣🤦
Wordle 317 5/6

🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 4, 'like_count': 10, 'quote_count': 0}",228703627,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:48.000Z,Twitter for iPhone,,,,,
1521256410255740928,1521256410255740928,ja,False,everyone,"ポケモンWordle 3/10

⬛⬛⬛🟨⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/76KvaMIA6N
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1356867798790664193,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T22:32:46.000Z,Twitter for iPhone,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/76KvaMIA6N', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1521256406703169536,1521256406703169536,en,False,everyone,"Wordle 318 5/6

⬜⬜🟨⬜🟨
⬜🟨⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104997483,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:45.000Z,Twitter Web App,,,,,
1521256376026152960,1521256376026152960,en,False,everyone,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩 ⏹ after 10 ⁦@mpopek⁩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1978799772,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:38.000Z,Twitter for iPhone,"{'mentions': [{'start': 40, 'end': 47, 'username': 'mpopek', 'id': '17413572'}]}",,,,
1521256362994544640,1521256362994544640,en,False,everyone,"Wordle 317 5/6

⬜⬜🟨🟨⬜
🟩⬜🟨⬜🟨
🟩🟩🟨⬜⬜
🟩🟩🟨🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1051356324,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:35.000Z,Twitter for iPhone,,,,,
1521256356396871681,1521256356396871681,en,False,everyone,"Wordle 317 5/6*

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162488073,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:33.000Z,Twitter for Android,,,,,
1521256353859137536,1521256353859137536,en,False,everyone,"Wordle 318 6/6

⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452127259,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:32.000Z,Twitter for iPhone,,,,,
1521256344766267392,1521256344766267392,en,False,everyone,"Wordle 318 3/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1472347535188819968,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:30.000Z,Twitter for iPhone,,,,,
1521256344061616128,1521256344061616128,en,False,everyone,"Wordle 318 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟨
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 

🙄","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1343151956475273216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:30.000Z,Twitter for Android,,,,,
1521256342161264641,1521256342161264641,en,False,everyone,"Wordle 318 6/6

⬜⬜🟨⬜⬜
⬜⬜🟨🟨⬜
🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2237078785,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:30.000Z,Twitter for Android,,,,,
1521256327846428673,1521256327846428673,en,False,everyone,"Wordle 318 5/6

🟨⬛🟨⬛⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1454799620077330432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:26.000Z,Twitter Web App,,,,,
1521256323064737792,1494597595116756993,en,False,everyone,"👀

Wordle 318 3/6

⬛🟨🟨⬛🟨
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",771432428015587329,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:25.000Z,Twitter for Android,,"[{'type': 'replied_to', 'id': '1520926709880610818'}]",771432428015587329,,
1521256319512162304,1521256319512162304,en,False,everyone,"Wordle 318 4/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",818469806,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:24.000Z,Twitter for Android,,,,,
1521256280194953216,1521256280194953216,en,False,everyone,"Wordle 318 5/6

🟨⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88649570,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:32:15.000Z,Twitter for Android,,,,,
