id,location,verified,description,username,url,protected,name,public_metrics,profile_image_url,pinned_tweet_id,entities
263458997.0,,False,I tend to think of myself as a one-man wolf pack.,_erincee,,False,Erin C.,"{'followers_count': 53, 'following_count': 282, 'tweet_count': 9568, 'listed_count': 0}",https://pbs.twimg.com/profile_images/962853694495707141/VaKoGAt6_normal.jpg,,
434383205.0,"Not really sure, but about.",False,Having a sit down and a cup of tea. Addisonian. Watcher of sport. Maker of gravlax. chicken wrangler. Master baker. Traveller. Dutch bike rider.,NordicLaura,,False,nørdic låurå,"{'followers_count': 565, 'following_count': 1731, 'tweet_count': 53270, 'listed_count': 37}",https://pbs.twimg.com/profile_images/1514196986739703820/fO-AOAW-_normal.jpg,1.2808786759369032e+18,
166618310.0,"Sevilla, Spain",False,"Una maña en el Sur. Jazz, Soul, Reggae... Periodista de ❤. Soñadora. Mujer. Madre.",SandraEvaMC,,False,S #EnLaNuevaRealidad 🌻,"{'followers_count': 215, 'following_count': 893, 'tweet_count': 5263, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1397095247285571585/F-qRzLwO_normal.jpg,,
77080526.0,far away from here,False,a seed’s a star🌟,SoNostalgic,,False,muva saturn🪐,"{'followers_count': 1228, 'following_count': 1399, 'tweet_count': 179574, 'listed_count': 25}",https://pbs.twimg.com/profile_images/1504383142156660742/VENWuyuW_normal.jpg,9.27407977073537e+17,
66698978.0,Rochester,False,mehhhh,Fattie_Magooo,,False,fatattack,"{'followers_count': 266, 'following_count': 780, 'tweet_count': 7308, 'listed_count': 1}",https://pbs.twimg.com/profile_images/2514538611/wxxp7hlcd9wl2x52eg0o_normal.jpeg,,
1.0047500863778038e+18,,False,"cantar para contar
                                                                              we are warriors♀️🏳‍🌈",celiaacastelo,https://t.co/iMg1QN8nUI,False,Celia🦥,"{'followers_count': 227, 'following_count': 456, 'tweet_count': 2784, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1519668804812525568/fx_zIu9p_normal.jpg,1.4511355622750372e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iMg1QN8nUI', 'expanded_url': 'https://instagram.com/celiagcastelo?utm_medium=copy_link', 'display_url': 'instagram.com/celiagcastelo?…'}]}}"
139554228.0,Toronto,False,Litigator. Board chair at @rare_theatre. Leafs/Raps/Pats fan. Tweets definitely not legal advice. Opinions my own. (he/him),chorkins,,False,Chris Horkins 🇺🇦,"{'followers_count': 2123, 'following_count': 2305, 'tweet_count': 18723, 'listed_count': 41}",https://pbs.twimg.com/profile_images/1114369595295637504/pc3_UrQD_normal.jpg,,"{'description': {'mentions': [{'start': 26, 'end': 39, 'username': 'rare_theatre'}]}}"
32717487.0,最近行ってないけどリスボン高台のベンチ,False,"トレーナーID：623414526
仙台でアニメを見る   ただそれだけの人生。独り言多いおじさん。わかりましたからおちついてください。",Zupoooon,http://t.co/sAmm4hqudU,False,本名とか入れて噂されると恥ずかしいし‥‥,"{'followers_count': 130, 'following_count': 476, 'tweet_count': 35415, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1230399588974002176/ByE4HcVT_normal.jpg,1.4140489352497807e+18,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/sAmm4hqudU', 'expanded_url': 'http://heidel.blog120.fc2.com/', 'display_url': 'heidel.blog120.fc2.com'}]}}"
36356331.0,"Middletown, PA",False,"Hershey Bears STH, Tampa Bay Lightning fan that lives in PA, mom of adults so now I finally have time to nap, mom of the prettiest black Lab and cutest boxer",Muffin_Raindrop,,False,MuffinGrumpypants,"{'followers_count': 313, 'following_count': 577, 'tweet_count': 17415, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1305879875832737793/LHEWEwlT_normal.jpg,,
955453555.0,"Barre, VT",False,"ED @CALMontpelier, poet, foraging my way thru Year 4 of my 10-yr path. Hobbies incl Lunch • she/her • trickster/creatrix • Laotian refugee in #VT",phayv,https://t.co/B6qtn8jHzs,False,Phayvanh Luekhamhan,"{'followers_count': 1723, 'following_count': 2530, 'tweet_count': 14680, 'listed_count': 54}",https://pbs.twimg.com/profile_images/963444402776674308/-H8pUS8X_normal.jpg,1.510037595836846e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B6qtn8jHzs', 'expanded_url': 'https://ko-fi.com/phayvanh', 'display_url': 'ko-fi.com/phayvanh'}]}, 'description': {'hashtags': [{'start': 142, 'end': 145, 'tag': 'VT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'CALMontpelier'}]}}"
1.0681348984126013e+18,,False,,OL86045260,,False,なつみかん,"{'followers_count': 0, 'following_count': 7, 'tweet_count': 197, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1068138399704313856/g-286RLR_normal.jpg,,
1.320860587681874e+18,"Livermore, CA",False,Dad to a happy Chocolate Lab. Working hard but having fun,DionysusFabian,,False,Dionysus Fabian,"{'followers_count': 24, 'following_count': 180, 'tweet_count': 2289, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1320860756460666882/3feXK5ye_normal.jpg,,
1.2089401051231396e+18,"Rafaela, Argentina",False,"Sencillo, sin rosca!!!  Amo a mí familia..  Detesto los políticos (TODOS)...  CREMOSO DESDE LA CUNA HASTA EL CAJÓN 💙💙⚪⚪💙💙",Desclazado,,False,Genagro Rafaela,"{'followers_count': 78, 'following_count': 364, 'tweet_count': 1643, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1507499520837357570/cicNfBV7_normal.jpg,1.2987747323225948e+18,
266113994.0,,False,No omito intros.,toripe1,https://t.co/xMtBHulMhI,False,Felipe Toro Farfán,"{'followers_count': 347, 'following_count': 1067, 'tweet_count': 6668, 'listed_count': 1}",https://pbs.twimg.com/profile_images/693592779969142784/ipxOXjvW_normal.png,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xMtBHulMhI', 'expanded_url': 'http://www.cuartomundo.cl', 'display_url': 'cuartomundo.cl'}]}}"
1108634492.0,"Spartanburg, SC",False,,buddydjc,,False,Dylan Cody,"{'followers_count': 24, 'following_count': 35, 'tweet_count': 282, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1491956591020630046/cNbaP6Ib_normal.jpg,,
357232903.0,"Portland, ME",False,"my mother found my twitter.
https://t.co/ULCsI6lqbL
https://t.co/1l2anEBuXI",serenebabe,,False,serenebabe,"{'followers_count': 882, 'following_count': 637, 'tweet_count': 46689, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1408894891288039425/voBaqZJT_normal.jpg,5.746517155945554e+17,"{'description': {'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/ULCsI6lqbL', 'expanded_url': 'http://serenebabe.net', 'display_url': 'serenebabe.net'}, {'start': 52, 'end': 75, 'url': 'https://t.co/1l2anEBuXI', 'expanded_url': 'http://grantwinners.net', 'display_url': 'grantwinners.net'}]}}"
33030658.0,"Hickory, NC",False,Western Carolina University Alumni ‘15 | #HornsUp | #RollTide | #Caniac |,kagey99,,False,Kolby McLamb™,"{'followers_count': 644, 'following_count': 942, 'tweet_count': 26150, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1399405515940241408/GxVhCUNi_normal.jpg,,"{'description': {'hashtags': [{'start': 41, 'end': 49, 'tag': 'HornsUp'}, {'start': 52, 'end': 61, 'tag': 'RollTide'}, {'start': 64, 'end': 71, 'tag': 'Caniac'}]}}"
18096871.0,"Wales, UK",False,"Fantasy writer, history geek, chocolate addict! Writes fun, funny MG fantasy adventures & wildly romantic adult historical fantasy novels. She/her. Rep @mollykh",stephanieburgis,https://t.co/aoLT5nhpim,False,Stephanie Burgis 🐲,"{'followers_count': 7428, 'following_count': 1872, 'tweet_count': 138130, 'listed_count': 327}",https://pbs.twimg.com/profile_images/1274252902127874049/A8dNtAXi_normal.jpg,1.4476635065857925e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aoLT5nhpim', 'expanded_url': 'http://www.stephanieburgis.com', 'display_url': 'stephanieburgis.com'}]}, 'description': {'mentions': [{'start': 152, 'end': 160, 'username': 'mollykh'}]}}"
746253044.0,,False,Bad decisions make for the best stories,M_Ziegler8,,False,Zig,"{'followers_count': 231, 'following_count': 324, 'tweet_count': 2639, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1385783107815723013/vli-XJsD_normal.jpg,1.1714215113218826e+18,
1385749159.0,,False,#FlyHighAJ,thooomes,,False,murr,"{'followers_count': 123, 'following_count': 222, 'tweet_count': 7678, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1396844666067247104/S9fSnQ_C_normal.jpg,,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'FlyHighAJ'}]}}"
498541615.0,"New York, USA",False,,paulQPR67,,False,NYC PAUL,"{'followers_count': 671, 'following_count': 1115, 'tweet_count': 10964, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1513646646072074250/U5HcwjLs_normal.jpg,,
1.421066071256277e+18,"Toronto, Ontario",False,"""Maybe you should learn english you fucking dick..."" - @NickAnand1",_pilot_pirx,,False,pirx the pilot (expat 🇺🇸/🇨🇦),"{'followers_count': 156, 'following_count': 327, 'tweet_count': 7171, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1441089784353484802/9VPTBJH__normal.jpg,1.450612484000424e+18,"{'description': {'mentions': [{'start': 55, 'end': 66, 'username': 'NickAnand1'}]}}"
362262888.0,???,False,"Surprisingly knowledgeable merchant of cabbage.

she/her/they/them",L_appel_du_vide,,False,SisterGrimm,"{'followers_count': 99, 'following_count': 1313, 'tweet_count': 14434, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1522740782402265091/X-TjmMWf_normal.jpg,1.4585883390246666e+18,
7.947114910228808e+17,"Raleigh, NC",False,"#IStandWithUkraine

Panthers Fan, Hurricanes Fan, Former Cincinnati Reds Fan.",RandyFidler,,False,Fid,"{'followers_count': 388, 'following_count': 1328, 'tweet_count': 11842, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1503501562563502082/tocVlf0s_normal.jpg,,"{'description': {'hashtags': [{'start': 0, 'end': 18, 'tag': 'IStandWithUkraine'}]}}"
358520766.0,USA,False,"Artist and streamer. Come for the stream updates and shower thoughts, stay for the art and me making a fool of myself on the daily.",FrankAllenNight,https://t.co/KO7P6R3YRH,False,Frank Allen Night,"{'followers_count': 161, 'following_count': 146, 'tweet_count': 1250, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1482174615241871368/QAIuq8Tc_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KO7P6R3YRH', 'expanded_url': 'http://twitch.tv/frankallennight', 'display_url': 'twitch.tv/frankallennight'}]}}"
338494556.0,"Chesterfield, MO",False,,mbh5962,,False,Michael Hartmann,"{'followers_count': 11, 'following_count': 66, 'tweet_count': 481, 'listed_count': 0}",https://pbs.twimg.com/profile_images/784944343152939011/MNvizHLK_normal.jpg,,
341148579.0,,False,,timlandscheidt,https://t.co/xgXJVesw4C,False,Tim Landscheidt,"{'followers_count': 66, 'following_count': 373, 'tweet_count': 602, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xgXJVesw4C', 'expanded_url': 'http://www.tim-landscheidt.de/', 'display_url': 'tim-landscheidt.de'}]}}"
1.3136039017116918e+18,"Chappaqua, NY",False,"Average teenage nerd, baseball fan, gamer, music lover, family man, advocate & leader | Horace Greeley HS Class of ‘24. Tweets are my own ⚾️ 🎮 🎵 🤓🇺🇸 🇮🇹 ♿",AndrewCaruso77,https://t.co/6FgSkE91Lz,False,Andrew Caruso (He/Him/His),"{'followers_count': 679, 'following_count': 1379, 'tweet_count': 5594, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1455680166122901514/ys3CWD9m_normal.jpg,1.497402740955308e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6FgSkE91Lz', 'expanded_url': 'https://twitter.com/DugoutRepPod', 'display_url': 'twitter.com/DugoutRepPod'}]}}"
321392931.0,"Knoxville, Iowa ",False,"Wife| Mom|Special Education Teacher MEd| Lifelong Learner| I love the outdoors, history, animals, auto racing. #IchooseKnoxville🖤🐾💛 #cyclONEnation❤️🌪💛",annkingery,,False,Ann Kingery,"{'followers_count': 536, 'following_count': 924, 'tweet_count': 4728, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522244277711118336/A7hNBQce_normal.jpg,1.0063591978171965e+18,"{'description': {'hashtags': [{'start': 111, 'end': 128, 'tag': 'IchooseKnoxville'}, {'start': 132, 'end': 146, 'tag': 'cyclONEnation'}]}}"
55995567.0,Cincinnati,False,This is an account focused on basketball and Wordle. https://t.co/2gkrd1Q9vZ,jeffchaley,https://t.co/0N0J7xPLhv,False,Jeff Haley,"{'followers_count': 1243, 'following_count': 552, 'tweet_count': 13709, 'listed_count': 63}",https://pbs.twimg.com/profile_images/1236759951994785792/xBnXqUS6_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0N0J7xPLhv', 'expanded_url': 'http://www.hoop-math.com/', 'display_url': 'hoop-math.com'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/2gkrd1Q9vZ', 'expanded_url': 'http://hoop-math.com', 'display_url': 'hoop-math.com'}]}}"
1.2746426836094484e+18,"Warren, MI",False,It’s Taizha😊 #singer #dancer #flautist #BLM #LGBTQMatter #Hetero She/Her Taken🤪🥰 BE WHO YOU WANT NOT WHO THEY WANT.,Taizha1105,,False,TaiBae,"{'followers_count': 89, 'following_count': 214, 'tweet_count': 1330, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1511116003060690952/80X4FLV-_normal.jpg,1.5169165738727424e+18,"{'description': {'hashtags': [{'start': 13, 'end': 20, 'tag': 'singer'}, {'start': 21, 'end': 28, 'tag': 'dancer'}, {'start': 29, 'end': 38, 'tag': 'flautist'}, {'start': 39, 'end': 43, 'tag': 'BLM'}, {'start': 44, 'end': 56, 'tag': 'LGBTQMatter'}, {'start': 57, 'end': 64, 'tag': 'Hetero'}]}}"
1.0495671786540114e+18,Wurundjeri Land,True,Eastern Metro MLC in the Andrews Labor Govt. Public Ed. Unionist. Mum. TAFE Ambassador. Chair Env & Planning Cttee. Recovering small ‘l’ lawyer. Typos. She/Her.,TerpsMLC,https://t.co/SZHhHIPeu4,False,Sonja Terpstra 🐓,"{'followers_count': 2801, 'following_count': 2806, 'tweet_count': 21913, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1298920146514321409/LDz5Vq_0_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SZHhHIPeu4', 'expanded_url': 'http://SonjaTerpstraMP.com.au', 'display_url': 'SonjaTerpstraMP.com.au'}]}}"
5508472.0,,False,$YeechangLee,YeechangLee,,False,Yeechang Lee,"{'followers_count': 32, 'following_count': 162, 'tweet_count': 409, 'listed_count': 0}",https://pbs.twimg.com/profile_images/2199991514/madmen_icon_normal.jpg,,
1549196084.0,,False,"https://t.co/qxzABxOdzj Wittgenstein's Tractatus (Discount code: LEX30AUTH21), Anscombe's Moral Philosophy",DuncanRichter,,False,Duncan Richter,"{'followers_count': 173, 'following_count': 302, 'tweet_count': 960, 'listed_count': 2}",https://pbs.twimg.com/profile_images/925148776586719233/vQeax58J_normal.jpg,,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qxzABxOdzj', 'expanded_url': 'https://rowman.com/Action/Search/_/duncan%20richter', 'display_url': 'rowman.com/Action/Search/…'}]}}"
1101649718.0,Telling my stories,False,Repository of truths from ancient times. Twitter pollster. Life Coach Extraordinaire. Annoyance to many.😈,RealDuttyMan,,False,Griot,"{'followers_count': 4221, 'following_count': 490, 'tweet_count': 188192, 'listed_count': 25}",https://pbs.twimg.com/profile_images/499946530044788736/sK_wgfyy_normal.jpeg,1.2747417619324314e+18,
2323308414.0,,False,"Last human alive without a podcast.  Highly-educated cat bed. No DMs; Idiots blocked instantly
#BLM #KHive #StillWithHer #FormerResisterCurrentSupporter",rokeypdx,,False,Rokey Cancel Medical Debt 🇺🇸,"{'followers_count': 6328, 'following_count': 6026, 'tweet_count': 107932, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1324725170934829061/7PO-Xq5l_normal.jpg,1.4591572937574482e+18,"{'description': {'hashtags': [{'start': 95, 'end': 99, 'tag': 'BLM'}, {'start': 100, 'end': 106, 'tag': 'KHive'}, {'start': 107, 'end': 120, 'tag': 'StillWithHer'}, {'start': 121, 'end': 152, 'tag': 'FormerResisterCurrentSupporter'}]}}"
418201427.0,"New Jersey, USA",False,"This is me: Wife, Mom of 2, loves to cook, loves to travel, Healthcare worker. A Daydreamer who loves Adele. I’m young at heart! My best friends are Daydreamers",karinskitchen,,False,Karin,"{'followers_count': 888, 'following_count': 792, 'tweet_count': 59082, 'listed_count': 24}",https://pbs.twimg.com/profile_images/1456578754197786626/KYlLsDY__normal.jpg,,
365996752.0,,False,,Mayukh02,,False,Mayukh Pal,"{'followers_count': 21, 'following_count': 1362, 'tweet_count': 97, 'listed_count': 0}",https://pbs.twimg.com/profile_images/503133694559674368/qJZB7D-f_normal.jpeg,,
96564997.0,"Salem, Tamilnadu",False,"புத்தருக்கு போதி மரம்!! எனக்கு டிவிட்டர்!! 

தலைவர்!! தலைவர்!! தலைவர்!!",Hariharatweetz,,False,🌟🌟காளையன்𓃵 CSK🦁🌟🌟™️,"{'followers_count': 680, 'following_count': 384, 'tweet_count': 13410, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1506280036646719500/x_wVOZD8_normal.jpg,1.05168029661619e+18,
849332826.0,sáquenme de murcia,False,chitpost/CSMM,Wikijaumetox,,False,F̷̺̯͆͒̈́̈̅͛͛͋͒ȋ̶̛̘̫̻͍̯̝̬ͅr̶͖͚͈̯̗̺̃̓͐͗̓̉̕ͅe̴̬̠͔̼͋͒,"{'followers_count': 314, 'following_count': 985, 'tweet_count': 40492, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1423364496144408585/matChmQw_normal.jpg,1.3535101460608082e+18,
549229789.0,"Huntingdon, PA",False,𝙿𝙰 | 𝟸𝟸 | ♋︎ | bimbo,TayahHerod,,False,tinsel tayah,"{'followers_count': 474, 'following_count': 73, 'tweet_count': 12379, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1518265576476524550/SE2lG_yf_normal.jpg,1.2882862350903992e+18,
9217192.0,"plattsburgh, ny",False,,louiec,,False,louiec,"{'followers_count': 6, 'following_count': 49, 'tweet_count': 171, 'listed_count': 0}",https://pbs.twimg.com/profile_images/399161008/IMG_1248_normal.png,,
1.4905352898187305e+18,🇵🇭,False,❦ | 🏳️‍🌈 | she/her,yashukacake,,False,yashuka,"{'followers_count': 3, 'following_count': 60, 'tweet_count': 226, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522174432558841857/eFZRB9W3_normal.jpg,,
143818717.0,"Atlanta, GA",False,,disisshilpa,,False,Shilpa Avvaru,"{'followers_count': 32, 'following_count': 243, 'tweet_count': 127, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1255620463566499844/Uw1TCpIL_normal.jpg,,
54279046.0,"Bardsey, Nr Leeds",False,"Live in Bardsey, nr Leeds, wife, mum of 2, Granny to Hattie & Jacob, love the gym, Pilates, walking, enjoy the odd glass of wine #lufc fan, happily retired",JeannieKelly,,False,Jeannie Kelly 🇺🇦,"{'followers_count': 912, 'following_count': 1327, 'tweet_count': 39677, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1523564783542358018/JH2LM12g_normal.jpg,,"{'description': {'hashtags': [{'start': 129, 'end': 134, 'tag': 'lufc'}]}}"
27384651.0,"Lake Geneva, WI",False,,Buglet720,,False,Peter Atkinson,"{'followers_count': 27, 'following_count': 114, 'tweet_count': 801, 'listed_count': 0}",https://pbs.twimg.com/profile_images/823739524022988800/Zcj7cULp_normal.jpg,,
346563853.0,Illinois,False,"Love the Bible, history, genealogy, cats, humor and the Cubs. Politically homeless.",itsjennamc,,False,Jennifer 🇺🇦 🇺🇸,"{'followers_count': 844, 'following_count': 651, 'tweet_count': 29514, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1405353905459011589/ORppL5Tw_normal.jpg,1.455513136744829e+18,
143548225.0,Valencia,False,En la ola que surge del último suspiro de un segundo. Inmortal hasta que se demuestre lo contrario. Gamer oldschool. Beer lover. Muy del humor absurdo.,minoriAbsoluta,,False,minoríAbsoluta,"{'followers_count': 115, 'following_count': 431, 'tweet_count': 11323, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1260887944933539841/HQVeTpwm_normal.jpg,,
207647187.0,"West Chester,  Exton PA",False,"I enjoy working out... I also enjoy drinking beer so...  

Semi-Retired volunteer firefighter...

Fletch is still the greatest movie ever! #FlyEaglesFly",mikeymac5306,https://t.co/4rvdVgVaxU,False,Mikey McCarthy,"{'followers_count': 1101, 'following_count': 1135, 'tweet_count': 18581, 'listed_count': 25}",https://pbs.twimg.com/profile_images/978996843479781378/JKun_eYf_normal.jpg,1.3784917387346534e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4rvdVgVaxU', 'expanded_url': 'http://mikiemac.blogspot.com', 'display_url': 'mikiemac.blogspot.com'}]}, 'description': {'hashtags': [{'start': 139, 'end': 152, 'tag': 'FlyEaglesFly'}]}}"
