id,pinned_tweet_id,protected,url,name,description,public_metrics,username,profile_image_url,verified,entities,location
202600130.0,9.983148678691062e+17,False,,호뚱(김광수) Dütemarunn,"세월호진상규명, 오늘 행복하지 않으면 내일 행복할 수 없다. 갖바치, 가죽과 칼, 가방 ...","{'followers_count': 2219, 'following_count': 413, 'tweet_count': 54949, 'listed_count': 14}",miragetop,https://pbs.twimg.com/profile_images/677949557817257984/sdkfmqfm_normal.jpg,False,,안양
1.0389664096011837e+18,,False,,ü,,"{'followers_count': 41, 'following_count': 52, 'tweet_count': 1346, 'listed_count': 0}",kimj______,https://pbs.twimg.com/profile_images/1522086302610599938/QmScMRp8_normal.jpg,False,,
239238679.0,,False,,Vernon Vaxwell,"Gather 'round followers, that's if you're still living. N get on down to that ol' Wilks rhythm.","{'followers_count': 723, 'following_count': 657, 'tweet_count': 104345, 'listed_count': 14}",WilksWilks_,https://pbs.twimg.com/profile_images/1376158125422747653/nA3WmVt3_normal.jpg,False,,Newhere between Negril n Kgn
283285288.0,,False,,SW-S,#blonde,"{'followers_count': 6, 'following_count': 89, 'tweet_count': 609, 'listed_count': 0}",lilshanghi,https://pbs.twimg.com/profile_images/1085633501217636353/IEM0LzqT_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'blonde'}]}}","Nowhere, Anywhere, Everywhere."
318291144.0,,False,,アオイ,成人済/腐女子/雑多垢/FGO斎藤一しか勝たん,"{'followers_count': 35, 'following_count': 272, 'tweet_count': 26336, 'listed_count': 2}",0655rb_3hajime,https://pbs.twimg.com/profile_images/1514418179136622592/0AzNdooj_normal.jpg,False,,ボイラー室横
53141770.0,,False,,Luqmaan Jogi,,"{'followers_count': 157, 'following_count': 894, 'tweet_count': 3448, 'listed_count': 3}",Luqz007,https://pbs.twimg.com/profile_images/634812721788231681/JSh2wvjj_normal.jpg,False,,Johannesburg
16368290.0,,False,https://t.co/3ufsa84qDz,sori,"春困秋乏夏打盹 睡不醒的冬三月
HafH community","{'followers_count': 1758, 'following_count': 97, 'tweet_count': 660762, 'listed_count': 293}",sori_ja,https://pbs.twimg.com/profile_images/1450255918407421956/SXTC0A7a_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3ufsa84qDz', 'expanded_url': 'http://yuki.photos', 'display_url': 'yuki.photos'}]}}",Japan
1.2271738127033098e+18,,False,,Lusitano_ba♥️💛💜💋,buena conversación y educación hasta q te tocan las narices,"{'followers_count': 535, 'following_count': 886, 'tweet_count': 5691, 'listed_count': 0}",BaLusitano,https://pbs.twimg.com/profile_images/1227174498853670914/TPrNWmtD_normal.jpg,False,,
3167208140.0,1.4745903483874263e+18,False,https://t.co/m1wK8BgwyE,片目隠れ屋さん人間,創作/二次創作/擬人化/TRPG 片目隠れ屋さん TL見逃し多いです ⚠️プロフ絶対見るな‼️‼️‼️(カリギュラ効果),"{'followers_count': 436, 'following_count': 361, 'tweet_count': 165547, 'listed_count': 118}",nmmn_taitai,https://pbs.twimg.com/profile_images/1499693207839735810/TLjKVxHd_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m1wK8BgwyE', 'expanded_url': 'https://profcard.info/u/y96AmUSKKdfBSx9NPOk62pdMf4u1', 'display_url': 'profcard.info/u/y96AmUSKKdfB…'}]}}",冬嗣くずです
1479602388.0,1.2876019152038543e+18,False,,Gloria Díaz Pliego,,"{'followers_count': 1075, 'following_count': 321, 'tweet_count': 9256, 'listed_count': 1}",gloriiaadiiaz,https://pbs.twimg.com/profile_images/1293557838036467717/MFzwwsvj_normal.jpg,False,,Madrid
196554219.0,,False,,ばっしー,( ´ω`),"{'followers_count': 154, 'following_count': 194, 'tweet_count': 90088, 'listed_count': 2}",dobasy,https://pbs.twimg.com/profile_images/1404805053349834755/FyrA9Rd4_normal.png,False,,
74416441.0,1.4577815466733363e+18,False,https://t.co/bBXfGQsUK9,Kirsty 👩‍🚀🇪🇺,"⚽️ #LFC
🍎 Cider
🚌 Transport 
🏝 Travel
✍️ https://t.co/bBXfGQsUK9
🗣 Views my own ay they!","{'followers_count': 10742, 'following_count': 3616, 'tweet_count': 91657, 'listed_count': 311}",LFCKirstyLFC,https://pbs.twimg.com/profile_images/1518266667557691394/LMcZbhzW_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bBXfGQsUK9', 'expanded_url': 'http://theliverbird.com', 'display_url': 'theliverbird.com'}]}, 'description': {'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/bBXfGQsUK9', 'expanded_url': 'http://theliverbird.com', 'display_url': 'theliverbird.com'}], 'hashtags': [{'start': 3, 'end': 7, 'tag': 'LFC'}]}}","Wolverhampton, Proud Yam Yam"
21173144.0,,False,,Trisha Sauerbrei,"Proud Mom to 2; ❤️@GoldenKnights , Fortress is my happy place; motto:  if you can't laugh at yourself, you shouldn't be laughing","{'followers_count': 109, 'following_count': 486, 'tweet_count': 5181, 'listed_count': 3}",SwimMomTrishA,https://pbs.twimg.com/profile_images/1063589163939688448/BZ0kA2tO_normal.jpg,False,"{'description': {'mentions': [{'start': 18, 'end': 32, 'username': 'GoldenKnights'}]}}","Henderson, NV"
4060051.0,,False,https://t.co/3ZPxmYUyHn,Shelly,https://t.co/CcbnMP7S5u,"{'followers_count': 95, 'following_count': 192, 'tweet_count': 5877, 'listed_count': 8}",sea_shell,https://pbs.twimg.com/profile_images/885480427372371968/2nRxmugI_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3ZPxmYUyHn', 'expanded_url': 'http://rainandhoneysuckle.blogspot.com', 'display_url': 'rainandhoneysuckle.blogspot.com'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CcbnMP7S5u', 'expanded_url': 'https://linktr.ee/s3a_sh3ll', 'display_url': 'linktr.ee/s3a_sh3ll'}]}}",
1.3358597645431767e+18,1.50465778280892e+18,False,https://t.co/sQymiXFRJj,andreA | ia,"any pronouns, call me andrea","{'followers_count': 510, 'following_count': 532, 'tweet_count': 9491, 'listed_count': 2}",soolovr,https://pbs.twimg.com/profile_images/1519157818666135555/ZLpWrbCM_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sQymiXFRJj', 'expanded_url': 'https://0412ea.carrd.co/', 'display_url': '0412ea.carrd.co'}]}}",Minor | Multi | RCBYF!!
1.2583415830633185e+18,,False,,Cerys Hancox,,"{'followers_count': 2, 'following_count': 22, 'tweet_count': 54, 'listed_count': 0}",CerysHancox,https://pbs.twimg.com/profile_images/1486849192081428481/oRUElz-O_normal.jpg,False,,
3740223135.0,1.4783188649791447e+18,False,,Vinci D. Altadill💛,"Arise.
Culer i Català en aquest ordre.
Level:2️⃣0️⃣ INTJ.","{'followers_count': 782, 'following_count': 3437, 'tweet_count': 39566, 'listed_count': 4}",ShadowMonarch23,https://pbs.twimg.com/profile_images/1520110934366240768/pka3a6mm_normal.jpg,False,,"Barcelona, Catalunya"
17644976.0,,False,,Marcus,"land surveyor, dog lover, rainbow warrior fan, husband, father, HIHO volunteer, views are my own","{'followers_count': 159, 'following_count': 309, 'tweet_count': 4961, 'listed_count': 8}",hoapili,https://pbs.twimg.com/profile_images/1247019695254818816/soxTg9gu_normal.jpg,False,,"Waipahu, HI"
294091585.0,,False,,Mercè Carceller,Filòloga. Professora de secundària.,"{'followers_count': 724, 'following_count': 1152, 'tweet_count': 13723, 'listed_count': 7}",merceirai,https://pbs.twimg.com/profile_images/443845147496038400/1tkDshft_normal.jpeg,False,,Delta de l'Ebre
163540430.0,1.0831330873646653e+18,False,,Luis Enrique,"Cinephile.
Socially awkward.","{'followers_count': 67, 'following_count': 161, 'tweet_count': 1765, 'listed_count': 0}",LHenry19,https://pbs.twimg.com/profile_images/1348405417525694466/_Q2usycG_normal.jpg,False,,Minatitlán
1.3813125612833546e+18,,False,,emily,emily | she/her | ig: xphoenixwitchx | tumblr: drums-of-the-city-rain,"{'followers_count': 1, 'following_count': 65, 'tweet_count': 345, 'listed_count': 0}",violet_hill19,https://pbs.twimg.com/profile_images/1381321483041968129/Sq-sZykg_normal.jpg,False,,California
9.827934743856538e+17,1.5188552482107105e+18,False,https://t.co/Xl6xcDBk5I,まぁじ,アニメは字幕か原作既読でないと厳しい,"{'followers_count': 803, 'following_count': 759, 'tweet_count': 101673, 'listed_count': 16}",Hals_SC,https://pbs.twimg.com/profile_images/1509800146594238465/5BE-5Wxs_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xl6xcDBk5I', 'expanded_url': 'https://www.hals.one', 'display_url': 'hals.one'}]}}",AtCoder緑 Vとかシャニとか RT非表示かミュート推奨
1047715303.0,,False,,Firdaus Aziz,,"{'followers_count': 734, 'following_count': 377, 'tweet_count': 72092, 'listed_count': 0}",pidotaziz,https://pbs.twimg.com/profile_images/1388388891112067075/LPs9tD37_normal.jpg,False,,Kelana Jaya
763105555.0,,False,,アリマ　ユウタ,,"{'followers_count': 32, 'following_count': 86, 'tweet_count': 217, 'listed_count': 0}",g59yuta,https://pbs.twimg.com/profile_images/344513261582472076/239dab64910d0122da203cc31915b1a2_normal.jpeg,False,,
1.220146783403139e+18,1.459494621432615e+18,False,,🍓 annie⁷ 🌕,welcome to the dark side of me lol,"{'followers_count': 48, 'following_count': 137, 'tweet_count': 10454, 'listed_count': 0}",anssahnnish,https://pbs.twimg.com/profile_images/1476891575418454016/CidQS7EG_normal.jpg,False,,
3247049462.0,1.5229689929477857e+18,False,,Jolie Fleur Vintage,"Pretty vintage and homely things. You can find my wares at Horncastle Antiques Centre, on the top floor. Look out for the Jolie Fleur sign!","{'followers_count': 3288, 'following_count': 2275, 'tweet_count': 43090, 'listed_count': 75}",JFleurVintage,https://pbs.twimg.com/profile_images/1411673611019210755/u6r9iVIq_normal.jpg,False,,"Lincoln, England"
49539892.0,,False,https://t.co/ucvS6Owjlq,manzo,町の音楽屋です。本名：坂下正俊【歌唱】ブレイク工業/サンレッド/げんしけん【BGM】鷹の爪/チェブラーシカ/黒井津さん【舞台】弱虫ペダル/刀剣乱舞/ヴァンガード【作編曲】桃井はるこ/野水いおり/織田かおり/大原ゆい子/YURiKA/石川智晶/杉山清貴【演奏】緒方恵美/こういち /伊藤美裕  写真は故・松田優作氏と,"{'followers_count': 8873, 'following_count': 682, 'tweet_count': 40120, 'listed_count': 573}",manzojp,https://pbs.twimg.com/profile_images/587451417117364224/m0NYv7uF_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ucvS6Owjlq', 'expanded_url': 'http://manzo-sound.jp/', 'display_url': 'manzo-sound.jp'}]}}",東京都世田谷
109603455.0,,False,https://t.co/MHLsv1yyFe,う さ,最近はTwitter日記化しておりますが、日常的な独り言と気になったツイをRT。 フォローに関係なくツイ検索などから公式RTすることが多いので公式RTに絡まってリプ頂くときは基本お返事しません。m(_ _)m フォローバックは今はほとんどしません。,"{'followers_count': 932, 'following_count': 1074, 'tweet_count': 210813, 'listed_count': 40}",usasema,https://pbs.twimg.com/profile_images/1366179158221447172/IboG6POz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MHLsv1yyFe', 'expanded_url': 'http://twilog.org/usasema', 'display_url': 'twilog.org/usasema'}]}}","Kumamoto, Japan"
1.2672475900028232e+18,,False,,"NANDAN KUMAR Jha, PhD (AAP school of politics)","Truth seeker. Journey: a.Institutions-VVR, SPS, DU, JNU, CBGA, AKFM, UNCC, SHSU, and VSU;b. Places-Gamail, Saharsa, Ranchi, Delhi, Charlotte, Valdosta, Purnea.","{'followers_count': 44, 'following_count': 1198, 'tweet_count': 670, 'listed_count': 0}",NANDANJHAPPOL,https://pbs.twimg.com/profile_images/1269311218277326849/LDqhh7uJ_normal.jpg,False,,"Valdosta, GA, USA"
15837474.0,,False,,Mark Coppin,Was here for baseball takes...now it's all politics.,"{'followers_count': 41, 'following_count': 551, 'tweet_count': 887, 'listed_count': 0}",mcoppin,https://pbs.twimg.com/profile_images/753679614745120768/jh7lBjTI_normal.jpg,False,,
6056352.0,,False,,ask,ボタンを押すと弾が出る。,"{'followers_count': 1067, 'following_count': 424, 'tweet_count': 88751, 'listed_count': 58}",whirlpool,https://pbs.twimg.com/profile_images/1497569706005659653/IHYKCt1n_normal.jpg,False,,日本 東京
15425100.0,,False,https://t.co/iwRZ3jEFqQ,nasa9084@某某某某(0x1b),https://t.co/kCK8RnqjYI,"{'followers_count': 1704, 'following_count': 500, 'tweet_count': 51581, 'listed_count': 23}",nasa9084,https://pbs.twimg.com/profile_images/1424396066967855106/un0sYcEt_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iwRZ3jEFqQ', 'expanded_url': 'https://blog.web-apps.tech', 'display_url': 'blog.web-apps.tech'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kCK8RnqjYI', 'expanded_url': 'http://amzn.asia/gs0HhFR', 'display_url': 'amzn.asia/gs0HhFR'}]}}",Tokyo/Saitama
1.0424775807150612e+18,,False,,Scott Goodrich,,"{'followers_count': 13, 'following_count': 27, 'tweet_count': 1156, 'listed_count': 0}",ScottGoodrich17,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,
8.94785041351426e+17,1.4298483829027062e+18,False,https://t.co/hw24WVtKpg,drain,(en/zh/learning jp)music games/shitposts|phigros 16.00/takumi³ 9767 神段1+2+3回/arcaea 12.79 595777611/osu!mania δ/robeats 😎/プロセカ|drain#7058 priv:@drain2_,"{'followers_count': 430, 'following_count': 997, 'tweet_count': 16919, 'listed_count': 4}",thenerdkid351,https://pbs.twimg.com/profile_images/1484242630381031426/MNwtiDOJ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hw24WVtKpg', 'expanded_url': 'https://osu.ppy.sh/users/10853163', 'display_url': 'osu.ppy.sh/users/10853163'}]}, 'description': {'mentions': [{'start': 143, 'end': 151, 'username': 'drain2_'}]}}",new taipei city
24981253.0,,False,,DSkotK,,"{'followers_count': 114, 'following_count': 761, 'tweet_count': 8690, 'listed_count': 1}",DScottK,https://pbs.twimg.com/profile_images/1133533822304378880/7ndx2OW7_normal.jpg,False,,
160157362.0,1.5135323224396513e+18,False,https://t.co/lJwSHkGWtf,無,フォロワーにはミュートされてると思っとこうね(自戒),"{'followers_count': 17, 'following_count': 55, 'tweet_count': 143431, 'listed_count': 3}",Jaga_Riko,https://pbs.twimg.com/profile_images/1513533394877317121/jIBP6kHJ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lJwSHkGWtf', 'expanded_url': 'http://co-quet-tish.booth.pm', 'display_url': 'co-quet-tish.booth.pm'}]}}",25歳からの国会: 武器としての議会政治入門
87723177.0,,False,,Midorima Shintarō,Sports Connoisseur.Glasses.Jacket.Shirt Man.Khaki Wearer. Sixers. Man Utd. Eagles. Phillies. Duke. Flyers.,"{'followers_count': 625, 'following_count': 729, 'tweet_count': 155521, 'listed_count': 21}",DontBeAnUCH,https://pbs.twimg.com/profile_images/1493884897991221249/jnW1gH60_normal.jpg,False,,
599772120.0,,False,,Mich מישל ליטמן,🥰🧸M&M June 1st 2020🥰🧸,"{'followers_count': 40, 'following_count': 43, 'tweet_count': 4119, 'listed_count': 2}",MichelleLittman,https://pbs.twimg.com/profile_images/1511098098621288452/Y2Bcrn5E_normal.jpg,False,,"Toronto, Ontario"
7.81147458537599e+17,,False,https://t.co/ghQmqULw3O,Parinitha,"Movie Buff, Music Lover, Moody Blogger, People-Watcher, OverThinker, Hashtag Noob, Window Shopper.","{'followers_count': 355, 'following_count': 1668, 'tweet_count': 1510, 'listed_count': 4}",Parinitha_Uchil,https://pbs.twimg.com/profile_images/781867706748248064/JpTY6MNk_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ghQmqULw3O', 'expanded_url': 'http://parinithablogs.wordpress.com/', 'display_url': 'parinithablogs.wordpress.com'}]}}","Navi Mumbai, India"
98103499.0,1.49506258386253e+18,False,,でせーる🔆⚓️,風立ち、雲散り、往生無常,"{'followers_count': 369, 'following_count': 408, 'tweet_count': 229859, 'listed_count': 17}",desellumination,https://pbs.twimg.com/profile_images/1465501660764323840/Ak6OpgPJ_normal.jpg,False,,
116297765.0,,False,https://t.co/mdI3rIG5oT,Abbie Elizabeth,"She/They - An LGBTQ millennial, semi-hilarious YouTube person who still considers themselves a theatre kid ✌️","{'followers_count': 308, 'following_count': 153, 'tweet_count': 9028, 'listed_count': 7}",abbielizabeth13,https://pbs.twimg.com/profile_images/1500164770300846084/h8ZQ3aoT_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mdI3rIG5oT', 'expanded_url': 'https://linktr.ee/Abbielizabeth13', 'display_url': 'linktr.ee/Abbielizabeth13'}]}}",
9.10677554222248e+17,1.4779200193590968e+18,False,https://t.co/PMrWVOx050,craig 🦭,"who you gonna call when games are there, who you gonna call when theres an animatronic bear, come down to freddy fazbear pizza fredabear","{'followers_count': 56, 'following_count': 116, 'tweet_count': 36840, 'listed_count': 1}",stankyIe_,https://pbs.twimg.com/profile_images/1523130060684894208/tN91VMpm_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PMrWVOx050', 'expanded_url': 'https://tweak.carrd.co/', 'display_url': 'tweak.carrd.co'}]}}",she/her | 21
259029477.0,,False,,am picses,Former clown / okay about my naked body / HSV-1 carrier / Afraid of the dentist / #WomenInSTEM!!! (she/her),"{'followers_count': 979, 'following_count': 815, 'tweet_count': 14761, 'listed_count': 3}",1_800jennycraig,https://pbs.twimg.com/profile_images/1456692325913006087/LuO2f0qZ_normal.jpg,False,"{'description': {'hashtags': [{'start': 82, 'end': 94, 'tag': 'WomenInSTEM'}]}}"," Denver, CO"
2501993693.0,,False,,Sandra,Life long Tennessee Vol Fan! Lover of food and weather junkie!,"{'followers_count': 533, 'following_count': 483, 'tweet_count': 179354, 'listed_count': 17}",Sansanut,https://pbs.twimg.com/profile_images/469535175832256512/pt9o1TPO_normal.jpeg,False,,
250556117.0,,False,,Fran B,Living in the Vienne region of France with winter escapes to Luxor. Very lucky. Hate animal cruelty.,"{'followers_count': 134, 'following_count': 515, 'tweet_count': 5414, 'listed_count': 0}",Mennalux,https://pbs.twimg.com/profile_images/1018454805507911680/GoU4MmAO_normal.jpg,False,,France
9.61318106952958e+17,1.4863765443647447e+18,False,https://t.co/Owipk5bq8c,Robert Chang,"Founder and Executive Director, Fred T. Korematsu Center for Law and Equality, @seattleulaw; law professor; civil rights attorney; author; he/him","{'followers_count': 3421, 'following_count': 1123, 'tweet_count': 5435, 'listed_count': 25}",KorematsuCtr,https://pbs.twimg.com/profile_images/1253748125816090625/e0vpNILc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Owipk5bq8c', 'expanded_url': 'https://law.seattleu.edu/faculty/profiles/robert-s-chang', 'display_url': 'law.seattleu.edu/faculty/profil…'}]}, 'description': {'mentions': [{'start': 79, 'end': 91, 'username': 'seattleulaw'}]}}","Seattle, WA"
121465974.0,1.347696563376644e+18,False,https://t.co/ufGYv61cqo,Gamer Therapy: Console Yourself,"Voice actor/Narrator, Twitch Affiliate/YouTuber, Spec Fic Book Club runner, semi-professional sasquatch impersonator.  He/Him
https://t.co/3mCcMh4tzZ","{'followers_count': 263, 'following_count': 352, 'tweet_count': 18056, 'listed_count': 6}",Zerdath,https://pbs.twimg.com/profile_images/1484383400785965063/3EIt45YZ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ufGYv61cqo', 'expanded_url': 'https://www.youtube.com/channel/UConYgEEws9SPY43jAg8ff8Q', 'display_url': 'youtube.com/channel/UConYg…'}]}, 'description': {'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/3mCcMh4tzZ', 'expanded_url': 'http://twitch.tv/ZerdathsGamerTherapy', 'display_url': 'twitch.tv/ZerdathsGamerT…'}]}}",Pacific Northwest
88974032.0,,False,,Victoria Kaye,24 • she/her• Birmingham •,"{'followers_count': 999, 'following_count': 1741, 'tweet_count': 7274, 'listed_count': 6}",victoriakayexo,https://pbs.twimg.com/profile_images/1478040706438643718/DrcDarpR_normal.jpg,False,,"Birmingham, England"
135711545.0,,False,https://t.co/MrmTJW4r1K,Linzi,"she/her | Among many other things, wife to @hoeboo87 | here for the people | emoji biography: ☕️ ✝️👧🏻🤰🏻🐶📝🏃🏻‍♀️🏈 🌮🍻","{'followers_count': 159, 'following_count': 295, 'tweet_count': 8053, 'listed_count': 12}",lindsayakemi,https://pbs.twimg.com/profile_images/1265729326520995840/Ab3IkIH9_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MrmTJW4r1K', 'expanded_url': 'http://teamworldvision.org/participant/lindsayakemi', 'display_url': 'teamworldvision.org/participant/li…'}]}, 'description': {'mentions': [{'start': 43, 'end': 52, 'username': 'hoeboo87'}]}}",the 323
