id,protected,verified,description,name,profile_image_url,url,public_metrics,pinned_tweet_id,username,location,entities
15360470.0,False,False,"Make the choice adventurous stranger, strike the bell and bide the danger or wonder till it drives you mad what would have happened if you had. ~C.S. Lewis",Nathan,https://pbs.twimg.com/profile_images/643929145551007744/nRmDtv9r_normal.jpg,,"{'followers_count': 30, 'following_count': 279, 'tweet_count': 860, 'listed_count': 1}",1.4928582792398602e+18,nathanboyd,"Indianapolis, IN",
1.3059658479540224e+18,False,False,"published poet, mac main, co-founder of LTW",gaya,https://pbs.twimg.com/profile_images/1349239556340641793/ipgu-s2i_normal.jpg,,"{'followers_count': 71, 'following_count': 428, 'tweet_count': 3368, 'listed_count': 0}",,webmwithsound,,
54669945.0,False,False,My opinions are my own.,Nia Educational,https://pbs.twimg.com/profile_images/1404737132321820674/T4qKY1GY_normal.jpg,https://t.co/3yArjJz7vC,"{'followers_count': 416, 'following_count': 342, 'tweet_count': 3802, 'listed_count': 1}",,NiaEducational,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3yArjJz7vC', 'expanded_url': 'http://niaeducational.com', 'display_url': 'niaeducational.com'}]}}"
121933567.0,False,False,Soy Cristiano Amo a Jesus sobre todas las cosas. Movies and @ClubAmerica Work night shift / duermo de día. Uso Twitter durante los juegos de fútbol.,MiguelOn Suarez,https://pbs.twimg.com/profile_images/1502872355504373765/sK-so1qm_normal.jpg,,"{'followers_count': 386, 'following_count': 406, 'tweet_count': 38472, 'listed_count': 19}",,soccer928,...A 2 cuadras de Chicago,"{'description': {'mentions': [{'start': 60, 'end': 72, 'username': 'ClubAmerica'}]}}"
7.293930774257132e+17,False,False,"everything i say is a joke, except for when it isn't, then it's not",kill bigtiddylatina,https://pbs.twimg.com/profile_images/1493407304259026944/SLgdh-GG_normal.jpg,,"{'followers_count': 206, 'following_count': 31, 'tweet_count': 49372, 'listed_count': 1}",1.515305814646481e+18,bigtiddylatina,él/him,
2314751487.0,False,False,"Escribo como el orto.
Sepan disculpar, es que tengo multitudes.
#F1 #Música #CineYSeries De todo un poco. Opino porque es gratis...Todavía.",El Extremista,https://pbs.twimg.com/profile_images/1384101378281275394/PDjbhmVy_normal.jpg,,"{'followers_count': 623, 'following_count': 467, 'tweet_count': 23068, 'listed_count': 5}",1.3853860765928776e+18,El_Extremixta,"Villa Urquiza, CABA ","{'description': {'hashtags': [{'start': 64, 'end': 67, 'tag': 'F1'}, {'start': 68, 'end': 75, 'tag': 'Música'}, {'start': 76, 'end': 88, 'tag': 'CineYSeries'}]}}"
1.4348616839824466e+18,False,False,"| He | Capo Vongola | Sky Flame | Videojuegos, Anime, Manga y alguna cosilla más | 🔥🎮🕹️👾📖🇯🇵🇮🇹",Yukio Shato,https://pbs.twimg.com/profile_images/1434862012316663808/qe8X4fD0_normal.jpg,,"{'followers_count': 8, 'following_count': 109, 'tweet_count': 1122, 'listed_count': 0}",,YukioVIX,Namimori / Ciudad Real,
2289482820.0,False,False,"パズドラ、シャニマス、麻雀、卓球、MCU、その他　　　　
アイコンは上月さんから。ありがとう！！",ぎゃん,https://pbs.twimg.com/profile_images/1469530992155107336/GLRaj7vG_normal.jpg,,"{'followers_count': 253, 'following_count': 295, 'tweet_count': 116950, 'listed_count': 17}",1.1120484666858783e+18,gggya_n,,
43020055.0,False,False,"#Catholic catechist, liturgy/bible study author (“Praying the Mass”) · dad · software dev (https://t.co/GRB6A2mz7v) · astronomer (@nightskyjeff)",Jeffrey (4/6*) Pinyan ✝️📖🍸,https://pbs.twimg.com/profile_images/1519411589476143104/GYyuQNtB_normal.jpg,https://t.co/VX2l4r5vsg,"{'followers_count': 1618, 'following_count': 423, 'tweet_count': 19770, 'listed_count': 102}",1.3310321597428122e+18,JeffPinyan,"Lawrenceville, NJ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VX2l4r5vsg', 'expanded_url': 'https://www.catholiccrossreference.online/catechism/', 'display_url': 'catholiccrossreference.online/catechism/'}]}, 'description': {'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/GRB6A2mz7v', 'expanded_url': 'http://github.com/japhy-', 'display_url': 'github.com/japhy-'}], 'hashtags': [{'start': 0, 'end': 9, 'tag': 'Catholic'}], 'mentions': [{'start': 130, 'end': 143, 'username': 'nightskyjeff'}]}}"
2176645622.0,False,False,🎼🎶🎤Judging me? judging youuuuuuuuu           🎶bah🎶bah🎶bah🎶                sweet Caroliiiiine            🎶he🎶him🎶 hey🎶.,Still Mad Still Ma(sked)x,https://pbs.twimg.com/profile_images/1280576363355934720/D9mX1ntP_normal.jpg,,"{'followers_count': 888, 'following_count': 909, 'tweet_count': 77207, 'listed_count': 26}",1.1592388468669645e+18,chxamaxhc,likely in a ravine with pooch,
1.2584874477695468e+18,False,False,"Antes aqui ponia ""Hvg"" ahora pone Antes aqui ponia ""Hvg"" ahora pone Antes aqui ponia ""Hvg"" ahora pone Antes aqui ponia ""Hvg"" ahora pone XD",Eduino Gamer,https://pbs.twimg.com/profile_images/1462855240135458825/aUChrjUN_normal.jpg,,"{'followers_count': 8, 'following_count': 60, 'tweet_count': 723, 'listed_count': 0}",,EduinoGamer,,
7.459834093406822e+17,False,False,Music Teacher at Jeffreys Grove Elementary School,"Gay Barnes, Music🎶",https://pbs.twimg.com/profile_images/746174559678758912/_mFSM92m_normal.jpg,,"{'followers_count': 152, 'following_count': 227, 'tweet_count': 957, 'listed_count': 1}",,gbarnesmusic,,
131257940.0,False,False,"🄰🅄🅃🄷🄾🅁 🆆🆁🅸🆃🅴🆁 & ⓅⓄⒺⓉ
@PearTreeDerby | @HansonsUK 🧑🏽‍💻 @HansonsStaffs https://t.co/wTnOYOAqtE | https://t.co/NHAwadQgYb",Kal Singh Dhindsa 🐈‍⬛,https://pbs.twimg.com/profile_images/1508054276811153409/UjCmrKiU_normal.jpg,https://t.co/lRLu8SaUcH,"{'followers_count': 4474, 'following_count': 1191, 'tweet_count': 504625, 'listed_count': 225}",1.4027462815508767e+18,KhalSir,"Derby, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lRLu8SaUcH', 'expanded_url': 'https://khalsir.com', 'display_url': 'khalsir.com'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/wTnOYOAqtE', 'expanded_url': 'http://tinyurl.com/KSDhindsa', 'display_url': 'tinyurl.com/KSDhindsa'}, {'start': 95, 'end': 118, 'url': 'https://t.co/NHAwadQgYb', 'expanded_url': 'https://tinyurl.com/KSDTikTok', 'display_url': 'tinyurl.com/KSDTikTok'}], 'mentions': [{'start': 21, 'end': 35, 'username': 'PearTreeDerby'}, {'start': 38, 'end': 48, 'username': 'HansonsUK'}, {'start': 54, 'end': 68, 'username': 'HansonsStaffs'}]}}"
19783428.0,False,False,"First & foremost family then West Bromwich Albion, books, nature & the countryside, history, music",Mary Wilson,https://pbs.twimg.com/profile_images/1160833177872740353/6eQRLWH1_normal.jpg,,"{'followers_count': 105, 'following_count': 109, 'tweet_count': 4029, 'listed_count': 0}",,maryTwilson,,
754281248.0,False,False,"グッズ創作サークル「Ｍ＆Ｒすとあ」ゲーム創作サークル「トロヴィ工房」謎解き制作サークル「KotoKoto」の代表。ボードゲーム、謎解きゲームを作っています。
ボードゲーム：DODECAGON、無限音階、Exitなう、ゲリマンダー、宴、現場不在証明など
謎解きゲーム：THE爆発物処理（カフェ謎）、紙謎（問題制作協力）",RYU＠KiCAD勉強中,https://pbs.twimg.com/profile_images/1192868783771152384/wGWg62ol_normal.png,,"{'followers_count': 448, 'following_count': 279, 'tweet_count': 22597, 'listed_count': 17}",,MandR_Trovi,日本 京都,
4180606437.0,False,False,Married: JW. Our boys: Dylan & Andy. IT/CE Product Analyst @ Orlando Health. UCF Alumni 1991. 💜💛 Orlando City SC. #FaceOfCity 2020. Opinions are my own.,Carla Wawrzaszek,https://pbs.twimg.com/profile_images/1461483713821351938/Xvb0ndgc_normal.jpg,,"{'followers_count': 192, 'following_count': 533, 'tweet_count': 5883, 'listed_count': 5}",,CarlaWinOrlando,"Orlando, FL","{'description': {'hashtags': [{'start': 114, 'end': 125, 'tag': 'FaceOfCity'}]}}"
181370911.0,False,False,,descriptor,https://pbs.twimg.com/profile_images/732106701667635200/gL7Wnu1s_normal.jpg,,"{'followers_count': 24, 'following_count': 140, 'tweet_count': 548, 'listed_count': 0}",,jilliduffield,Australia,
1.4769983362511053e+18,False,False,NFT collector. JPEG enthusiast.🚀 @thealienboynft👽 @GutterCatGang🐀🦮 @maisondegoat🐐@KarmeleonsNFT🦎 @hunnysNFT🔥 @Ballerz_NFT🏀 @nbatopshot DJQ411 ⛹️‍♂️,DJQ411_NFTer,https://pbs.twimg.com/profile_images/1522374340209258500/f0QFnxSl_normal.jpg,,"{'followers_count': 555, 'following_count': 695, 'tweet_count': 521, 'listed_count': 5}",,Djq411Eth,,"{'description': {'mentions': [{'start': 33, 'end': 48, 'username': 'thealienboynft'}, {'start': 50, 'end': 64, 'username': 'GutterCatGang'}, {'start': 67, 'end': 80, 'username': 'maisondegoat'}, {'start': 81, 'end': 95, 'username': 'KarmeleonsNFT'}, {'start': 97, 'end': 107, 'username': 'hunnysNFT'}, {'start': 109, 'end': 121, 'username': 'Ballerz_NFT'}, {'start': 123, 'end': 134, 'username': 'nbatopshot'}]}}"
103498733.0,False,False,お試しついったー,T. Sato,https://pbs.twimg.com/profile_images/1299674600/icon6402775035760687176camel_6_normal.jpg,,"{'followers_count': 186, 'following_count': 402, 'tweet_count': 16245, 'listed_count': 17}",,camelfilter1913,おおむね茅ケ崎,
62774091.0,False,False,@UoP_Journalism 🗞 | Русский язык | Gymnerd 🤸🏻‍♂️ | @McLarenF1 fan 🏎 | ♒️,Craig Tilley 🇺🇦🌻,https://pbs.twimg.com/profile_images/1501868858390597641/Old7ST1-_normal.jpg,,"{'followers_count': 956, 'following_count': 1129, 'tweet_count': 14802, 'listed_count': 26}",,CraigTilley95,United Kingdom,"{'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'UoP_Journalism'}, {'start': 51, 'end': 61, 'username': 'McLarenF1'}]}}"
1.2754524059418092e+18,False,False,"War is Peace. 
Freedom is Slavery.  
Ignorance is Strength.","Dr. Kelly Black Raven, AhD",https://pbs.twimg.com/profile_images/1512206044881170436/9q7cBVeO_normal.jpg,,"{'followers_count': 37, 'following_count': 144, 'tweet_count': 4628, 'listed_count': 0}",,mustang_flying,,
28729428.0,False,False,"directs plays 🎭, pampers pets 🐾, and looks for dragons in cloud formations ☁️.   Currently directing MUCH ADO ABOUT NOTHING for Southern Shakes.",James Alexander Bond,https://pbs.twimg.com/profile_images/3227948188/79eece6c46feabba44bada4c05e4b116_normal.jpeg,https://t.co/CD2rX5evjI,"{'followers_count': 131, 'following_count': 351, 'tweet_count': 650, 'listed_count': 0}",,JamesAlexBond,"Dania Beach, FL","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CD2rX5evjI', 'expanded_url': 'http://www.nycdirector.com/', 'display_url': 'nycdirector.com'}]}}"
1.192627843232125e+18,False,False,"Algo fácil, buscar la belleza.",@arteXXI,https://pbs.twimg.com/profile_images/1192633254974758919/xrYBRyDO_normal.jpg,,"{'followers_count': 0, 'following_count': 32, 'tweet_count': 194, 'listed_count': 0}",,arteXXI1,,
563790673.0,False,False,“I don't know half of you half as well as I should like; and I like less than half of you half as well as you deserve.”. views expressed are my own.,Fletch0,https://pbs.twimg.com/profile_images/561269714114998272/Gs-Tq2ho_normal.jpeg,,"{'followers_count': 71, 'following_count': 584, 'tweet_count': 720, 'listed_count': 1}",1.3520787063412777e+18,fletch0vlad,,
1.4970032971102044e+18,False,False,"MS in Applied Mathematics ( University of Siena)
BS in Industrial Engineering (Qafqaz University)",Behram Pashayev,https://pbs.twimg.com/profile_images/1509893462656794632/84gUbdKj_normal.jpg,,"{'followers_count': 20, 'following_count': 93, 'tweet_count': 337, 'listed_count': 0}",,PashayevBehram,"Florence, Italia",
3178823195.0,False,False,"Snooker, Rugby, Quidditch, Handball, Darts
#147sf, #rugbyrudelgucken",Dave,https://pbs.twimg.com/profile_images/1499824801585770502/mCI8rdA8_normal.jpg,,"{'followers_count': 109, 'following_count': 276, 'tweet_count': 9268, 'listed_count': 4}",,DaveD147,,"{'description': {'hashtags': [{'start': 43, 'end': 49, 'tag': '147sf'}, {'start': 51, 'end': 68, 'tag': 'rugbyrudelgucken'}]}}"
1.426867776883413e+18,False,False,"Becoming Catholic, cottage core, woman-owned-business-in-male-dominated-industry, wife, mother, gardens, farms, & woods. She/her",Katy Did It 🇺🇦 Supports Ukraine 🇺🇦,https://pbs.twimg.com/profile_images/1443239507126542344/tWLGBoJE_normal.jpg,,"{'followers_count': 149, 'following_count': 75, 'tweet_count': 3446, 'listed_count': 3}",,cottage_mama,,
467961209.0,False,False,,Joshua,https://pbs.twimg.com/profile_images/838076716509601792/isGS0I1Y_normal.jpg,,"{'followers_count': 44, 'following_count': 87, 'tweet_count': 1059, 'listed_count': 1}",8.383389717257708e+17,yuuutsumaru,,
167767832.0,False,False,"Computer enthusiast, DTP specialist, entertainer, translator and much more",Arthur Weber,https://pbs.twimg.com/profile_images/1247795784818372610/c-_fs09w_normal.jpg,,"{'followers_count': 196, 'following_count': 75, 'tweet_count': 219, 'listed_count': 3}",,arthurwweber,"Oradea, România",
181955519.0,False,False,,Luke Chapman,https://pbs.twimg.com/profile_images/1341129726426013702/Wx3ygpnQ_normal.jpg,,"{'followers_count': 125, 'following_count': 1224, 'tweet_count': 15590, 'listed_count': 0}",,lchapman1985,,
216913903.0,False,False,"Staff writer, @OnceAMetro & @RBNewsNetwork. Member @soccerreporters. Opinions & Comments mine.","Syl B, a trained professional",https://pbs.twimg.com/profile_images/1494831034986373120/LO-dJ_QI_normal.jpg,https://t.co/C2MGtcTWOa,"{'followers_count': 1040, 'following_count': 686, 'tweet_count': 72087, 'listed_count': 75}",1.4948312577668424e+18,WhiteZinWench,Jersey,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C2MGtcTWOa', 'expanded_url': 'https://instabio.cc/21018IrLO9O', 'display_url': 'instabio.cc/21018IrLO9O'}]}, 'description': {'mentions': [{'start': 14, 'end': 25, 'username': 'OnceAMetro'}, {'start': 28, 'end': 42, 'username': 'RBNewsNetwork'}, {'start': 51, 'end': 67, 'username': 'soccerreporters'}]}}"
186654283.0,False,False,Dad x 3. Sports Event Manager (@greatbigevents) Sports MC & Announcer (@waratahs & @wallabies) VO Artist - Smith & Macdonald Management,Ben Wood,https://pbs.twimg.com/profile_images/1518174842570256384/-GSMnq0L_normal.jpg,https://t.co/E0nwHsWerl,"{'followers_count': 447, 'following_count': 290, 'tweet_count': 2438, 'listed_count': 3}",1.4101342599861699e+18,bennywood1,"Sydney, Australia","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E0nwHsWerl', 'expanded_url': 'http://m.imdb.com/name/nm2131244/', 'display_url': 'm.imdb.com/name/nm2131244/'}]}, 'description': {'mentions': [{'start': 31, 'end': 46, 'username': 'greatbigevents'}, {'start': 71, 'end': 80, 'username': 'waratahs'}, {'start': 83, 'end': 93, 'username': 'wallabies'}]}}"
217172309.0,False,False,educator 🧩  dancer 💃🏼 wife 👰🏼  mama 👶🏼 🐶  disney princess 👑,catalina,https://pbs.twimg.com/profile_images/1467956477444902912/UQdCUVxs_normal.jpg,,"{'followers_count': 378, 'following_count': 374, 'tweet_count': 43437, 'listed_count': 2}",1.2784932655752684e+18,catieeehenningg,,
7.734889044523786e+17,False,False,"Proud mom, wife and public servant.  Views are my own.",JBatiuk,https://pbs.twimg.com/profile_images/1496808554078085120/LfvLnYHK_normal.jpg,,"{'followers_count': 124, 'following_count': 571, 'tweet_count': 282, 'listed_count': 0}",,BatiukJen,,
1.265766340813566e+18,False,False,Mid-life IT Nerd. Into meaningful debate but not Trans existence / rights🏳️‍⚧️she/her T4T Interests🚴🏼🎬📖🎶 Mac🐈🥂🍴🍷Tigers🏉 DM friends only My own views,JennAY 💙,https://pbs.twimg.com/profile_images/1265777285170368513/SgPa1Xk__normal.jpg,,"{'followers_count': 161, 'following_count': 697, 'tweet_count': 4406, 'listed_count': 0}",1.4830494382014587e+18,JennAndieY,"Cambridge, UK",
116181746.0,False,False,最近ペグドールやマトリョーシカのペイントばっかりやってますが、一応イラストレーターです。時々図書館。,イトユ,https://pbs.twimg.com/profile_images/709476221/stamp_normal.jpg,,"{'followers_count': 235, 'following_count': 630, 'tweet_count': 7942, 'listed_count': 6}",,itoyum,海のそば,
490814578.0,False,False,"60+ lady having a midlife crisis, loves travelling, avid reader and trying to stay up to date with technology.",Marie Elizabeth💙,https://pbs.twimg.com/profile_images/1062743758675103746/PUrO0z4o_normal.jpg,,"{'followers_count': 43, 'following_count': 245, 'tweet_count': 2921, 'listed_count': 1}",,memo16Mo,,
123272419.0,False,False,"Gemini☀️Scorpio🌜Libra🌅
boy tumblrina at https://t.co/GGktGeb4cl",fujoshiphobic,https://pbs.twimg.com/profile_images/1500093570413477888/IebM-7F4_normal.jpg,https://t.co/Vr5rD3OnSZ,"{'followers_count': 150, 'following_count': 1056, 'tweet_count': 1150, 'listed_count': 3}",,ER0SINPISCES,he/they,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vr5rD3OnSZ', 'expanded_url': 'https://twitter.com/MoonInScorpi0', 'display_url': 'twitter.com/MoonInScorpi0'}]}, 'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/GGktGeb4cl', 'expanded_url': 'http://buoyslove.tumblr.com', 'display_url': 'buoyslove.tumblr.com'}]}}"
3467224637.0,False,False,,Patrick Barnett,https://pbs.twimg.com/profile_images/1313647577305358338/iXY6UzPW_normal.jpg,,"{'followers_count': 3, 'following_count': 54, 'tweet_count': 223, 'listed_count': 1}",,patman30014,,
218593529.0,False,False,"Cov City, Iron Maiden and other music, marched Statesmen DBC 1991, Loves Cats, animals in general, DCI, DCUK #pusb",Steve,https://pbs.twimg.com/profile_images/1497623336133742597/1N1NuL6y_normal.jpg,,"{'followers_count': 766, 'following_count': 2548, 'tweet_count': 32587, 'listed_count': 15}",,darthedge1967,"Warwickshire, England","{'description': {'hashtags': [{'start': 109, 'end': 114, 'tag': 'pusb'}]}}"
7.734421483017011e+17,False,False,"It is only with the heart that one can see rightly; what is essential is invisible to the eye.
Tea lover, D&D geek, bisexual, witchy woman. She/her. ♒🔮🍷🌙",Suolakissa,https://pbs.twimg.com/profile_images/1445098252932685825/fBPqUSDv_normal.jpg,,"{'followers_count': 37, 'following_count': 195, 'tweet_count': 929, 'listed_count': 0}",,suolakissa,"Turku, Suomi",
8.331415012323451e+17,False,False,Trying to make a few nickels and have fundoing it. Little House on the Prairie all night long...and LETS GO PENS!!! Massive Stirlingite….No Masks…No Covid “vax”,phony bigcharles,https://pbs.twimg.com/profile_images/901813508723093506/7EcsRp5N_normal.jpg,,"{'followers_count': 323, 'following_count': 523, 'tweet_count': 18508, 'listed_count': 3}",1.4904374799162573e+18,phonybigcharles,NYC,
19411034.0,False,False,🔴🔴🔴⚪️⚫️⚪️🔴🔴🔴 art Instagram=TUcartoons. personal insta =trev71. Open to commissions - message or DM if you want a doodle or simple animation.,Trevor Ubdegrove -follow @TUcartoons on instagram!,https://pbs.twimg.com/profile_images/1436001626427428876/KjRAmN2N_normal.jpg,https://t.co/DIEgUKSyha,"{'followers_count': 2149, 'following_count': 4876, 'tweet_count': 115240, 'listed_count': 24}",9.924041543741317e+17,Trev71_MUFC,"51.547758,-0.350042","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DIEgUKSyha', 'expanded_url': 'https://ko-fi.com/tucartoons', 'display_url': 'ko-fi.com/tucartoons'}]}}"
2617532036.0,False,False,スプラとかウマ娘とかマスターデュエルばっかりやってます。たまーーー にお絵描きの練習したりプラモ作ったりサイクリングしたりダイビングしてます。 アイコンはリアフレに描いてもらいました！,リバイス,https://pbs.twimg.com/profile_images/1491402875301666816/KzaelIhU_normal.jpg,,"{'followers_count': 112, 'following_count': 234, 'tweet_count': 15001, 'listed_count': 4}",1.4770735237432812e+18,remasterdaiya2,太陽系ですこ,
1342701751.0,False,False,what’s the point of making a bio I will regret,L 🌟,https://pbs.twimg.com/profile_images/1514671285183389703/4x1mJ0tk_normal.jpg,,"{'followers_count': 406, 'following_count': 344, 'tweet_count': 9340, 'listed_count': 0}",1.0129883943418798e+18,ElenaMonsterCat,,
188025615.0,False,False,KIND | HELPFUL | FUN!,Chris Mason,https://pbs.twimg.com/profile_images/1085492579054088192/gvl16VF7_normal.jpg,,"{'followers_count': 98, 'following_count': 124, 'tweet_count': 2647, 'listed_count': 7}",,cmason7,"Penfield, NY",
274607266.0,False,False,"Don't sit on the fence, pick a side. remember TWITTER AIN'T  REAL. Blocked by Shiti & Deadwood & Dan the Dim Hannon 🤪",Lynne Currie,https://pbs.twimg.com/profile_images/1521081808531636226/k5HzESkn_normal.jpg,,"{'followers_count': 706, 'following_count': 625, 'tweet_count': 49649, 'listed_count': 39}",1.5192248821600911e+18,vlcurrie,England,
19440212.0,False,False,Shift Leader.  Love to Travel 🏝🏝🗽🗽✈️✈️  Slightly obsessed with American Sports ⚾️🏈🏒and America 🇺🇸 in general for that matter!!,Louise Caulfield,https://pbs.twimg.com/profile_images/767444979992190976/oAhvot77_normal.jpg,,"{'followers_count': 425, 'following_count': 903, 'tweet_count': 7556, 'listed_count': 0}",,LouClaire,,
14980661.0,False,False,"Actor SAG-AFTRA, Improviser, IT Analyst",fleudiddy,https://pbs.twimg.com/profile_images/624978873629999104/fx_k_9Do_normal.jpg,https://t.co/22FW5dS0z2,"{'followers_count': 464, 'following_count': 2728, 'tweet_count': 13019, 'listed_count': 7}",,fleudiddy,"iPhone: 49.914692,10.909376","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/22FW5dS0z2', 'expanded_url': 'https://www.imdb.com/name/nm11316912/', 'display_url': 'imdb.com/name/nm1131691…'}]}}"
1.1667085029764342e+18,False,False,"Ingeniería del Medio Natural. UPM. 
Naturaleza ❤️",Noe 🌺,https://pbs.twimg.com/profile_images/1289686763376717829/d265NLHK_normal.jpg,,"{'followers_count': 30, 'following_count': 87, 'tweet_count': 5444, 'listed_count': 1}",1.2833198167916995e+18,2606Noelia,,
2562009760.0,False,False,"Ex Heybridge Swifts and Chelmsford City manager , current Willingale cc all rounder. currently assistant manager of saffron Walden",Hawksey,https://pbs.twimg.com/profile_images/993587168177197056/WMpajpYi_normal.jpg,,"{'followers_count': 626, 'following_count': 1229, 'tweet_count': 2663, 'listed_count': 3}",1.4552449257385533e+18,sportmademe,maldon essex,
1.4752196283307827e+18,False,False,average poltergeist lover ⦮ ⦯,maria 🦇,https://pbs.twimg.com/profile_images/1513632035340005387/Nj02uqvB_normal.jpg,,"{'followers_count': 151, 'following_count': 237, 'tweet_count': 2625, 'listed_count': 2}",1.514336112436818e+18,getouscat,she/her,
1093609340.0,False,False,"Wife of Dave, Mom of Chase and Brooks, stepmom to Chelsea, Chris and Mallory, Memaw to 12…but most important: Follower of Christ",Kathie Bentley,https://pbs.twimg.com/profile_images/3114443576/86e19507df5dd22ea8fdc011b65a4992_normal.jpeg,,"{'followers_count': 344, 'following_count': 876, 'tweet_count': 1427, 'listed_count': 5}",,kbent2010,"Middletown, KY",
763294771.0,False,False,ニービーは在京オキナワンのオッサンで鹿の一族とタルタルソースが好きです,2B,https://pbs.twimg.com/profile_images/1268750876744708097/pqkDl4tY_normal.jpg,,"{'followers_count': 153, 'following_count': 65, 'tweet_count': 16597, 'listed_count': 0}",1.476913244803838e+18,71txmx,,
301256853.0,False,False,"Marketing/Radio/Digital/Social Media 8+  years 🎙   #AppState #Astros #Panthers
Host of @ALL_AQCESS_CLT. Voted Best DFS/DraftKings YouTube Series 2018/2019.

🎙",Bradlee 🎙 ALL_AQCESS,https://pbs.twimg.com/profile_images/464850323438174208/cFY5XDTk_normal.jpeg,https://t.co/y4bclGCNH9,"{'followers_count': 1787, 'following_count': 1000, 'tweet_count': 20886, 'listed_count': 17}",1.478194875837436e+18,BradMLee,"Charlotte, NC","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/y4bclGCNH9', 'expanded_url': 'http://twitch.tv/ALL_AQCESS', 'display_url': 'twitch.tv/ALL_AQCESS'}]}, 'description': {'hashtags': [{'start': 51, 'end': 60, 'tag': 'AppState'}, {'start': 61, 'end': 68, 'tag': 'Astros'}, {'start': 69, 'end': 78, 'tag': 'Panthers'}], 'mentions': [{'start': 87, 'end': 102, 'username': 'ALL_AQCESS_CLT'}]}}"
419040396.0,False,False,♠️,𝕹𝖔𝖊𝖑𝖎𝖆♠️,https://pbs.twimg.com/profile_images/1483241776844525568/2v7-K0uM_normal.jpg,,"{'followers_count': 1119, 'following_count': 1171, 'tweet_count': 32126, 'listed_count': 15}",1.443322604828377e+18,clavandotepicas,"Burgos, España",
9.662408212416225e+17,False,False,"Mis amigos me llaman Q, mis colegas, Dr. Beauchamp y Claire, tío Lamb.
Arqueólogo, entrometido, brillante y tiquismiquis. 
Dr. en AU 💚🏴‍☠️
#RolOEM
RP+18",Quentin Beauchamp,https://pbs.twimg.com/profile_images/1498402128129318924/YmWxO2aV_normal.jpg,https://t.co/KHnNNQqbgN,"{'followers_count': 105, 'following_count': 165, 'tweet_count': 17374, 'listed_count': 0}",1.1040995015754711e+18,QLBeauchamp,A certain liquidity of the eye,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KHnNNQqbgN', 'expanded_url': 'https://twitter.com/QLBeauchamp/timelines/1080789082257739780', 'display_url': 'twitter.com/QLBeauchamp/ti…'}]}, 'description': {'hashtags': [{'start': 139, 'end': 146, 'tag': 'RolOEM'}]}}"
4331142082.0,False,False,model and event professional | 4C Natural Hair ❤️ business: itslaurenchanel@gmail.com,Lauren Chanel,https://pbs.twimg.com/profile_images/1509916073247846416/FIJjpYrw_normal.jpg,https://t.co/hKVie96ep8,"{'followers_count': 449, 'following_count': 187, 'tweet_count': 55416, 'listed_count': 27}",1.5035291249456128e+18,itslaurenchanel,Virginia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hKVie96ep8', 'expanded_url': 'https://www.glaciermodelmanagement.com/laurenh/', 'display_url': 'glaciermodelmanagement.com/laurenh/'}]}}"
108280907.0,False,False,アングラ趣味の教科書があったら1ページ目に載ってそうな人,ksm🦎,https://pbs.twimg.com/profile_images/1520719132747919360/Th5VMGKe_normal.jpg,,"{'followers_count': 151, 'following_count': 294, 'tweet_count': 10702, 'listed_count': 0}",1.4771495619323494e+18,babysbreath1309,deracine,
