id,public_metrics,url,profile_image_url,protected,entities,verified,name,pinned_tweet_id,username,description,location
1862242916.0,"{'followers_count': 466, 'following_count': 626, 'tweet_count': 23050, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1413589043196178435/3Fmd39Yb_normal.jpg,False,,False,DenverCarmen,1.3520985091729695e+18,denvercarmen,,"Denver, CO"
8.846917982196695e+17,"{'followers_count': 14, 'following_count': 30, 'tweet_count': 245, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1399363207513313281/OY1o6VE-_normal.jpg,False,,False,Matthew Lockman,,TheEtelarid19O2,"Nothing is true, everything is permitted.",My House
374312432.0,"{'followers_count': 24, 'following_count': 274, 'tweet_count': 1169, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1443345500963368961/d4UDxBTQ_normal.jpg,False,,False,RosieMatosie,,Roser867,Australian Shepherd mom; craft beer lover; Oregon Ducks fan; hiking; reading; wanna be world traveler,"Oregon, USA"
1.0254199793389978e+18,"{'followers_count': 256, 'following_count': 194, 'tweet_count': 4521, 'listed_count': 0}",https://t.co/d82qoWRm2L,https://pbs.twimg.com/profile_images/1445173629726101504/LMchCjnc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d82qoWRm2L', 'expanded_url': 'http://www.instagram.com/graceanatomyuk', 'display_url': 'instagram.com/graceanatomyuk'}]}}",False,Grace Anatomy,,GraceAnatomyUK,"Reading-based drag artist * 🦄 Grace by name, disgrace by nature. Follow my adventures on Instagram.","London, England"
17286037.0,"{'followers_count': 717, 'following_count': 1411, 'tweet_count': 76320, 'listed_count': 15}",https://t.co/63fBbs5bz3,https://pbs.twimg.com/profile_images/1494892994612559874/QPJ6a36b_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/63fBbs5bz3', 'expanded_url': 'https://www.instagram.com/eatnoodles.us/', 'display_url': 'instagram.com/eatnoodles.us/'}]}}",False,そろそろ潮時えふよーこ🔥🐔,,fyouko,昭和世代のブルダック営業マン。ふたたびの女王候補。ペク先生のメンバー。宝塚見ます。趣味の洋裁。最近はトレジョよりターゲットの🦆だよ。,飛空都市
1.2682432438352855e+18,"{'followers_count': 13, 'following_count': 312, 'tweet_count': 753, 'listed_count': 0}",https://t.co/IEzJ6u3eYU,https://pbs.twimg.com/profile_images/1490082654544408576/_H4dtXN8_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IEzJ6u3eYU', 'expanded_url': 'https://boxd.it/1PIUp', 'display_url': 'boxd.it/1PIUp'}]}}",False,matt,1.4939967439937372e+18,drieduplemon,unfunny 😎🤙,Chum Bucket
29600246.0,"{'followers_count': 178, 'following_count': 117, 'tweet_count': 6612, 'listed_count': 3}",https://t.co/NjP8Rv4XSl,https://pbs.twimg.com/profile_images/1520804157237698560/_xxUQyG2_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NjP8Rv4XSl', 'expanded_url': 'https://linktr.ee/RarityAn', 'display_url': 'linktr.ee/RarityAn'}]}}",False,Andi King💎⚠️,1.319464585934635e+18,An_Palace,Betting on myself. Sometimes I tweet inspirational stuff 🤷🏾‍♀️ . In the meantime I’m building a brand for risk takers.😊,
265825976.0,"{'followers_count': 15, 'following_count': 429, 'tweet_count': 1508, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1326346429103702016/795LBeff_normal.jpg,False,,False,LadyGoodman,,rrenwaa,✌🏼️. Opinions are my own.,
2258351880.0,"{'followers_count': 143, 'following_count': 1322, 'tweet_count': 6071, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/967300325668397057/hCDlUHH-_normal.jpg,False,,False,フォルテ,,ykd02088,趣味全開でいいや,
16060248.0,"{'followers_count': 28799, 'following_count': 21978, 'tweet_count': 60756, 'listed_count': 341}",https://t.co/Nl1gmWTUrL,https://pbs.twimg.com/profile_images/1387159640018804736/H_7aOeOJ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Nl1gmWTUrL', 'expanded_url': 'https://www.hilasolutions.com', 'display_url': 'hilasolutions.com'}]}, 'description': {'hashtags': [{'start': 136, 'end': 141, 'tag': 'SDGs'}]}}",False,Baskaran Ambalavanan,1.521752466211033e+18,baski_LA,"HR Technology Consultant,practioner,learner.Excited about the future of work-intersection of HR&Tech -AI, VR AI,MBA,SHRM-SCP,GPHR, SPHR,#SDGs","Irvine, California - Amor Fati"
1.0045093545722962e+18,"{'followers_count': 36, 'following_count': 54, 'tweet_count': 378, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1004546600071499777/kJ7DP9K8_normal.jpg,False,,False,MTD1988,,mtd1988,,
501041788.0,"{'followers_count': 169, 'following_count': 387, 'tweet_count': 50810, 'listed_count': 4}",https://t.co/3epo1slJNz,https://pbs.twimg.com/profile_images/1510053960987648001/i9vnwxwh_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3epo1slJNz', 'expanded_url': 'https://ko-fi.com/mizunoiz', 'display_url': 'ko-fi.com/mizunoiz'}]}}",False,dyingway @ 6.1 spoilers,,osakasougo,BLM | queer nerd | 23 | she/they | EN/NO | problematic 🔞 | one day i will remake my carrd,if you think i exist i don't
357281292.0,"{'followers_count': 169, 'following_count': 191, 'tweet_count': 254012, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/742342191142428672/PBrFoGqm_normal.jpg,False,,False,黒墨,1.4971887260486984e+18,kuro_zumi,金髪碧眼を信仰する者,本尊：グラハム・スペクター
15372714.0,"{'followers_count': 864, 'following_count': 775, 'tweet_count': 30946, 'listed_count': 42}",http://t.co/TxhMiDv6qU,https://pbs.twimg.com/profile_images/1445085790128775168/_qP2J2ie_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/TxhMiDv6qU', 'expanded_url': 'http://braulioaquino.com', 'display_url': 'braulioaquino.com'}]}}",False,braulio aquino,,braulioaquino,Nerd,"Lima, Perú"
3927401.0,"{'followers_count': 1287, 'following_count': 743, 'tweet_count': 34730, 'listed_count': 57}",,https://pbs.twimg.com/profile_images/545543091231289344/5StvXm7c_normal.jpeg,False,,False,Korean Celt,,KoreanCelt,Puppies love me. Ninjas fear me.,
35215268.0,"{'followers_count': 796, 'following_count': 2606, 'tweet_count': 10971, 'listed_count': 53}",https://t.co/pseTaHi2pm,https://pbs.twimg.com/profile_images/1332058057115717632/1Go7dupO_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pseTaHi2pm', 'expanded_url': 'https://sheilasjumpinoff.blogspot.com/', 'display_url': 'sheilasjumpinoff.blogspot.com'}]}, 'description': {'hashtags': [{'start': 45, 'end': 58, 'tag': 'SummerCamper'}, {'start': 82, 'end': 92, 'tag': 'Nonprofit'}, {'start': 106, 'end': 122, 'tag': 'Search4Sagacity'}, {'start': 132, 'end': 138, 'tag': 'Peace'}]}}",False,"Sheila Ferguson, CFRE",,TennESheeLa,Personal Tweets from a Mom | Wife | Sister | #SummerCamper | Community Activist | #Nonprofit Strategist | #Search4Sagacity | CFRE | #Peace,Somewhere in CO
9.61335257424384e+17,"{'followers_count': 336, 'following_count': 570, 'tweet_count': 22447, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1519397529124753416/EI3mRdxi_normal.jpg,False,,False,jay bee,,kitschy_bxtch,analog artist  | quintessential queer | token tchotchke | they/them,"Dayton, OH"
39787090.0,"{'followers_count': 653, 'following_count': 3001, 'tweet_count': 14471, 'listed_count': 6}",https://t.co/I4Ic4vuwIK,https://pbs.twimg.com/profile_images/1495617613766053889/4CL1UyOr_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I4Ic4vuwIK', 'expanded_url': 'https://twitter.com/alma1630', 'display_url': 'twitter.com/alma1630'}]}}",False,Altagracia Marte,1.4843757984925e+18,alma1630,Solo vive y se feliz.⚽ 🇦🇷🇧🇷🇪🇸 🌊🍷🎵,Dominican Republic
1.1078194650755523e+18,"{'followers_count': 17, 'following_count': 74, 'tweet_count': 320, 'listed_count': 0}",https://t.co/oWkPnXPjWK,https://pbs.twimg.com/profile_images/1518708825834016770/WFnrE-DV_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oWkPnXPjWK', 'expanded_url': 'https://vsco.co/gabbyrivera13', 'display_url': 'vsco.co/gabbyrivera13'}]}}",False,gabriela,,GabbyRiv13,penn state university,"State College, PA"
1.4943690286761492e+18,"{'followers_count': 198, 'following_count': 10, 'tweet_count': 278, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1494376338848985090/CIbkWnQl_normal.jpg,False,"{'description': {'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/3q4Edmyh6c', 'expanded_url': 'http://t.me/wordle_es', 'display_url': 't.me/wordle_es'}]}}",False,WORDLE EN ESPAÑOL,,wordleenespanol,"Pistas, trucos y tips  para resolver el desafío diario de la palabra  en Wordle.
Únete en https://t.co/3q4Edmyh6c",
444948769.0,"{'followers_count': 215, 'following_count': 224, 'tweet_count': 5569, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1499237503512956930/WP3kEXoP_normal.jpg,False,,False,Susan MacDonald she/her 💙💛,,dr_smac,"Mom, Grandmother, Family Physician, musician, photographer and lover of dogs!","Regina, Saskatchewan"
1.174512255125377e+18,"{'followers_count': 93, 'following_count': 209, 'tweet_count': 10288, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1454446315648192525/VXmUXdZc_normal.jpg,False,,False,baby seahorse,,ster_soup69,my dad squirted me out,
3045093149.0,"{'followers_count': 1530, 'following_count': 376, 'tweet_count': 41990, 'listed_count': 30}",https://t.co/uCgz7RHpkN,https://pbs.twimg.com/profile_images/1517273409406783488/g0cGxeAV_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uCgz7RHpkN', 'expanded_url': 'http://tundemason.com/', 'display_url': 'tundemason.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 26, 'username': 'kudabank'}]}}",False,matilda,,tundemason,• product design @kudabank • opinions are mine • he/him • subaru person • demogorgod,
212415737.0,"{'followers_count': 417, 'following_count': 480, 'tweet_count': 5518, 'listed_count': 4}",https://t.co/e9UAoarnXX,https://pbs.twimg.com/profile_images/1479518916103884804/ZhoRSIDo_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e9UAoarnXX', 'expanded_url': 'http://www.yellowbirdfoods.com', 'display_url': 'yellowbirdfoods.com'}]}, 'description': {'mentions': [{'start': 7, 'end': 23, 'username': 'yellowbirdsauce'}]}}",False,🌮taco george🌮,1.0956738148082565e+18,geemilton,"CEO of @yellowbirdsauce.
comforter, philosopher, and lifelong shit","Austin, TX"
1518702769.0,"{'followers_count': 7, 'following_count': 212, 'tweet_count': 51, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/562014624548417536/sjaIXUjW_normal.jpeg,False,,False,Jon Hecker,,g650captain,,
362223756.0,"{'followers_count': 36, 'following_count': 333, 'tweet_count': 5191, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/630059444290740224/Vh_Y3vYt_normal.jpg,False,,False,Jeff B,,AztecJeff,"Proud SDSU alum. Passion for music, history & traveling. Fan of Aztecs, Padres, Gulls, Anaheim Ducks & Packers.",Chula Vista
36922877.0,"{'followers_count': 798, 'following_count': 894, 'tweet_count': 58360, 'listed_count': 21}",,https://pbs.twimg.com/profile_images/1321083954791759875/Sfhu2Ghw_normal.jpg,False,,False,Aaron Hewett 🏳️‍🌈,,urbancreature,Opinionated lefty. Insomniac. Queer. Planner. He/him 💉💉💉,Melbourne
23518071.0,"{'followers_count': 552, 'following_count': 328, 'tweet_count': 957980, 'listed_count': 75}",,https://pbs.twimg.com/profile_images/1496407032340963329/PtafvtXT_normal.jpg,False,,False,Eugene,,MrCoolLooking75,Just a fan of games and entertainment. Wheel Of Fortune alum. Introvert that likes to interact with celebrities.,"Denver, Colorado"
330895079.0,"{'followers_count': 1300, 'following_count': 1283, 'tweet_count': 27079, 'listed_count': 31}",,https://pbs.twimg.com/profile_images/3070105119/150e307a6ec252ea0274c7500ae38c6a_normal.jpeg,False,"{'description': {'hashtags': [{'start': 53, 'end': 58, 'tag': 'swfc'}, {'start': 63, 'end': 70, 'tag': 'gopies'}], 'mentions': [{'start': 10, 'end': 25, 'username': 'fionashirley76'}]}}",False,Simon Shirley,,simonshirley72,"Husband 2 @fionashirley76 Dad of Joshua. Passionate  #swfc fan #gopies. Love jump racing, Manic Street Preachers & Robert De Niro. Proud Pom living down under.",Melbourne
14061649.0,"{'followers_count': 784, 'following_count': 1251, 'tweet_count': 48190, 'listed_count': 26}",https://t.co/Nd7IIswy3S,https://pbs.twimg.com/profile_images/1501237530829721605/xN3Z2hhT_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Nd7IIswy3S', 'expanded_url': 'http://www.leoneldelgadoaburto.blogspot.com', 'display_url': 'leoneldelgadoaburto.blogspot.com'}]}, 'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/GEhfqqBqSQ', 'expanded_url': 'http://linktr.ee/leoneldelgadoaburto', 'display_url': 'linktr.ee/leoneldelgadoa…'}]}}",False,Isonauta ☭,1.5215042604118671e+18,isonauta,"Nicaragüense. Académico de la Universidad de Chile. 
Modernismo. Vanguardias. Cine. Escribo.
https://t.co/GEhfqqBqSQ",Chile
306078768.0,"{'followers_count': 36, 'following_count': 62, 'tweet_count': 74, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/825882644860825604/TGCYSqmo_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'Vocalist'}, {'start': 10, 'end': 19, 'tag': 'Explorer'}, {'start': 20, 'end': 29, 'tag': 'Engineer'}, {'start': 30, 'end': 42, 'tag': 'AmateurCook'}]}}",False,Rashmi Vijendra,,RashmiPrasadV,#Vocalist #Explorer #Engineer #AmateurCook,"Houston, USA"
133685161.0,"{'followers_count': 3465, 'following_count': 429, 'tweet_count': 29533, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/1068497438325927936/GdG0ymUo_normal.jpg,False,"{'description': {'hashtags': [{'start': 59, 'end': 75, 'tag': 'choicearchitect'}, {'start': 76, 'end': 88, 'tag': 'harahachibu'}]}}",False,ナサ,1.4510740636447826e+18,nasaachan,Welcome to the real world. It sucks. You’re gonna love it! #choicearchitect #harahachibu,
284347584.0,"{'followers_count': 279, 'following_count': 1675, 'tweet_count': 5897, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1426345454971756547/Wb_SHwiA_normal.jpg,False,,False,Jason Wells 🇺🇦🌎🕊,,jasonvwells,"Father, Husband, Worker. Trying to be a little better today than I was yesterday. I like comics, fitness, sports & other nerdy things. I don't like bullies.","Highlands Ranch, CO"
278660519.0,"{'followers_count': 220, 'following_count': 324, 'tweet_count': 2363, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1187622453104668672/Ay8MaJpO_normal.jpg,False,,False,Ritesh K.P.,1.4820613069956997e+18,ozil_is_ill,Night owl and procrastinator extraordinaire,Cosmos
254134541.0,"{'followers_count': 48, 'following_count': 110, 'tweet_count': 395, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1198674742573719553/NuTrLEsp_normal.jpg,False,,False,Sean Blake,,seanandrewblake,I only tweet wordle now.,"Ottawa, ON"
296536596.0,"{'followers_count': 124, 'following_count': 108, 'tweet_count': 6187, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1423424816233730055/ryGCvfKA_normal.jpg,False,,False,Gymnophiona,,ceciliaceae25,Lost in the World,"Montevideo, Uruguay"
137004444.0,"{'followers_count': 1186, 'following_count': 1073, 'tweet_count': 27641, 'listed_count': 25}",https://t.co/QBOY4wCJ0G,https://pbs.twimg.com/profile_images/2366636472/x4e9proxj62fu24z2e8q_normal.jpeg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QBOY4wCJ0G', 'expanded_url': 'https://dsoil.jp/cool-earth/lab/sib/', 'display_url': 'dsoil.jp/cool-earth/lab…'}]}}",False,Satoshi Ohkubo💉地球冷却微生物を探せ　参加者募集中💉,1.494831741651288e+18,sutegoma_a,東北大学 特任助教。博士 (人間・環境学)。専門は微生物生態学。お気軽にフォローしてください。 興味は、土壌微生物、シアノバクテリア、クロロフィル、光合成、藻類、イネ、海、温泉、根粒、山、川、湖、土、地下、ビール。アイコンはシアノバクテリア🦠 Soil in a Bottle 💉,仙台
9.532938224731955e+17,"{'followers_count': 1324, 'following_count': 453, 'tweet_count': 2198, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1487633143666335745/amp8mawF_normal.jpg,False,,False,Superb Jonny 64,1.175627174927192e+18,SuperJonny64,Fanboy. Pundit. Connoisseur.,
