id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,referenced_tweets,entities,in_reply_to_user_id,attachments,geo
1521341307561684994,1521341307561684994,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜⬜🟨🟨⬜
⬜⬜🟨🟩⬜
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25688075,False,2022-05-03T04:10:07.000Z,Twitter for iPhone,en,everyone,,,,,
1521341288230133760,1521339506284183552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@spectraIarrow @gxbe25 @yungdigiorno Wordle 318 4/6

⬛⬛🟨🟩⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1081309828272869376,False,2022-05-03T04:10:02.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1521339506284183552'}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'spectraIarrow', 'id': '1338632302277046281'}, {'start': 15, 'end': 22, 'username': 'gxbe25', 'id': '810972598318362624'}, {'start': 23, 'end': 36, 'username': 'yungdigiorno', 'id': '836561564106903553'}]}",1338632302277046281,,
1521341287231901700,1493453911868518400,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜⬜🟨⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",48789875,False,2022-05-03T04:10:02.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1520982231891816449'}]",,48789875,,
1521341285352759296,1521341285352759296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 2/6

🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",834593970097418240,False,2022-05-03T04:10:02.000Z,Twitter for iPhone,en,everyone,,,,,
1521341284992135168,1521341284992135168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬜⬜🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩

#wordle","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3406548760,False,2022-05-03T04:10:02.000Z,Twitter for iPhone,en,everyone,,"{'hashtags': [{'start': 35, 'end': 42, 'tag': 'wordle'}]}",,,
1521341284807495683,1521341284807495683,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛🟨⬛⬛
🟨🟨⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2790248254,False,2022-05-03T04:10:02.000Z,Twitter for iPhone,en,everyone,,,,,
1521341281921691648,1521341281921691648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6 wth :(

⬛🟨⬛⬛⬛
🟨⬛🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2363026929,False,2022-05-03T04:10:01.000Z,Twitter for iPhone,en,everyone,,,,,
1521341279623393281,1483357474933596166,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛⬛🟨🟩⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1369460444851802116,False,2022-05-03T04:10:00.000Z,Twitter for iPhone,en,everyone,"[{'type': 'replied_to', 'id': '1521174160436776960'}]",,1369460444851802116,,
1521341271712964608,1521341271712964608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Back to the 4s 🥹

Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",850112684007841793,False,2022-05-03T04:09:58.000Z,Twitter for iPhone,en,everyone,,,,,
1521341267938009089,1521341267938009089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 318 4/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",6077902,False,2022-05-03T04:09:58.000Z,Twitter for iPhone,en,everyone,,,,,
1521341259595620353,1521341259595620353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 2/6

⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",329119088,False,2022-05-03T04:09:56.000Z,Twitter for Android,en,everyone,,,,,
1521341255753510912,1521341255753510912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","セーフ
Wordle 318 6/6

⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",4005091,False,2022-05-03T04:09:55.000Z,Twitter for Android,ja,everyone,,,,,
1521341255657172992,1479717179968954372,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛⬛⬛🟩⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",227108373,False,2022-05-03T04:09:55.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1520987088849715200'}]",,227108373,,
1521341254277214208,1521341254277214208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6  ironically started with beast...

⬜⬜🟨⬜⬜
⬜⬜🟩⬜⬜
⬜⬜⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1475695618437824512,False,2022-05-03T04:09:54.000Z,Twitter for Android,en,everyone,,,,,
1521341250783391744,1521341250783391744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",76845301,False,2022-05-03T04:09:53.000Z,Twitter for iPhone,en,everyone,,,,,
1521341247880785920,1521341247880785920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬛⬛🟨⬛🟩
🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3072731,False,2022-05-03T04:09:53.000Z,Twitter for Android,en,everyone,,,,,
1521341247637827584,1521341247637827584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜⬜⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1419890072527114241,False,2022-05-03T04:09:53.000Z,Twitter for iPhone,en,everyone,,,,,
1521341245074948098,1521341245074948098,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

🟨⬜⬜🟨⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",21244525,False,2022-05-03T04:09:52.000Z,Twitter for Android,en,everyone,,,,,
1521341243438993408,1521341243438993408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/ifCnFj7wV8
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1133746059589513216,False,2022-05-03T04:09:52.000Z,Twitter for iPhone,ja,everyone,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ifCnFj7wV8', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,
1521341240540864514,1501435779855306752,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟩⬛⬛🟨
⬛🟨🟨⬛🟨
🟨⬛⬛🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",949154283022200834,False,2022-05-03T04:09:51.000Z,Twitter for iPhone,en,everyone,"[{'type': 'replied_to', 'id': '1520982510267678720'}]",,949154283022200834,,
1521341237105680384,1521341237105680384,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Just made it!

Wordle 318 6/6

⬛🟨🟨⬛⬛
⬛⬛🟨🟨⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",70141383,False,2022-05-03T04:09:50.000Z,TweetDeck,en,everyone,,,,,
1521341236325588992,1521341236325588992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

if you got a coochie that’s like this hmu","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1411608870,False,2022-05-03T04:09:50.000Z,Twitter for iPhone,en,everyone,,,,,
1521341236208095238,1521341236208095238,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛🟩⬛⬛🟨
⬛🟩🟨⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",53289471,False,2022-05-03T04:09:50.000Z,Twitter for iPhone,en,everyone,,,,,
1521341229488816129,1521341229488816129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬜⬜⬜⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23152832,False,2022-05-03T04:09:48.000Z,Twitter Web App,en,everyone,,,,,
1521341224552083456,1521341224552083456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",948818378919067650,False,2022-05-03T04:09:47.000Z,Twitter for iPhone,en,everyone,,,,,
1521341219699318785,1521341219699318785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜⬜🟨⬜⬜
🟨🟩⬜🟨⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",260737499,False,2022-05-03T04:09:46.000Z,Twitter Web App,en,everyone,,,,,
1521341215941308416,1521341215941308416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",856951208220733441,False,2022-05-03T04:09:45.000Z,Twitter for iPhone,en,everyone,,,,,
1521341211268849664,1521341211268849664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜⬜⬜🟩
⬜🟨⬜⬜🟩
⬜🟨🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",179653082,False,2022-05-03T04:09:44.000Z,Twitter for Android,en,everyone,,,,,
1521341203328950272,1521341203328950272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬛⬛🟨⬛
⬛🟨🟨⬛🟨
🟨🟨🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩

big dumb baby hours are back","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1112905098991206400,False,2022-05-03T04:09:42.000Z,Twitter for iPhone,en,everyone,,,,,
1521341192553836547,1521341192553836547,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 318 4/6 🔥5

🟨⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/asl68hS80d","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",98619183,False,2022-05-03T04:09:40.000Z,Twitter for iPhone,de,everyone,,"{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/asl68hS80d', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,
1521341190918098944,1521341190918098944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 318 4/6

🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1472065379937759234,False,2022-05-03T04:09:39.000Z,Twitter for Mac,en,everyone,,,,,
1521341184572104707,1521341184572104707,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Yesterday I lost for the first time and I was a little devastated.","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",28733611,False,2022-05-03T04:09:38.000Z,Twitter for iPhone,en,everyone,,,,,
1521341181858353152,1521341181858353152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (BOS) 101 X/6

⬜🟩🟨⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜🟨
⬜🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",501591100,False,2022-05-03T04:09:37.000Z,Twitter for Android,en,everyone,,,,,
1521341179618422784,1521341179618422784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟩
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",299543320,False,2022-05-03T04:09:37.000Z,Twitter for Android,en,everyone,,,,,
1521341179077414912,1521341179077414912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛⬛🟩⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1511193386421739524,False,2022-05-03T04:09:36.000Z,Twitter for iPhone,en,everyone,,,,,
1521341177416589314,1521341177416589314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Almost was.

Wordle 318 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",702478958294466560,False,2022-05-03T04:09:36.000Z,Twitter Web App,en,everyone,,,,,
1521341174627319810,1521341174627319810,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟩⬛🟨⬛⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2333691750,False,2022-05-03T04:09:35.000Z,Twitter for Android,en,everyone,,,,,
1521341174363361280,1521341174363361280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1029071053,False,2022-05-03T04:09:35.000Z,Twitter for iPhone,en,everyone,,,,,
1521341169711652864,1521341169711652864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬜⬜🟨⬜
🟨🟨⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 I could’ve done it in three but I second guessed myself…..","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2314836427,False,2022-05-03T04:09:34.000Z,Twitter for iPhone,en,everyone,,,,,
1521341167773831168,1521341167773831168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6
These words where one letter makes it are.........challenging
🟨⬜🟩⬜⬜
⬜⬜⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",629744998,False,2022-05-03T04:09:34.000Z,Twitter for Android,en,everyone,,,,,
1521341167081869313,1521341167081869313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨🟨⬛⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩

nice","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2470643843,False,2022-05-03T04:09:34.000Z,Twitter for iPhone,en,everyone,,,,,
1521341166763057152,1521341166763057152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩honestly 🙄🙄","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",106593069,False,2022-05-03T04:09:33.000Z,Twitter for iPhone,en,everyone,,,,,
1521341166423318528,1521341166423318528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",956175430377238528,False,2022-05-03T04:09:33.000Z,Twitter for iPhone,en,everyone,,,,,
1521341164670099457,1521341164670099457,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6*

🟨⬜⬜🟨⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15507417,False,2022-05-03T04:09:33.000Z,Twitter for iPhone,en,everyone,,,,,
1521341162195460096,1521341162195460096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23260203,False,2022-05-03T04:09:32.000Z,Twitter for iPhone,en,everyone,,,,,
