id,public_metrics,lang,text,conversation_id,created_at,author_id,source,context_annotations,possibly_sensitive,reply_settings,entities,in_reply_to_user_id,referenced_tweets,attachments,geo
1520682131470626816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520682131470626816,2022-05-01T08:30:47.000Z,66962339,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682113820938242,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",und,"#WordleCAT 121 2/6

🟨⬜🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/Y7eS2zR2bA",1488819267093114881,2022-05-01T08:30:43.000Z,912239777545678848,Twitter Web App,,False,everyone,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}], 'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/Y7eS2zR2bA', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}]}",912239777545678848,"[{'type': 'replied_to', 'id': '1520329665038143488'}]",,
1520682109861572610,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520682109861572610,2022-05-01T08:30:42.000Z,1415779711809118214,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682099564597248,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,"Morning Everyone, that nearly went horribly wrong. Anyway it’s match day and you know what that means 🔴⚪️ #COYG

Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520682099564597248,2022-05-01T08:30:40.000Z,1250378837201911808,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'hashtags': [{'start': 106, 'end': 111, 'tag': 'COYG'}]}",,,,
1520682093201833987,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 6/6

⬜🟨⬜🟨⬜
🟨⬜⬜⬜🟨
🟨⬜⬜🟨⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/rFO1Yu6p8W",1520682093201833987,2022-05-01T08:30:38.000Z,362441154,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/rFO1Yu6p8W', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520682088906768390,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬛⬛⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520682088906768390,2022-05-01T08:30:37.000Z,941052914,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682075489280000,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",en,"Phew indeed, thought I wouldn't get this one
Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520682075489280000,2022-05-01T08:30:34.000Z,1286620080244240386,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682072985288705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,"Wordle 316 6/6

⬛🟨⬛⬛🟨
🟩⬛🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520682072985288705,2022-05-01T08:30:33.000Z,23777907,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682071529824257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,"Rather pleased with this
Wordle 316 2/6

🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩",1520682071529824257,2022-05-01T08:30:33.000Z,171113520,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682066412777474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,"took some detective work!

Wordle 316 3/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛🟩
🟩🟩🟩🟩🟩",1520682066412777474,2022-05-01T08:30:32.000Z,21735351,TweetDeck,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682065007681536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",1520682065007681536,2022-05-01T08:30:31.000Z,1385684859272810497,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682055775887360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛🟨
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520682055775887360,2022-05-01T08:30:29.000Z,2378757606,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682049002442752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520682049002442752,2022-05-01T08:30:28.000Z,1312374070306979841,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682043021336577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520682043021336577,2022-05-01T08:30:26.000Z,1299618847599722501,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682036142526464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",de,"Wördl 316 6/6 🔥2

⬜🟩🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/lRSANagnOn",1520682036142526464,2022-05-01T08:30:24.000Z,743900254936899584,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/lRSANagnOn', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1520682034586390530,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,"Wordle (ES)  #115 6/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
😓 https://t.co/OEjknqw1jn",1520682034586390530,2022-05-01T08:30:24.000Z,286353795,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/OEjknqw1jn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520682024259837952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬛⬛⬛⬛🟩
🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
⬛⬛🟨🟩⬛
🟩🟩🟩🟩🟩",1520682024259837952,2022-05-01T08:30:22.000Z,1141598422182453253,Twitter for  iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682020581556226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩",1520682020581556226,2022-05-01T08:30:21.000Z,21428246,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682008984256513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 3/6

🟨⬛⬛⬛🟩
⬛⬛⬛🟨🟩
🟩🟩🟩🟩🟩 surprised 😳",1520682008984256513,2022-05-01T08:30:18.000Z,1492628346391638016,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520682008036483072,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6

🟩⬛🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1482785116241944588,2022-05-01T08:30:18.000Z,3195698408,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,3195698408,"[{'type': 'replied_to', 'id': '1520305862916681728'}]",,
1520682002332196864,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,"@visualfumble @michaelsnook Bruh 🤡
Wordle 316 6/6
⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",1520651362346090497,2022-05-01T08:30:16.000Z,875902338,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'visualfumble', 'id': '31384376'}, {'start': 14, 'end': 27, 'username': 'michaelsnook', 'id': '25289279'}]}",31384376,"[{'type': 'replied_to', 'id': '1520679780223307776'}]",,
1520681998808981505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,"Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520681998808981505,2022-05-01T08:30:16.000Z,761675972,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681987031326725,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6  #Wordle  🤷😴😴😴😴🤔🤷😓🤒🤒🤒

🟩⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520681987031326725,2022-05-01T08:30:13.000Z,1242615549332520960,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'hashtags': [{'start': 16, 'end': 23, 'tag': 'Wordle'}]}",,,,
1520681985945051136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,"An early morning win at wordle. It was hard!!

Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520681985945051136,2022-05-01T08:30:13.000Z,19650283,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681979741491201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 4/6

⬛🟨🟨⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520681979741491201,2022-05-01T08:30:11.000Z,1055818958337597440,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681973613797376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 6/6
⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩 

Wordle 316 5/6
⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩

Daily Quordle 97
7️⃣4️⃣
9️⃣6️⃣",1520681973613797376,2022-05-01T08:30:10.000Z,751051486294048768,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681960888229888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 5/6

🟨⬜🟨⬜🟨
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/krIoOG7Swo",1520681960888229888,2022-05-01T08:30:07.000Z,1045006818060185602,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/krIoOG7Swo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520681956572377088,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,"I'm not convinced this is an actual word 😡
Wordle 316 5/6*

⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520681956572377088,2022-05-01T08:30:06.000Z,61742943,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681956467515393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520681956467515393,2022-05-01T08:30:05.000Z,3480238217,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681956207476738,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 5/6

⬜🟩🟨⬜⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/QhxCTMIC0m",1520681956207476738,2022-05-01T08:30:05.000Z,960262995732582401,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/QhxCTMIC0m', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520681954261225475,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,"Le Mot (@WordleFR) #112 💀/6

🟨⬛⬛🟨⬛
⬛🟨🟨⬛🟨
⬛⬛⬛🟨🟩
🟨⬛🟨⬛🟩
⬛⬛🟩🟨🟩
⬛🟩🟩🟩🟩

https://t.co/bwNZqEP2rl",1520681954261225475,2022-05-01T08:30:05.000Z,1254544566650318849,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",True,everyone,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/bwNZqEP2rl', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1520681951702798336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 6/6

⬜⬜⬜🟨⬜
⬜🟨🟨⬜🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520681951702798336,2022-05-01T08:30:04.000Z,464949737,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681951425974273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,"Wordle 316 4/6

⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩.  ⁦@LyleVieanne⁩ ⁦@Valerie79130367⁩ ⁦@kmcghee617b⁩ ⁦@RosieandRollo⁩ ⁦@cathiebun⁩ ⁦@suemonkman29⁩ ⁦@MillieMall⁩                    PROBE",1520681951425974273,2022-05-01T08:30:04.000Z,1463229933925380103,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'mentions': [{'start': 43, 'end': 55, 'username': 'LyleVieanne', 'id': '1251453253721751553'}, {'start': 58, 'end': 74, 'username': 'Valerie79130367', 'id': '1199990742791413760'}, {'start': 77, 'end': 89, 'username': 'kmcghee617b', 'id': '36937245'}, {'start': 92, 'end': 106, 'username': 'RosieandRollo', 'id': '2163128190'}, {'start': 109, 'end': 119, 'username': 'cathiebun', 'id': '33642619'}, {'start': 122, 'end': 135, 'username': 'suemonkman29', 'id': '4763199328'}, {'start': 138, 'end': 149, 'username': 'MillieMall', 'id': '749651826258108416'}]}",,,,
1520681947923730435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 4/6

⬜🟨🟨⬜🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/FYUnBs9ZLR",1520681947923730435,2022-05-01T08:30:03.000Z,85647180,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/FYUnBs9ZLR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1520681946766053377,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6*

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1479690934522634242,2022-05-01T08:30:03.000Z,3281314458,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,3281314458,"[{'type': 'replied_to', 'id': '1520538833749790721'}]",,
1520681938352324610,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle (ES)  #115 5/6

⬛🟨⬛⬛🟨
🟨🟨🟨🟨⬛
🟩⬛🟨⬛🟨
🟩🟩⬛🟨🟨
🟩🟩🟩🟩🟩
 https://t.co/WxoR8Pqkas",1520681938352324610,2022-05-01T08:30:01.000Z,1046754835943628800,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/WxoR8Pqkas', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520681936846528512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩
#Wordle316",1520681936846528512,2022-05-01T08:30:01.000Z,814766733089181696,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,"{'hashtags': [{'start': 40, 'end': 50, 'tag': 'Wordle316'}]}",,,,
1520681936703868928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 5/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520681936703868928,2022-05-01T08:30:01.000Z,262399456,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
1520681934392803328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,"Wordle 316 3/6

⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1520681934392803328,2022-05-01T08:30:00.000Z,90713195,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,,,,
