id,protected,verified,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,location,entities
1003303244016254976,False,False,Intoxicao por el poder🖤🏹,laesti,1.5205418689242276e+18,https://t.co/vJ9mwYIuwt,esteeraballe_,https://pbs.twimg.com/profile_images/1500924536426045446/V2DnOvVL_normal.jpg,"{'followers_count': 118, 'following_count': 1318, 'tweet_count': 30503, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vJ9mwYIuwt', 'expanded_url': 'https://instagram.com/esteeraballe_?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/esteeraballe_?…'}]}}"
129305278,False,False,,juan f. lopez,,,bonycarreon,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 18, 'following_count': 44, 'tweet_count': 1116, 'listed_count': 0}","Monterrey, Nuevo León",
3083177092,False,False,22 | Duo: @ramiKOTY,ana,1.4474158685861437e+18,,anahi_okok,https://pbs.twimg.com/profile_images/1482537044828200960/Chs_GCE0_normal.jpg,"{'followers_count': 462, 'following_count': 172, 'tweet_count': 86187, 'listed_count': 2}",D ♡,"{'description': {'mentions': [{'start': 10, 'end': 19, 'username': 'ramiKOTY'}]}}"
355099678,False,False,I spent an embarrassing amount of time trying to think of something clever to put here. LGBTQ2+. She/her/hers.,Fleetwood Mac and Cheese,1.0907869677495665e+18,,a_diddles,https://pbs.twimg.com/profile_images/1477381001206763523/U53dG7oV_normal.jpg,"{'followers_count': 118, 'following_count': 344, 'tweet_count': 8946, 'listed_count': 2}",Saskatchewan,
313512966,False,False,Insta: vp_lizzie | If my mouth doesn’t say it my face absolutely will 🤷🏾‍♀️,Agege Bread 🍞,1.4485478275551273e+18,,VP_lizzie,https://pbs.twimg.com/profile_images/1337683762168156160/JIcYy8rJ_normal.jpg,"{'followers_count': 465, 'following_count': 408, 'tweet_count': 27798, 'listed_count': 2}",London,
134703402,False,False,TV Lover and all-round nerd,Siddharth Mallya,,,coolsid202,https://pbs.twimg.com/profile_images/670912413001093120/XBxo_IYw_normal.jpg,"{'followers_count': 119, 'following_count': 89, 'tweet_count': 203, 'listed_count': 0}",Mumbai,
620873070,False,False,XXX / Español / Matemático / Enseñador / Devorador de manga / Cinéfilo a ratos / Jugador parcial de videojuegos y baloncesto / Don't forget / I can do it,Cork Alchemist,7.851583063356908e+17,https://t.co/aoBJpLQu0n,CorkAlchemist,https://pbs.twimg.com/profile_images/1518267787227115522/fbA2iMZn_normal.jpg,"{'followers_count': 381, 'following_count': 951, 'tweet_count': 110155, 'listed_count': 7}",Nadando por mi mundo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aoBJpLQu0n', 'expanded_url': 'https://www.whakoom.com/cork', 'display_url': 'whakoom.com/cork'}]}}"
422463314,False,False,Back in Doncaster after a lifetime in Notting Hill Gate! was a Tory voter till 2016 now can’t stand the b@stards! blocked by MY MP and Andrea Jenkins! #rejoinEU,nicola w. 🇪🇺🇬🇧🇪🇺#FBPE🇺🇦,,,nikkig60,https://pbs.twimg.com/profile_images/1223527292661633024/YUePg41l_normal.jpg,"{'followers_count': 626, 'following_count': 1238, 'tweet_count': 8005, 'listed_count': 0}",Tickhill,"{'description': {'hashtags': [{'start': 151, 'end': 160, 'tag': 'rejoinEU'}]}}"
3367350808,False,False,,Jep,,,Jep_dx,https://pbs.twimg.com/profile_images/1398672783824113664/K14UbvsC_normal.jpg,"{'followers_count': 741, 'following_count': 1276, 'tweet_count': 37722, 'listed_count': 5}","Caldes de Montbui, Catalunya",
78406171,False,False,King's School General Knowledge Team Captain 1999-2000,Parso 🇪🇺,,,parsotron,https://pbs.twimg.com/profile_images/510879545504067584/7B2EnUSk_normal.jpeg,"{'followers_count': 199, 'following_count': 194, 'tweet_count': 2991, 'listed_count': 0}",The North / NG31,
241444374,False,False,"Intentant treure un somriure.😊
Seguint-me, no vol dir follow!
#RotondesPortTarragona
              
Autònom...espècie en perill d'extinció!!
Minino pels amics.",XAVIΣЯ VALΣЯO 🚛😷🧤🚛,1.492928392244646e+18,,xavier_valero,https://pbs.twimg.com/profile_images/1480411264392249344/fLyYnX53_normal.jpg,"{'followers_count': 1048, 'following_count': 530, 'tweet_count': 106218, 'listed_count': 33}",😼ALUNYA,"{'description': {'hashtags': [{'start': 62, 'end': 84, 'tag': 'RotondesPortTarragona'}]}}"
15052976,False,False,"I’m a writer/stay at home mom who is going quietly mad during this pandemic. In my nonexistent alone time I write, craft, and watch Supernatural. #SPNFamily",magentagirl13,,,magentagirl13,https://pbs.twimg.com/profile_images/1480412852846567428/RF9W8cyh_normal.jpg,"{'followers_count': 352, 'following_count': 677, 'tweet_count': 3063, 'listed_count': 5}","South Carolina, USA","{'description': {'hashtags': [{'start': 146, 'end': 156, 'tag': 'SPNFamily'}]}}"
158729224,False,False,"Smooth 91.5 brekky host, Dad, voice over guy and walker of dogs. Tweets carefully monitored by men in a van parked outside my house",mike perso,,https://t.co/FCaZdVHvhj,mikeperso,https://pbs.twimg.com/profile_images/991814393166901248/UPlaqwlU_normal.jpg,"{'followers_count': 1266, 'following_count': 2083, 'tweet_count': 8914, 'listed_count': 38}","Melbourne, Victoria, Australia","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FCaZdVHvhj', 'expanded_url': 'http://www.mikeperso.com', 'display_url': 'mikeperso.com'}]}}"
860529102,False,False,"Conductor en @ideadelirium 
Colaborador en https://t.co/png2O1EETQ
2 nuevos podcast en la estufa.",Alex De Saro,1.2376731211524588e+18,,TanodeSaro,https://pbs.twimg.com/profile_images/1391911919133642754/FBNDGzkh_normal.jpg,"{'followers_count': 186, 'following_count': 554, 'tweet_count': 1139, 'listed_count': 6}",,"{'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/png2O1EETQ', 'expanded_url': 'http://ideadeliriim.com', 'display_url': 'ideadeliriim.com'}], 'mentions': [{'start': 13, 'end': 26, 'username': 'ideadelirium'}]}}"
1208797224999763968,False,False,pfp zkaeya,𓆩♡𓆪,1.5178833197483745e+18,,YOIMlKO,https://pbs.twimg.com/profile_images/1521538309859782657/g86A9olG_normal.jpg,"{'followers_count': 135, 'following_count': 129, 'tweet_count': 61767, 'listed_count': 3}",she 23 9w1 aries esfj,
241077670,False,False,"🇮🇪 dad to a nutter, married to an angel. massive @manutd fan #MUFC  Kerryman living in Cork. my opinions are formed usually with the aid of beer",Shane C 🇮🇪 🇾🇪 💚💛🇺🇦,1.4851951467780547e+18,,shanec7411,https://pbs.twimg.com/profile_images/1503071039340920843/npc9Qd6m_normal.jpg,"{'followers_count': 827, 'following_count': 1052, 'tweet_count': 2964, 'listed_count': 0}",Ireland ,"{'description': {'hashtags': [{'start': 61, 'end': 66, 'tag': 'MUFC'}], 'mentions': [{'start': 49, 'end': 56, 'username': 'manutd'}]}}"
31541954,False,False,CEO – Chief Education Officer Trainer and Coach for: Leadership⭐️Sales⭐️Personal Development (and I'm also a Network Marketing Professional👍🏻),Bernhard Schlegl,1.1448743455646474e+18,https://t.co/JrOcugrme4,BernhardSchlegl,https://pbs.twimg.com/profile_images/1519062811623702536/8xMl_BOr_normal.jpg,"{'followers_count': 594, 'following_count': 749, 'tweet_count': 2776, 'listed_count': 11}","Wien, Österreich","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JrOcugrme4', 'expanded_url': 'http://www.successconsulting.at', 'display_url': 'successconsulting.at'}]}}"
10352942,False,False,CTO Financial Services. Distributed Systems nerd. Music. Movies. Hola. he/him,Aman Kohli 🇺🇦,,,akohli,https://pbs.twimg.com/profile_images/733952993742184448/2_bO3kh7_normal.jpg,"{'followers_count': 1855, 'following_count': 3903, 'tweet_count': 42705, 'listed_count': 123}","London, England",
1369533157704278016,False,False,"Genshin Impact enthusiast •
infp • he/him  • homebody • nocturnal • 30+ •Tweets mainly about genshin & personal thoughts • pfp by @PrimateNemesis",appan 💙🌱,,https://t.co/00hYHUys24,thisisappan,https://pbs.twimg.com/profile_images/1521733863491670016/x4vZyanJ_normal.jpg,"{'followers_count': 437, 'following_count': 441, 'tweet_count': 10470, 'listed_count': 7}",Teyvat,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/00hYHUys24', 'expanded_url': 'http://twitch.tv/thisisappan', 'display_url': 'twitch.tv/thisisappan'}]}, 'description': {'mentions': [{'start': 130, 'end': 145, 'username': 'PrimateNemesis'}]}}"
297552403,False,False,si yo te contara….,Julia,,,Julietta_ohlala,https://pbs.twimg.com/profile_images/378800000829578341/77523ba3acf3f733d895526161294bf8_normal.jpeg,"{'followers_count': 47, 'following_count': 138, 'tweet_count': 244, 'listed_count': 0}","Valencia, Spain",
1386782958,False,False,"Seguidor del camino, la verdad y la vida.",William Mora,,,wmorac,https://pbs.twimg.com/profile_images/847060075441258496/1VUcPcty_normal.jpg,"{'followers_count': 146, 'following_count': 142, 'tweet_count': 3661, 'listed_count': 0}",CR,
16873120,False,False,"Spinny Murder Wind.  Resident Blowhard.
Derby Announcer, Twitch Streamer, Player of Games
he/him (Factory default settings: Easy Mode)",Hurricane Andrew,1.3497599730819645e+18,https://t.co/qSGhmn4xcr,hcaneandrew,https://pbs.twimg.com/profile_images/1267673362073104384/nbw4vXsu_normal.jpg,"{'followers_count': 227, 'following_count': 1651, 'tweet_count': 4429, 'listed_count': 3}","Rockford, IL","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qSGhmn4xcr', 'expanded_url': 'http://twitch.tv/hcaneandrew', 'display_url': 'twitch.tv/hcaneandrew'}]}}"
410097051,False,False,#VamosAVolver,Javier Perez,,,JaviPerezS,https://pbs.twimg.com/profile_images/1264309961313656832/7jAYoWQu_normal.jpg,"{'followers_count': 204, 'following_count': 307, 'tweet_count': 7935, 'listed_count': 0}","Málaga, España","{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'VamosAVolver'}]}}"
32861943,False,False,She/Her. Pro-woman.,Pfizer Chief,,,MissKatToYou,https://pbs.twimg.com/profile_images/851401593777946624/DAXJj1u-_normal.jpg,"{'followers_count': 54, 'following_count': 77, 'tweet_count': 14613, 'listed_count': 1}",Right here,
23777907,False,False,Yorkshire Cricket and Leicester Tigers fan. @mccofficial Member. Patron @cvhistoryfest Views all my own.,Giles Gould,,,GilesGould,https://pbs.twimg.com/profile_images/439385134517587969/NRmjwFPL_normal.jpeg,"{'followers_count': 103, 'following_count': 452, 'tweet_count': 2154, 'listed_count': 1}",,"{'description': {'mentions': [{'start': 44, 'end': 56, 'username': 'mccofficial'}, {'start': 72, 'end': 86, 'username': 'cvhistoryfest'}]}}"
862194570,False,False,| feminist | Senior Music Curator @bouncenetworks | @golfkiyo❣️,npc👩🏾‍🎤,,,JasmineAdeniran,https://pbs.twimg.com/profile_images/1516351101095841795/Sjca7se0_normal.jpg,"{'followers_count': 2368, 'following_count': 1759, 'tweet_count': 124891, 'listed_count': 6}",,"{'description': {'mentions': [{'start': 34, 'end': 49, 'username': 'bouncenetworks'}, {'start': 52, 'end': 61, 'username': 'golfkiyo'}]}}"
1281650004353003520,False,False,z de zapateao,antonio🩸,1.425731666849448e+18,,ant0niojf,https://pbs.twimg.com/profile_images/1521563580717543429/msHLrHhP_normal.jpg,"{'followers_count': 96, 'following_count': 192, 'tweet_count': 99, 'listed_count': 0}",he/him,
23498919,False,False,1 of the 100 people surveyed for Family Feud,Eric Lauzin,1.4970741858892718e+18,https://t.co/4R2GNpu6Ux,Lauzin,https://pbs.twimg.com/profile_images/1293010522342924288/1HVaVPXF_normal.jpg,"{'followers_count': 4301, 'following_count': 1429, 'tweet_count': 447269, 'listed_count': 135}","Miami, Florida","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4R2GNpu6Ux', 'expanded_url': 'http://instagram.com/elauzin', 'display_url': 'instagram.com/elauzin'}]}}"
482881221,False,False,"@OldLeosCC player,Leeds United & Leeds Rhinos fan and fond of the odd quiz and ale on a Wednesday night",John Pratt,,https://t.co/I0wyXCaJV1,jprhino13,https://pbs.twimg.com/profile_images/1293133430583156738/P6l8-htD_normal.jpg,"{'followers_count': 190, 'following_count': 437, 'tweet_count': 4434, 'listed_count': 2}",Leeds,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I0wyXCaJV1', 'expanded_url': 'http://pitchero.com/clubs/oldleodiensians', 'display_url': 'pitchero.com/clubs/oldleodi…'}]}, 'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'OldLeosCC'}]}}"
1309580871578640384,False,False,복아리랑 🐥🦊🐰 #스트레이키즈,𝒻𝒾𝒶 ❅,,,snowflake_lix,https://pbs.twimg.com/profile_images/1508129456405291009/PxJd5BDj_normal.jpg,"{'followers_count': 23, 'following_count': 71, 'tweet_count': 5619, 'listed_count': 0}",1기~2기,"{'description': {'hashtags': [{'start': 9, 'end': 16, 'tag': '스트레이키즈'}]}}"
914193195176734720,False,False,ACNH 🌿 | Repostera y maquilladora🍫💄| Deporte💪🏼 | Se me dan mal las mates pero mi novio es matemático ✨,Nenya🌻,1.5170310292902912e+18,,SrtaNenya,https://pbs.twimg.com/profile_images/1515574776298942467/5mN-30M5_normal.jpg,"{'followers_count': 3620, 'following_count': 2536, 'tweet_count': 25402, 'listed_count': 15}",Madrid ,
1000431772453294080,False,False,"America must always welcome diversity, #LoveIsLove 🏳️‍🌈 #VoteBlue  #GetVaccinated ~Live with egalitarian ethics.  Climate change isn't coming, it's here~🌻 🌻",Linda ~🌻 I Stand With Ukraine 🇺🇦 ~,1.5096202619765146e+18,,LindaBeKind,https://pbs.twimg.com/profile_images/1468744362242809865/weDZIz7X_normal.jpg,"{'followers_count': 1301, 'following_count': 1396, 'tweet_count': 36553, 'listed_count': 6}",Chicago now in Kentucky ,"{'description': {'hashtags': [{'start': 39, 'end': 50, 'tag': 'LoveIsLove'}, {'start': 56, 'end': 65, 'tag': 'VoteBlue'}, {'start': 67, 'end': 81, 'tag': 'GetVaccinated'}]}}"
1514061416,False,False,"Sil baştan başlamak gerek bazen...

Zamanı geldi...",Sadece & Kendimce,1.1403575249416151e+18,,Sdc_Kndmc,https://pbs.twimg.com/profile_images/1375870310885494788/2OaP-k7x_normal.jpg,"{'followers_count': 1486, 'following_count': 301, 'tweet_count': 80735, 'listed_count': 4}",,
