id,reply_settings,source,possibly_sensitive,lang,entities,referenced_tweets,in_reply_to_user_id,context_annotations,text,author_id,created_at,public_metrics,conversation_id,attachments,geo
1520309547323342848,everyone,Twitter for Android,False,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/XKWFDwnPpu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 3/6

⬜🟨⬜⬜🟨
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/XKWFDwnPpu",868440218378043392,2022-04-30T07:50:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309547323342848,,
1520309537676406786,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

⬜⬜🟨🟨⬜
⬜⬜🟨⬜🟨
🟨⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",45567357,2022-04-30T07:50:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309537676406786,,
1520309516428103681,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",86204978,2022-04-30T07:50:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1520309516428103681,,
1520309510014910466,everyone,Twitter for Android,False,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/Dz6rnsdFVs', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 84, 'end': 92, 'username': 'MrBorji', 'id': '149616965'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 6/6

⬛🟩🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/Dz6rnsdFVs
@MrBorji",197820943,2022-04-30T07:50:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309510014910466,,
1520309506735026187,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Very tricksy
Wordle 315 5/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1416712412665876481,2022-04-30T07:50:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309506735026187,,
1520309499990528000,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬜⬜🟩⬜⬜
🟨🟩⬜⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",340483871,2022-04-30T07:50:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309499990528000,,
1520309496303652864,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

🟨⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨⬛⬛🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2901408967,2022-04-30T07:50:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309496303652864,,
1520309478112915458,everyone,TweetDeck,False,de,"{'hashtags': [{'start': 143, 'end': 151, 'tag': 'Worldle'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","nerdlegame 100 3/6🤓
⬛⬛⬛⬛🟪🟪⬛🟪
🟪🟪⬛🟪🟪⬛⬛⬛
🟩🟩🟩🟩🟩🟩🟩🟩

Par🇮🇹le n°116 2/6🍀
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

Wordle 315 2/6💪
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩

Wördl 315 3/6😅
⬜🟨🟨⬜🟨
🟨🟨🟩⬜🟩
🟩🟩🟩🟩🟩

#Worldle #99 3/6 (100%)😅
🟩🟩🟨⬜⬜↙️
🟩🟩🟩🟩⬜↖️
🟩🟩🟩🟩🟩🎉

yay! 😊",85324425,2022-04-30T07:50:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309478112915458,,
1520309476783443969,everyone,Twitter Web App,False,es,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/5mfpykaASi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 4/6 Buen día

⬜🟨🟨⬜🟨
🟨⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/5mfpykaASi",278493508,2022-04-30T07:49:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520309476783443969,,
1520309454582915073,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",115397969,2022-04-30T07:49:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520309454582915073,,
1520309453974822912,everyone,Twitter for Android,False,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/GzP8bj5JAE', 'expanded_url': 'https://wordle.danielfrg.com/?s=08', 'display_url': 'wordle.danielfrg.com/?s=08'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 5/6

⬜⬜🟨🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/GzP8bj5JAE",1039694930,2022-04-30T07:49:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309453974822912,,
1520309453245108224,everyone,Twitter for iPhone,False,en,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ufme14r4ge', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 4/6

🟨🟨⬜🟨⬜
🟩🟨🟨⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/ufme14r4ge",934467616353214464,2022-04-30T07:49:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309453245108224,,
1520309447947653121,everyone,Twitter for Android,False,en,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/GwxFWJcvnV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","🤡
Wordle (ES)  #114 X/6

🟩⬜🟨⬜⬜
🟩🟨⬜⬜🟨
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
 https://t.co/GwxFWJcvnV",1611496231,2022-04-30T07:49:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1520309447947653121,,
1520309418826498048,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",172987776,2022-04-30T07:49:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1520309418826498048,,
1520309408286269442,everyone,Twitter for Android,False,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/fj1gY19Ygz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 5/6

⬜⬜⬜🟨⬜
🟩🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/fj1gY19Ygz",1091067723696750592,2022-04-30T07:49:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309408286269442,,
1520309396697460738,everyone,Twitter for iPhone,False,en,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ha7oHosBhk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 3/6

🟩🟨🟨⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/ha7oHosBhk",1146513616079859712,2022-04-30T07:49:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309396697460738,,
1520309384311721989,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜⬜🟨🟨⬜
🟨🟩⬜🟨⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",34373688,2022-04-30T07:49:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309384311721989,,
1520309378003484673,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨⬛🟨
🟩🟩🟩🟩🟩",62710084,2022-04-30T07:49:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309378003484673,,
1520309351365459969,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

🟨⬛⬛⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1426530483169595392,2022-04-30T07:49:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309351365459969,,
1520309351352786944,everyone,Twitter for Android,False,es,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/HXnTFL7Tk1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Regulinchi??? Jajaja me meo con este Wordle (ES)  #114 6/6

⬜⬜⬜🟨⬜
🟩🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/HXnTFL7Tk1",285822118,2022-04-30T07:49:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309351352786944,,
1520309351164088322,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 4/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩🟩🟩
Twat is a four-letter word…",20557222,2022-04-30T07:49:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309351164088322,,
1520309347896676352,following,Twitter for iPad,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Total brain-fade this morning

Wordle 315 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1057965116904349697,2022-04-30T07:49:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1520309347896676352,,
1520309340489592834,everyone,Twitter for Android,False,es,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/hIjSt1u7YJ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 X/6
Hoy es un día triste, me vuelvo a dormir
🟨🟨⬜🟨⬜
🟩⬜🟨⬜🟨
🟩🟨⬜🟨⬜
🟩⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
 https://t.co/hIjSt1u7YJ",1515614868598050822,2022-04-30T07:49:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1520309340489592834,,
1520309339319328768,everyone,Twitter for Android,False,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/yuDYnvs2hj', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 5/6

⬜🟩⬜⬜⬜
⬜🟨⬜🟨⬜
⬜🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/yuDYnvs2hj",248450012,2022-04-30T07:49:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309339319328768,,
1520309336777580544,everyone,Twitter for Android,False,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/FHyglTpLa1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 6/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/FHyglTpLa1",156626467,2022-04-30T07:49:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309336777580544,,
1520309330234552321,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 5/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟨⬜⬜
⬜🟩🟨🟨🟨
🟩🟩🟩🟩🟩",1463606221789962245,2022-04-30T07:49:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309330234552321,,
1520309326807674881,everyone,Twitter for Android,False,en,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/bUWr18jEz2', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 81, 'end': 104, 'url': 'https://t.co/gAyVZgumZB', 'expanded_url': 'https://twitter.com/ArbolHueco/status/1520309326807674881/photo/1', 'display_url': 'pic.twitter.com/gAyVZgumZB', 'media_key': '3_1520309318196727808'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","😎

Wordle (ES)  #114 5/6

⬜⬜⬜🟨🟨
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/bUWr18jEz2 https://t.co/gAyVZgumZB",177301319,2022-04-30T07:49:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309326807674881,{'media_keys': ['3_1520309318196727808']},
1520309324815290368,everyone,Twitter for Android,False,ja,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","ここのところ総当りゲーと化している。
Wordle 315 6/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
⬜⬜🟨⬜⬜
🟨🟨🟨🟨🟨
🟩🟩⬜⬜🟨
🟩🟩🟩🟩🟩",187224610,2022-04-30T07:49:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309324815290368,,
1520309315147599873,everyone,Twitter for Android,False,en,"{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/956lwZPAPg', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Vale, regulinchi Wordle (ES)  #114 6/6

⬜⬜🟩⬜🟨
⬜🟨⬜⬜⬜
🟨⬜🟩🟨⬜
🟨⬜🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/956lwZPAPg",1116988888579477504,2022-04-30T07:49:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309315147599873,,
1520309307652415488,everyone,Twitter for iPad,False,en,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/Uq6eGpEU4h', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 3/6

🟨🟨⬜⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩
Pan comido. Gracias. https://t.co/Uq6eGpEU4h",2734252114,2022-04-30T07:49:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309307652415488,,
1520309305354113024,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 6/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1096797847054278656,2022-04-30T07:49:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309305354113024,,
1520309278766161921,everyone,Twitter for Android,False,es,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/0j5RQto69P', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Científico #48 3/6

⬜⬜⬜⬜🟨🟩
🟩🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩🟩
 https://t.co/0j5RQto69P",4266146393,2022-04-30T07:49:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309278766161921,,
1520309272701194240,everyone,Twitter for Android,False,en,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/IA0tIRvCZK', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 5/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/IA0tIRvCZK",323216284,2022-04-30T07:49:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309272701194240,,
1520309270075650049,everyone,Twitter for iPhone,False,und,"{'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/WZwEa5THCb', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}], 'hashtags': [{'start': 0, 'end': 6, 'tag': 'Wördl'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","#Wördl 315 4/6 🔥3

⬜🟩🟨⬜🟩
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/WZwEa5THCb",1462300573911465984,2022-04-30T07:49:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1520309270075650049,,
1520309267403874306,everyone,Twitter for Android,False,en,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/hjmcMztpMU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #114 6/6

🟩🟨⬜⬜🟨
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/hjmcMztpMU",2789370892,2022-04-30T07:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309267403874306,,
1520309266938179586,everyone,Twitter for iPhone,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 314 4/6

⬛⬛🟩⬛🟩
⬛⬛🟩🟨🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",797951992295346176,2022-04-30T07:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309266938179586,,
1520309265931673600,everyone,Twitter for Android,False,en,,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 315 3/6

🟨🟨⬛🟩⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩",233178751,2022-04-30T07:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1520309265931673600,,
