id,name,public_metrics,url,description,profile_image_url,location,protected,username,verified,entities,pinned_tweet_id
8.931481189795594e+17,さわん・D・らんど💉👼🏻໒꒱,"{'followers_count': 69, 'following_count': 184, 'tweet_count': 11222, 'listed_count': 0}",https://t.co/PloSSrDhQj,―“D”を受け継ぐ者、さわゎんです。 ▪️水彩画🎨 ▪️アオリちゃんは永遠のアイドル🦑 ❁スプラ🛁 ❁ツイステ🐉 ❁ウマ娘☕️ ❁てぃてぃ💉 🐍 ❁コンパス❄ ❁🌈🕒 ▫️コス垢→@sawanderland,https://pbs.twimg.com/profile_images/981359124922359808/ACqqqWAQ_normal.jpg,👼🏻光天使👼🏻衣装準備中💉💉💉,False,sawagani_club,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PloSSrDhQj', 'expanded_url': 'http://Instagram.com/yoru_no_nishiki', 'display_url': 'Instagram.com/yoru_no_nishiki'}]}, 'description': {'mentions': [{'start': 90, 'end': 103, 'username': 'sawanderland'}]}}",1.122347064770216e+18
636934978.0,Allan Aikman,"{'followers_count': 373, 'following_count': 819, 'tweet_count': 16389, 'listed_count': 8}",,"Ex military, keen but dodgy golfer, Glasgow Warriors Fan, Rangers Fan. Scottish born. Never trust a politician",https://pbs.twimg.com/profile_images/1197420950414876674/N1rc_w1j_normal.jpg,"Pocklington, East Yorkshire",False,Thistledubhme,False,,
1039694930.0,🅳avid,"{'followers_count': 234, 'following_count': 637, 'tweet_count': 15766, 'listed_count': 3}",https://t.co/LF1iKAPRXn,Soñador frustrado ☁️. Esbozo errores que remiendo con otros nuevos. Aprendiz de tanto; todo lo que empiezo casi nunca lo...,https://pbs.twimg.com/profile_images/1521077289970245634/SIDMdMSN_normal.jpg,"🧭🗳 De centro, pero me desvío",False,DavideMossi,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LF1iKAPRXn', 'expanded_url': 'http://davidemossi.wordpress.com', 'display_url': 'davidemossi.wordpress.com'}]}}",1.429068711403696e+18
1615367772.0,Mir,"{'followers_count': 44, 'following_count': 200, 'tweet_count': 952, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1313750265548414977/VigBB8MM_normal.jpg,,False,Mirtoau,False,,
8.250359719137239e+17,merry 🏈💌|👩🏾‍🌾📷,"{'followers_count': 1740, 'following_count': 670, 'tweet_count': 64653, 'listed_count': 18}",https://t.co/QgXuQcN1cw,"afro-chamorro artist
♡ 23 | she/her
♡ IDV: 📷xOC, 🏈💌🤠💉
♡ 少し日本語ができます
♡ dni if proship/NFT
♡ NSFW: @merrylovemaking
♡ hdr: @knaiifu

// untagged blood/horror",https://pbs.twimg.com/profile_images/1520080426710310912/PNjzQ8xv_normal.jpg,lim notifs | sb if unfollowing,False,tealocanth,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QgXuQcN1cw', 'expanded_url': 'http://tealocanth.carrd.co', 'display_url': 'tealocanth.carrd.co'}]}, 'description': {'mentions': [{'start': 96, 'end': 112, 'username': 'merrylovemaking'}, {'start': 120, 'end': 128, 'username': 'knaiifu'}]}}",1.5128481275978916e+18
26772620.0,OmnifireX,"{'followers_count': 70, 'following_count': 254, 'tweet_count': 4882, 'listed_count': 3}",,"Just Gaming and Complaining. 

Talk Nerdy To Me.",https://pbs.twimg.com/profile_images/1249461918089334784/KHuPnK9B_normal.jpg,"Austin, TX",False,OmnifireX,False,,
20401355.0,JENNiE ♉😎,"{'followers_count': 705, 'following_count': 3469, 'tweet_count': 210182, 'listed_count': 35}",https://t.co/dUGNBKyqaz,Mind is flowing with many thoughts....,https://pbs.twimg.com/profile_images/1500540038626648068/ZprQxek2_normal.jpg,New Yawk :P,False,xoMYSTiCxo,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dUGNBKyqaz', 'expanded_url': 'http://xomysticxo.tumblr.com/', 'display_url': 'xomysticxo.tumblr.com'}]}}",
906394340.0,Mª Carmen Sánchez,"{'followers_count': 926, 'following_count': 1177, 'tweet_count': 13733, 'listed_count': 21}",,Periodista por vocación. Trabajando en lo que sale,https://pbs.twimg.com/profile_images/1515713383907143682/wvmL0hO9_normal.jpg,"Granada, Spain",False,MCarmenSnchez4,False,,
725483948.0,Arantxa Múgica_🏳️‍🌈,"{'followers_count': 19, 'following_count': 217, 'tweet_count': 1491, 'listed_count': 0}",,Rodando por la vida...,https://pbs.twimg.com/profile_images/2447592355/Sancheski_normal.jpg,,False,ArantxaMugica,False,,
3115064483.0,Otis Donnelly,"{'followers_count': 327, 'following_count': 938, 'tweet_count': 6891, 'listed_count': 1}",,"""Follow your spirit, and upon this charge Cry 'God for Jono, “The 🪓” and Sale Sharks!' #FTS",https://pbs.twimg.com/profile_images/1513419336958066690/gXwaX9TQ_normal.jpg,,False,otis_donnelly,False,"{'description': {'hashtags': [{'start': 87, 'end': 91, 'tag': 'FTS'}]}}",
324951712.0,Karen mcnamara,"{'followers_count': 678, 'following_count': 1337, 'tweet_count': 2712, 'listed_count': 7}",,"mommy to Fíadh, doctor- obs/gynae Consultant, who drinks way too much coffee. views are entirely my own! 👩‍❤️‍👩👨‍❤️‍💋‍👨💑🏳️‍🌈",https://pbs.twimg.com/profile_images/1374835238791217159/WzIiNULH_normal.jpg,Shanagarry,False,karenmcn1983,False,,
7.803906988141773e+17,CA-HLTA-pri,"{'followers_count': 12, 'following_count': 113, 'tweet_count': 259, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1293156490480619520/NS08c1v1_normal.jpg,,False,Charlot35145820,False,,
1.5210278290975498e+18,ً,"{'followers_count': 72, 'following_count': 90, 'tweet_count': 35, 'listed_count': 0}",,r4v3 b0y,https://pbs.twimg.com/profile_images/1521295895802761217/2XWg_dNM_normal.jpg,él diecisiete py,False,divaguelgm,False,,
9.756613935370076e+17,🐧,"{'followers_count': 274, 'following_count': 211, 'tweet_count': 31455, 'listed_count': 0}",,Yo hice 6 semestres de finanzas en la San Marino.,https://pbs.twimg.com/profile_images/1514678688356474880/Y8xdkY3h_normal.jpg,Donde habita el olvido.,False,JoyLonFer,False,,
41516972.0,Mr. Foster,"{'followers_count': 413, 'following_count': 355, 'tweet_count': 9560, 'listed_count': 22}",,"Educator, Sports Fan #THEU #HEAT, #EAGLES, Ultimate Movie Critic, Lifelong Family Man! Constellations Center for Equity in Computing. Tweets are my own.",https://pbs.twimg.com/profile_images/1304851412422217729/H1OC1oXY_normal.jpg,"Atlanta, GA",False,terryfosterjr,False,"{'description': {'hashtags': [{'start': 21, 'end': 26, 'tag': 'THEU'}, {'start': 27, 'end': 32, 'tag': 'HEAT'}, {'start': 34, 'end': 41, 'tag': 'EAGLES'}]}}",
458632749.0,karen martin,"{'followers_count': 168, 'following_count': 1067, 'tweet_count': 3049, 'listed_count': 2}",,official page of Karen Martin,https://pbs.twimg.com/profile_images/2428242756/MM2QJkyY_normal,cardiff,False,karanmartin52,False,,
1639015286.0,sergio,"{'followers_count': 132, 'following_count': 425, 'tweet_count': 6191, 'listed_count': 1}",,"Debería ponerme algo atemporal, inamovible, fantasbuloso, peeeero me da pereza jeje",https://pbs.twimg.com/profile_images/644593518967685121/QFkrejyx_normal.jpg,madrid,False,sergmetall,False,,
1.3928108199439524e+18,•♡︎ 𝑆𝑖𝑚𝑝𝑦𝑦 ♡︎• シンプ,"{'followers_count': 58, 'following_count': 177, 'tweet_count': 1339, 'listed_count': 0}",https://t.co/F9ufDN78r5,#Edluca 🎨⛓ & #Matchablossom 🍵🌸 Lover • 19 • Drawer • IdentityV/ Sk8 The Infinity/ Genshin Impact/ Ect. • . • .,https://pbs.twimg.com/profile_images/1517076068066242560/iRMQe13e_normal.jpg,“Wherever my dreams take me…”,False,simpyytea,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F9ufDN78r5', 'expanded_url': 'https://simpyytea.carrd.co/', 'display_url': 'simpyytea.carrd.co'}]}, 'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Edluca'}, {'start': 13, 'end': 27, 'tag': 'Matchablossom'}]}}",
1.1043637686146703e+18,A Clean Planet for all,"{'followers_count': 149, 'following_count': 283, 'tweet_count': 16615, 'listed_count': 5}",,"""Il est des limites au-delà desquelles la folie ne pourra jamais nous emmener"" (Isaac Asimov)
""Pour convaincre, la vérité ne peut suffire"" (Isaac Asimov)",https://pbs.twimg.com/profile_images/1456580427951525895/yQHwb2EM_normal.jpg,,False,ProENRv,False,,1.3682123113585172e+18
1552026709.0,Jonnie’s Mum #BIackLivesMatter,"{'followers_count': 408, 'following_count': 636, 'tweet_count': 71830, 'listed_count': 31}",,"“In the beginning there was nothing, which exploded.” Terry Pratchett / most pronouns but never ma’am",https://pbs.twimg.com/profile_images/1160194937939357697/t8R56Eu2_normal.jpg,"Home, somewhere. ",False,SnarkyGaloshes,False,,8.304053683709829e+17
158631840.0,🦍,"{'followers_count': 1616, 'following_count': 499, 'tweet_count': 31447, 'listed_count': 2}",,Did you see what I done..,https://pbs.twimg.com/profile_images/1419743119407517703/AQrKk2zN_normal.jpg,,False,BornAndBred_,False,,
112481274.0,H,"{'followers_count': 7722, 'following_count': 6727, 'tweet_count': 59113, 'listed_count': 115}",,"Suffolk farmgal; hares, owls, deer, woodland, meadows, conservation, sun; find me where the wild things are! Not a Domestic Goddess",https://pbs.twimg.com/profile_images/1500798703124238341/wo3viYiW_normal.jpg,Suffolk 🇬🇧Marco 🇺🇸,False,countrymousie,False,,1.0230947306604749e+18
33181997.0,Luke Hashman,"{'followers_count': 1577, 'following_count': 2871, 'tweet_count': 32739, 'listed_count': 22}",,👨🏻‍🏫 Teaching French & Spanish in Herts in the week • 📻 On the radio in Bucks at the weekend • 🇫🇷 🇮🇹 🇪🇸,https://pbs.twimg.com/profile_images/1494374176731316224/j-4OGqYu_normal.jpg,"Aylesbury, England",False,lukehashman,False,,1.469408668865241e+18
3931552277.0,thetigeri,"{'followers_count': 426, 'following_count': 1533, 'tweet_count': 5295, 'listed_count': 4}",,love eating leaves,https://pbs.twimg.com/profile_images/653340619025330176/H2Ot837W_normal.jpg,tigersden,False,thetigeri,False,,7.01110239446356e+17
289551865.0,Cris 🍃,"{'followers_count': 184, 'following_count': 136, 'tweet_count': 2864, 'listed_count': 8}",,"Pucelana instalada en Gijón!! Mi punto débil: los animales. Si quieres, puedes ✌🏻           🤍E²",https://pbs.twimg.com/profile_images/1490722693930487816/KDe4vZkR_normal.jpg,"Gijón, Principado de Asturias",False,Cris_Herrero,False,,
301575434.0,mari porris,"{'followers_count': 242, 'following_count': 386, 'tweet_count': 27088, 'listed_count': 1}",http://t.co/0Fhab1hIMq,,https://pbs.twimg.com/profile_images/1548988245/MAOPOO_20copy1_20copy_normal.jpg,,False,mariporris,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/0Fhab1hIMq', 'expanded_url': 'http://ringmariporris.blogspot.com/', 'display_url': 'ringmariporris.blogspot.com'}]}}",1.2636984970706043e+18
306822182.0,Michael Stewart,"{'followers_count': 821, 'following_count': 1652, 'tweet_count': 8597, 'listed_count': 2}",https://t.co/KJGFDDrooZ,Opinions expressed my own/more interesting ppl; slave to a huffy cocker; getting older by the day. He/Him 🏳️‍⚧️ ally.,https://pbs.twimg.com/profile_images/1514662793177354241/l9vZaR9Y_normal.jpg,Glasgow Scotland,False,MORS0706,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KJGFDDrooZ', 'expanded_url': 'http://www.chscotland.scot', 'display_url': 'chscotland.scot'}]}}",
54253329.0,Marcos A. Garcia,"{'followers_count': 62, 'following_count': 345, 'tweet_count': 9670, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1613565931/House_normal.jpg,VALLADOLID,False,flaxberg,False,,
428522021.0,Manuel Chiofi,"{'followers_count': 162, 'following_count': 554, 'tweet_count': 7065, 'listed_count': 20}",,"Tweets about 🇮🇹, 🇺🇸, 🇯🇵, 🇦🇺 fantasy, tech, comedy, board games, myself and more.",https://pbs.twimg.com/profile_images/609392845175300096/DrUbnEnd_normal.jpg,"Roma, Italia",False,chobindue,False,,
8.507365378306662e+17,f l o r c i t a,"{'followers_count': 104, 'following_count': 415, 'tweet_count': 14314, 'listed_count': 0}",,"Pisciana ♓ 
Hincha de Independiente 🇦🇹 Peronista-Kirchnerista ✌🏻
Casi Lic. En Obstetricia 👩🏼‍🎓",https://pbs.twimg.com/profile_images/1435867100149604356/OMt95B-B_normal.jpg,Libertadores De América 😈,False,mflopii_mf,False,,9.676029668606484e+17
1.46967429189777e+18,Singh 🫧,"{'followers_count': 189, 'following_count': 592, 'tweet_count': 5137, 'listed_count': 0}",,It get real ignant in here‼️ “To all my bad bitches I can see your halo” 🦄🐝,https://pbs.twimg.com/profile_images/1518502536352776193/84vQdjWH_normal.jpg,NY | 18,False,passingsinghh,False,,1.5206385159643832e+18
2279453930.0,Rayo Guzmán 🇲🇽,"{'followers_count': 9029, 'following_count': 6397, 'tweet_count': 34290, 'listed_count': 18}",https://t.co/xawm4jFMjB,"Escritora, autora de 9 libros y lectora compulsiva 📚🙌🏻 🐕",https://pbs.twimg.com/profile_images/1502416990224461824/0yOw0ZNP_normal.jpg,México,False,rayoguzmanc,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xawm4jFMjB', 'expanded_url': 'http://rayoguzman.com', 'display_url': 'rayoguzman.com'}]}}",1.4849540206703165e+18
303183839.0,Stuart Orr,"{'followers_count': 690, 'following_count': 604, 'tweet_count': 16997, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1477784860492247043/DXgMTJ31_normal.jpg,"Scotland, United Kingdom",False,StuartOrr1,False,,1.4621455433507635e+18
1.3618636120259052e+18,lina,"{'followers_count': 598, 'following_count': 497, 'tweet_count': 5327, 'listed_count': 13}",,#BTR: floating out of this universe,https://pbs.twimg.com/profile_images/1518262573480644609/iLL_yq6q_normal.jpg,🏒 (she/her) 18,False,vintagebtr,False,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'BTR'}]}}",1.4960204751387034e+18
8.909748751244534e+17,ＳＡ Ｍ ＵＥＬ２３３４１,"{'followers_count': 27, 'following_count': 158, 'tweet_count': 6164, 'listed_count': 0}",,"Idk man, stuff",https://pbs.twimg.com/profile_images/1365402186361024512/-rCuqhDN_normal.jpg,Dimension 0 (rice fields),False,samuel23411,False,,
59924470.0,ねLすてれおはいばい,"{'followers_count': 275, 'following_count': 20, 'tweet_count': 109558, 'listed_count': 38}",https://t.co/C8u15wQ6cW,"音楽サークル「すてれおはいばい」代表de事業主、Voidな社員
316(バンド)Vo.🎤/ RdM Perc.🥁
python/php/js/C# …
MA部40期, づ大13期
Noフォロー返し。ごめんなさいね。

DL販売(DLsite) https://t.co/rPhuGAGGRc
CD通販💿 https://t.co/uFxJSnEybB",https://pbs.twimg.com/profile_images/378800000373301911/0b12aa05710f97fce0d1dce7ab560171_normal.png,千葉と山梨の間,False,manafuro,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C8u15wQ6cW', 'expanded_url': 'http://www.stereohiby.net/', 'display_url': 'stereohiby.net'}]}, 'description': {'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/rPhuGAGGRc', 'expanded_url': 'http://bit.ly/2lEsrYF', 'display_url': 'bit.ly/2lEsrYF'}, {'start': 152, 'end': 175, 'url': 'https://t.co/uFxJSnEybB', 'expanded_url': 'http://bit.ly/2SQpdQk', 'display_url': 'bit.ly/2SQpdQk'}]}}",1.2275561905964237e+18
7.400094752942776e+17,م,"{'followers_count': 77, 'following_count': 21, 'tweet_count': 153, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1483054606406066178/8cPikYwO_normal.jpg,Jeddah,False,_vnvo,False,,
116048920.0,みかこ,"{'followers_count': 2744, 'following_count': 674, 'tweet_count': 7553, 'listed_count': 148}",https://t.co/btPAylJ4ri,ぬるめおたくの隠居生活。わびとさびとアイマスとファルコム作品とギャルと夫と娘に生かされてる食道楽。IT企業の何でも屋さんしながらダンスサークルで踊り狂います。♡丸の内 Wannabes♡ 子育てアカウント→@Cestlavie0727 #2020July_baby,https://pbs.twimg.com/profile_images/1266266840860221442/EkFBjcfe_normal.jpg,日本,False,mikanagi125,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/btPAylJ4ri', 'expanded_url': 'https://www.instagram.com/mikako125/', 'display_url': 'instagram.com/mikako125/'}]}, 'description': {'hashtags': [{'start': 118, 'end': 132, 'tag': '2020July_baby'}], 'mentions': [{'start': 103, 'end': 117, 'username': 'Cestlavie0727'}]}}",
20276457.0,Mark williamson,"{'followers_count': 95, 'following_count': 244, 'tweet_count': 14145, 'listed_count': 11}",,,https://pbs.twimg.com/profile_images/2557923573/image_normal.jpg,,False,Mark_williamson,False,,
38867200.0,조ㅔ이드..,"{'followers_count': 1443, 'following_count': 483, 'tweet_count': 29399, 'listed_count': 6}",https://t.co/d29abjJr7K,ㅇ,https://pbs.twimg.com/profile_images/1467830454183149573/uHuZvnCH_normal.jpg,"Amsterdam, The Netherlands",False,aplacetopiss,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d29abjJr7K', 'expanded_url': 'https://peing.net/ko/theplacetopiss?event=0', 'display_url': 'peing.net/ko/theplacetop…'}]}}",
55833883.0,priyankal,"{'followers_count': 389, 'following_count': 573, 'tweet_count': 14419, 'listed_count': 0}",,"flying on her own wings, with new found passion and confidence, if i can win over myself, the world should be a mound of grass :)",https://pbs.twimg.com/profile_images/1342377228315725826/tgvS-hQw_normal.jpg,,False,priyanka005,False,,1.3836460802779668e+18
193885832.0,Marissa Chavez,"{'followers_count': 40, 'following_count': 173, 'tweet_count': 733, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1432560282119774209/pBUITayz_normal.jpg,,False,Mariissa_Renee,False,,
45346113.0,Ayşegül_TheBlue💙,"{'followers_count': 1575, 'following_count': 2537, 'tweet_count': 16836, 'listed_count': 3}",,"Eh biraz yaşlandı tabii
ama hâlâ enerjik
Doğrucu davut
Azıcık militan
Atatürkçü
Anne
Arkeolog
Sosyolog
Danışman
Çevirmen
Editör
Mavi kadın",https://pbs.twimg.com/profile_images/1245622701248536576/PPW_RMn0_normal.jpg,Istanbul,False,aysegulhatay,False,,1.29887305114522e+18
4535836095.0,Papa#1🇺🇸🇺🇦,"{'followers_count': 733, 'following_count': 1361, 'tweet_count': 11829, 'listed_count': 6}",,I came to Twitter to follow UNC basketball. I stay for my Tar Heels and a more perfect Union. #Resistance🌊🖖🏼🇺🇦,https://pbs.twimg.com/profile_images/708774747971039232/99akMM_X_normal.jpg,"North Carolina, USA",False,TonyDaHeels,False,"{'description': {'hashtags': [{'start': 94, 'end': 105, 'tag': 'Resistance'}]}}",8.954195917692068e+17
399448457.0,Ro Sánchez,"{'followers_count': 523, 'following_count': 506, 'tweet_count': 7474, 'listed_count': 4}",,"Psychologist Ψ
🎭🎶🎷",https://pbs.twimg.com/profile_images/1503081229964488709/5UAQqGC5_normal.jpg,Sevilla,False,Ro_Sanchezz,False,,1.2933280252375532e+18
2188699158.0,Eva,"{'followers_count': 73, 'following_count': 297, 'tweet_count': 2701, 'listed_count': 1}",,"La vida es un carnaval... 
🎭🎭3x4🎭🎭
 ✈️🛩🚁
EquiPablo🤘🏻🎹",https://pbs.twimg.com/profile_images/1394293977994743816/bfkDY4cf_normal.jpg,Auringis ,False,pinkpirate4,False,,
1.1294216104553144e+18,Samson 🪐|| DTIYS pinned!,"{'followers_count': 98, 'following_count': 251, 'tweet_count': 7000, 'listed_count': 0}",https://t.co/PUtq3gzCqb,"He/They 🏳️‍🌈🏳️‍⚧️. 30. PFP: https://t.co/badDFJsFOA
I'm Sam (🇩🇪/🇬🇧). Artstream: https://t.co/bIXVecUMaJ. Meet Boston: @BSaltking",https://pbs.twimg.com/profile_images/1521137059708256256/aBXcsxnK_normal.jpg,,False,SirWayne17,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PUtq3gzCqb', 'expanded_url': 'https://www.instagram.com/jenkinsdenkins/', 'display_url': 'instagram.com/jenkinsdenkins/'}]}, 'description': {'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/badDFJsFOA', 'expanded_url': 'https://picrew.me/share?cd=KtBZw6Hb4U', 'display_url': 'picrew.me/share?cd=KtBZw…'}, {'start': 80, 'end': 103, 'url': 'https://t.co/bIXVecUMaJ', 'expanded_url': 'http://twitch.tv/jenkinsdenkins', 'display_url': 'twitch.tv/jenkinsdenkins'}], 'mentions': [{'start': 118, 'end': 128, 'username': 'BSaltking'}]}}",1.51934058803388e+18
8.844736015582904e+17,Josh,"{'followers_count': 249, 'following_count': 1106, 'tweet_count': 8304, 'listed_count': 2}",https://t.co/E26O5WADqe,22 • he/him • always at the movies,https://pbs.twimg.com/profile_images/1491157963167444998/y0PdtaCs_normal.jpg,,False,PROTAGONE1L,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E26O5WADqe', 'expanded_url': 'https://boxd.it/Lsmp', 'display_url': 'boxd.it/Lsmp'}]}}",1.4779098728931738e+18
7.292736495768617e+17,post grub era,"{'followers_count': 77, 'following_count': 388, 'tweet_count': 35945, 'listed_count': 4}",https://t.co/xcfGxaQ9ho,"holy smokes, there's literally no point to any of this. welcome to the dissociation station. i'm keats. 

he/she/they anything goes",https://pbs.twimg.com/profile_images/1506884216642207745/8LoVJKCE_normal.jpg,dharug and dharawal country,False,starredface,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xcfGxaQ9ho', 'expanded_url': 'https://www.instagram.com/bbslittleworld?r=nametag', 'display_url': 'instagram.com/bbslittleworld…'}]}}",8.009421216455475e+17
128368443.0,Ben Durham,"{'followers_count': 959, 'following_count': 457, 'tweet_count': 54755, 'listed_count': 26}",http://t.co/gfj5qlFOyL,"Ageing techie trying to keep up with Young uns
HAPPIEST:Watching Doc's team at OT
HATE:Bad manners, bigots
LOVE:United, Golf, Cricket, Real Ale, tasty grub!",https://pbs.twimg.com/profile_images/764557903965683712/jBLMlYro_normal.jpg,"Urmston, England",False,benny_62,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/gfj5qlFOyL', 'expanded_url': 'http://www.youtube.com/watch?v=ENVUMIyYP1I', 'display_url': 'youtube.com/watch?v=ENVUMI…'}]}}",1.1845374890605732e+18
4899257058.0,ニャル田,"{'followers_count': 49, 'following_count': 53, 'tweet_count': 35834, 'listed_count': 5}",https://t.co/0mHZ8ljx7u,TRPG→CoC/SW2.0/サタスペ/マギロギにも手出し中。 北水は公孫勝信者の林冲モンペ。ホモ無理な人はフォローしないで。,https://pbs.twimg.com/profile_images/1256092273256742912/ngUBL31b_normal.jpg,梁山泊という名のルルイエ,False,ryuyou_iaia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0mHZ8ljx7u', 'expanded_url': 'http://privatter.net/u/ryuyou_iaia', 'display_url': 'privatter.net/u/ryuyou_iaia'}]}}",1.447863854298321e+18
598447106.0,Cooperman 🎺 🚴🏻,"{'followers_count': 431, 'following_count': 451, 'tweet_count': 8783, 'listed_count': 20}",,"'The key to happiness is finding the lie that suits you best.' Y4 teacher, KS2 leader, SLT member, mentor, dad, run/bike/swimming, GF eater, reading, wine & gin",https://pbs.twimg.com/profile_images/1128390731117285376/I7jUx2x6_normal.jpg,Sheffield,False,PedanticDC,False,,
1.264364949494739e+18,liv 🌙 | reading jjk,"{'followers_count': 663, 'following_count': 1207, 'tweet_count': 31265, 'listed_count': 17}",,"multi | i like doggos, star wars, superheroes, and video games | aot brainrot | under 16 dni",https://pbs.twimg.com/profile_images/1521208984249716736/AjbEck9E_normal.jpg,she/they | 22 | bi | white,False,grimeskywalkers,False,,1.503974594440573e+18
1.1613451216878797e+18,🌸ѕнιкι🎴,"{'followers_count': 1169, 'following_count': 1276, 'tweet_count': 27623, 'listed_count': 19}",,"𝟐𝟐♍♂|⚡-𝑺𝒊 𝒔𝒐𝒍𝒐 𝒑𝒖𝒆𝒅𝒆𝒔 𝒉𝒂𝒄𝒆𝒓 𝒖𝒏𝒂 𝒄𝒐𝒔𝒂, 𝒅𝒐𝒎𝒊𝒏𝒂𝒍𝒂 𝒂 𝒍𝒂 𝒑𝒆𝒓𝒇𝒆𝒄𝒄𝒊𝒐𝒏. 𝑷𝒖𝒍𝒆𝒍𝒂 𝒎𝒂𝒔 𝒂𝒍𝒍𝒂 𝒅𝒆𝒍 𝒍𝒊𝒎𝒊𝒕𝒆-",https://pbs.twimg.com/profile_images/1388044982544748546/ghEUgfUR_normal.jpg,Reino de Granbell,False,_Dekuda,False,,1.2561631637892792e+18
168251876.0,✨Ⓜ️✨,"{'followers_count': 205, 'following_count': 286, 'tweet_count': 10687, 'listed_count': 2}",,100 plus 2 equals 102 and that’s what the fuggwe do.,https://pbs.twimg.com/profile_images/1485825709666799616/5UjQS2vh_normal.jpg,霊界,False,emmcee4,False,,1.5042041979981865e+18
228248311.0,Carmelography,"{'followers_count': 335, 'following_count': 1427, 'tweet_count': 21732, 'listed_count': 1}",https://t.co/6U9zCKmsgF,Toy Photographer. Immortal. Bipolar. Obsessive. Procrastinator. Comicbook reader. Created comics for Bancomer a few years ago,https://pbs.twimg.com/profile_images/1500597802220597249/nhRGXqQC_normal.jpg,Inside The Tardis,False,ahchumah,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6U9zCKmsgF', 'expanded_url': 'https://m.facebook.com/carmelography/', 'display_url': 'm.facebook.com/carmelography/'}]}}",
9.243823591846502e+17,Tatiana Ponomareva,"{'followers_count': 0, 'following_count': 16, 'tweet_count': 76, 'listed_count': 0}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,False,TatianaAlta,False,,
23074412.0,Raven,"{'followers_count': 350, 'following_count': 300, 'tweet_count': 21638, 'listed_count': 6}",,"A Raven (female) with the soul of a wolf and the spirit of a Jaguar, complicatedly simple, prone to caring too much",https://pbs.twimg.com/profile_images/1493999731172909059/5SX4Hhco_normal.jpg,Hampshire,False,Solitary_Raven,False,,
395357573.0,Laura🍉,"{'followers_count': 923, 'following_count': 290, 'tweet_count': 17696, 'listed_count': 7}",,,https://pbs.twimg.com/profile_images/1508115006461779985/MojlJTsu_normal.jpg,she/her | Leeds,False,_laurahill_,False,,1.3623914989233807e+18
9.90840028061356e+17,Andrew Higgins,"{'followers_count': 234, 'following_count': 456, 'tweet_count': 959, 'listed_count': 1}",,"Deputy Principal, Mathematics teacher, passionate about teaching and learning, committed to incremental innovation",https://pbs.twimg.com/profile_images/990847677028909056/Y592zAWL_normal.jpg,Hong Kong,False,Learner_Profile,False,,
414921644.0,Thomas Gater 🌐,"{'followers_count': 178, 'following_count': 730, 'tweet_count': 798, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/743785281082527744/ySJjgOTg_normal.jpg,Liverpool,False,thomas_gater,False,,
