id,verified,description,protected,url,public_metrics,location,profile_image_url,pinned_tweet_id,name,username,entities
224164084,False,何かあればDMか質問箱まで,False,https://t.co/4nOx4FyRxs,"{'followers_count': 1256, 'following_count': 567, 'tweet_count': 438685, 'listed_count': 28}",icon→たぴ  h→まいちゃん,https://pbs.twimg.com/profile_images/1520136034377367552/QtSs0qfw_normal.jpg,1.4780579027832136e+18,🕊そうです、あなたのみ(~ ё ~)くです🕊,miku_1028_0329,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4nOx4FyRxs', 'expanded_url': 'https://peing.net/ja/miku_1028_0329', 'display_url': 'peing.net/ja/miku_1028_0…'}]}}"
19711501,False,"Programador, Geek, Navegante, Musico, Padre, Esposo, Amo el Rugby,CIO, Libre Pensador.",False,https://t.co/4VS7n8sefc,"{'followers_count': 1644, 'following_count': 885, 'tweet_count': 99743, 'listed_count': 23}","Buenos Aires, Argentina",https://pbs.twimg.com/profile_images/417792479216144385/2liGJC39_normal.jpeg,1.0512645959087923e+18,Dany Ardison 🇺🇦,dardison,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4VS7n8sefc', 'expanded_url': 'http://dardison.wordpress.com', 'display_url': 'dardison.wordpress.com'}]}}"
25781343,False,Me caí de chiquito,False,https://t.co/ubrDcwKnBC,"{'followers_count': 1048, 'following_count': 671, 'tweet_count': 41718, 'listed_count': 34}",Manizales - Colombia,https://pbs.twimg.com/profile_images/894001456969383936/yonvWxS6_normal.jpg,,Sergio Quintero,SergioQuinteroG,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ubrDcwKnBC', 'expanded_url': 'http://sergioquintero.com', 'display_url': 'sergioquintero.com'}]}}"
58187071,False,クルマとか写真とか自転車とか巨大建築とか。,False,,"{'followers_count': 343, 'following_count': 889, 'tweet_count': 19326, 'listed_count': 10}",Nara/Japan,https://pbs.twimg.com/profile_images/1236571360/P2061826_stitch3_2_normal.jpg,,ユースケ☆サンタモニカ,ysk1025,
217308800,False,趣味は、読書とメガテンです,False,,"{'followers_count': 266, 'following_count': 1825, 'tweet_count': 18905, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000174883869/d24f2593c74b6269fe1a3dc92cea9f44_normal.jpeg,,ぽこ太郎,milky_way909,
135180197,False,"京都サンガとポケモンと子供(4♀・0♂)のツイートばかりしてるおっさん 
ポケモンGO実績→TL43/S6～S10レジェンド/S8最終 🌍378位🇯🇵123位/S9最終🌍370位🇯🇵140位/最高レート3464",False,,"{'followers_count': 358, 'following_count': 354, 'tweet_count': 71237, 'listed_count': 18}",京都→大阪→川崎,https://pbs.twimg.com/profile_images/1101803276117274624/7SAtz-2Y_normal.png,1.4836442057341788e+18,みつる,sophia0927,
920596652825624576,False,JPN 20↑ shipper｜MK2021🐉👒、卍ゆるり本誌｜I have been studying English.｜⚠️無断転載禁止 DO NOT REPOST. F/R/B free.｜🔞R18▶︎ @kani_beeam Skeb▶︎ https://t.co/q9gBzTREGv,False,https://t.co/F9s2usWZ7Q,"{'followers_count': 170, 'following_count': 58, 'tweet_count': 27409, 'listed_count': 0}",人間界,https://pbs.twimg.com/profile_images/1510155402507612162/1Eh-w-Gr_normal.png,1.4986174026823762e+18,🐼まこと,tiger_6e,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F9s2usWZ7Q', 'expanded_url': 'https://profcard.info/u/j9e3w62Mp3SWKPazvHTkVE5qBsC2', 'display_url': 'profcard.info/u/j9e3w62Mp3SW…'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/q9gBzTREGv', 'expanded_url': 'https://skeb.jp/@mn_k_ca', 'display_url': 'skeb.jp/@mn_k_ca'}], 'mentions': [{'start': 105, 'end': 116, 'username': 'kani_beeam'}]}}"
135983413,False,"おっさん カープ多め/Perfume/Negicco/アメフト(GB)/落語(喬太郎) My favs: Perfume, Negicco(J-POP), Hiroshima Carp(Baseball), GreenBay Packers(Owner:NFL), Kyotaro Yanagiya(Rakugo)",False,,"{'followers_count': 486, 'following_count': 559, 'tweet_count': 21934, 'listed_count': 48}",,https://pbs.twimg.com/profile_images/1042485642217701376/6RSq8yNH_normal.jpg,,NocchiNochi,nocchi_nochi,
222848543,False,"脂と麺を、レッツラ・まぜまぜ！ぶたラーメン、キュアトロル！できあがり♥🐷💕
https://t.co/aWWyUYElIA",False,https://t.co/ODZ1oquIxb,"{'followers_count': 701, 'following_count': 1179, 'tweet_count': 128098, 'listed_count': 34}",サマーン星トロル自治区　私立パプリカ学園　99期生舞台創造科,https://pbs.twimg.com/profile_images/1017978248603398144/N1B4pg2e_normal.jpg,1.476781061778862e+18,ホンベラの騎士キュアトロル,ymttrl,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ODZ1oquIxb', 'expanded_url': 'http://d.hatena.ne.jp/yamatotroll/', 'display_url': 'd.hatena.ne.jp/yamatotroll/'}]}, 'description': {'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/aWWyUYElIA', 'expanded_url': 'http://bandcamp.com/ymttrl', 'display_url': 'bandcamp.com/ymttrl'}]}}"
206260638,False,音ゲーとかアニソンとか雑多な感じ,False,,"{'followers_count': 11, 'following_count': 53, 'tweet_count': 862, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1517151093117317120/4yBSkAex_normal.jpg,,makochan,mako201010,
1333333133278674944,False,おわああ、ここのアカウントは狂つています。ご依頼👉https://t.co/5uwWWrVITo)またはDMから💌SUZURI(https://t.co/gYhaFde4zI),False,,"{'followers_count': 140, 'following_count': 56, 'tweet_count': 2198, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1503367888178388998/ap7zJFhI_normal.jpg,1.497834174539268e+18,玉置 環,tamaki0w0tamaki,"{'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/5uwWWrVITo', 'expanded_url': 'http://coconala.com/users/2395214', 'display_url': 'coconala.com/users/2395214'}, {'start': 64, 'end': 87, 'url': 'https://t.co/gYhaFde4zI', 'expanded_url': 'http://suzuri.jp/tamaki0w0tamaki', 'display_url': 'suzuri.jp/tamaki0w0tamaki'}]}}"
1898209039,False,"Believer. Buffalo, NY. Siena MBB",False,,"{'followers_count': 1075, 'following_count': 600, 'tweet_count': 4523, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1501362294713901067/x8TuwMu0_normal.jpg,1.4969867788211732e+18,Jayce,jaycejohnson_,
45586133,False,Periodista. Viviría viajando ✈️ y buscando historias. Dirigí el docu #TodosSomos. Ex TVN-Canal 13-Mega-CHV-Ciper. De #puq. #soydonante,False,https://t.co/cvWIAoEYdl,"{'followers_count': 3344, 'following_count': 956, 'tweet_count': 58118, 'listed_count': 29}",Chile,https://pbs.twimg.com/profile_images/1310753483402948609/YQX8v8PY_normal.jpg,1.3396460917808783e+18,Ida Miranda,ida_miranda,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cvWIAoEYdl', 'expanded_url': 'https://vimeo.com/177919068', 'display_url': 'vimeo.com/177919068'}]}, 'description': {'hashtags': [{'start': 69, 'end': 80, 'tag': 'TodosSomos'}, {'start': 117, 'end': 121, 'tag': 'puq'}, {'start': 123, 'end': 134, 'tag': 'soydonante'}]}}"
73407952,False,🇨🇦. Used to be on Polyvore 💔 in mourning as of April 2018,False,,"{'followers_count': 709, 'following_count': 2822, 'tweet_count': 10456, 'listed_count': 13}",Canada,https://pbs.twimg.com/profile_images/1503451886967525379/YyBZlbKx_normal.jpg,1.3036816428971336e+18,BellDraw,BellDraw,
820648680671744000,False,completamente vaccinato／文系の理系／BourgeoisとYAMAHA／ ミドルネームは【あなたの風邪はどこから？お前からだよ！】,False,,"{'followers_count': 116, 'following_count': 627, 'tweet_count': 3607, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/944206614197714945/Xbj0nA90_normal.jpg,,グンヴァルト @🍑🍑🍑 / fully vaccinated,Luftseilbahn,
1504148802504069120,False,taylor swift & finnick odair enthusiast,False,,"{'followers_count': 4, 'following_count': 23, 'tweet_count': 297, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1504149569063448582/hFV-kjux_normal.jpg,,natalie,tswiftmwah,
211814797,False,"RPGツクールやお絵描きします。
 774 inc.ひよクラ🐥🤞、ブイアパ＆カモちゃん推し。🕊🦆🍦🌸🐿🧠🪐⚔️🧣🌚🪗🏹🦙🧸☪️
らき☆すた、きらら、魔法少女育成計画、V系が好き。",False,https://t.co/AajZQxkDjK,"{'followers_count': 1320, 'following_count': 858, 'tweet_count': 432186, 'listed_count': 64}",かぼす県焼きそば市,https://pbs.twimg.com/profile_images/1516432340729229312/vf4cPhJH_normal.jpg,1.5216607826518016e+18,なおけさ,nao_kesa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AajZQxkDjK', 'expanded_url': 'https://nao-kesa.hatenablog.com/', 'display_url': 'nao-kesa.hatenablog.com'}]}}"
1447115645607243776,False,"日常とゲーム雑多かべうち。筋トレとパズル大好きでパズルの結果関連投稿頻度たかし。フォローは気をつけて。プ◯セカ用は別(@prowoin)。
日本語八割くらいはわかる。二割わかりません",False,,"{'followers_count': 4, 'following_count': 37, 'tweet_count': 1595, 'listed_count': 0}",にほーん。アイコンは自分で描いたFA,https://pbs.twimg.com/profile_images/1500171815074684931/1OlIgvnI_normal.jpg,1.447394196751487e+18,いぬ🦥,prowoinu,"{'description': {'mentions': [{'start': 59, 'end': 67, 'username': 'prowoin'}]}}"
898350341506433024,False,"Just someone who plays minecraft,  makes videos, and streams!

My Channel: https://t.co/05TiHEIrzS…",False,,"{'followers_count': 98, 'following_count': 179, 'tweet_count': 480, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1329282249108369409/rHgHN213_normal.jpg,,CallieCat Girl,CalliecatGirl,"{'description': {'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/05TiHEIrzS', 'expanded_url': 'http://youtube.com/channel/UCwvV5', 'display_url': 'youtube.com/channel/UCwvV5'}]}}"
1379761680,False,.,False,,"{'followers_count': 28, 'following_count': 289, 'tweet_count': 253, 'listed_count': 0}","Austria, Europe ",https://pbs.twimg.com/profile_images/3573555117/616d031a8c9885b34fd63fc6f03fa2ab_normal.jpeg,,Social distance - finally trendsetter...,RMelchardt,
1409169165944979456,False,게임+일상+덕질 계정,False,,"{'followers_count': 74, 'following_count': 104, 'tweet_count': 5703, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1510552959477694465/jSPjd9WQ_normal.jpg,1.4842005487108874e+18,노옹,goyang_dd,
2420478811,False,"❀25↑
❀食べる・寝る・偉い
❀ガジェットオタク
❀ファッションC++/CUDA/Python/Rust",False,,"{'followers_count': 105, 'following_count': 201, 'tweet_count': 38377, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1477215288265691136/Ju6jPAd9_normal.jpg,1.459879213171757e+18,炉路,perm_lcircuit,
821613690017431552,False,"Mom, Grandma, Bleeding Heart Liberal, Homeless Advocate🌊❄🌈 🇺🇦 #RESIST       #FuckAroundAndFindOut",False,,"{'followers_count': 2824, 'following_count': 4064, 'tweet_count': 12887, 'listed_count': 1}","Montesano, WA",https://pbs.twimg.com/profile_images/965467713261920256/Yvp5WUgy_normal.jpg,,Geri Mathis,geri_mathis,"{'description': {'hashtags': [{'start': 62, 'end': 69, 'tag': 'RESIST'}, {'start': 76, 'end': 97, 'tag': 'FuckAroundAndFindOut'}]}}"
69514196,False,ひぃぃぃぃぃぃ,False,,"{'followers_count': 270, 'following_count': 603, 'tweet_count': 42197, 'listed_count': 18}",no where,https://pbs.twimg.com/profile_images/1338829685602414593/0kqPt1DC_normal.jpg,1.3562499204920812e+18,マリーと虚無と狂気,milkyoki,
44978385,False,Nada,False,https://t.co/twxHxOtlG0,"{'followers_count': 96, 'following_count': 1882, 'tweet_count': 1802, 'listed_count': 3}",murica,https://pbs.twimg.com/profile_images/505238517/sporting_normal.png,,Iggy,slainet,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/twxHxOtlG0', 'expanded_url': 'http://www.google.com', 'display_url': 'google.com'}]}}"
2899434277,False,VOCALOID、初音ミク、洛天依 、大闸蟹、咖啡、ラーメン、アニメ、漫画、競馬、スタバ、ギター、バンド、茶、写真、料理、スイーツ、VRなどが大好き！何故か最近は中国(上海、四川)ネタが多いです 写真は基本mypic バナーはUFOキャッチャーで獲得した友達,False,,"{'followers_count': 711, 'following_count': 1600, 'tweet_count': 62814, 'listed_count': 5}",地球、日本,https://pbs.twimg.com/profile_images/1480820387311398918/D43EFvFH_normal.jpg,1.0845922423275725e+18,雪音P,yukiotop,
116813994,False,好き→紅茶/猫/眼鏡/植物/動物/キノコ/鉱石/散歩/カフェ/料理/科学/インスト曲/セルフネイル/ディズニー/特撮/プリキュア/ニチアサ民。デレステ仁奈担当(ボイス付いてほしい子→くるみ、時子様、あいさん)/ポプマス/ポケGO青/ツイステ🐙🦈🐬🏹/サイスタ🧪/ピクミンGO,False,https://t.co/TNP0hPl78G,"{'followers_count': 155, 'following_count': 649, 'tweet_count': 69889, 'listed_count': 9}",ヒノエ島,https://pbs.twimg.com/profile_images/915445872225271808/OUpjy0e__normal.png,,くるみ王子(美少女),prince_kurumi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TNP0hPl78G', 'expanded_url': 'http://www.pixiv.net/member.php?id=244786', 'display_url': 'pixiv.net/member.php?id=…'}]}}"
487468608,False,,False,,"{'followers_count': 10, 'following_count': 26, 'tweet_count': 282, 'listed_count': 1}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,魚政,uomasa1999,
560264489,False,人間性特異点｜同人音楽マンのなれはて｜ごくたまに東方アレンジをする｜軽度の型月｜新米デレ・シャニP│きれぼし脳│チップチューン│メタル｜ロックマンエグゼ風の曲を作る｜同人サークルNu-naut｜SoundCloud https://t.co/YwUvvPBtI3,False,https://t.co/8qv8EdGZC4,"{'followers_count': 430, 'following_count': 534, 'tweet_count': 60423, 'listed_count': 23}",江戸,https://pbs.twimg.com/profile_images/1377599766234730500/GFuZPnKV_normal.png,1.4684443947812946e+18,赤ヌゥ(rednux)@例大祭い3b,red_nux,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8qv8EdGZC4', 'expanded_url': 'http://nu-naut.tumblr.com/', 'display_url': 'nu-naut.tumblr.com'}]}, 'description': {'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/YwUvvPBtI3', 'expanded_url': 'http://soundcloud.com/red_nux', 'display_url': 'soundcloud.com/red_nux'}]}}"
288191916,False,"A working mother and lazy language learner. Loves to travel, drive, and read. Occasionally teaches English. TOEIC 990, Eiken Grade 1, J-Shine+, 通関士資格",False,,"{'followers_count': 620, 'following_count': 356, 'tweet_count': 2892, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1450757091421933569/7f9Dlzc7_normal.jpg,1.2098150939506115e+18,comacci,tamao_f,
1152502536,False,"Mentally Tenacious | #AutismAcceptance | 25 | Taurus | Emerald | he/him | Twitch account: core_vette15
Loves: Sports and Animation
Seeking to play indoor fb",False,,"{'followers_count': 356, 'following_count': 1133, 'tweet_count': 58531, 'listed_count': 2}","Powell, Ohio",https://pbs.twimg.com/profile_images/1443038501574950914/7SOkvVbr_normal.jpg,1.433086827976708e+18,Ebs,nikebs48,"{'description': {'hashtags': [{'start': 21, 'end': 38, 'tag': 'AutismAcceptance'}]}}"
765209301036113920,False,"FF14◈Gaia D◈レイド･SS･絵◈好きなものが好き◈えめめ沼◈ (C) SQUARE ENIX CO., LTD. All Rights Reserved.",False,,"{'followers_count': 205, 'following_count': 180, 'tweet_count': 8223, 'listed_count': 6}",Amaurot,https://pbs.twimg.com/profile_images/1501580377055395841/0QLMsSnM_normal.jpg,1.5128380725680046e+18,さて🐧,Sate_FF14,
2323730940,False,"博麗霊夢/DDR(1105-4295)/ラーメン/筋トレ/登山/Pokemon Go

アイコン：@hello_sunflower",False,https://t.co/hunm51owHp,"{'followers_count': 254, 'following_count': 275, 'tweet_count': 106540, 'listed_count': 21}",2ーがた,https://pbs.twimg.com/profile_images/1475137555293442051/VZGVjQyz_normal.jpg,1.398994705082245e+18,ちろる#YR1,DJ_REIMU,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hunm51owHp', 'expanded_url': 'https://youtube.com/channel/UCqjWCctJQCuQ4n-VcicT_lw', 'display_url': 'youtube.com/channel/UCqjWC…'}]}, 'description': {'mentions': [{'start': 49, 'end': 65, 'username': 'hello_sunflower'}]}}"
1382544695281262592,False,De todos modos uno siempre es un poco culpable,False,,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 103, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1388275277726470150/kSiTDn3W_normal.jpg,,Meursault,Meursau59409327,
3781348992,False,"That's me!

insta: mrjakerino",False,,"{'followers_count': 16, 'following_count': 58, 'tweet_count': 364, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477152182516523014/14ubreDH_normal.jpg,,J J the Jake Plane,JakeMcCummingse,
2739459011,False,♡,False,,"{'followers_count': 614, 'following_count': 728, 'tweet_count': 38525, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1479552707862183939/m3v8_4sK_normal.jpg,,fαfα,soonlights,
85211607,False,混声合唱、聖歌隊、週いちのテニス、ゴルフレッスン、地域の子供向けイベントなどのボランティア。 ワクチン接種するも油断は禁物。 Twitterは私にとって知的好奇心を目覚めさせる薬。でも自分でつぶやく内容は日記がわりと井戸端会議程度の内容なので悪しからず。,False,https://t.co/7cB312iNUk,"{'followers_count': 65, 'following_count': 385, 'tweet_count': 19984, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1207103795118788608/r9q6VCLO_normal.jpg,,りらぺこ🙋‍♀️（vollständigだが今も常にマスク着用モード）,peko88,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7cB312iNUk', 'expanded_url': 'http://twilog.org/peko88', 'display_url': 'twilog.org/peko88'}]}}"
965202374057869312,False,"米津玄師さん / 藤井風さん / 小沢健二さん / 羽生結弦さん / お蚕さま  stan Kenshi Yonezu, adore Kaze Fuji, Kenji Ozawa, Yuzuru Hanyu, Vilhelm Hammershøi and silkworms",False,,"{'followers_count': 140, 'following_count': 181, 'tweet_count': 9735, 'listed_count': 2}",pillars of salt,https://pbs.twimg.com/profile_images/1169240800678440960/JM_Xriqi_normal.jpg,,kazumi,outerspacegems,
1603627663,False,新潟県出身。インディ作家。 2014年2月、『他人のシュミを笑うな』をkindle direct publishingにて発表。小説を各電子書籍ストアにて配信しています。日々 の生活や、家族、音楽などをメインテーマに、色々な『新しさ』を模索しながら、小説を書いています。,False,https://t.co/Qp6hJ2CIaC,"{'followers_count': 777, 'following_count': 698, 'tweet_count': 26548, 'listed_count': 26}",,https://pbs.twimg.com/profile_images/1137385659717447680/CImwVjSA_normal.jpg,1.5010561654381814e+18,王木亡一朗,OUKI_Bouichirou,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Qp6hJ2CIaC', 'expanded_url': 'https://www.amazon.co.jp/%E7%8E%8B%E6%9C%A8%E4%BA%A1%E4%B8%80%E6%9C%97/e/B00IQ2UM98', 'display_url': 'amazon.co.jp/%E7%8E%8B%E6%9…'}]}}"
3672527912,False,イエサブ横浜ジムリーダー/「ロイヤルマスク争奪戦」優勝/CL2018横浜43位・池袋130位/Limitless Invitational 2021 Top16/POG2021 Top16/ラッシュCS#1 TOP16/2022シティS5 Top4,False,https://t.co/mFsJzDU24Q,"{'followers_count': 669, 'following_count': 557, 'tweet_count': 12945, 'listed_count': 0}",マシュマロ,https://pbs.twimg.com/profile_images/879479793351221249/4XaXOtAj_normal.jpg,1.4345976398282998e+18,もっさ🍎/greenmen3110,Mawssa2000,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mFsJzDU24Q', 'expanded_url': 'https://note.com/mawssa2000', 'display_url': 'note.com/mawssa2000'}]}}"
137532458,False,"塾講師です。「主語＝自分」な人が好きです。「主語＝敵対する何か、国家、組織、属性」な人は退屈です。固定観念、二元論、考えない人、ぶれない人が嫌いです。考えたいので知識と知恵を求めます。
フォローやRTはご自由に。
あそび家まなび名義でnoteに教育についてのあれこれと #短歌 を書いてます。",False,https://t.co/tjxbzxnQSR,"{'followers_count': 761, 'following_count': 1177, 'tweet_count': 47996, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/1467916665426165760/tmLnw-qg_normal.jpg,1.4772920167868826e+18,消エルマキュー,kierumaq,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tjxbzxnQSR', 'expanded_url': 'https://note.mu/asobiyamanabi', 'display_url': 'note.mu/asobiyamanabi'}]}, 'description': {'hashtags': [{'start': 135, 'end': 138, 'tag': '短歌'}]}}"
1184603711554801664,False,💍@TERUMIN_29,False,,"{'followers_count': 56, 'following_count': 118, 'tweet_count': 60608, 'listed_count': 2}",Gaia Durandal,https://pbs.twimg.com/profile_images/1448262380505370624/P4Rlgu2t_normal.jpg,1.4137432026248847e+18,せふぃたん/先輩ちゃん,Sephiphi_Sephi,"{'description': {'mentions': [{'start': 1, 'end': 12, 'username': 'TERUMIN_29'}]}}"
1969568455,False,"Swedish programmer focused on animations.

UDS, Sony London, 2K Games, Bioware, Capcom, EA",False,https://t.co/tL98aSRHLP,"{'followers_count': 429, 'following_count': 214, 'tweet_count': 4156, 'listed_count': 5}","Vancouver, British Columbia",https://pbs.twimg.com/profile_images/1397674835778564098/7E9QGekK_normal.jpg,,Joakim Hagdahl,RH_Hagdahl,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tL98aSRHLP', 'expanded_url': 'http://rockhamstercode.tumblr.com/', 'display_url': 'rockhamstercode.tumblr.com'}]}}"
1267862111113211904,False,音ゲ スマ じほー（休）,False,,"{'followers_count': 410, 'following_count': 725, 'tweet_count': 30185, 'listed_count': 16}",千葉,https://pbs.twimg.com/profile_images/1519212186903924736/r7MTtnmc_normal.jpg,1.506913235446145e+18,ぐり,y8_Guri_9y,
1426530483169595392,False,Margaritaville Enthusiast | Likes a nice sit down | Also regularly tweets about Professional Wrestling for some reason | she/her |,False,,"{'followers_count': 25, 'following_count': 477, 'tweet_count': 310, 'listed_count': 0}",UK,https://pbs.twimg.com/profile_images/1516410742911778821/TUJaa7oS_normal.jpg,,Theme Park Enjoyer,leotawasright,
