id,description,url,verified,profile_image_url,pinned_tweet_id,username,name,protected,public_metrics,entities,location
397479064.0,"3세아이가버스서서타면개좆같음/페미니스트/맨스플레이너/설명충/무신론자/중2병/멍청한 의견/스타벅스골드회원/장래희망은 불로소득&불로장생 그리고 우주여행 (외계인 조우와 시간여행, 불로불사는 불가능할 것 같아서 포기)",,False,https://pbs.twimg.com/profile_images/430374279931117568/aAMiYPWe_normal.jpeg,8.85799019594752e+17,decadence_itr,intherye,False,"{'followers_count': 319, 'following_count': 308, 'tweet_count': 18939, 'listed_count': 1}",,
50678504.0,仕事の話とアニメの話をします。シューティングゲームとスノボが好きなWebデベロッパー。冴草きいちゃん推し。マイキャラがかわいすぎる。えんとゆかり。撮りカツ https://t.co/qCx7jahls5,,False,https://pbs.twimg.com/profile_images/995310668709412869/57sxlos__normal.jpg,8.637931540628644e+17,kokushi_yayoi,gai,False,"{'followers_count': 204, 'following_count': 551, 'tweet_count': 24746, 'listed_count': 8}","{'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/qCx7jahls5', 'expanded_url': 'http://goo.gl/lubz1p', 'display_url': 'goo.gl/lubz1p'}]}}",
124133447.0,歌う声優さん、舞台に立つ声優さんに興味あり。「ヴァイオレット・エヴァーガーデン」まとめて視聴中。どんな作品を見てもすぐ泣いちゃうのが悩み。ゴルカム沼。一人称が「俺」な時は照れ隠し。よせやぁい。雑食系狂える実況アカウント。FGOで天国へ行けない系マスターやっています。フローラ派きのこ派つぶあん派（CV:櫻井孝宏）大判焼派,,False,https://pbs.twimg.com/profile_images/1067318482750980097/acygbPUy_normal.jpg,1.5156977140126065e+18,YORIMASYO,喰う清める@9時21時に服薬,False,"{'followers_count': 227, 'following_count': 737, 'tweet_count': 124587, 'listed_count': 2}",,レモングラブ王国
15848096.0,"Cambodia but for 11 years worked as a pharmacist in one of the most remote spots of Australia.

 #FOAMed",https://t.co/1gh1OR8pst,False,https://pbs.twimg.com/profile_images/421471112/BteTheDust_normal.jpg,,BiteTheDust,Robbo,False,"{'followers_count': 2293, 'following_count': 723, 'tweet_count': 107163, 'listed_count': 206}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1gh1OR8pst', 'expanded_url': 'http://www.bitethedust.com.au/bitingthedust', 'display_url': 'bitethedust.com.au/bitingthedust'}]}, 'description': {'hashtags': [{'start': 97, 'end': 104, 'tag': 'FOAMed'}]}}",Gibson Desert
14348410.0,English language teacher in a small town in Korea. From Australia. Periodically give up on Twitter.,https://t.co/1q3Y44TobF,False,https://pbs.twimg.com/profile_images/888049427880984577/YUiRzYiP_normal.jpg,,brontle,Bryan,False,"{'followers_count': 449, 'following_count': 3310, 'tweet_count': 10300, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1q3Y44TobF', 'expanded_url': 'http://www.facebook.com/bryanjohnhale', 'display_url': 'facebook.com/bryanjohnhale'}]}}","Jeollanamdo, South Korea"
1.0590606094995784e+18,♥️♠️🎪🐥🤞🌂♦️♣️ / KU 工 M1,,False,https://pbs.twimg.com/profile_images/1202464456900374528/ARm90VIz_normal.jpg,1.4646359251037102e+18,ku_marshall_,くろゆり,False,"{'followers_count': 158, 'following_count': 561, 'tweet_count': 30526, 'listed_count': 4}",,卍桂卍
14889894.0,かわいいのがすきです！　せかいをかわいいのでうめつくすのがゆめです！,https://t.co/X2n5vDMmED,False,https://pbs.twimg.com/profile_images/1089910508491235329/W1Bvh8yw_normal.jpg,1.1015090677873787e+18,rofi,おうか,False,"{'followers_count': 3450, 'following_count': 2059, 'tweet_count': 492589, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/X2n5vDMmED', 'expanded_url': 'http://d.hatena.ne.jp/rofi', 'display_url': 'd.hatena.ne.jp/rofi'}]}}",pixiv: 1138042
7.970858593464197e+17,ゆてい,,False,https://pbs.twimg.com/profile_images/1509726086963245107/1NiRC803_normal.jpg,1.476801899731243e+18,yuu__tei,ゆー&てい,False,"{'followers_count': 630, 'following_count': 590, 'tweet_count': 51600, 'listed_count': 21}",,もっふもふの毛布
560332606.0,すてきなヘッダー絵は赤間トオルさん（@akama_toru）からいただきました,,False,https://pbs.twimg.com/profile_images/1320576785508036615/t8cDglMy_normal.jpg,8.375587496612987e+17,blue_tofu4693,ブﾉﾚ→さん！,False,"{'followers_count': 317, 'following_count': 410, 'tweet_count': 121208, 'listed_count': 11}","{'description': {'mentions': [{'start': 18, 'end': 29, 'username': 'akama_toru'}]}}",千鳥の相席食堂、内村さまぁ～ずが大好き
215903031.0,"七沢あゆ／ひじき　しがないオタク（成人済）の雑多なアカウントです
ヌオーが大好き　ふわぬおちゃんと暮らしています
SideM（恭二P・舞田ファン、旬と九十九先生も好き）／A3!（誉・一成）／TRPG（CoC中心）／マダミス
おくちに合うものならだいたいなんでも嗜む",https://t.co/WmBV27tDfK,False,https://pbs.twimg.com/profile_images/667322381304619008/Px-8aOhp_normal.png,8.04760034789847e+17,ayu_taya831,あゆ,False,"{'followers_count': 279, 'following_count': 287, 'tweet_count': 55703, 'listed_count': 14}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WmBV27tDfK', 'expanded_url': 'http://g12017647.sp.pf.mbga.jp/?url=http%3A%2F%2Fm.i-sidem.idolmaster.jp%2Fuser%2Fdetails%2F47101', 'display_url': 'g12017647.sp.pf.mbga.jp/?url=http%3A%2…'}]}}",砂漠の風に吹かれて世界の片隅
291865631.0,La vida son cuatro dias y tres pasaron ya. Pau D.,,False,https://pbs.twimg.com/profile_images/1484215504302743561/exi46fN7_normal.jpg,,jomafebon,J M,False,"{'followers_count': 50, 'following_count': 446, 'tweet_count': 4040, 'listed_count': 1}",,
147775028.0,時代劇（江戸時代以降）が好きな人 精神年齢年中さん ぼろ鳶組 新之助沼に落ちて文字書き始めました 西郷どん 神谷玄次郎捕物控 高橋光臣 おんな城主直虎 有村俊斎海江田信義 元禄繚乱 羽州ぼろ鳶組鳥越新之助 くらまし屋稼業榊惣一郎 歴史に弱いNHK時代劇大河ドラマギャップ萌え殺陣理系コミュ障ツイ廃 not読書垢not腐,https://t.co/RnCHcTgkBx,False,https://pbs.twimg.com/profile_images/1506213528688279557/jmwD9Okb_normal.png,1.456263580018307e+18,heavy_user_twit,これまち🤿＠高麗町郷中 文字書き初心者,False,"{'followers_count': 510, 'following_count': 870, 'tweet_count': 247181, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RnCHcTgkBx', 'expanded_url': 'https://profcard.info/u/4amrkLxeJVNaPdvBRLQahHOEYY92', 'display_url': 'profcard.info/u/4amrkLxeJVNa…'}]}}",薩摩國高麗町郷中
152229351.0,"一貫はしないし発言だけで勝手に察する人向けではない。
R-18垢→@exiomicaR
最近YouTubeで配信してます https://t.co/4LKMyKg6lg",,False,https://pbs.twimg.com/profile_images/3623011536/b6e5026b3ef7bf1fb3b0b7b747fd92d3_normal.png,1.3648943085123707e+18,exiomica,桐山櫛那,False,"{'followers_count': 367, 'following_count': 544, 'tweet_count': 175327, 'listed_count': 20}","{'description': {'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/4LKMyKg6lg', 'expanded_url': 'https://bit.ly/38lcqLw', 'display_url': 'bit.ly/38lcqLw'}], 'mentions': [{'start': 33, 'end': 43, 'username': 'exiomicaR'}]}}",
34908295.0,"To understand that you're happy and to know why and how and still be happy, be happy in the being and knowing, well that is beyond happiness, that is bliss.",,False,https://pbs.twimg.com/profile_images/181983684/09182008085_normal.jpg,9.647329907638395e+17,joycezc,don't worry be happy,False,"{'followers_count': 131, 'following_count': 94, 'tweet_count': 14440, 'listed_count': 5}",,
7.971776523563868e+17,She/Her. 💖💜💙chaotic funny Aasimar. Will always be your healer. follow me on IG for just my art posts: sassyfrysdraws,https://t.co/CSGUJdrmfB,False,https://pbs.twimg.com/profile_images/1420421911603941378/RH-fHSuR_normal.jpg,1.3716815553959772e+18,SassyFrys,Sassyfry➡️in the shadowfell,False,"{'followers_count': 87, 'following_count': 334, 'tweet_count': 3235, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CSGUJdrmfB', 'expanded_url': 'https://ko-fi.com/sassyfry', 'display_url': 'ko-fi.com/sassyfry'}]}}",
7.172735991034798e+17,"最近やっと少しずつtweetできるように。
大好きなこと・・・旅行、ピアノ、クラシックギター そして美味しいものを食べること",https://t.co/HINTPkns2j,False,https://pbs.twimg.com/profile_images/1471164976257589248/AP6xWgvM_normal.jpg,1.5108340431555256e+18,ranchan62841,Ran,False,"{'followers_count': 47, 'following_count': 138, 'tweet_count': 4974, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HINTPkns2j', 'expanded_url': 'http://instagram.com/ran_chan27', 'display_url': 'instagram.com/ran_chan27'}]}}",
34517777.0,"I like the Raptors, Oilers and Steelers. I also like AEW, NXT and NJPW. All thought and views are my own. Signed to Pure Trance,FSOE, AVA",,False,https://pbs.twimg.com/profile_images/1317467279097958401/fwfhVA7l_normal.jpg,9.92976617755394e+17,djmatthewduncan,I’m Matt Damon 🇨🇦🍁🇨🇦🍁🇨🇦🍁,False,"{'followers_count': 271, 'following_count': 699, 'tweet_count': 2987, 'listed_count': 0}",,Edmonton
112232278.0,筆名:有無谷六次元(うむたにろくじげん)。ドラマーでボーカリストで歌人で詩人だった昆虫の死骸。「イヤな短歌会」会長。右投右打 内野手。過去の作品はこちら@iichi_gyo,,False,https://pbs.twimg.com/profile_images/1438511637967769610/sATsPsya_normal.jpg,1.497509122618835e+18,umu_6_D,犬みてえな名前の姉妹,False,"{'followers_count': 285, 'following_count': 298, 'tweet_count': 9056, 'listed_count': 9}","{'description': {'mentions': [{'start': 76, 'end': 86, 'username': 'iichi_gyo'}]}}",
1.3280981240914412e+18,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,blackmagic1007,whentheKatisaway,False,"{'followers_count': 8, 'following_count': 53, 'tweet_count': 155, 'listed_count': 0}",,"Surrey, British Columbia"
8.833086766768005e+17,🫧,,False,https://pbs.twimg.com/profile_images/1466840835232833543/c4GZe8h6_normal.jpg,,leilaaalalala,leila || 22 days till wallows,False,"{'followers_count': 48, 'following_count': 489, 'tweet_count': 3221, 'listed_count': 0}",,any pronouns
7.456277549561528e+17,真名はかすあき 現行:FF14【@amarinimo___】TRPG【@nt_mnor】,https://t.co/UhSkY5AZyl,False,https://pbs.twimg.com/profile_images/1514670355037634569/reQfwQ16_normal.jpg,1.4465171962602086e+18,amarinimo_ask,5月8日は命日,False,"{'followers_count': 847, 'following_count': 903, 'tweet_count': 298302, 'listed_count': 58}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UhSkY5AZyl', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/23G5UGK0CM3L5?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 16, 'end': 29, 'username': 'amarinimo___'}, {'start': 35, 'end': 43, 'username': 'nt_mnor'}]}}",音MAD  スキル«And you...» 
146026747.0,典型的なニコ厨のカジート.ラードテック愛用者 blockするといいよw Legion 1989/12/13,,False,https://pbs.twimg.com/profile_images/583401656059998210/e1ozsKIO_normal.png,1.0802970648844042e+18,GDEEN_,🀩ぐでーん[囟どちらでもない],False,"{'followers_count': 495, 'following_count': 972, 'tweet_count': 298117, 'listed_count': 22}",,足立区のとなり
220689778.0,"鳥です。天然パーマです。 電気式華憐音楽集団好きな妖精帝国臣民

電気式華憐音楽集団/妖精帝國/love solfege/同人音楽/ゲーム音楽/オーケストラ/パズル/FF/音ゲー/脱出ゲーム/鷺沢文香P",https://t.co/hBlcIXFVxo,False,https://pbs.twimg.com/profile_images/1377472528071815170/-rojelYo_normal.jpg,1.2540114787277824e+18,O_PermanentWave,ぱ～ま/鷺@4/24 M3オンライン ,False,"{'followers_count': 249, 'following_count': 597, 'tweet_count': 35221, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hBlcIXFVxo', 'expanded_url': 'https://permanentwave.github.io', 'display_url': 'permanentwave.github.io'}]}}",不在
2765244876.0,型月/DIVA/ノスタルジア/ななれん/ウマ/クイズ/BUMP/コウペンちゃん/美味しいもの,https://t.co/XWpy2rA4Jy,False,https://pbs.twimg.com/profile_images/1410175471073914885/CQJbkTtW_normal.jpg,1.47525029338248e+18,fuziyamilky,milky,False,"{'followers_count': 203, 'following_count': 438, 'tweet_count': 49261, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XWpy2rA4Jy', 'expanded_url': 'https://marshmallow-qa.com/fuziyamilky', 'display_url': 'marshmallow-qa.com/fuziyamilky'}]}}",日本　山梨県
1636631484.0,i like painting,https://t.co/5UByBJQtD7,False,https://pbs.twimg.com/profile_images/1505640910641586182/35UrM7R5_normal.jpg,,shelaygutted,wet cigarette,False,"{'followers_count': 8837, 'following_count': 1590, 'tweet_count': 35630, 'listed_count': 13}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5UByBJQtD7', 'expanded_url': 'https://bigdirtnap.bigcartel.com', 'display_url': 'bigdirtnap.bigcartel.com'}]}}","Tampa, FL"
102773826.0,"Traveler, knitter, lover of breakfast tacos",,False,https://pbs.twimg.com/profile_images/1064332209094565889/OjYCc74w_normal.jpg,,keenak00,k,False,"{'followers_count': 62, 'following_count': 155, 'tweet_count': 6524, 'listed_count': 2}",,"Delaware, USA"
411082878.0,,,False,https://pbs.twimg.com/profile_images/479859340665311233/qp5z78uZ_normal.jpeg,,Winchestermom,SayWha?,False,"{'followers_count': 125, 'following_count': 512, 'tweet_count': 2108, 'listed_count': 0}",,
68538480.0,"7年の海外放浪の後、現在日本で社畜中。

 
最近は、おかえりモネとオリパラしか見てません",,False,https://pbs.twimg.com/profile_images/1209096213384945664/lZZ9nj2-_normal.jpg,,danceforfreedom,ゆんこ・しゃとぅ,False,"{'followers_count': 149, 'following_count': 574, 'tweet_count': 28735, 'listed_count': 3}",,日本→UK→Africa→Europe→서울→日本
142338549.0,蘭子(偽名)です☆LAID♡PLASTIC♡メンバーは勝手に解散したけど、こちらはファンを辞めてないので現役です！☆浮気はしません、いつでも本気！←☆☆ 한국A＋3기&4기였는데 5명 있던 엠블랙을 사랑해요♡☆이준 사랑해♡,,False,https://pbs.twimg.com/profile_images/830823588223541248/Fnt-5S30_normal.jpg,1.3178620261447475e+18,m_serenade,ら。,False,"{'followers_count': 166, 'following_count': 612, 'tweet_count': 19570, 'listed_count': 1}",,JAPAN 일본
14713797.0,マンガ、映画、写真、アート全般が好きな人。ゆるふわボードゲーマー。,,False,https://pbs.twimg.com/profile_images/1302381601125404673/CrSh5u2c_normal.jpg,1.3080360214523372e+18,orokoge,おこげ,False,"{'followers_count': 1066, 'following_count': 1856, 'tweet_count': 76606, 'listed_count': 37}",,
1.1950988315804795e+18,"TetoraP ArashiP MayoiP || mostly enstars (a little LL!, DR, & OM!) || I like to sing & draw sometimes || any pronouns 18↑",https://t.co/mU9rGUBWTu,False,https://pbs.twimg.com/profile_images/1511926922556628992/Sr5LPSq8_normal.jpg,1.402348697904685e+18,cerezaku_,Cerezaku,False,"{'followers_count': 87, 'following_count': 277, 'tweet_count': 34956, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mU9rGUBWTu', 'expanded_url': 'https://cerezaku.carrd.co/', 'display_url': 'cerezaku.carrd.co'}]}}",
1.007677907802583e+18,酒クズ( ´ω` ) ゆちゅぶ はじめた  すけぶhttps://t.co/gVZ9C1Opig,https://t.co/gDiILS8fUx,False,https://pbs.twimg.com/profile_images/1476935920406638594/qz9BdEOY_normal.jpg,,atto_rin_,🍉りん,False,"{'followers_count': 209, 'following_count': 246, 'tweet_count': 59422, 'listed_count': 14}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gDiILS8fUx', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/256F23QD8ZBZK?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/gVZ9C1Opig', 'expanded_url': 'https://skeb.jp/@atto_rin_', 'display_url': 'skeb.jp/@atto_rin_'}]}}",トリプル県
119651187.0,"札幌でプログラム書いています。  らでぃ、すらは別名義。 人生広く浅くがモットー。響提督アーニャP。AtCoder水。
画像リプ嫌い",https://t.co/CtpxagUFXP,False,https://pbs.twimg.com/profile_images/887985569308868608/mOWXeI1Y_normal.jpg,1.3420450247085097e+18,YWak,わか💉💉💉,False,"{'followers_count': 325, 'following_count': 685, 'tweet_count': 46665, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CtpxagUFXP', 'expanded_url': 'https://atcoder.jp/users/ywak', 'display_url': 'atcoder.jp/users/ywak'}]}}",北海道札幌市
26763436.0,"In-house EMEA PR Manager, occasional hockey player, world's okayest sim racer",,False,https://pbs.twimg.com/profile_images/1182258026637643776/VaPSC8s7_normal.jpg,,JanneVirtanen81,Janne Virtanen,False,"{'followers_count': 482, 'following_count': 806, 'tweet_count': 7725, 'listed_count': 19}",,Hampshire
1.0383946234026844e+18,"Husband, Adopter, Roleplayer, Bird of Prey nut.",,False,https://pbs.twimg.com/profile_images/1047517361430036480/0bAxkSuK_normal.jpg,,Bumble14203310,Bumble,False,"{'followers_count': 9, 'following_count': 9, 'tweet_count': 284, 'listed_count': 0}",,"Chippenham, England"
214670542.0,"Beep/bop/boop
 Seudónimo. ⚖",,False,https://pbs.twimg.com/profile_images/378800000444018556/77845a937a8e8cc159ea96c4efd3aaac_normal.jpeg,,ElHijoDelMijo,Chepe Macana,False,"{'followers_count': 109, 'following_count': 136, 'tweet_count': 5285, 'listed_count': 0}",,Guatemala
1.012225284098134e+18,☆She/Her☆,,False,https://pbs.twimg.com/profile_images/1155924987368353792/c6-cDyzU_normal.jpg,1.2419659464467128e+18,solis_kennedy,𝕜𝕖𝕟𝕟𝕖𝕕𝕪 🖤,False,"{'followers_count': 357, 'following_count': 694, 'tweet_count': 15839, 'listed_count': 4}",,milky way galaxy
2772242353.0,"I mostly just make bad puns. Middling DM, Film Student, Former IT Worker.  SF/Fantasy Writer. Ancom. Lists are an insta-block. Icon by @Tartan_Kiwi",,False,https://pbs.twimg.com/profile_images/1467710802186489859/NIaoRzX-_normal.png,1.32265528541295e+18,TheErixperience,New Year New Eric,False,"{'followers_count': 195, 'following_count': 94, 'tweet_count': 22565, 'listed_count': 4}","{'description': {'mentions': [{'start': 135, 'end': 147, 'username': 'Tartan_Kiwi'}]}}","Sacramento, CA"
256701682.0,,,False,https://pbs.twimg.com/profile_images/1447596282910941184/oCZractH_normal.jpg,,Luis_Meneses_P,Luis Meneses,False,"{'followers_count': 218, 'following_count': 297, 'tweet_count': 8883, 'listed_count': 1}",,
1.1752154579948544e+18,歌が好きです。リズム天国 ザ・ベスト+で史上10人目のノリカン99達成者です(2022年2月10日達成)。マリオカートツアーもやっています。,,False,https://pbs.twimg.com/profile_images/1312420461452509184/Nic8JuLC_normal.jpg,1.4917439846657843e+18,shiny_gekko,月光✨🌕️✨,False,"{'followers_count': 86, 'following_count': 87, 'tweet_count': 2070, 'listed_count': 11}",,太陽系
1958252384.0,ベリアル実装(PA)待ち勢。待ってるぞアグラヴェイン(fgo)、武市先生(fgo),,False,https://pbs.twimg.com/profile_images/1116004077081481217/HldmntFC_normal.jpg,,K1ir2,海梨@推し実装待機,False,"{'followers_count': 25, 'following_count': 118, 'tweet_count': 14937, 'listed_count': 0}",,ベッドの中かコタツの中
1.4233045839090565e+18,成人済お腹激弱社会人♀｜ストレスとガチマは共存｜毎週のカラマリ配信が生きる糧,,False,https://pbs.twimg.com/profile_images/1500467504082460672/YfcTQSzA_normal.jpg,1.4453946450816e+18,moimoiren,ぽん こつお,False,"{'followers_count': 21, 'following_count': 30, 'tweet_count': 801, 'listed_count': 1}",,ぽんちゃんって呼んでね‼️
261334594.0,,,False,https://pbs.twimg.com/profile_images/971246542127534082/c7CIOcA-_normal.jpg,,ahersh13,Amy Hershberger,False,"{'followers_count': 444, 'following_count': 335, 'tweet_count': 7893, 'listed_count': 0}",,
70372608.0,音楽で泣ける人／fun fe rallsのドラマー他／ギター修行中,,False,https://pbs.twimg.com/profile_images/475416769817894912/bRb8LBTZ_normal.jpeg,,aftms,あふたむず,False,"{'followers_count': 831, 'following_count': 1061, 'tweet_count': 14702, 'listed_count': 20}",,"名古屋／Nagoya,JAPAN"
1.2133531565637222e+18,타인의 선택 - 「여나래」 오너,https://t.co/Ec1WLN9neB,False,https://pbs.twimg.com/profile_images/1509567578284322817/mJrN2M2L_normal.png,1.4967191165014016e+18,2eulb_,✦이울브✦☃︎{돈 그만 써),False,"{'followers_count': 40, 'following_count': 50, 'tweet_count': 3464, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ec1WLN9neB', 'expanded_url': 'https://posty.pe/6942v4', 'display_url': 'posty.pe/6942v4'}]}}",동면하고싶다🐻
1.272121526003708e+18,「ささら」と読みます。医療機器営業＆通訳→トラック野郎→個人飲食店と職を転々としている九州男児。好きな物はラーメン・コーヒー・バイク・海・昆虫・麻雀・ゲーム・漫画・ホークス。生まれつき頭があまり良くないです(IQ87.61)が数字が好きです。TOEICは最高885。ダイエット中(169/74)。禁酒禁煙は一生しません。,https://t.co/blEHN6OQkz,False,https://pbs.twimg.com/profile_images/1404713823013982208/k5uZH0_M_normal.jpg,1.4158343885420995e+18,mid_vill,っｓｒ,False,"{'followers_count': 34, 'following_count': 49, 'tweet_count': 10491, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/blEHN6OQkz', 'expanded_url': 'https://www.nintendo.co.jp/software/campaign/index.html', 'display_url': 'nintendo.co.jp/software/campa…'}]}}",福岡22年→千葉4年→ずっと福岡
146743690.0,Dope Mom. Photographer. Writer. Equestrian. Rooting for everybody Black who roots for everybody black ✊🏾,,False,https://pbs.twimg.com/profile_images/1511343781869723660/y406-js3_normal.jpg,1.2834292148516045e+18,DaSweetestBish,butta love.,False,"{'followers_count': 1450, 'following_count': 746, 'tweet_count': 240545, 'listed_count': 8}",,Dreamville
16026832.0,Twitchでの姿はナイロンさんだよ https://t.co/tVnEUEUjgu ■ぷっしー ■pixiv https://t.co/6Yga536yTW ■skeb https://t.co/Iyzh0RScOf ■殆ど使ってない裏垢 @irony9502,,False,https://pbs.twimg.com/profile_images/1506338299090145281/miKDSpim_normal.jpg,,irony9501,あいろ兄さん,False,"{'followers_count': 1521, 'following_count': 942, 'tweet_count': 173025, 'listed_count': 66}","{'description': {'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/tVnEUEUjgu', 'expanded_url': 'http://twitch.tv/irony9501', 'display_url': 'twitch.tv/irony9501'}, {'start': 56, 'end': 79, 'url': 'https://t.co/6Yga536yTW', 'expanded_url': 'http://pixiv.net/users/12879', 'display_url': 'pixiv.net/users/12879'}, {'start': 86, 'end': 109, 'url': 'https://t.co/Iyzh0RScOf', 'expanded_url': 'http://skeb.jp/@irony9501', 'display_url': 'skeb.jp/@irony9501'}], 'mentions': [{'start': 121, 'end': 131, 'username': 'irony9502'}]}}",Pale Blue Dot
1326856064.0,長期人狼始めました。TRPG（CoC）したりゲーム実況見たり。/ふと思ったことを呟きます。 成人済。/ヘッダーはえびさん,https://t.co/x7wHJQntHg,False,https://pbs.twimg.com/profile_images/1454830039275831296/wQUGaGTB_normal.jpg,,QooToro,あづき,False,"{'followers_count': 189, 'following_count': 441, 'tweet_count': 31238, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x7wHJQntHg', 'expanded_url': 'https://waoon.net/record/result.php?id_0=azusann54&id_1=azusan54', 'display_url': 'waoon.net/record/result.…'}]}}",
7.213036226722243e+17,やどかり出版株式会社は、質の高いTOEIC教材を低価格で皆様にお届けします。TOEIC L&R🌿『新形式模試はじめての挑戦』🌿『標準模試1』🌿『標準模試2』好評発売中！✨中の人🐣3代目と4代目✨ https://t.co/S6RcdX13AJ,https://t.co/Qw0rgHDleM,False,https://pbs.twimg.com/profile_images/721304517136900096/JAx4384__normal.jpg,,yadokari_pub,やどかり出版株式会社,False,"{'followers_count': 1790, 'following_count': 1556, 'tweet_count': 6744, 'listed_count': 24}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Qw0rgHDleM', 'expanded_url': 'http://www.yadokari-pub.com', 'display_url': 'yadokari-pub.com'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/S6RcdX13AJ', 'expanded_url': 'https://peing.net/ja/yadokari_pub', 'display_url': 'peing.net/ja/yadokari_pub'}]}}",
1.0156472477976371e+18,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Takebou48024996,Takebou,False,"{'followers_count': 1, 'following_count': 18, 'tweet_count': 29, 'listed_count': 0}",,
428034057.0,男の頬骨が好きだ。 私の名前はいちのこまたはオワチャンです。胎界主を読んでください。創作タグ: #根無し草同好会,https://t.co/KSl3VOQ0vR,False,https://pbs.twimg.com/profile_images/1472883723431743494/o9UoMOr2_normal.jpg,1.4508307029041684e+18,T0Bi_tatsu,頬骨粉砕骨折,False,"{'followers_count': 395, 'following_count': 302, 'tweet_count': 110606, 'listed_count': 21}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KSl3VOQ0vR', 'expanded_url': 'https://profcard.info/u/aNPAxhdWJheFsmJ0xEazRmYQokK2', 'display_url': 'profcard.info/u/aNPAxhdWJheF…'}]}, 'description': {'hashtags': [{'start': 48, 'end': 56, 'tag': '根無し草同好会'}]}}",気難しい
2502935388.0,"Vocaloid,CeVIO IA & Pokémon⚔️💎",https://t.co/JH5OvQAaCC,False,https://pbs.twimg.com/profile_images/1476932009402331144/ZzUNXwm9_normal.jpg,,If_kateikeI,iF,False,"{'followers_count': 72, 'following_count': 63, 'tweet_count': 29711, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JH5OvQAaCC', 'expanded_url': 'https://note.mu/singing_if', 'display_url': 'note.mu/singing_if'}]}}",tokyo/ibaraki
1.422405947427754e+18,"Lügen können Kriege in Bewegung setzen, Wahrheiten hingegen können ganze Armeen aufhalten.",,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,HalbWiener,HalbWiener,False,"{'followers_count': 1, 'following_count': 36, 'tweet_count': 148, 'listed_count': 0}",,
536936604.0,"I love classical music, The Beatles, London musicals, but I do not like Gekidan Shiki musicals as they are not perfomed in original languages. Love Rock, Spitz.",,False,https://pbs.twimg.com/profile_images/1156481779575902209/Vw7Fg0KH_normal.jpg,1.3757957109986345e+18,Inmylife1122,Inmylife1122,False,"{'followers_count': 165, 'following_count': 690, 'tweet_count': 2191, 'listed_count': 1}",,
192570425.0,"👩‍🏫 Maestra de EducaciónPrimaria (TICE) ⚽ MADRIDISTA hasta la médula.
🌈 Soy curiosa.
🍻 Unas buenas cañas 
💪¡Valora lo que tienes y lucha por lo que deseas!",,False,https://pbs.twimg.com/profile_images/1426493897807630337/g4ScYK0f_normal.jpg,1.0327525096039916e+18,Pilark93,Pilark93,False,"{'followers_count': 32, 'following_count': 99, 'tweet_count': 26970, 'listed_count': 0}",,
