id,protected,verified,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,location,entities
177425623,False,False,asst librarian @ TMA (opinions my own!)||umich grad|art history|special collections|museums|jewelry & fashion history|horror|dance|death+|rat & dog mom🐀🐕🐾,𝕸𝖊𝖌 𝕸𝖆𝖈𝖆𝖇𝖗𝖊 (she/her),1.3076962194525184e+18,https://t.co/1aEpzAMqdz,MEGalomania14,https://pbs.twimg.com/profile_images/1308571342720172032/TSU_43f-_normal.jpg,"{'followers_count': 491, 'following_count': 2776, 'tweet_count': 23699, 'listed_count': 17}","Farmington Hills, MI","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1aEpzAMqdz', 'expanded_url': 'http://etsy.com/shop/megmacabredesigns', 'display_url': 'etsy.com/shop/megmacabr…'}]}}"
1023717286526373888,False,False,,Robbie Hall,,,RobbieH52091445,https://pbs.twimg.com/profile_images/1424613987493187585/FBGXkGH3_normal.jpg,"{'followers_count': 8, 'following_count': 26, 'tweet_count': 203, 'listed_count': 0}",,
1721013114,False,False,むえむです。にこ🤟鞠莉✨かすみ👑。チームやざわにこ。チーム11位。チームSBLセブン7️⃣。Team Lazy。#むえむ杯 #マリカーへたくそ部 リプやDMはお気軽に❣️,むm,1.5090966061631406e+18,,25_muem,https://pbs.twimg.com/profile_images/1496114866469629953/o_HUZNw7_normal.jpg,"{'followers_count': 561, 'following_count': 495, 'tweet_count': 33824, 'listed_count': 20}",スクスタ,"{'description': {'hashtags': [{'start': 56, 'end': 61, 'tag': 'むえむ杯'}, {'start': 62, 'end': 72, 'tag': 'マリカーへたくそ部'}]}}"
323404898,False,False,Nonprofit Development | Sports | Music Development Director @nhoodindustries,Tiny Rick 🤘🏽,1.0047767684550738e+18,https://t.co/MrDklhC84N,rickybravo_,https://pbs.twimg.com/profile_images/1449943636846600196/kwbYvVNx_normal.jpg,"{'followers_count': 348, 'following_count': 551, 'tweet_count': 6148, 'listed_count': 6}","Fresno, California","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MrDklhC84N', 'expanded_url': 'http://neighborhoodindustries.com', 'display_url': 'neighborhoodindustries.com'}]}, 'description': {'mentions': [{'start': 60, 'end': 76, 'username': 'nhoodindustries'}]}}"
177527726,False,False,"「主に静岡市や、その周辺に生息するネズミの仲間で、野球やクイズ、謎解きを得意とする体長約170セン／   

静岡クイズ愛好会
たぬき探偵ジェリーの謎解きルーム
人狼、ボードゲーム
等々に出没…

最近では、素人知識でクイズ問題を作ったりしてます。
夢は、仔カピ１号、２号と一緒に、親子でリアル脱出制覇。",カピバラさん＠野球愛,,,kapi03,https://pbs.twimg.com/profile_images/1101238459/080802_1251_03_normal.jpg,"{'followers_count': 73, 'following_count': 39, 'tweet_count': 2544, 'listed_count': 5}",静岡県静岡市,
155043278,False,False,Yo vi a Riquelme.,Caleb Delibasich,1.4914319786124534e+18,,CalebD90,https://pbs.twimg.com/profile_images/1501967098108592132/hQt4GC0r_normal.jpg,"{'followers_count': 417, 'following_count': 1095, 'tweet_count': 2829, 'listed_count': 5}","Panama City, Panama",
2524924565,False,False,,🏴󠁧󠁢󠁳󠁣󠁴󠁿Richard Mills🏴󠁧󠁢󠁳󠁣󠁴󠁿,,,Richard35084522,https://pbs.twimg.com/profile_images/995656982110621699/Qrh7HHXI_normal.jpg,"{'followers_count': 157, 'following_count': 327, 'tweet_count': 1738, 'listed_count': 0}","Dundee, Scotland",
17227586,False,False,"I am a PA with a passion for food, organic produce, technology, art, classical music, fine wine.   A blogger by night. New blog is under construction.",Anna,,,Anna_63,https://pbs.twimg.com/profile_images/1155064261585936384/C-xCQLgp_normal.jpg,"{'followers_count': 1480, 'following_count': 2353, 'tweet_count': 182984, 'listed_count': 59}","Sydney, Australia",
869821616,False,False,"Essendon, Liverpool, Boston Celtics, NY Rangers, Vic Bushrangers, Dallas Cowboys",Adrian Betts,,,TheBetterAdrian,https://pbs.twimg.com/profile_images/1456437069618692100/XHww_Xoi_normal.jpg,"{'followers_count': 244, 'following_count': 681, 'tweet_count': 11591, 'listed_count': 12}","Melbourne, VIC",
24352588,False,False,Usually grumpy,Paul Hughes,,,Mr_Hughesy,https://pbs.twimg.com/profile_images/553676111390183424/MCOYgGGB_normal.jpeg,"{'followers_count': 59, 'following_count': 377, 'tweet_count': 3071, 'listed_count': 1}","Buckley, North Wales",
40451406,False,False,Twitterクライアント：夜フクロウ、MacBook Pro(2020銀)／macOS Monterey 12、iPod nano 7th 16G宙灰、iPad Pro 11 3rdG銀M1 256GB Wi-Fi、Pencil 2、tv,3LOBB3K1,,https://t.co/NXts4pfcnV,3K1,https://pbs.twimg.com/profile_images/1513068208173240325/30skNod3_normal.png,"{'followers_count': 212, 'following_count': 220, 'tweet_count': 19067, 'listed_count': 19}","Hyogo, KOBE","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NXts4pfcnV', 'expanded_url': 'http://blog.3LOBB.jp', 'display_url': 'blog.3LOBB.jp'}]}}"
57340333,False,False,casually cruel in the name of being honest,Stephie_D,,,Stephodile,https://pbs.twimg.com/profile_images/1347505915650564096/RRio5fwP_normal.jpg,"{'followers_count': 88, 'following_count': 269, 'tweet_count': 2669, 'listed_count': 7}","Waterford, Ireland ",
213148493,False,False,"Librarian. Designer. Artist. Maker of things.
Are your opinions really your own?
Grew up in Ngunnawal Country; Lives on nipaluna.",Karina Tumon,1.2319247890500854e+18,http://t.co/iajo2MSWuA,Karina_Tumon,https://pbs.twimg.com/profile_images/1431529851089866755/t4xgBwK4_normal.jpg,"{'followers_count': 377, 'following_count': 273, 'tweet_count': 3915, 'listed_count': 30}","Hobart, Tasmania","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/iajo2MSWuA', 'expanded_url': 'http://smartysquid.com', 'display_url': 'smartysquid.com'}]}}"
54762737,False,False,"20.9.28より6ヶ月間の育児休暇取得中。
21.4.1より社会復帰予定。",たっくん,,,taqu0503,https://pbs.twimg.com/profile_images/1371737427568599042/fY8byudk_normal.jpg,"{'followers_count': 467, 'following_count': 988, 'tweet_count': 53959, 'listed_count': 39}",杜王町,
59929508,False,False,"IG: @darlenita I'm only responsible for what I say, not for what you understand. What do you mean what do I mean?",Darrrrlaynay 🌻💙🧘🏽‍♀️🍒,,,MszDee_2u,https://pbs.twimg.com/profile_images/1473477728456392707/KE0eBk4W_normal.jpg,"{'followers_count': 615, 'following_count': 542, 'tweet_count': 46204, 'listed_count': 3}",in my lane,"{'description': {'mentions': [{'start': 4, 'end': 14, 'username': 'darlenita'}]}}"
1080628861610721280,False,False,Retired First Grade Teacher at Valley Vista School 🐻,Elizabeth Radtke,,,ElizabethRadtk3,https://pbs.twimg.com/profile_images/1511139529134071809/Nww3R3Bs_normal.jpg,"{'followers_count': 28, 'following_count': 46, 'tweet_count': 194, 'listed_count': 0}","North Royalton, OH",
815827978642784256,False,False,最近はWW1・WW2のルーマニアに吸血鬼が出る話を書いています。WW2期ヨーロッパのホロコースト他の同人誌も書きました。実在しない生き物とソシャゲの話を時々します。そんなかんじ。,ミド,1.5207685355002552e+18,https://t.co/77O6UXh4kS,mid_rhimthy,https://pbs.twimg.com/profile_images/1146741005506322432/A157PhZ__normal.jpg,"{'followers_count': 134, 'following_count': 131, 'tweet_count': 18999, 'listed_count': 5}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/77O6UXh4kS', 'expanded_url': 'https://nbk.booth.pm/', 'display_url': 'nbk.booth.pm'}]}}"
67119653,False,False,"Poet/painter. UBASUTE, Slapering Hol Press, 2021; COMMON GRACE, @BeaconPressBks, Oct 2022. @BPJtweets @rhinopoetry @upstreetlitmag @Poetry_Daily. MFA @BUWrites.",Aaron Caycedo-Kimura,1.5091661406265057e+18,https://t.co/BljVx32Agr,AaronCK,https://pbs.twimg.com/profile_images/1773333432/AaronCK_normal.jpg,"{'followers_count': 4027, 'following_count': 3393, 'tweet_count': 10582, 'listed_count': 0}","Connecticut, USA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BljVx32Agr', 'expanded_url': 'https://lnk.bio/aaroncaycedokimura', 'display_url': 'lnk.bio/aaroncaycedoki…'}]}, 'description': {'mentions': [{'start': 64, 'end': 79, 'username': 'BeaconPressBks'}, {'start': 91, 'end': 101, 'username': 'BPJtweets'}, {'start': 102, 'end': 114, 'username': 'rhinopoetry'}, {'start': 115, 'end': 130, 'username': 'upstreetlitmag'}, {'start': 131, 'end': 144, 'username': 'Poetry_Daily'}, {'start': 150, 'end': 159, 'username': 'BUWrites'}]}}"
150044550,False,False,Durum tespit mühendisi,∈rτan K.,,,ertan_karaoglu,https://pbs.twimg.com/profile_images/1097840485316677633/OpgK2WPF_normal.jpg,"{'followers_count': 253, 'following_count': 479, 'tweet_count': 1553, 'listed_count': 0}",,
1477414544012046336,False,False,Ornithologist,Afroze Askar,,,AfrozeAskar,https://pbs.twimg.com/profile_images/1497703546384494596/kmATbc4n_normal.jpg,"{'followers_count': 48, 'following_count': 880, 'tweet_count': 544, 'listed_count': 0}",United Twitterdom,
59908235,False,False,#bravo you coward,#ltwt2022,,https://t.co/xLNCJD35RZ,kingbesideyou_,https://pbs.twimg.com/profile_images/1512356425732923396/2jWHMqDQ_normal.jpg,"{'followers_count': 45, 'following_count': 298, 'tweet_count': 7313, 'listed_count': 2}",they/them,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xLNCJD35RZ', 'expanded_url': 'https://open.spotify.com/album/4F4wlAmPyUVCyISxlePFL9', 'display_url': 'open.spotify.com/album/4F4wlAmP…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'bravo'}]}}"
2716309800,False,False,I write screenplays. And other stuff but mostly screenplays. And mostly sci-fi. 👽 I miss gigs! 🤘🏼,Marin Rymer,1.2147249980000215e+18,https://t.co/tzygOmQPaH,MarinRymer,https://pbs.twimg.com/profile_images/1253653118987808768/ffVurl1j_normal.jpg,"{'followers_count': 244, 'following_count': 434, 'tweet_count': 4512, 'listed_count': 0}","Adelaide, South Australia","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tzygOmQPaH', 'expanded_url': 'https://www.marinrymer.com', 'display_url': 'marinrymer.com'}]}}"
305547145,False,False,"Muslim Turk Fenerbahçe fan...Economy, FX professional... movie geek, hard'n heavy freak...Dungeon Master...",Ecar the Wild Stag,,,Nezih_Dolmaci,https://pbs.twimg.com/profile_images/885794080902590470/qnEHxYj1_normal.jpg,"{'followers_count': 822, 'following_count': 396, 'tweet_count': 60665, 'listed_count': 27}",İstanbul,
54014921,False,False,"(he/him)

Listen to Preview Revue",Ryan Thun,1.1566664669402522e+18,https://t.co/aD7qjub3a6,ThunTownOnline,https://pbs.twimg.com/profile_images/1065503929578876928/PU7lpnYO_normal.jpg,"{'followers_count': 48, 'following_count': 179, 'tweet_count': 423, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aD7qjub3a6', 'expanded_url': 'https://linktr.ee/previewrevue', 'display_url': 'linktr.ee/previewrevue'}]}}"
1026065292739244032,False,False,ロリィタとちゅんぴ(@_chunpi)とドール,多々良,,,k_desiderantium,https://pbs.twimg.com/profile_images/1477253420507889671/XSSI_4fc_normal.jpg,"{'followers_count': 85, 'following_count': 124, 'tweet_count': 4889, 'listed_count': 0}",雑多に呟きます。すみません,"{'description': {'mentions': [{'start': 10, 'end': 18, 'username': '_chunpi'}]}}"
1448072888418983936,False,False,懸賞応募用♡観覧用♡当選報告します♡,mikitty,,,mikitty__0831,https://pbs.twimg.com/profile_images/1448073229835325441/pNoyKdrr_normal.jpg,"{'followers_count': 2, 'following_count': 146, 'tweet_count': 1315, 'listed_count': 0}",,
1336869851986423808,False,False,英語勉強中です！2020/4〜スタディサプリENGLISH 2020/8〜DMM英会話🐤　　　　紹介コード▶︎ 910280195,Miho,1.338460688851714e+18,,Miho36057062,https://pbs.twimg.com/profile_images/1336870235614236673/THJvMXI1_normal.jpg,"{'followers_count': 81, 'following_count': 42, 'tweet_count': 780, 'listed_count': 1}",,
909157211775160320,False,False,Pessimist,Gopi Vyas,9.460121062932603e+17,,gopivyas6252,https://pbs.twimg.com/profile_images/1488636622207922180/QxBVNt-y_normal.jpg,"{'followers_count': 31, 'following_count': 566, 'tweet_count': 284, 'listed_count': 0}",Krooristan,
1451198594791313408,False,False,♡♡,eve,,https://t.co/nM9ipdlZRP,ausminnie,https://pbs.twimg.com/profile_images/1521783434451947521/Xm9H_bZX_normal.jpg,"{'followers_count': 34, 'following_count': 40, 'tweet_count': 596, 'listed_count': 1}",they/them ! 18 ! carrd byf,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nM9ipdlZRP', 'expanded_url': 'http://ausminnie.carrd.co', 'display_url': 'ausminnie.carrd.co'}]}}"
391491794,False,False,when I’m not at work I’m managing a little social media. healthcare is a human right. catch me on Workcation. @famu_1887 alumna squared.,k. matt | kristyn,,,heyitskmatt,https://pbs.twimg.com/profile_images/1508588823877500934/6_Cqp8eT_normal.jpg,"{'followers_count': 1781, 'following_count': 731, 'tweet_count': 76120, 'listed_count': 9}",florida,"{'description': {'mentions': [{'start': 110, 'end': 120, 'username': 'famu_1887'}]}}"
909152516344094720,False,False,Pujari,Gopal  Vyas,,,GopalVyas6252,https://pbs.twimg.com/profile_images/1294528041864110080/QU1MBCml_normal.jpg,"{'followers_count': 44, 'following_count': 555, 'tweet_count': 143, 'listed_count': 0}",Republic of Korea,
965142190367412224,False,False,officially recognized as a bachelor,Jonah Alamo,,,chubfondu_,https://pbs.twimg.com/profile_images/1518027953946378242/oj6Cca36_normal.jpg,"{'followers_count': 62, 'following_count': 66, 'tweet_count': 6243, 'listed_count': 0}","Geneva, OH",
2329585111,False,False,窓際社会復帰阻止,蟷螂,1.4770595700111114e+18,,listopad1124,https://pbs.twimg.com/profile_images/750001169469087744/WXDIGZHb_normal.jpg,"{'followers_count': 261, 'following_count': 286, 'tweet_count': 48456, 'listed_count': 10}",セヴォンヌ・イレヴォンヌ,
35487815,False,False,"ADK 46er, annoyed liberal, occasional musician. Husband, father.  KD2WWY. He/him.",Don Wegeng,,,dwegeng,https://pbs.twimg.com/profile_images/184728092/Don_normal.jpg,"{'followers_count': 58, 'following_count': 150, 'tweet_count': 6596, 'listed_count': 2}",,
118901389,False,False,"ほむら證券奴隷副長
１、ソフトテニス愛好者
１、阪神タイガース
１、横浜F・マリノス   #18
１、Ｇ大学史学科卒歴史好き。
１、駅メモ
１、酒好き
１、ウィスキー
１、オーバーフォーティー
１、活字中毒者
１、何か面白いものを探し続けてます。
さて、今日は何か面白い発見がありますかね？",🇫🇷じすたっち🇫🇷,,https://t.co/Myer4OCC34,xysta,https://pbs.twimg.com/profile_images/1520558518319067136/Zg0-HuAg_normal.jpg,"{'followers_count': 789, 'following_count': 819, 'tweet_count': 56526, 'listed_count': 24}",黒澤家勝手口,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Myer4OCC34', 'expanded_url': 'http://xystapinkfakepart2.blog103.fc2.com/', 'display_url': 'xystapinkfakepart2.blog103.fc2.com'}]}}"
981978644,False,False,,Aime,,,arv1012,https://pbs.twimg.com/profile_images/1512837090777702403/BSrmRaax_normal.jpg,"{'followers_count': 385, 'following_count': 281, 'tweet_count': 16970, 'listed_count': 2}",México,
257251774,False,False,SLU Law. Hockey Coach. DBWH. #BrownStrong,Chris Brown,,,Easy_Breezy18,https://pbs.twimg.com/profile_images/1273496085634461696/9sC4g0Ej_normal.jpg,"{'followers_count': 753, 'following_count': 790, 'tweet_count': 7572, 'listed_count': 3}",STL,"{'description': {'hashtags': [{'start': 29, 'end': 41, 'tag': 'BrownStrong'}]}}"
1263835688870518784,False,False,Physician,Thea Chu,,,chu_thiya,https://pbs.twimg.com/profile_images/1263836011643179008/jXYUHoUe_normal.jpg,"{'followers_count': 2, 'following_count': 78, 'tweet_count': 82, 'listed_count': 0}",Republic of Croatia,
56978980,False,False,冬場の趣味はもっぱらフィギュアスケート観戦。あとPerfumeも。よく食べ、よく飲む当事者です。,osamu,,,osaamu,https://pbs.twimg.com/profile_images/888781101/smaller_sized_black_lab-puppy_normal.jpg,"{'followers_count': 340, 'following_count': 644, 'tweet_count': 29621, 'listed_count': 0}",東京都渋谷区,
966646006392803328,False,False,,dana,,,danadsb,https://pbs.twimg.com/profile_images/1514351357800632330/Ja4BxSQn_normal.jpg,"{'followers_count': 33, 'following_count': 66, 'tweet_count': 887, 'listed_count': 0}",🇸🇦,
14112178,False,False,,jubaeg,,,jubaeg,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 28, 'following_count': 135, 'tweet_count': 1094, 'listed_count': 0}","Sydney, Australia",
27473851,False,False,"Actor, singer, and overall social networking butterfly! Also goes without saying, an avid  Trump opposer!",Nikki Savitt,,,mavissav,https://pbs.twimg.com/profile_images/1268246069722394628/iKlP-E8q_normal.jpg,"{'followers_count': 478, 'following_count': 1801, 'tweet_count': 18623, 'listed_count': 11}","Here, There, and Everywhere",
728375640156557312,False,False,デレステ/ポケモン/にじさんじ沼 詳細は→https://t.co/ioMkOKFGdS 以下、お気に入りアイドル。 依田芳乃/脇山珠美/日下部若葉/神谷奈緒/大槻唯/双葉杏 🌈🕒,🐚えっちゃむ/Etcham🌱🧩,1.5204189043628114e+18,,hkkmr_light,https://pbs.twimg.com/profile_images/1509726097512222720/ff7tFnMo_normal.jpg,"{'followers_count': 81, 'following_count': 213, 'tweet_count': 25275, 'listed_count': 2}",,"{'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/ioMkOKFGdS', 'expanded_url': 'http://twpf.jp/hkkmr_light', 'display_url': 'twpf.jp/hkkmr_light'}]}}"
1115214142581825536,False,False,8割くらい寝てる人。カラオケとYouTubeとゲームが好きっぽい。フォローはご自由に！,𝕒𝕝𝕥𝕙𝕖𝕒,1.5021017976194376e+18,,azumoai_hto,https://pbs.twimg.com/profile_images/1487722081919791104/s3Lx1i-e_normal.jpg,"{'followers_count': 79, 'following_count': 193, 'tweet_count': 10570, 'listed_count': 1}",,
567765488,False,False,comprised solely of gummy bears and hubris.,amy (taylor's version),,,bit_fairytale,https://pbs.twimg.com/profile_images/872807686466920448/ozjpyi6K_normal.jpg,"{'followers_count': 81, 'following_count': 152, 'tweet_count': 8806, 'listed_count': 1}","Seaford, DE",
905143374977650688,False,False,Chernobyl Survivor,Mila Kratocic,,,Mila_Kratocic,https://pbs.twimg.com/profile_images/1288041219394867201/ulL767Z2_normal.jpg,"{'followers_count': 20, 'following_count': 303, 'tweet_count': 105, 'listed_count': 0}",Ukraine,
55599640,False,False,"しゃちくろねこの超雑多アカ。さいどえむ(れじぇ箱)、かんこれ、がんだむ(00中心)、ぽけもん(草族)等々……
どーなち🍩大好きでみすどに通い詰めている。
ﾋﾟﾖﾋﾟﾖ用アカ【@kuro_noir_pkmn】
艦これ用アカ【@yozakura_fleet】",くろ（リハビリ中）,1.5083497472578191e+18,https://t.co/wt1DmoJUXB,kuronyankonoir,https://pbs.twimg.com/profile_images/1503004833267478532/50tVnh2Y_normal.png,"{'followers_count': 69, 'following_count': 119, 'tweet_count': 89238, 'listed_count': 8}",今年の目標「生き残った方の勝ち」,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wt1DmoJUXB', 'expanded_url': 'http://kuronyankonoir.blog.shinobi.jp/%E3%81%AF%E3%81%98%E3%82%81%E3%81%AB/', 'display_url': 'kuronyankonoir.blog.shinobi.jp/%E3%81%AF%E3%8…'}]}, 'description': {'mentions': [{'start': 87, 'end': 102, 'username': 'kuro_noir_pkmn'}, {'start': 111, 'end': 126, 'username': 'yozakura_fleet'}]}}"
1361290556354142208,False,False,趣味垢です。成人済み。,二階堂,,,C9H8O43,https://pbs.twimg.com/profile_images/1465561072484888581/xRt_st2L_normal.png,"{'followers_count': 70, 'following_count': 168, 'tweet_count': 2440, 'listed_count': 2}",,
59074971,False,False,"Avid Reader, Amateur Writer, IT Engineer, Indian Woman, @SathyaBhat's Wifey.",Jo,,,joshenoy,https://pbs.twimg.com/profile_images/3248113601/bc12918d7437501b124a8a3f5952d9dc_normal.jpeg,"{'followers_count': 251, 'following_count': 292, 'tweet_count': 2653, 'listed_count': 2}","Bucharest, Romania","{'description': {'mentions': [{'start': 56, 'end': 67, 'username': 'SathyaBhat'}]}}"
170721476,False,False,,Shaman,,,T_Shaman,https://pbs.twimg.com/profile_images/1178325843636039686/LHEjx4G5_normal.jpg,"{'followers_count': 302, 'following_count': 287, 'tweet_count': 5170, 'listed_count': 11}",,
118021469,False,False,アニメゲームカープフットサルなど。タバコは止めました。,にこちん,,,NicotineHotalu,https://pbs.twimg.com/profile_images/721293632/3720219_2993007735_normal.jpg,"{'followers_count': 63, 'following_count': 75, 'tweet_count': 2663, 'listed_count': 5}",広島県,
151521169,False,False,Physician,Imtiaz,,,mlimtiaz,https://pbs.twimg.com/profile_images/1507386593316904969/djaIB7Se_normal.jpg,"{'followers_count': 273, 'following_count': 4988, 'tweet_count': 680, 'listed_count': 3}",Ward,
816162432028553216,False,False,ほぼtrpg垢かもしれない。雑多垢だった面影もあります。TLの皆さんは幼女で構築されています。なんでグレートバリアリーフかって言いますと、グレートバリアリーフだからなんですね。// アイコンはミノルさん(@mino012)、ヘッダはルピアさん(@Ru_Pi_A)、考案はまいぜさん(@maizeoaaaaaaaa)より。,叢雲あっぷる,1.5178301857056973e+18,,minakami_nia888,https://pbs.twimg.com/profile_images/1516703295083270148/eFXPM-Sb_normal.jpg,"{'followers_count': 1104, 'following_count': 1777, 'tweet_count': 81211, 'listed_count': 35}",グレートバリアリーフ,"{'description': {'mentions': [{'start': 102, 'end': 110, 'username': 'mino012'}, {'start': 122, 'end': 130, 'username': 'Ru_Pi_A'}, {'start': 141, 'end': 156, 'username': 'maizeoaaaaaaaa'}]}}"
540929202,False,False,,Maria Prieto,,,maria_prieto5,https://pbs.twimg.com/profile_images/645493357486206976/6rnW4KIZ_normal.jpg,"{'followers_count': 184, 'following_count': 269, 'tweet_count': 1114, 'listed_count': 1}",,
1329422099815940096,False,False,ジャンル絞って無いです。⚠️不快に思うツイートも混じります。←ここ重要⚠️好き❤️ツイステ🦁、💙。ヘタリア🇯🇵。アイナナそーちゃん、やまさん、めっぞ。スパムや変なbotはブロックします。メモシフトエンターで改行。,🦁水💜,1.5181418922354647e+18,https://t.co/CedjLnrYql,nyahohonmaru,https://pbs.twimg.com/profile_images/1518141576580452353/AhviJNwS_normal.jpg,"{'followers_count': 27, 'following_count': 304, 'tweet_count': 12674, 'listed_count': 0}",ちきゅう,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CedjLnrYql', 'expanded_url': 'https://profcard.info/u/ecWdrZNW5IWlMy8timFtM3kbRj62', 'display_url': 'profcard.info/u/ecWdrZNW5IWl…'}]}}"
936342170256199680,False,False,"Science fiction and fantasy author/editor living in Manhattan, most interested in time travel, first contact, mutants, robots, fairy tales",Mark Salzwedel 🐝🏳️‍🌈♂️☯️🌽✍️💕🎶,1.513274624246788e+18,https://t.co/u8cJIhvc4X,markdsalzwedel,https://pbs.twimg.com/profile_images/1391434119666618370/7Z24tlth_normal.jpg,"{'followers_count': 432, 'following_count': 332, 'tweet_count': 7773, 'listed_count': 12}","New York, NY","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u8cJIhvc4X', 'expanded_url': 'http://marksalzwedel.com', 'display_url': 'marksalzwedel.com'}]}}"
