id,public_metrics,username,description,url,verified,profile_image_url,name,protected,pinned_tweet_id,entities,location
1.2713615455245312e+18,"{'followers_count': 5, 'following_count': 90, 'tweet_count': 256, 'listed_count': 0}",Krknstn,i dont know,,False,https://pbs.twimg.com/profile_images/1506839562026647555/OukTb6T0_normal.jpg,CRZ,False,1.4397973699318497e+18,,
1716173982.0,"{'followers_count': 291, 'following_count': 433, 'tweet_count': 9174, 'listed_count': 2}",mohitgupta1962,Humanity is religion and socially responsible citizen with no political affiliation or aspiration,https://t.co/KPl9UPb0wd,False,https://pbs.twimg.com/profile_images/1459594137942970377/Nbv-eLLt_normal.jpg,Mohit Gupta,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KPl9UPb0wd', 'expanded_url': 'https://twitr.buzz/mohitgupta1962', 'display_url': 'twitr.buzz/mohitgupta1962'}]}}","Panchkula, India"
18076433.0,"{'followers_count': 379, 'following_count': 257, 'tweet_count': 39897, 'listed_count': 20}",zrcr,"Indianapolis, Ohio State Buckeyes, #Pacers, beer, cocktails and politics. Transit zealot.",https://t.co/8989IBrDZq,False,https://pbs.twimg.com/profile_images/1470179892767690754/ekzpA9Zg_normal.jpg,Zach 💉💉💉,False,1.4298175475877192e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8989IBrDZq', 'expanded_url': 'http://www.indytransit.net/', 'display_url': 'indytransit.net'}]}, 'description': {'hashtags': [{'start': 35, 'end': 42, 'tag': 'Pacers'}]}}","Indianapolis, IN"
1373275908.0,"{'followers_count': 1897, 'following_count': 61, 'tweet_count': 49954, 'listed_count': 39}",namjhyuns,I watch and write about asian dramas. #YeLine forever. #PerdonaCouple makes me smile. #APieceOfYourMind is a personal favorite. All fandoms welcome!,https://t.co/pIi8rIQdF7,False,https://pbs.twimg.com/profile_images/1522221591324622848/2gTvwGIk_normal.jpg,✨ Dani ✨,False,1.278085641952211e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pIi8rIQdF7', 'expanded_url': 'https://namjhyun.tumblr.com', 'display_url': 'namjhyun.tumblr.com'}]}, 'description': {'hashtags': [{'start': 38, 'end': 45, 'tag': 'YeLine'}, {'start': 55, 'end': 69, 'tag': 'PerdonaCouple'}, {'start': 86, 'end': 103, 'tag': 'APieceOfYourMind'}]}}",Dramaland
8.162604949651169e+17,"{'followers_count': 13, 'following_count': 59, 'tweet_count': 906, 'listed_count': 0}",jominyam2,猫🐱/music♪/Disney/KinKiKids/Pokémon 43さいのアイドルのおじさん達がすき 24さい にっこり♡（╹◡╹）♡,,False,https://pbs.twimg.com/profile_images/1342341430765731840/azX8Iauq_normal.jpg,しろたま💙❤️,False,,,光一氏の出身県
118442370.0,"{'followers_count': 48092, 'following_count': 1311, 'tweet_count': 112822, 'listed_count': 1151}",koichi_kawakami,国立遺伝学研究所・教授。東大院理卒。理学博士。Tweetは個人の意見で所属機関とは無関係です。紹介記事：https://t.co/MVkUHTsGuJ,https://t.co/DjGBmk40wQ,False,https://pbs.twimg.com/profile_images/838049255063343105/UlizplYa_normal.jpg,"Koichi Kawakami, 川上浩一",False,1.3310367379303588e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DjGBmk40wQ', 'expanded_url': 'https://scholar.google.com/citations?hl=en&user=_rld2TEAAAAJ', 'display_url': 'scholar.google.com/citations?hl=e…'}]}, 'description': {'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/MVkUHTsGuJ', 'expanded_url': 'https://www.nig.ac.jp/nig/ja/research/organization-top/laboratories/kawakami', 'display_url': 'nig.ac.jp/nig/ja/researc…'}]}}",三島　Mishima
117509745.0,"{'followers_count': 93, 'following_count': 291, 'tweet_count': 1619, 'listed_count': 0}",ehoffmei,It Is What It Is,,False,https://pbs.twimg.com/profile_images/1442684935324770305/kF9gmK6S_normal.jpg,Evan Hoffmeier,False,,,"Sioux City, Ia"
589548423.0,"{'followers_count': 347, 'following_count': 279, 'tweet_count': 4282, 'listed_count': 4}",haesbaert_cf,"✊🏿 
Raising the most adorable giant.
genua // ex-OpenBSD // MirageOS // charrua-dhcp // awa-ssh // OpenMDNS.
Agrupémonos todos.
✊🏻",https://t.co/VHCBY17TxK,False,https://pbs.twimg.com/profile_images/1507793205403729929/_gLP8hUm_normal.jpg,Christiano Haesbaert,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VHCBY17TxK', 'expanded_url': 'https://github.com/haesbaert', 'display_url': 'github.com/haesbaert'}]}}",Artificial Wonderlands
1099648279.0,"{'followers_count': 198, 'following_count': 190, 'tweet_count': 21100, 'listed_count': 0}",Saya_Lostmagic,💖💛💙 I Full-time moomoo | บก.ผู้รักงาน 🥺 | รับทำเอวรี่ติงเกี่ยวกับภาษาอังกฤษ,,False,https://pbs.twimg.com/profile_images/1146826139781873666/LFQC9mq2_normal.jpg,ไม่ใช่แมวน้ำ,False,1.511022807555076e+18,,
359371301.0,"{'followers_count': 272, 'following_count': 1420, 'tweet_count': 7105, 'listed_count': 13}",Compel_Bast,"Tweets and opinions are 100% my own and are not representative of anyone else.

I'm just a random internet person, really.

He/Him",,False,https://pbs.twimg.com/profile_images/1286861403819855872/AgcUhfSk_normal.jpg,Compel Bast,False,8.220220894188831e+17,,UK
4142475429.0,"{'followers_count': 51, 'following_count': 120, 'tweet_count': 619, 'listed_count': 0}",BALLER_AVE,📍Cape G,,False,https://pbs.twimg.com/profile_images/1512205191239585794/hk1vaSfS_normal.jpg,Avery,False,,,
5054871.0,"{'followers_count': 3783, 'following_count': 4952, 'tweet_count': 45759, 'listed_count': 156}",laprimera,"Outspoken working mama to four princesses, including twins. Living a life I love with the love of my life. Send lattes.",https://t.co/SJsc5GP1tA,False,https://pbs.twimg.com/profile_images/817491875435188224/RWTztyYS_normal.jpg,Lexi,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SJsc5GP1tA', 'expanded_url': 'http://laprimerablog.com', 'display_url': 'laprimerablog.com'}]}}",Beach Town CA
73857133.0,"{'followers_count': 112, 'following_count': 198, 'tweet_count': 1739, 'listed_count': 15}",MASSY2020,カツカレーの妖精（中辛）🍛🧚/カツカレーのカレーはチープでいい派🍛/なんならカツもチープでいい🥩/Vtuber(オッドアイ子猫難民😿/現在リアクト箱推し)/⚽♦浦和レッズ(ユンカー推し)/💛ももクロ(黄推し)/🟩XBOXseriesX欲しい/カツカレーより鶏の唐揚げが好き🍗,,False,https://pbs.twimg.com/profile_images/1511657309692342273/lUd6Y4uj_normal.jpg,まっしー,False,1.51566885256201e+18,,星言葉「カレーは寝て待て」
4897670842.0,"{'followers_count': 94, 'following_count': 1299, 'tweet_count': 3740, 'listed_count': 0}",arencibiajm,"DIOS yLA VIRGEN!!

En lasDEMOCRACIAS, las rvolucions son casi 100prOBRA dLos dmagogos.
Aristóteles

La mejor manera dPredcir elFuturo es creándolo. Dennis Gabor",,False,https://pbs.twimg.com/profile_images/1480301052687785985/w7Pgwkxd_normal.jpg,"𝓓𝓘𝓞𝓢 , 𝓥𝓘𝓡𝓖𝓔𝓝 𝓭𝓮 𝓒𝓞𝓡𝓞𝓜𝓞𝓣𝓞🇻🇪!",False,1.503184974618497e+18,,
19671411.0,"{'followers_count': 146, 'following_count': 288, 'tweet_count': 51902, 'listed_count': 0}",Jav0lta,scheduled to erupt,,False,https://pbs.twimg.com/profile_images/1316108053800980480/KEGKgrbE_normal.jpg,Noldo,False,,,
39519500.0,"{'followers_count': 52, 'following_count': 52, 'tweet_count': 1458, 'listed_count': 0}",sureshchronicle,😎,,False,https://pbs.twimg.com/profile_images/865747016889942016/2TYZA4qJ_normal.jpg,Suresh,False,,,India
23121194.0,"{'followers_count': 392, 'following_count': 725, 'tweet_count': 16476, 'listed_count': 16}",mo_ly_smiles,"A hopeless optimist, daydreamer, traveler, fan girl. HR professional by day, writer wanna-be at night. Been to a few places, mostly here & there. 🐢💛🌱🍀6凡",,False,https://pbs.twimg.com/profile_images/1504357436278206464/kzIBjBc5_normal.jpg,mo_ly (she/her) 🐢💛🌱,False,1.4359510906173727e+18,,Wherever Life Takes Me
146680157.0,"{'followers_count': 2483, 'following_count': 638, 'tweet_count': 42047, 'listed_count': 26}",sorayalinero,"Comunicadora Social y Abogada. Mamá de Cristina. Al final,después de tantos atardeceres y tantas auroras vividos, lo único que importa es un corazón agradecido.",,False,https://pbs.twimg.com/profile_images/1523817605454254083/_UXV-yPO_normal.jpg,Soraya Linero Barraza,False,1.26610430953361e+18,,Barranquilla- Colombia
147867505.0,"{'followers_count': 527, 'following_count': 2293, 'tweet_count': 30415, 'listed_count': 14}",caitlinnow,I work from early in the morning until late in the evening. I make many calls and have many meetings,https://t.co/07Pof8yzTS,False,https://pbs.twimg.com/profile_images/796801360394145793/9XONHjQN_normal.jpg,Caitlin Nowland,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/07Pof8yzTS', 'expanded_url': 'http://www.facebook.com/caitlin.nowland', 'display_url': 'facebook.com/caitlin.nowland'}]}}","Ann Arbor, MI "
173347434.0,"{'followers_count': 56, 'following_count': 260, 'tweet_count': 10944, 'listed_count': 0}",Faregu,気ままに適当につぶやく生物。,,False,https://pbs.twimg.com/profile_images/1378669571498942465/ohjXsGCu_normal.jpg,ファレグ,False,,,東京
7198302.0,"{'followers_count': 12057, 'following_count': 0, 'tweet_count': 33253, 'listed_count': 779}",jonathanstark,The Ditching Hourly Guy • Former software developer on a mission to rid the world of hourly billing • I stay up late and have crazy ideas,https://t.co/U6QV1kouWU,False,https://pbs.twimg.com/profile_images/1475561380375937025/g1C7P3ax_normal.jpg,Jonathan Stark,False,1.5184390076754248e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U6QV1kouWU', 'expanded_url': 'https://jonathanstark.com', 'display_url': 'jonathanstark.com'}]}}","Providence, RI"
4920645762.0,"{'followers_count': 778, 'following_count': 806, 'tweet_count': 25876, 'listed_count': 15}",k_naphthalene,東北大M2/あなたが思うより健康です,https://t.co/CRARZfVaIe,False,https://pbs.twimg.com/profile_images/1472834655259086848/PpGCFUU2_normal.jpg,naphthalene,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CRARZfVaIe', 'expanded_url': 'https://peing.net/ja/naphthalene', 'display_url': 'peing.net/ja/naphthalene'}]}}",片平
125326275.0,"{'followers_count': 488, 'following_count': 12, 'tweet_count': 2708, 'listed_count': 5}",sureshattwetter,Nifty,,False,https://pbs.twimg.com/profile_images/1386565569839734784/ZhBT2R41_normal.jpg,Suresh 🇮🇳,False,,,India
60840698.0,"{'followers_count': 530, 'following_count': 635, 'tweet_count': 6937, 'listed_count': 0}",anandkumarrs,"Management Professional by week. Avid blogger by weekend. Current affairs, music & movie buff. Regular Contributor for TheNewsMinute //anandkumarrs.com",https://t.co/wTO7QbPcP0,False,https://pbs.twimg.com/profile_images/799583175575937025/GaAyjpbn_normal.jpg,Anand Kumar R.S,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wTO7QbPcP0', 'expanded_url': 'https://anandkumarrs.com', 'display_url': 'anandkumarrs.com'}]}}","Mumbai, India"
130877906.0,"{'followers_count': 258, 'following_count': 777, 'tweet_count': 13335, 'listed_count': 4}",anvoley53,No esperes que otros lo hagan por tí.,,False,https://pbs.twimg.com/profile_images/792794514532466688/06l3HoPS_normal.jpg,Protor,False,,,"Caceres, Spain"
1.3836137591685202e+18,"{'followers_count': 2, 'following_count': 2, 'tweet_count': 60, 'listed_count': 0}",TED00910607,,,False,https://pbs.twimg.com/profile_images/1383614663728852997/uoTQcMvN_normal.jpg,にらちゃん,False,,,東京 世田谷区
2719170150.0,"{'followers_count': 33, 'following_count': 235, 'tweet_count': 9557, 'listed_count': 1}",soshiibang,27 // girls’ generation & bts,,False,https://pbs.twimg.com/profile_images/1491466441610174469/GXe-UA2R_normal.jpg,rachel 💗💖💓,False,,,
3855181.0,"{'followers_count': 264, 'following_count': 548, 'tweet_count': 72253, 'listed_count': 11}",haruta_cube,テンゴーありがとう,https://t.co/pB9aQTa6Kv,False,https://pbs.twimg.com/profile_images/1414721321531940865/pCeAa3lu_normal.jpg,ハルタ,False,1.2525574208338575e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pB9aQTa6Kv', 'expanded_url': 'http://twilog.org/haruta_cube', 'display_url': 'twilog.org/haruta_cube'}]}}",
59436657.0,"{'followers_count': 765, 'following_count': 1120, 'tweet_count': 17652, 'listed_count': 28}",ArsPoeticaSA,"Philosopher, teaches at the University of Cape Town. Poet. Vegan.",https://t.co/45W4N1GOg4,False,https://pbs.twimg.com/profile_images/1458670577342992384/WaWAP7Q5_normal.jpg,Elisa Galgut,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/45W4N1GOg4', 'expanded_url': 'https://uct.academia.edu/ElisaGalgut', 'display_url': 'uct.academia.edu/ElisaGalgut'}]}}",Cape Town
554125657.0,"{'followers_count': 75, 'following_count': 44, 'tweet_count': 62320, 'listed_count': 22}",tokumeihenjin,カーナビ(IVI)のテストエンジニア。応用情報技術者試験合格。英検2級。TOEIC L&Rスコア710。組み込みシステムと写真、英語に興味。,,False,https://pbs.twimg.com/profile_images/1360802845981769728/ZzZ7GNcd_normal.png,匿名変人(10周年),False,1.514745131496538e+18,,横浜市港北区
1.2949411563005583e+18,"{'followers_count': 61, 'following_count': 430, 'tweet_count': 7269, 'listed_count': 1}",MatressMatrix,"totally whelmed, traught and feeling the aster || pfp by @Bunnii_LIVE",https://t.co/FrpIroKlOT,False,https://pbs.twimg.com/profile_images/1396887026994073601/2qx7w7vH_normal.jpg,Matrix🎗,False,1.3735766937685484e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FrpIroKlOT', 'expanded_url': 'https://www.youtube.com/channel/UCRZRYFW_Vl4qQplBm1yAR9Q', 'display_url': 'youtube.com/channel/UCRZRY…'}]}, 'description': {'mentions': [{'start': 57, 'end': 69, 'username': 'Bunnii_LIVE'}]}}",Sector 2814
250937784.0,"{'followers_count': 570, 'following_count': 572, 'tweet_count': 82815, 'listed_count': 17}",aladnamedbrad,"I am here, it’s only me, I ain’t freed nobody yet.  He/him.",,False,https://pbs.twimg.com/profile_images/1498123102852726787/bUiFUbk4_normal.jpg,A Lad Named Brad,False,,,"Nashville, TN"
189128714.0,"{'followers_count': 202, 'following_count': 188, 'tweet_count': 14352, 'listed_count': 16}",LWM_kajin,"H.C.栃木日光アイスバックス🏒、宇都宮BREX🏀、横浜F･マリノス⚽を応援しています。
横浜GRITS🏒、OKC Thunder & Thunder girls🏀にも注目。
サザンオールスターズ🎧、MISIA🎧、QUEEN🎧、平原綾香🎧、ファンタスマゴリック🎧",,False,https://pbs.twimg.com/profile_images/442645315426848768/Fx7D30wg_normal.jpeg,𝙠 𝙖 𝙟 𝙞 𝙣 ➑ 🇯🇵,False,,,千葉・宇都宮・日光
71991943.0,"{'followers_count': 8, 'following_count': 145, 'tweet_count': 1211, 'listed_count': 0}",ajh1997,,,False,https://pbs.twimg.com/profile_images/400996154/latte_art3_normal.jpg,Andrew Higgins,False,,,Hong Kong
1491956594.0,"{'followers_count': 415, 'following_count': 346, 'tweet_count': 11095, 'listed_count': 2}",thunderatmos,,,False,https://pbs.twimg.com/profile_images/1514056285322416131/5PnX7Zup_normal.jpg,justin,False,,,23
1166769072.0,"{'followers_count': 602, 'following_count': 777, 'tweet_count': 4856, 'listed_count': 44}",shamiksaha2,"Director and General Manager - DCCS Alliances-APJ; #iwork4DELL; Love Music, stuck up to the eighties. Husband | Father | Kolkata. Love Technology.",https://t.co/JAqQb2k1dK,False,https://pbs.twimg.com/profile_images/3574039939/14952c753182732790274d0c20ceed19_normal.jpeg,Shamik Saha,False,1.497762843650769e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JAqQb2k1dK', 'expanded_url': 'https://in.linkedin.com/in/shamiksaha', 'display_url': 'in.linkedin.com/in/shamiksaha'}]}, 'description': {'hashtags': [{'start': 51, 'end': 62, 'tag': 'iwork4DELL'}]}}","Kolkata, India"
1.447846908689531e+18,"{'followers_count': 0, 'following_count': 59, 'tweet_count': 25, 'listed_count': 0}",Infernity670,,,False,https://pbs.twimg.com/profile_images/1513684814142275584/iliM5k3k_normal.jpg,Infernity,False,,,
47885776.0,"{'followers_count': 343, 'following_count': 1450, 'tweet_count': 991, 'listed_count': 3}",nkaimal,,,False,https://pbs.twimg.com/profile_images/1299244022439972864/iSAwJRlz_normal.jpg,Naren Kaimal,False,,,India
1.161910766922023e+18,"{'followers_count': 414, 'following_count': 616, 'tweet_count': 5141, 'listed_count': 2}",MarvinPA11,"Retiired, disillusioned ex-LibDem, Ultra Remainer, not Metropoliton or Elite. Embarrassed to be English. Atheist (non- practising). Bright Angel Trail (failed).",,False,https://pbs.twimg.com/profile_images/1340978494982025217/I9xEXh96_normal.jpg,MarvinPA 🇪🇺3.5% 💙,False,,,"Fareham, England"
2915428998.0,"{'followers_count': 574, 'following_count': 614, 'tweet_count': 5020, 'listed_count': 0}",robynvh2,"Retired Australian, leftie. Living in Sydney, and waiting patiently for the world to recover.",,False,https://pbs.twimg.com/profile_images/1499650299023491072/f34A75FN_normal.jpg,Robyn Horan ✳️✳️✳️ and ✳️ Quadruple jabbed!,False,,,Australia
188534100.0,"{'followers_count': 155, 'following_count': 487, 'tweet_count': 1015, 'listed_count': 0}",rogercarrero1,INGENIERO CIVIL ULA.,,False,https://pbs.twimg.com/profile_images/1207121517080956929/6PcACx3R_normal.jpg,roger carrero,False,,,Venezuela
318455125.0,"{'followers_count': 699, 'following_count': 1103, 'tweet_count': 20654, 'listed_count': 15}",KenBrien1,"Associate Professor of Educational Administration, UNB, Fredericton, NB, Canada. Lay reader and Vestry member at St. Margaret's Anglican Church, Fredericton.",https://t.co/CKBKLoOZdw,False,https://pbs.twimg.com/profile_images/704144331209318401/lReCVQs7_normal.jpg,Ken Brien,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CKBKLoOZdw', 'expanded_url': 'https://www.unb.ca/faculty-staff/directory/education/brien-ken.html', 'display_url': 'unb.ca/faculty-staff/…'}]}}","Fredericton, NB"
93617875.0,"{'followers_count': 52, 'following_count': 228, 'tweet_count': 1272, 'listed_count': 0}",mushroomslider,Corporate IT / COBOLer→Infra→Cloud→DX() / 6x AWS Certified,,False,https://pbs.twimg.com/profile_images/1282273999636946944/5_XFzE87_normal.jpg,yg,False,4.988525169062994e+17,,
306576302.0,"{'followers_count': 33, 'following_count': 391, 'tweet_count': 99, 'listed_count': 0}",K_S_Vignesh,,,False,https://pbs.twimg.com/profile_images/1358639235671097345/jCndHj_Z_normal.jpg,Vignesh Subramanian,False,,,
1.2734125744076145e+18,"{'followers_count': 6, 'following_count': 21, 'tweet_count': 123, 'listed_count': 0}",derpykay,kaylee is a girlboss,,False,https://pbs.twimg.com/profile_images/1273414582346805248/0G22Y1fm_normal.jpg,Kaylee,False,,,
1709295500.0,"{'followers_count': 1110, 'following_count': 1257, 'tweet_count': 28772, 'listed_count': 14}",KskTkht,ゲーマーオジサン。今はぷよぷよ、ストV(ケン練習中)中心。他には鉄拳7、ポケモン、遊戯王、RTバトル将棋など。あとサメ映画。40過ぎてASDと判明、生き方を変えていく。熊本eスポーツスクール講師。熊本ぷよぷよ会主催。,https://t.co/18p2sq4GxN,False,https://pbs.twimg.com/profile_images/1518346948696510464/uZSljHq4_normal.jpg,ケイスケ🎮,False,1.1459454501821112e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/18p2sq4GxN', 'expanded_url': 'https://www.twitch.tv/keisukepuyo/', 'display_url': 'twitch.tv/keisukepuyo/'}]}}",
103150164.0,"{'followers_count': 1318, 'following_count': 477, 'tweet_count': 106833, 'listed_count': 6}",Garrsett,INFP. B-type blood. 172/76. Javanese who can't speak Javanese language. Individualist and arrogant. Employee.,,False,https://pbs.twimg.com/profile_images/1521614688001298433/hVAPNCme_normal.jpg,𝔼𝕟𝕘𝕘𝕒𝕣𝕥𝕚𝕒𝕤𝕥𝕠 𝕊𝕖𝕥𝕚𝕒𝕨𝕒𝕟,False,1.444268202024784e+18,,"Tambun, Indonesia"
39263298.0,"{'followers_count': 922, 'following_count': 1098, 'tweet_count': 2949, 'listed_count': 8}",JustinIntact,"CEO @IntactSoftware, ERP and management information software. Deeply interested in the role technology plays in helping business scale. Opinions are my own",https://t.co/F1YDV5Esaq,False,https://pbs.twimg.com/profile_images/514134008578314241/GTtedmnd_normal.jpeg,Justin Lawless,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F1YDV5Esaq', 'expanded_url': 'http://intactsoftware.com', 'display_url': 'intactsoftware.com'}]}, 'description': {'mentions': [{'start': 4, 'end': 19, 'username': 'IntactSoftware'}]}}",Ireland
88864990.0,"{'followers_count': 479, 'following_count': 480, 'tweet_count': 37051, 'listed_count': 6}",iMarlow_,Tengo un gato que se llama Ramiro.✨,https://t.co/haQH09d9YE,False,https://pbs.twimg.com/profile_images/1496899768215293957/MXRnCSk3_normal.jpg,Mad Mar (petite version),False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/haQH09d9YE', 'expanded_url': 'https://Instagram.com/imarlow_/', 'display_url': 'Instagram.com/imarlow_/'}]}}",La secta del zodiaco.🔥
239187949.0,"{'followers_count': 43, 'following_count': 435, 'tweet_count': 3239, 'listed_count': 1}",Curlybeard7,,,False,https://pbs.twimg.com/profile_images/1443329511/image_normal.jpg,Alex Grill,False,1.5190943422159462e+18,,
87971683.0,"{'followers_count': 1170, 'following_count': 992, 'tweet_count': 20335, 'listed_count': 31}",junpei64,🇭🇰在住の日本語教師 趣味でベース🎸🥁などをやっております。英国人🇬🇧バンドKissing Fishに在籍中。おもしろく効果的な英語勉強法について話したい。I wanna teach you Japanese!!!! 私とつながりたい人フォローしてね！！！,https://t.co/SazHOHyE0E,False,https://pbs.twimg.com/profile_images/1511896536481153024/MLnRtM-l_normal.jpg,Honkie Dragon 🇭🇰🍓英語マニアのおもしろ日本語教師,False,1.4467827682228593e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SazHOHyE0E', 'expanded_url': 'http://cafebleuhk.exblog.jp/', 'display_url': 'cafebleuhk.exblog.jp'}]}}",Hong Kong
