id,location,description,name,protected,public_metrics,profile_image_url,verified,username,url,entities,pinned_tweet_id
3076409506.0,Lima,,Juan Miguel Zevallos,False,"{'followers_count': 37, 'following_count': 144, 'tweet_count': 110, 'listed_count': 0}",https://pbs.twimg.com/profile_images/574054277116616704/YAIX_e6z_normal.jpeg,False,juancito_miguel,,,
541982036.0,"Glasgow, Scotland",Hello 👋. As you can see I’m superb at writing bios! 😂. Mum of one now grown up teen. Avid reader. Addicted to buying books! 🙈,🦋Dawn Blain 🦋,False,"{'followers_count': 198, 'following_count': 2010, 'tweet_count': 19353, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1437450676913774599/OQIN6Wtv_normal.jpg,False,dozydawn47,,,
7.376489478214861e+17,"Baltimore, MD","Staff Scientist, Space Telescope Science Institute",Ananya Sahoo,False,"{'followers_count': 8, 'following_count': 113, 'tweet_count': 10, 'listed_count': 0}",https://pbs.twimg.com/profile_images/737649802637377538/M_NjS0VQ_normal.jpg,False,_ananya_sahoo_,https://t.co/j4SoZnkzFR,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/j4SoZnkzFR', 'expanded_url': 'https://www.linkedin.com/in/ananya-sahoo-8697a4155/', 'display_url': 'linkedin.com/in/ananya-saho…'}]}}",
1.492947998975869e+18,toronto,18 ♤ im a fkng local ig,ver,False,"{'followers_count': 16, 'following_count': 73, 'tweet_count': 293, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1514804598942314505/gN9QRPON_normal.jpg,False,vvverso,,,
13130622.0,New York,"MAMIKO TAIRA（平 麻美子）jazz vocalist, podcaster, music educator; Brooklynite; https://t.co/s24n2CYd2U 『Blue In Greenをここまで“うた”として表現できるシンガーは少ない』(CDジャーナル)",mamiko taira,False,"{'followers_count': 726, 'following_count': 686, 'tweet_count': 7784, 'listed_count': 33}",https://pbs.twimg.com/profile_images/1399087970406240262/eUlMQDRr_normal.jpg,False,mamita24,https://t.co/mCcQW5TYei,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mCcQW5TYei', 'expanded_url': 'http://www.mmkmmk.com/blog', 'display_url': 'mmkmmk.com/blog'}]}, 'description': {'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/s24n2CYd2U', 'expanded_url': 'http://bio.site/mamiko24', 'display_url': 'bio.site/mamiko24'}]}}",1.4256518177451663e+18
1.2929030133471887e+18,,@LifeatLUMS & @WarwickUni alumnus. Space | Science & Technology | Environment. Views are strictly personal.,Syed Umair Javed 🚀🌳,False,"{'followers_count': 687, 'following_count': 542, 'tweet_count': 17440, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1378327168015601667/AHZ43CJ7_normal.jpg,False,SyedUmairJaved,,"{'description': {'mentions': [{'start': 0, 'end': 11, 'username': 'LifeatLUMS'}, {'start': 14, 'end': 25, 'username': 'WarwickUni'}]}}",1.2950964652877865e+18
1.2848940942889206e+18,"Alcorcón, Spain","luchando por mantener vivas nuestras plantas, por un mantenimiento óptimo de nuestras áreas infantiles.Lucharemos hasta conseguirlo.",Sin Oxígeno,False,"{'followers_count': 148, 'following_count': 135, 'tweet_count': 868, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1284899135129296898/i4dolP_G_normal.jpg,False,oxigeno_sin,,,1.511037815840297e+18
1.3855339651389071e+18,,a Piscean who is whiling away her time on land!,प्रिya,False,"{'followers_count': 4, 'following_count': 168, 'tweet_count': 56, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1385543346840608770/UutdvfCV_normal.jpg,False,priya17a,,,
1002366494.0,,IG: keeil_,كيل,False,"{'followers_count': 113, 'following_count': 114, 'tweet_count': 3032, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1513999222001045516/HitXQcxM_normal.jpg,False,ChiefKeele,,,
1256054916.0,"Pompeii, Michigan","From this point forward, live the best life you can, knowing that you will have to repeat the same life over and over...",Michael Purvis,False,"{'followers_count': 243, 'following_count': 444, 'tweet_count': 2150, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1029430361980395520/h-d6cBHY_normal.jpg,False,purvismj,https://t.co/jC6xkQibKo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jC6xkQibKo', 'expanded_url': 'http://twitch.tv/biggamermike', 'display_url': 'twitch.tv/biggamermike'}]}}",
42488014.0,"Coatesville, PA",#Illini fan #workhashtagmaster Taking cheap Man Cave suggestions,Micah Donsbach,False,"{'followers_count': 277, 'following_count': 541, 'tweet_count': 9238, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1176479478387826695/aUZFWDmE_normal.jpg,False,micahdonsbach,,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Illini'}, {'start': 12, 'end': 30, 'tag': 'workhashtagmaster'}]}}",
65470444.0,"Madison, Wisconsin",32 - Sagittarius - Gaymer and Book Lover - Reality TV Show Fan - Twitch Affiliate: https://t.co/kb1NCScK31 And The Riddler Is Better Than You.,Matthew Henning,False,"{'followers_count': 185, 'following_count': 97, 'tweet_count': 3806, 'listed_count': 3}",https://pbs.twimg.com/profile_images/907997526065782784/0S4jsD-k_normal.jpg,False,IceMystic1216,,"{'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/kb1NCScK31', 'expanded_url': 'http://twitch.tv/IceMystic1216', 'display_url': 'twitch.tv/IceMystic1216'}]}}",1.0196832135963894e+18
1.4356517697830953e+18,,日々これ🌱日常とテレビ🌱オタク成人🦉,ひび❄️,False,"{'followers_count': 29, 'following_count': 85, 'tweet_count': 460, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1435766520609533957/3lxkgym8_normal.jpg,False,hibicollection,,,1.507642518649045e+18
511302538.0,bombay,an Engineer by academics /a mathematician by choice / an Indian by citizenship & a human by birth.,asymptote,False,"{'followers_count': 316, 'following_count': 1076, 'tweet_count': 13676, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1513576419993198592/3PS5sRQy_normal.jpg,False,siachenz,,,1.5091601918705295e+18
351208016.0,Asturias,"Ante todo, persona. Músico, Melómano, Cinéfilo, Gamer aficionado.  G0DS scientist.",Pablo Villanueva,False,"{'followers_count': 205, 'following_count': 383, 'tweet_count': 1384, 'listed_count': 5}",https://pbs.twimg.com/profile_images/2265210325/IMG00053-20110825-2119_normal.jpg,False,Pablo_VL93,https://t.co/FT8AbbTdIZ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FT8AbbTdIZ', 'expanded_url': 'http://Instagram.com/shattered_time', 'display_url': 'Instagram.com/shattered_time'}]}}",
1.3304159242440458e+18,сердцем в могиле душой в тюрьм,he/him | infp эвлф | кофе | мне не остановить кровотеченье закатов | вы тоже не очень удивляете | @franzk228,чайный импостор | #нетвойне,False,"{'followers_count': 78, 'following_count': 61, 'tweet_count': 11040, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1424310608191803393/-33B3axx_normal.jpg,False,Kellerf16,https://t.co/mZ2CJt49bR,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mZ2CJt49bR', 'expanded_url': 'http://instagram.com/franzkeller16', 'display_url': 'instagram.com/franzkeller16'}]}, 'description': {'mentions': [{'start': 98, 'end': 108, 'username': 'franzk228'}]}}",1.4235640222265958e+18
146202292.0,,"Fanatico de independiente,ironico cronico(?),esclavo de un laburo sin futuro,vago",franco  caceres,False,"{'followers_count': 219, 'following_count': 845, 'tweet_count': 19396, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1432329405964115969/8spjabWp_normal.jpg,False,franco082,,,
560208741.0,,,Everett,False,"{'followers_count': 40, 'following_count': 84, 'tweet_count': 781, 'listed_count': 0}",https://pbs.twimg.com/profile_images/2155547524/image_normal.jpg,False,eraponte79,,,1.4678827298154332e+18
119145898.0,Retford UK,Paymistress General - Looking forward to the next chapter. watch this space.,Norma Fogg 🇺🇦,False,"{'followers_count': 195, 'following_count': 976, 'tweet_count': 4367, 'listed_count': 1}",https://pbs.twimg.com/profile_images/877221790405283844/IpsRblFX_normal.jpg,False,Foggster21,,,
18907604.0,,"Manager, #marketing & #communications for #rivertonhospital and #altaviewhospital @intermountain","Laura Klarman (she/her) MSML, APR",False,"{'followers_count': 428, 'following_count': 594, 'tweet_count': 4537, 'listed_count': 28}",https://pbs.twimg.com/profile_images/1403546462819000320/vwuAj90i_normal.jpg,False,lauraklarman,https://t.co/qRZGQqEcmC,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qRZGQqEcmC', 'expanded_url': 'http://intermountainhealthcare.org', 'display_url': 'intermountainhealthcare.org'}]}, 'description': {'hashtags': [{'start': 9, 'end': 19, 'tag': 'marketing'}, {'start': 22, 'end': 37, 'tag': 'communications'}, {'start': 42, 'end': 59, 'tag': 'rivertonhospital'}, {'start': 64, 'end': 81, 'tag': 'altaviewhospital'}], 'mentions': [{'start': 82, 'end': 96, 'username': 'intermountain'}]}}",
300782650.0,巴基斯坦。 ,"@IRIA_Research || Doctoral Candidate, School of International Relations and Public Affairs (@SJTU1896)",Syed 彪汉,False,"{'followers_count': 206, 'following_count': 209, 'tweet_count': 1538, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1493958151804231684/Ychpafk5_normal.jpg,False,PurZorMuzammat,https://t.co/kk7ZKwO3rH,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kk7ZKwO3rH', 'expanded_url': 'http://ir-ia.com', 'display_url': 'ir-ia.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 14, 'username': 'IRIA_Research'}, {'start': 92, 'end': 101, 'username': 'SJTU1896'}]}}",
3119566250.0,Estadio Santiago Bernabeu,"If you follow 2 or more sports, I fvcx with you. 

Rx.💊 Football.⚽️ Tennis.🎾 NBA.🏀 NFL.🏈

#HalaMadrid¡ #ChiefsKingdom #FearTheDeer #RamsHouse",Dumebi,False,"{'followers_count': 1965, 'following_count': 1373, 'tweet_count': 113720, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1417713096488017920/wZn0XOGf_normal.jpg,False,sankhalifah,,"{'description': {'hashtags': [{'start': 90, 'end': 101, 'tag': 'HalaMadrid'}, {'start': 103, 'end': 117, 'tag': 'ChiefsKingdom'}, {'start': 118, 'end': 130, 'tag': 'FearTheDeer'}, {'start': 131, 'end': 141, 'tag': 'RamsHouse'}]}}",
1.470059333601923e+18,,Just Spud. I play cod mostly. 🍑GA,Stace,False,"{'followers_count': 89, 'following_count': 167, 'tweet_count': 659, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1470059402136801284/Bn4XB0Fx_normal.jpg,False,Spudelsk,https://t.co/OiaNrDtz6x,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OiaNrDtz6x', 'expanded_url': 'https://twitch.tv/spudelsk', 'display_url': 'twitch.tv/spudelsk'}]}}",
70456199.0,Modesto,"Sinner, saved by God’s grace...in need of His mercy everyday.  Enneagram 9",Amy Carlin,False,"{'followers_count': 135, 'following_count': 365, 'tweet_count': 5674, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1519840241447620608/I4ihTW5Q_normal.jpg,False,akcarlin,https://t.co/5XjdjCHPju,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5XjdjCHPju', 'expanded_url': 'http://www.facebook.com/profile.php?id=570435127', 'display_url': 'facebook.com/profile.php?id…'}]}}",
480406255.0,"Madrid, Spain","Muchos años de vida y muchos lazos con Madrid. 
Nacida en Venezuela.
Amante del senderismo, la naturaleza y obsesionada con la música!!",Karina,False,"{'followers_count': 21, 'following_count': 46, 'tweet_count': 211, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1358531935753109507/Tk0eMl2X_normal.jpg,False,kariaguileradam,,,
607009647.0,,been a fangirl all my lyfe,Sarahhh,False,"{'followers_count': 304, 'following_count': 102, 'tweet_count': 41064, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1232485070633607171/6een_vgt_normal.jpg,False,sxrxhva,,,
306053345.0,België,What would dodos do?  Omgekeerde optimist :-) 📯 🔭 🌌 ☄🌍🎻,👻 Ann Smets 🎶,False,"{'followers_count': 39, 'following_count': 410, 'tweet_count': 243, 'listed_count': 0}",https://pbs.twimg.com/profile_images/543518591987875840/X9WdIQnZ_normal.jpeg,False,nnSmets,,,
1381339914.0,,me da pereza,Opacarofilia,False,"{'followers_count': 237, 'following_count': 188, 'tweet_count': 6169, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1386722402046984195/Stzr8WjF_normal.jpg,False,Nina_00123,https://t.co/SFyHgSLjSw,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SFyHgSLjSw', 'expanded_url': 'https://www.instagram.com/ninaurj/', 'display_url': 'instagram.com/ninaurj/'}]}}",7.751207755232133e+17
1.31395130025037e+18,,,Robert Adjani,False,"{'followers_count': 0, 'following_count': 3, 'tweet_count': 57, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,AdjaniRobert,,,
3493304723.0,Donde me dejen ---   (งツ)ว,"Quiero jugar y comer. Retuiteo chorradas y animalillos. @Gumminadas, Yuuki y Shiro.",Kotzsky,False,"{'followers_count': 60, 'following_count': 91, 'tweet_count': 26319, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1469034950271848450/TEwUuMjv_normal.jpg,False,Kotzsky,https://t.co/wROBgM5oCe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wROBgM5oCe', 'expanded_url': 'http://Instagram.com/kekssensei', 'display_url': 'Instagram.com/kekssensei'}]}, 'description': {'mentions': [{'start': 56, 'end': 67, 'username': 'Gumminadas'}]}}",
1.4965236112550257e+18,,Here for the chaos,Henderson,False,"{'followers_count': 32, 'following_count': 94, 'tweet_count': 339, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1511696626548719620/apBbsLuH_normal.jpg,False,HenBoiFVT,,,
1091968262.0,"Putrajaya, Wilayah Persekutuan",😑,Ekekekeke 🇲🇾❤️🇵🇸,False,"{'followers_count': 103, 'following_count': 232, 'tweet_count': 11329, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1512255541095309318/Owd10pPR_normal.jpg,False,Le_D3ll,,,1.354282764690813e+18
286806123.0,,,Janet Reville,False,"{'followers_count': 8, 'following_count': 19, 'tweet_count': 122, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,JanetReville,,,
5568452.0,El Salvador,,Miguel GM,False,"{'followers_count': 39, 'following_count': 145, 'tweet_count': 3233, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1387973663371182083/mfrRP-xX_normal.jpg,False,Darkside_sv,,,
268757958.0,関東,"粉塵は食べ物なのか。
それは誰にも分からない。",関東の粉塵王,False,"{'followers_count': 183, 'following_count': 280, 'tweet_count': 21452, 'listed_count': 2}",https://pbs.twimg.com/profile_images/491090157840244736/KgA2_adg_normal.jpeg,False,hunjin_o,,,
9.500177864992276e+17,,Milli Mentalitet Qurbanı,Malena,False,"{'followers_count': 3068, 'following_count': 132, 'tweet_count': 14686, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1503630181700935683/K-LgZ3_L_normal.jpg,False,__ayli,,,1.5081165250472878e+18
26429345.0,"Ontario, Canada",Whoops! Uh oh! Uh oh! Whoops!,A loaf of bread,False,"{'followers_count': 3, 'following_count': 393, 'tweet_count': 320, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1261430669751787520/4MhRY40t_normal.jpg,False,Evnissyen,,,
16492861.0,"Alameda, CA","One of those people and blogger of super wonky Alameda political issues. 

If I'm live tweeting #alamtg excuse the typos, my phone hates me.",Lauren Do,False,"{'followers_count': 1332, 'following_count': 802, 'tweet_count': 25919, 'listed_count': 48}",https://pbs.twimg.com/profile_images/1533442534/IMG_0764_normal.jpg,False,laurendo,http://t.co/Cfo8v119YR,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/Cfo8v119YR', 'expanded_url': 'http://www.LaurenDo.com', 'display_url': 'LaurenDo.com'}]}, 'description': {'hashtags': [{'start': 96, 'end': 103, 'tag': 'alamtg'}]}}",
281729246.0,,"Giving up is always an option, but never my choice.",J.,False,"{'followers_count': 317, 'following_count': 130, 'tweet_count': 5308, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1459459088467828738/0kdrYbrJ_normal.jpg,False,julss_13,,,
104718684.0,,,lovely,False,"{'followers_count': 93, 'following_count': 860, 'tweet_count': 29381, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1514375545475244048/KGRCcVd2_normal.jpg,False,rehamem,,,
69325270.0,Ranchi / New Delhi,"Super-Cali-Fragilistic-Expiali- Docious, Structured Procrastinator #   वाणही होते विचारों के नहीं केवल,स्वप्न के भी हाथ में तलवार होती है। #",Kumar murlidhar,False,"{'followers_count': 151, 'following_count': 134, 'tweet_count': 1555, 'listed_count': 4}",https://pbs.twimg.com/profile_images/528299414289276928/6J4h31A8_normal.jpeg,False,KMD07aug,http://t.co/lS8LJ0gG8h,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/lS8LJ0gG8h', 'expanded_url': 'http://murlizrabbit.blogspot.com/?zx=305a9e407bd58770', 'display_url': 'murlizrabbit.blogspot.com/?zx=305a9e407b…'}]}}",
28858339.0,"Ontario, Canada",Twitch game/cooking Streamer | Indie game enthusiast | Brand Ambassador for @UbisoftCanada  | Sponsored by: @LumeCube | SilkyC31@gmail.com | (She/Her) 🇨🇦🇧🇧,SilkyC,False,"{'followers_count': 3023, 'following_count': 1448, 'tweet_count': 68531, 'listed_count': 128}",https://pbs.twimg.com/profile_images/1498508548564729860/FZif_Dkc_normal.jpg,False,SilkyC,https://t.co/AFtPaj9VPq,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AFtPaj9VPq', 'expanded_url': 'https://linktr.ee/silkyc', 'display_url': 'linktr.ee/silkyc'}]}, 'description': {'mentions': [{'start': 76, 'end': 90, 'username': 'UbisoftCanada'}, {'start': 108, 'end': 117, 'username': 'LumeCube'}]}}",
77580581.0,"Camberwell, Mostly Harmless","Graham W Kidd 
4 x jabs. Sci Fi - Fantasy. Socialist. Patreon to @TheJuiceMedia, @TheSojournHQ, @Drachinifel @AmyShiraTeitel @SamiShah
Pronoun is DD.",Graham WK,False,"{'followers_count': 366, 'following_count': 170, 'tweet_count': 53266, 'listed_count': 31}",https://pbs.twimg.com/profile_images/812253106067030016/221ZBd60_normal.jpg,False,grahamwkidd,,"{'description': {'mentions': [{'start': 65, 'end': 79, 'username': 'TheJuiceMedia'}, {'start': 81, 'end': 94, 'username': 'TheSojournHQ'}, {'start': 96, 'end': 108, 'username': 'Drachinifel'}, {'start': 109, 'end': 124, 'username': 'AmyShiraTeitel'}, {'start': 125, 'end': 134, 'username': 'SamiShah'}]}}",8.222925219213107e+17
136524285.0,malaysia,My life is a constant battle between my love of food and not wanting to get fat,🦄,False,"{'followers_count': 173, 'following_count': 357, 'tweet_count': 43521, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1029418316962521090/M_rOhXet_normal.jpg,False,ainaaismail,,,7.811068170614333e+17
379934644.0,England,"#urbanfantasy author: Starfolk Falling, The Starfolk Arcana and Wild Shadow. #KindleUnlimited. Reader, #bookblogger, #tarot #Tarot #Reiki #mypeakchallenge",Martha Dunlop,False,"{'followers_count': 6966, 'following_count': 6940, 'tweet_count': 38193, 'listed_count': 286}",https://pbs.twimg.com/profile_images/661861357155930112/QXzp-7Sd_normal.jpg,False,MarthaDunlop,https://t.co/RrIq6omJks,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RrIq6omJks', 'expanded_url': 'http://www.marthadunlop.com', 'display_url': 'marthadunlop.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'urbanfantasy'}, {'start': 77, 'end': 93, 'tag': 'KindleUnlimited'}, {'start': 103, 'end': 115, 'tag': 'bookblogger'}, {'start': 117, 'end': 123, 'tag': 'tarot'}, {'start': 124, 'end': 130, 'tag': 'Tarot'}, {'start': 131, 'end': 137, 'tag': 'Reiki'}, {'start': 138, 'end': 154, 'tag': 'mypeakchallenge'}]}}",1.4910722599474012e+18
1052160445.0,chennai,"Dream = Ambition = Top priority =  Serve my Country 🇮🇳
We are the needy. We need World peace☮️
Day dreamer. Night thinker. Come on. I’m a Cool ninja.",Rohini,False,"{'followers_count': 75, 'following_count': 881, 'tweet_count': 1391, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1181593639769653249/utxIJkLo_normal.jpg,False,beingperic,,,
9.344965634052137e+17,"Memphis, TN",•aries ☉ libra ☽ leo ↑,tequila mockingbird,False,"{'followers_count': 77, 'following_count': 121, 'tweet_count': 45632, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1518570315961483264/PHrE2nzm_normal.jpg,False,indiedarlingg,,,
88196987.0,Bath,"A cynically optimistic aero-engineer. That's a fantastic idea, but it'll never work.",John,False,"{'followers_count': 91, 'following_count': 248, 'tweet_count': 2328, 'listed_count': 4}",https://pbs.twimg.com/profile_images/875812952384966657/psKsjLNJ_normal.jpg,False,johnmit,,,
8.544068628206551e+17,,在乡间愉快地耕作，闲暇时眺望远方。,Forest Jiang,False,"{'followers_count': 30, 'following_count': 165, 'tweet_count': 1770, 'listed_count': 0}",https://pbs.twimg.com/profile_images/869697714891636736/uqDi-5AO_normal.jpg,False,JiangForest,,,
58667012.0,North Jersey,I have some opinions.,wine guy,False,"{'followers_count': 80, 'following_count': 509, 'tweet_count': 3089, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1497837962444300291/5JvD94fT_normal.jpg,False,JasonFlager,,,1.507162066288849e+18
489453367.0,Santander,,Corraal❕,False,"{'followers_count': 572, 'following_count': 539, 'tweet_count': 21365, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1473088395865956360/brvI42Mf_normal.jpg,False,dcdavidcorral,,,
46864988.0,"Adramys, İda","Kediuyandıran

🐾🪶🪴",Sevil,False,"{'followers_count': 401, 'following_count': 411, 'tweet_count': 28155, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1518945782715535361/agMgpx6C_normal.jpg,False,SevilCitir,https://t.co/V6gs6GqwaS,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V6gs6GqwaS', 'expanded_url': 'http://raflarinarasindan.blogspot.com/', 'display_url': 'raflarinarasindan.blogspot.com'}]}}",5.1522626273059226e+17
298555719.0,Maldives,PhD - Medical tourism & customer behavior; MBA; PGDMS; EEEng; Academic/Business/Service Consultant; Telecom Professional; Lecturer; Researcher; Freedom Fighter.,Ahmed Ali Jaleel,False,"{'followers_count': 1687, 'following_count': 1087, 'tweet_count': 5264, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1441740325299445763/vS3Bisgp_normal.jpg,False,jaleel_aa,,,
21543420.0,Lost Carcosa,feeding the rich to the Great Old Ones (he/him),Praise Hastur,False,"{'followers_count': 90, 'following_count': 484, 'tweet_count': 3020, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1273748738201325572/6HLMNBQ-_normal.jpg,False,ivalasek,,,
1.0696973657605898e+18,,"she/her | over 25 💀 | if not in love, why small one feral and big one fond? | sorry but ✨this✨ will be the only thing i care about for awhile.",steeb.,False,"{'followers_count': 964, 'following_count': 205, 'tweet_count': 77729, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1519847781204070401/K3CowN_L_normal.jpg,False,steebadore,,,1.4512546283313644e+18
54560876.0,,•Blessed | Interior Designer | Artist | Proud LupusWarrior•,Nicole Pou Gomez,False,"{'followers_count': 231, 'following_count': 352, 'tweet_count': 10007, 'listed_count': 4}",https://pbs.twimg.com/profile_images/826999444977676292/rlYfirHO_normal.jpg,False,NPou1_,,,
201549870.0,,Freelance marketing consultant: survey design and data science | @LSU alumnus | I share music and post my runs shamelessly | The @MiamiDolphins make me cry 🇭🇳,Eduardo E Sierra,False,"{'followers_count': 201, 'following_count': 769, 'tweet_count': 10183, 'listed_count': 38}",https://pbs.twimg.com/profile_images/1420066574564663298/JT6eTSoU_normal.jpg,False,esierr1,https://t.co/NT0arfNtsE,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NT0arfNtsE', 'expanded_url': 'https://linktr.ee/eduardoesierra', 'display_url': 'linktr.ee/eduardoesierra'}]}, 'description': {'mentions': [{'start': 65, 'end': 69, 'username': 'LSU'}, {'start': 129, 'end': 143, 'username': 'MiamiDolphins'}]}}",
176946453.0,,"CO CAAWC. Personal page, and posts and opinions are my own. https://t.co/TShpEKPRVR",J.T.E. Kenney,False,"{'followers_count': 123, 'following_count': 173, 'tweet_count': 4285, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1384244448704425990/bSAgB1Rz_normal.jpg,False,J_T_E_K,,"{'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/TShpEKPRVR', 'expanded_url': 'http://gazette.gc.ca/rp-pr/p1/2020/2020-01-04/html/gh-rg-eng.html', 'display_url': 'gazette.gc.ca/rp-pr/p1/2020/…'}]}}",1.4262690052209132e+18
1.0345578766673838e+18,Vegannation,35 verheiratet Laufen Vegan Podcaster HM: 1:38:49 I 10 km: 44:41 | 5 km: 19:51,christoph.krempel,False,"{'followers_count': 89, 'following_count': 402, 'tweet_count': 2319, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1507679683562856450/f0ZB2jsd_normal.jpg,False,chriskrempel,https://t.co/04naeJvFnI,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/04naeJvFnI', 'expanded_url': 'http://www.instagram.com/christoph.krempel', 'display_url': 'instagram.com/christoph.krem…'}]}}",1.2620723374422426e+18
2437568881.0,,,oops,False,"{'followers_count': 18, 'following_count': 286, 'tweet_count': 17, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,fordmm_com,,,
9.995175665014538e+17,Wy,,MeanderingWonk,False,"{'followers_count': 452, 'following_count': 4372, 'tweet_count': 50408, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1498867159061073924/P1z6P_aE_normal.jpg,False,MeanderingWonk,,,1.5215256839812096e+18
34739810.0,Madrid,,Alberto Martínez,False,"{'followers_count': 154, 'following_count': 459, 'tweet_count': 20798, 'listed_count': 0}",https://pbs.twimg.com/profile_images/929235637974298624/TAr1xr_U_normal.jpg,False,Crackers89,,,
1.4670220764021023e+18,,21年夏 インデックス投資開始/21年冬個別株本格参戦/米国株投資/ブログ開始:2021.12/30代/勤務医/3人家族/Leaderboard®︎/MarketSmith®︎/Wordle/ https://t.co/Pda4HhoMnx,蒼@米国株投資,False,"{'followers_count': 803, 'following_count': 367, 'tweet_count': 2402, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1467484831994945537/cCESV_zq_normal.jpg,False,invest_dr_2021,https://t.co/6as0iv5mvi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6as0iv5mvi', 'expanded_url': 'https://investment-beginner-dr.com', 'display_url': 'investment-beginner-dr.com'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/Pda4HhoMnx', 'expanded_url': 'http://note.com/invest_begginer', 'display_url': 'note.com/invest_begginer'}]}}",
