,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,location,pinned_tweet_id
1715857938,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DmSvksnDIN', 'expanded_url': 'https://curiouscat.me/pete_p4n', 'display_url': 'curiouscat.me/pete_p4n'}]}, 'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'GretchHive'}, {'start': 12, 'end': 22, 'tag': 'LucasHive'}, {'start': 48, 'end': 58, 'tag': 'banthesun'}], 'mentions': [{'start': 66, 'end': 77, 'username': 'umathedawg'}]}}",False,#GretchHive #LucasHive. Progressive. Rain lover #banthesun. Priv: @umathedawg,https://pbs.twimg.com/profile_images/1518336326776635398/ooZFAwQE_normal.jpg,"{'followers_count': 686, 'following_count': 1612, 'tweet_count': 10690, 'listed_count': 6}",https://t.co/DmSvksnDIN,pete_p4n,,Pete🇺🇦,False,At home reading Tester’s book,1496491383246446596
38330831,,False,"Epidemiologist 💊🧬 . Bibliophile📚 🤓 . Philocalist 🌷⛲️. Tweets are overreactions, mostly. A freelance writer now too, apparently 🤔",https://pbs.twimg.com/profile_images/1498793421963677698/MDPLsPnl_normal.jpg,"{'followers_count': 7299, 'following_count': 252, 'tweet_count': 42482, 'listed_count': 21}",,UzmaRS,,UziShi 🌸,False,"Washington, DC || Los Angeles",
4887285333,,False,,https://pbs.twimg.com/profile_images/1059060427496148992/xq7iZYIt_normal.jpg,"{'followers_count': 2, 'following_count': 91, 'tweet_count': 1756, 'listed_count': 1}",,EuniceD78314283,,Eunice Dela Cruz,False,,
592982042,,False,"очень верная, но очень нервная и всегда на грани",https://pbs.twimg.com/profile_images/1483006018867052547/71wJaijw_normal.jpg,"{'followers_count': 97, 'following_count': 129, 'tweet_count': 4811, 'listed_count': 0}",,PanyBreiman,,По_Ля,False,,
747378903413587968,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/unhgMFCQTx', 'expanded_url': 'https://instabio.cc/3012023uVCHUn', 'display_url': 'instabio.cc/3012023uVCHUn'}]}, 'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/TygZSxVJF0', 'expanded_url': 'http://twitch.tv/slash15_', 'display_url': 'twitch.tv/slash15_'}]}}",False,"No hitter streamer, shitposter de vez en cuando https://t.co/TygZSxVJF0",https://pbs.twimg.com/profile_images/1392759510717112322/P4DFc7ug_normal.jpg,"{'followers_count': 511, 'following_count': 666, 'tweet_count': 101992, 'listed_count': 0}",https://t.co/unhgMFCQTx,Slash15_,,Slash,False,,1488232875539550213
350794131,,False,No hay titulo más grande que llevarte dentro de mi corazón. Viva el Betis,https://pbs.twimg.com/profile_images/484337904731553793/CDaCxs7i_normal.jpeg,"{'followers_count': 231, 'following_count': 575, 'tweet_count': 2663, 'listed_count': 0}",,Betisytriana,,Reyes Torres Mije,False,Sevilla,
47183542,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FQcGDbMzna', 'expanded_url': 'http://umang.co', 'display_url': 'umang.co'}]}, 'description': {'urls': [{'start': 137, 'end': 160, 'url': 'https://t.co/6BXCanYLe4', 'expanded_url': 'http://Brightnoise.Co', 'display_url': 'Brightnoise.Co'}]}}",False,"Indian Brown Gay Guy. He/Him/Theirs. Day job Senior Creative Designer at TeamLewis. Feel free to mute me, I ramble a lot. Sole trader at https://t.co/6BXCanYLe4",https://pbs.twimg.com/profile_images/1513242434901323783/2soSPdR1_normal.jpg,"{'followers_count': 210, 'following_count': 242, 'tweet_count': 2487, 'listed_count': 12}",https://t.co/FQcGDbMzna,UmangDokey,,Umang Dokey,False,,1517667235556380678
1137047448424108032,,False,"덕질함. 구독 비추. 🤝🥝:퀴어내성폭력피해자에게연대함
옛날에체인블락잘못돌린적있음 혹시해제원하시면디엠(...)",https://pbs.twimg.com/profile_images/1488009125027930112/2K99hC4y_normal.jpg,"{'followers_count': 93, 'following_count': 217, 'tweet_count': 191707, 'listed_count': 1}",,Tobby_new,,테리🚗🏃‍♀️🍒🤝🥝📢,False,4️⃣🅱️🥧 여혼살의 내일로 ⁶⁶ 가자 ⁹⁹,1360430517460496384
19988629,,False,"Lecturer @ Abertay School of Design & Informatics | Teaching/Research in Concept Art & Design Practice, Pre-production arts | Computer Arts co-leader",https://pbs.twimg.com/profile_images/1518695960255377415/torLgQux_normal.jpg,"{'followers_count': 1651, 'following_count': 993, 'tweet_count': 12102, 'listed_count': 34}",,RyanJLocke,,Ryan Locke | 🏳️‍🌈,False,"Dundee, Scotland",1513870311950893061
19422941,,False,"All people are equal, all opinions are not.",https://pbs.twimg.com/profile_images/1497555195793969159/U7RhBRt9_normal.jpg,"{'followers_count': 36, 'following_count': 71, 'tweet_count': 3893, 'listed_count': 0}",,mrjpoo,,MrJP.. ☘,False,A Tree,
94463572,,False,"Gamer, OU Student, Music and Movie lover",https://pbs.twimg.com/profile_images/1308078678128066566/PzdfmCwe_normal.jpg,"{'followers_count': 107, 'following_count': 242, 'tweet_count': 2908, 'listed_count': 5}",,Simetra973_,,Simetra (Rach) 💙,False,Nottingham,
4884455813,"{'description': {'hashtags': [{'start': 68, 'end': 86, 'tag': 'dogsontheplatform'}, {'start': 148, 'end': 157, 'tag': 'finnslaw'}]}}",False,Big black Dog that loves  Steam Locomotives and Caravanning.Created #dogsontheplatform promote Dog friendly days out on Heritage railways. Supports #finnslaw,https://pbs.twimg.com/profile_images/1315339160115384320/m247RzND_normal.jpg,"{'followers_count': 469, 'following_count': 514, 'tweet_count': 18627, 'listed_count': 9}",,keeperofstone,,Stone Keeper,False,http://www.gigglane.com/forum.,970270169481252865
74755121,,False,Depressed Cowboys fan,https://pbs.twimg.com/profile_images/1498488823222878215/F5yrxYUp_normal.jpg,"{'followers_count': 182, 'following_count': 382, 'tweet_count': 40474, 'listed_count': 7}",,DaJayFontaine,,JayVee,False,,1516010704758882304
1422289906831790107,,False,swancore enthusiast. recovering emo. fraudulent teacher. longtime brett auerbach enjoyer. ask me about my teams (it’s complicated.),https://pbs.twimg.com/profile_images/1522050942241173504/20DAMiwl_normal.jpg,"{'followers_count': 174, 'following_count': 251, 'tweet_count': 8667, 'listed_count': 0}",,StaffToKupp,,DANce gavin DANce (the sad man),False,cali???,1482837794435133440
143081946,"{'description': {'hashtags': [{'start': 12, 'end': 28, 'tag': 'LivingWithCovid'}, {'start': 64, 'end': 80, 'tag': 'CovidIsAirborne'}, {'start': 81, 'end': 91, 'tag': 'WearAMask'}, {'start': 92, 'end': 102, 'tag': 'Vaccinate'}, {'start': 103, 'end': 128, 'tag': 'TestSequenceTraceIsolate'}, {'start': 129, 'end': 149, 'tag': 'ClimateChangeIsReal'}]}}",False,"I’m already #LivingWithCovid. Scientist, grandmother, advocate. #CovidIsAirborne #WearAMask #Vaccinate #TestSequenceTraceIsolate #ClimateChangeIsReal",https://pbs.twimg.com/profile_images/1496994575143034884/sSnRQ6XX_normal.jpg,"{'followers_count': 1531, 'following_count': 3953, 'tweet_count': 10685, 'listed_count': 19}",,cheryldambrose,,Cheryl Ambrose (she/her),False,Haldimand Tract,
24887860,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Wd2pAnp9IN', 'expanded_url': 'https://itunes.apple.com/gb/app/know-your-sheep/id971910469', 'display_url': 'itunes.apple.com/gb/app/know-yo…'}]}, 'description': {'hashtags': [{'start': 93, 'end': 98, 'tag': 'GTTO'}]}}",False,"Christian (not a very good one), musician, software developer - wannabe shepherd, dog lover, #GTTO! (check out Know your Sheep app on iTunes and Android)",https://pbs.twimg.com/profile_images/1519602292382646272/39djlAhM_normal.jpg,"{'followers_count': 619, 'following_count': 937, 'tweet_count': 4687, 'listed_count': 1}",https://t.co/Wd2pAnp9IN,simon_jackson,,Simon Jackson,False,"Buckingham, England",
51743971,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O1LgtB9qD6', 'expanded_url': 'http://tinyurl.com/awaepetition', 'display_url': 'tinyurl.com/awaepetition'}]}, 'description': {'hashtags': [{'start': 51, 'end': 68, 'tag': 'renewannewithane'}, {'start': 71, 'end': 78, 'tag': 'KDrama'}, {'start': 79, 'end': 96, 'tag': 'myjourneyjournal'}], 'mentions': [{'start': 139, 'end': 145, 'username': 'sonzd'}]}}",False,“I am a conscientious objector of the status quo.” #renewannewithane 🥕 #KDrama #myjourneyjournal 🇿🇦 ❤️‍🩹 stand up for WOMEN & CHILDREN 🙏🏽✊🏾@sonzd INSTA,https://pbs.twimg.com/profile_images/1517954890487717891/WxTMYrlq_normal.jpg,"{'followers_count': 1393, 'following_count': 3820, 'tweet_count': 60842, 'listed_count': 39}",https://t.co/O1LgtB9qD6,sonzd,,sonzd 🐐🍅✨❣️#BinJinMarried 🍅🇺🇦✊🏾,False,South Africa,1276672976734175234
1310300138712293376,,False,,https://pbs.twimg.com/profile_images/1344064998423855112/Jt7NTI2s_normal.jpg,"{'followers_count': 8, 'following_count': 82, 'tweet_count': 244, 'listed_count': 1}",,PedroSu27353817,,Pedro Suarez,False,,
2508780644,,False,🏳️‍🌈,https://pbs.twimg.com/profile_images/1274206223982714880/hEMaM3zY_normal.jpg,"{'followers_count': 295, 'following_count': 946, 'tweet_count': 82308, 'listed_count': 12}",,bookhouseboy90,,Insert Clever Name Here,False,,
918524608013148160,"{'description': {'hashtags': [{'start': 11, 'end': 15, 'tag': 'TIL'}, {'start': 38, 'end': 43, 'tag': 'FPGA'}, {'start': 44, 'end': 48, 'tag': 'SoC'}, {'start': 49, 'end': 52, 'tag': 'IP'}, {'start': 53, 'end': 65, 'tag': 'RTLDesigner'}, {'start': 66, 'end': 77, 'tag': '5GWireless'}, {'start': 78, 'end': 86, 'tag': 'Verilog'}, {'start': 87, 'end': 92, 'tag': 'VHDL'}, {'start': 93, 'end': 103, 'tag': 'Protocols'}, {'start': 104, 'end': 122, 'tag': 'TeleCommunication'}]}}",False,This is my #TIL place.  Interests are #FPGA #SoC #IP #RTLDesigner #5GWireless #Verilog #VHDL #Protocols #TeleCommunication,https://pbs.twimg.com/profile_images/1193867029389832194/aelbeuEU_normal.jpg,"{'followers_count': 7, 'following_count': 60, 'tweet_count': 99, 'listed_count': 0}",,vadakkodaan,,vadakkodaan,False,,
371349332,,False,Metamorfosis,https://pbs.twimg.com/profile_images/1499810686045720579/IBKLkqhk_normal.jpg,"{'followers_count': 445, 'following_count': 284, 'tweet_count': 55156, 'listed_count': 0}",,adri_mt95,,Adri,False,,1462782976660488196
133705197,,False,,https://pbs.twimg.com/profile_images/1503145561360584708/CJh_bHlZ_normal.jpg,"{'followers_count': 127, 'following_count': 555, 'tweet_count': 991, 'listed_count': 1}",,Teemanus,,Teemanus K,False,"ÜT: 13.77247,100.567588",
214143287,"{'description': {'hashtags': [{'start': 112, 'end': 119, 'tag': 'bemmie'}]}}",False,"Wife, mum, sister, nanna,auntie & Evertonian 💙 Exiled Scouser but love living in Bristol, and being my own boss #bemmie",https://pbs.twimg.com/profile_images/1167830023/tea_normal.JPG,"{'followers_count': 1135, 'following_count': 2803, 'tweet_count': 23839, 'listed_count': 9}",,nosugartea,,Christine,False,Bristol,
71979518,,False,"💙 ELF Since 2009 ❤️ NCTzen 💚 Basketball Enthusiast 💛 Football Fan 💜 Sports & Music Lover 💙 사랑❤️

💛Jeremiah 29:11💚",https://pbs.twimg.com/profile_images/1522244657387696129/TYA7U81A_normal.jpg,"{'followers_count': 1216, 'following_count': 787, 'tweet_count': 176547, 'listed_count': 32}",,iamclaude9,,Claude 🧚‍♀️,False,"Makati City, Philippines",1373246370128175105
524554946,,False,"Videojugador a tiempo parcial, amante de la ciencia ficción, el anime y la cultura japonesa. 
Ask me about Loom!",https://pbs.twimg.com/profile_images/1511450802463858695/ilHQ0Dv8_normal.jpg,"{'followers_count': 345, 'following_count': 621, 'tweet_count': 28018, 'listed_count': 18}",,Reeko_Reaper,,Reeko Spiegel ⛩️,False,"Un lugar de La Mancha, España",1479880242399481861
1424163207279677447,,False,sevens over sixes.,https://pbs.twimg.com/profile_images/1460794648163663872/qY1yvxId_normal.jpg,"{'followers_count': 176, 'following_count': 342, 'tweet_count': 7334, 'listed_count': 0}",,Forever7Ro,,Ro,False,,
865609816403791872,,False,"24. ACA. Formerly HBS. OBM. Often sarcastic, rarely intentionally. Rocco the Doggo fan account. Tortoise fan. Feminist. Cheers mate. (He/Him/His)",https://pbs.twimg.com/profile_images/1479596533104488448/m--71QrM_normal.jpg,"{'followers_count': 176, 'following_count': 610, 'tweet_count': 10649, 'listed_count': 0}",,GPRBurns,,George,False,United Kingdom,1470536690355867650
1366298657448943617,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d72MUKtfB7', 'expanded_url': 'http://www.instagram.com/martina.von.w', 'display_url': 'instagram.com/martina.von.w'}]}}",False,Knihy. Kočky. Obrázky. Středoškolský pedagog (český jazyk; Deutsch als Fremdsprache). Světový mír.,https://pbs.twimg.com/profile_images/1366298884285358081/XJMvJ13U_normal.jpg,"{'followers_count': 18, 'following_count': 102, 'tweet_count': 38, 'listed_count': 0}",https://t.co/d72MUKtfB7,MartinaVonW,,Martina von W,False,,
390369682,,False,"Primary music teacher and leader, second fiddle of Ėtoile string quartet, wife, and mother to two little monkeys ❤",https://pbs.twimg.com/profile_images/1600296592/image_normal.jpg,"{'followers_count': 479, 'following_count': 923, 'tweet_count': 6314, 'listed_count': 14}",,laalpotts,,Corinne R-S,False,"Carlisle, Cumbria",1397967149956743171
71015804,,False,"Neither here, nor there… I joke so it hurts less. But give me a clipboard, walkie-talkie, Sharpie & a Grande Non-fat No Foam Latte & watch me go.",https://pbs.twimg.com/profile_images/1360600925551878147/mdd4GYND_normal.jpg,"{'followers_count': 283, 'following_count': 927, 'tweet_count': 12573, 'listed_count': 24}",,CrashEdwards,,Nick E. Don’t Lose That Number,False,"Niagara Region, ON",
169579960,,False,"If it is to be said, so it be -- so it is.",https://pbs.twimg.com/profile_images/1412127379418460160/HMoyq8-e_normal.jpg,"{'followers_count': 242, 'following_count': 1464, 'tweet_count': 53434, 'listed_count': 9}",,myboysquiggle,,Ben Smith,False,,
42867825,,False,"A little here, a little there. Otaku.",https://pbs.twimg.com/profile_images/1485913166228131841/DJ6M7SYS_normal.jpg,"{'followers_count': 313, 'following_count': 356, 'tweet_count': 5811, 'listed_count': 13}",,tina_knightly,,Weeb and gareeb,False,"Gurgaon, India",978982563917295617
3689690365,,False,I've already said too much.,https://pbs.twimg.com/profile_images/1512621762495725574/dIOJnnzQ_normal.jpg,"{'followers_count': 87, 'following_count': 119, 'tweet_count': 2920, 'listed_count': 0}",,AndyIsListening,,Andrew Terry,False,"Seaside, CA",
4927947299,,False,"Intento de teleco a tiempo parcial. 
A veces hago memes y tal",https://pbs.twimg.com/profile_images/1465830555115831304/VlMHrT-3_normal.jpg,"{'followers_count': 111, 'following_count': 235, 'tweet_count': 1368, 'listed_count': 0}",,zempui,,𝓩𝓮𝓶𝓹𝓾𝓲,False,127.0.0.1,1481284936808251394
68746857,,False,,https://pbs.twimg.com/profile_images/1347700887666499584/Oe4b6dNB_normal.jpg,"{'followers_count': 489, 'following_count': 2222, 'tweet_count': 42983, 'listed_count': 14}",,YankeeApologist,,NY Yankees Apologist,False,,1363980145804140546
1008283009,,False,Alonso único. Real Madrid. Por ser alguien no soy nadie. Instagram: carlosrufo9,https://pbs.twimg.com/profile_images/1465465511739858944/peMxxSt__normal.jpg,"{'followers_count': 395, 'following_count': 418, 'tweet_count': 10457, 'listed_count': 0}",,Carlos_Rufo_9,,Carlos Rufo,False,"Navalcarnero, España",1344772269411852295
836159175856041986,,False,the locked tomb ☠️ mass effect 🪐 destiny 2 🎮 critical role 🎲,https://pbs.twimg.com/profile_images/1510687770083311624/mp6jUjGU_normal.jpg,"{'followers_count': 96, 'following_count': 378, 'tweet_count': 13863, 'listed_count': 0}",,sunnydeez_,,sunny ☀️,False,21+ | she/they,
1280568699024551945,,False,,https://pbs.twimg.com/profile_images/1364999888778444801/4WmeJHem_normal.jpg,"{'followers_count': 54, 'following_count': 307, 'tweet_count': 631, 'listed_count': 1}",,RoadkillBadger,,Roadkill Badger,False,United Kingdom,
855697244,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4iMiR0A00h', 'expanded_url': 'https://linktr.ee/dalereca', 'display_url': 'linktr.ee/dalereca'}]}}",False,All I ever wanted was love,https://pbs.twimg.com/profile_images/1516311849125376002/YfRPUgpy_normal.jpg,"{'followers_count': 1060, 'following_count': 300, 'tweet_count': 29245, 'listed_count': 9}",https://t.co/4iMiR0A00h,addicted2loveee,,Alejandro 🦛,False,CDMX,1248430471404371968
235463897,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w9SAZve6RG', 'expanded_url': 'https://vm.tiktok.com/ZSJnu7bWf/', 'display_url': 'vm.tiktok.com/ZSJnu7bWf/'}]}, 'description': {'mentions': [{'start': 21, 'end': 30, 'username': 'MpuseL__'}]}}",False,Milasakhe|| TikTok : @MpuseL__,https://pbs.twimg.com/profile_images/1519393602979438592/ZZBcc-8d_normal.jpg,"{'followers_count': 3527, 'following_count': 2192, 'tweet_count': 120087, 'listed_count': 0}",https://t.co/w9SAZve6RG,MpuseL_,,🎀Mrs Z🎀,False,🇿🇦,1450858316360568845
38588217,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7GY2MtVtBE', 'expanded_url': 'https://www.principle-c.com/', 'display_url': 'principle-c.com'}]}}",False,"早稲田大学政治経済学部卒。株式会社プリンシプル取締役副社長。
GA、Tableau、SQLあたりを得意技として、Web解析コンサルティング、CRMデータ分析、GA/Tableauのトレーニングを提供。GAIQ長期保有/Tableau Desktop Certified Professional保有｜趣味：海釣り等",https://pbs.twimg.com/profile_images/799603744/kazkida_normal.jpg,"{'followers_count': 3043, 'following_count': 455, 'tweet_count': 1533, 'listed_count': 104}",https://t.co/7GY2MtVtBE,kazkida,,木田 和廣,False,,1360801469914509313
45618502,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kXWcVHNL5o', 'expanded_url': 'http://behance.net/fernandofom', 'display_url': 'behance.net/fernandofom'}]}, 'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/UMbM450tIK', 'expanded_url': 'http://instagram.com/fernandofom', 'display_url': 'instagram.com/fernandofom'}]}}",False,"Designer. Lettering & Illustrator

https://t.co/UMbM450tIK",https://pbs.twimg.com/profile_images/1080972338068213760/Qko0WpTH_normal.jpg,"{'followers_count': 439, 'following_count': 1396, 'tweet_count': 10206, 'listed_count': 45}",https://t.co/kXWcVHNL5o,fomb,,Fernando Fom,False,Madrid,1490649625048588290
2839143027,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FG9XPySVYi', 'expanded_url': 'http://twitch.tv/winntendo', 'display_url': 'twitch.tv/winntendo'}]}}",False,Art + Optimism + Beer + Horror + Nintendo.,https://pbs.twimg.com/profile_images/1459299792991916032/3oIeLg-d_normal.jpg,"{'followers_count': 181, 'following_count': 119, 'tweet_count': 6463, 'listed_count': 8}",https://t.co/FG9XPySVYi,winntendo,,Cody Winn,False,Salt Lake City,1518676701265506306
14536352,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IGcKzRrnJH', 'expanded_url': 'http://tppnews.uk', 'display_url': 'tppnews.uk'}]}, 'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/yVkfW3OoJ1', 'expanded_url': 'http://www.tppnews.uk', 'display_url': 'tppnews.uk'}], 'mentions': [{'start': 6, 'end': 20, 'username': 'UnitetheUNION'}, {'start': 138, 'end': 150, 'username': 'ReneBarnett'}]}}",False,"Proud @UnitetheUNION tutor. Lecturer, Historian, Economist and Astronomer. Editor @ https://t.co/yVkfW3OoJ1 Historian on NightVision with @ReneBarnett",https://pbs.twimg.com/profile_images/1496769628806262784/Y7TpWLj2_normal.jpg,"{'followers_count': 846, 'following_count': 826, 'tweet_count': 32833, 'listed_count': 22}",https://t.co/IGcKzRrnJH,cptjamesmartin,,Jay Martin 🇫🇷🏳️‍🌈🌹👬,False,Aude/Carlisle,1512177357376872454
1719400842,,False,It's all shits and giggles until someone giggles and shits,https://pbs.twimg.com/profile_images/1175391040527917056/v93gaGrq_normal.jpg,"{'followers_count': 143, 'following_count': 451, 'tweet_count': 8632, 'listed_count': 1}",,roo_alford,,Ruby Alford,False,Dublin,
468568667,,False,zondagskind,https://pbs.twimg.com/profile_images/1477645536920547328/CyIPp3Rn_normal.jpg,"{'followers_count': 171, 'following_count': 361, 'tweet_count': 2216, 'listed_count': 1}",,uiltjealy,,aly maring,False,,
1404866660666912772,"{'description': {'hashtags': [{'start': 42, 'end': 54, 'tag': 'universidad'}, {'start': 100, 'end': 104, 'tag': 'TIC'}]}}",False,👩‍🏫Profesora de Secundaria y FP. Ahora en #universidad. Enseñar es más que trasmitir conocimiento✍️ #TIC,https://pbs.twimg.com/profile_images/1496284068442480640/b1FbrSEj_normal.jpg,"{'followers_count': 167, 'following_count': 548, 'tweet_count': 531, 'listed_count': 0}",,AMestreg,,Ana Mestre,False,Canarias,
1174691687689543684,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 12, 'following_count': 21, 'tweet_count': 470, 'listed_count': 0}",,CerdenoRafa,,Rafa Cerdeño,False,,
219370528,"{'description': {'hashtags': [{'start': 115, 'end': 137, 'tag': 'RettSyndromeAwareness'}]}}",False,Lucky in love • Mom of 3 • Rett Syndrome Advocate • Follower of current affairs • Massive Bookworm • Netflix fan • #RettSyndromeAwareness,https://pbs.twimg.com/profile_images/1234447703796592641/fGQuKLim_normal.jpg,"{'followers_count': 558, 'following_count': 1091, 'tweet_count': 1318, 'listed_count': 1}",,Dizzychicks,,Lisa-Marie Cullen,False,"Laois, Ireland",1449418248273924107
427315591,,False,Recordé entonces que el mundo real era inmenso... | He/They |,https://pbs.twimg.com/profile_images/1479474249815449600/QsGocUkf_normal.jpg,"{'followers_count': 297, 'following_count': 599, 'tweet_count': 184775, 'listed_count': 15}",,franjmorion,,Fran 🌟,False,"Jerez de la Frontera, Spain",1448743541618917382
1417841287588372482,,False,"PR professional in training.
Story Comms | Tedx Aston | Aston Business School",https://pbs.twimg.com/profile_images/1417841573707059202/xLsl16dx_normal.jpg,"{'followers_count': 10, 'following_count': 35, 'tweet_count': 10, 'listed_count': 0}",,kiranmayi_nanda,,Kiran,False,"England, United Kingdom",
967856520259166215,,False,,https://pbs.twimg.com/profile_images/1423615277812572164/XemqxuFf_normal.jpg,"{'followers_count': 7, 'following_count': 153, 'tweet_count': 492, 'listed_count': 0}",,iPeters_,,rahul kohli hate account,False,,
196274486,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'BeKind'}, {'start': 37, 'end': 45, 'tag': 'Curious'}, {'start': 128, 'end': 141, 'tag': 'NicotineNerd'}, {'start': 142, 'end': 155, 'tag': 'Neurodiverse'}]}}",False,"#BeKind. DSP @ group home. Advocate, #Curious Researcher. Seeker of making the world a better place. Keeper of the family tree. #NicotineNerd #Neurodiverse",https://pbs.twimg.com/profile_images/1520496944887521282/V55KuBP-_normal.jpg,"{'followers_count': 3708, 'following_count': 4902, 'tweet_count': 55174, 'listed_count': 32}",,imaracingmom,,Skip Murray,False,"Minnesota, USA",1515740099027378176
20513580,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/PJYry24RZ1', 'expanded_url': 'http://www.johnpeacock.com', 'display_url': 'johnpeacock.com'}]}}",False,Deranged old man.,https://pbs.twimg.com/profile_images/768174669375606784/DUmmH4W6_normal.jpg,"{'followers_count': 325, 'following_count': 1472, 'tweet_count': 8507, 'listed_count': 12}",http://t.co/PJYry24RZ1,Grangousier,,John Peacock,False,"51.512687,-0.10278",
1497998788354805760,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 1, 'following_count': 0, 'tweet_count': 189, 'listed_count': 0}",,xu55464211,,旭,False,,
1022556416,,False,Memento mori,https://pbs.twimg.com/profile_images/1382715725488529408/LHKLYYa1_normal.jpg,"{'followers_count': 5, 'following_count': 23, 'tweet_count': 112, 'listed_count': 0}",,GeorgiadesTheo,,Theo Georgiades,False,"Attiki, Greece",
270599217,,False,Random. Secular. Entropic.,https://pbs.twimg.com/profile_images/1518679318402064384/UFe_5kIt_normal.jpg,"{'followers_count': 726, 'following_count': 331, 'tweet_count': 182151, 'listed_count': 7}",,Rickysleeze,,Wolfgang Kempf,False,,1348943269871439872
618409856,,False,Assumption is the mother of all fuck ups,https://pbs.twimg.com/profile_images/1488900432944672771/nfZXHDEB_normal.jpg,"{'followers_count': 682, 'following_count': 2002, 'tweet_count': 22951, 'listed_count': 10}",,shazmike05,,DavefromCroydon,False,,
51137676,,False,Character Designer. Wrestling Enthusiast. She/her.,https://pbs.twimg.com/profile_images/1488271965626503169/Phpuggcu_normal.jpg,"{'followers_count': 38, 'following_count': 211, 'tweet_count': 1902, 'listed_count': 1}",,Glamoursaurus,,Frankie,False,"Devon, England",1477439923741413376
914057787289866240,,False,"Abogado multidisciplinar Murcia ⚖
All you need is Law.
Mucho humor/ironía/sarcasmo.
Debatir y/o disentir con respeto y educación.
Bloqueo a quien insulta/ofende",https://pbs.twimg.com/profile_images/1411456518919176195/Hg2IGkVf_normal.jpg,"{'followers_count': 607, 'following_count': 715, 'tweet_count': 6109, 'listed_count': 0}",,MSchezguerrero,,MSGabogado,False,,
1318846982,,False,"l LOVE to read
l love to do my family history research
retired checkout in ASDA.
have been self employed shop owner
have been a teacher
grandma to Jake and Sam",https://pbs.twimg.com/profile_images/431561671073484800/fgOqPd3z_normal.jpeg,"{'followers_count': 1017, 'following_count': 4557, 'tweet_count': 58305, 'listed_count': 89}",,ChrisA2468,,Christine Andrews,False,CARDIFF,
963853734374727680,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A7F4ZGigQX', 'expanded_url': 'https://hectorimbo.wordpress.com/', 'display_url': 'hectorimbo.wordpress.com'}]}}",False,"como la música es una parte fundamental de mi vida, esta cuenta es 87% un bot manual de lyrics",https://pbs.twimg.com/profile_images/1500130388232003586/_xTyL0OL_normal.jpg,"{'followers_count': 1341, 'following_count': 801, 'tweet_count': 66248, 'listed_count': 2}",https://t.co/A7F4ZGigQX,hectorimbop,,Bebo Bestione,False,born & raised in Santa Cecilia,1500129832696438787
949544653,,False,,https://pbs.twimg.com/profile_images/746179959337549824/JD3Zx8xN_normal.jpg,"{'followers_count': 189, 'following_count': 275, 'tweet_count': 317, 'listed_count': 12}",,a_thanga,,A Thangavel,False,,
349380538,,False,Businessman. Former Actuarial Practitioner. Husband. Father. and I sing sometimes,https://pbs.twimg.com/profile_images/1515942023458856963/pL0ajZsP_normal.jpg,"{'followers_count': 274, 'following_count': 520, 'tweet_count': 17221, 'listed_count': 3}",,just_alfred,,Alf,False,,1145004016943808512
