id,description,url,name,profile_image_url,public_metrics,location,verified,username,entities,pinned_tweet_id,protected,withheld
3000496485,"Get Some Sleep author.
I format books for print. Also...
Sleep enthusiast, gourmet pizza maker, social misfit & inveterate masticator",https://t.co/RoUgm938wC,dave scott,https://pbs.twimg.com/profile_images/696841754839011332/tt3ot7po_normal.jpg,"{'followers_count': 1803, 'following_count': 3116, 'tweet_count': 14084, 'listed_count': 23}",Marmite-upon-Toast Wankershire,False,gormlessgit,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RoUgm938wC', 'expanded_url': 'https://www.amazon.co.uk/Get-Some-Sleep-Dave-Scott/dp/1976262496', 'display_url': 'amazon.co.uk/Get-Some-Sleep…'}]}}",7.313045477427814e+17,False,
28300315,,,Paul Silverio,https://pbs.twimg.com/profile_images/3117697996/c8f3a38d5a9ce8eb26e9fcde2ac371a3_normal.png,"{'followers_count': 116, 'following_count': 332, 'tweet_count': 5075, 'listed_count': 15}","Salem, OR",False,Txordo4Me,,,False,
1449916566619971584,but i think you’re with other dudes,,🧛🏿‍♂️,https://pbs.twimg.com/profile_images/1522162102751870977/2olBf--o_normal.jpg,"{'followers_count': 62, 'following_count': 164, 'tweet_count': 6653, 'listed_count': 0}",any pronouns*17,False,bruisebones,,1.5136990283908874e+18,False,
1167090709,"children’s librarian, romance novel enthusiast, book blogger 📚 vegetarian 🌱 spiritual af 🔮 opinions ≠ those of employer. she/her #LibraryTwitter",https://t.co/26xIPHqWgE,winebrarian,https://pbs.twimg.com/profile_images/1504557537047240708/g4E1eaEH_normal.jpg,"{'followers_count': 5532, 'following_count': 1348, 'tweet_count': 60563, 'listed_count': 50}",NYC 🗽,False,bitchbookshelf,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/26xIPHqWgE', 'expanded_url': 'https://linktr.ee/katebitchbookshelf', 'display_url': 'linktr.ee/katebitchbooks…'}]}, 'description': {'hashtags': [{'start': 129, 'end': 144, 'tag': 'LibraryTwitter'}]}}",1.4875887284869612e+18,False,
59442208,"“Never challenge a Cheese” or “Never dare a Cheesman”. Southern-dwelling musical dancing board-gaming God-following cheese, hubby to Jo, Daddy to Isaac and Anna",https://t.co/PV4kedYdNY,Phil Cheesman,https://pbs.twimg.com/profile_images/1448608790744535043/d-qD1hD9_normal.jpg,"{'followers_count': 100, 'following_count': 181, 'tweet_count': 11153, 'listed_count': 3}","Alderholt, Dorset",False,DaddyCheese,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PV4kedYdNY', 'expanded_url': 'http://www.cheese.me.uk', 'display_url': 'cheese.me.uk'}]}}",,False,
84449563,"got a wife, two dogs, and an unhealthy emotional attachment to Michigan sports and Detroit City FC (he/him)",,|\| | ( |{,https://pbs.twimg.com/profile_images/1022506075919187968/IHdsjlMD_normal.jpg,"{'followers_count': 425, 'following_count': 412, 'tweet_count': 49385, 'listed_count': 20}","Ann Arbor, MI",False,nifi22,,1.1363242758734725e+18,False,
1336797375839543296,your forever is all that i need @zhisyw4k,https://t.co/FSRo06XH3K,🧛🏻‍♀️,https://pbs.twimg.com/profile_images/1522027385117458437/rm4mkEzI_normal.jpg,"{'followers_count': 84, 'following_count': 106, 'tweet_count': 35358, 'listed_count': 0}",collins window,False,batteryclash,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FSRo06XH3K', 'expanded_url': 'http://17.xn--yfh/', 'display_url': '17.⋆'}]}, 'description': {'mentions': [{'start': 32, 'end': 41, 'username': 'zhisyw4k'}]}}",1.34402684444262e+18,False,
44791581,"Tomorrow, I'm gonna wake up The People's Champ.  Tomorrow, you're gonna wake up stuffing your face with Fruity Pebbles. -The Rock",https://t.co/OrVASMY77V,Jay-Z's Long Lost 92 Bricks 💵,https://pbs.twimg.com/profile_images/1459122155317346306/nDnUxS4v_normal.jpg,"{'followers_count': 906, 'following_count': 1228, 'tweet_count': 65222, 'listed_count': 2}",loading...,False,TJ_Paperstacks,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OrVASMY77V', 'expanded_url': 'http://Google.com', 'display_url': 'Google.com'}]}}",1.342148643139289e+18,False,
962612594694553600,rambunctiously soft-spoken 🏳️‍⚧️ half girl 🫧 liddy princette quinn,https://t.co/lDxJfUZR3b,liddy 🫧,https://pbs.twimg.com/profile_images/1519863191358091267/DKcHmO9y_normal.jpg,"{'followers_count': 5256, 'following_count': 5003, 'tweet_count': 118560, 'listed_count': 151}", 16 they/bun/bat/he,False,PRlNCETTE,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lDxJfUZR3b', 'expanded_url': 'https://twitter.com/hunnyavis?s=21', 'display_url': 'twitter.com/hunnyavis?s=21'}]}}",1.5129681042378465e+18,False,
1345893367373320192,#iamcomingforyou  Ultra MAGA,,I Ain’t No Follaback Girl🇺🇸🥁,https://pbs.twimg.com/profile_images/1522186660297031683/tvkR9WwL_normal.jpg,"{'followers_count': 130, 'following_count': 235, 'tweet_count': 5292, 'listed_count': 0}",None of your F’cking Business,False,retributioncomz,"{'description': {'hashtags': [{'start': 0, 'end': 16, 'tag': 'iamcomingforyou'}]}}",,False,
480908677,Trust in God🙏🏽 Travel✈️ Eat🍣 Kick a ball⚽️ Play a mas🇹🇹 Love yourself👸🏽 Mind ya business☕️,,JENNA SEENATH,https://pbs.twimg.com/profile_images/1245526711808245761/4JT1E2Wt_normal.jpg,"{'followers_count': 1269, 'following_count': 503, 'tweet_count': 30744, 'listed_count': 3}",Trinidad&Tobago,False,Jen_Jen_1,,8.354242558483497e+17,False,
2823180778,,,🇺🇸,https://pbs.twimg.com/profile_images/1376560969661476869/GNC0v06E_normal.jpg,"{'followers_count': 459, 'following_count': 648, 'tweet_count': 5337, 'listed_count': 0}",,False,OhioGuy22,,1.207363614006489e+18,False,
1326006944390389760,yeo. 🇩🇴,,eric 🍀,https://pbs.twimg.com/profile_images/1519812790306983940/9mRg7Gzq_normal.jpg,"{'followers_count': 214, 'following_count': 236, 'tweet_count': 13609, 'listed_count': 1}",nyc,False,riceatoms,,,False,
1360067156,Crazy Yinzer. Steelers. Pens. Buccos. Nittany Lions. Dukes. Hounds. Golfer. Politics.,,The Artist Formerly Known As YinzerGritty,https://pbs.twimg.com/profile_images/1293990937337769984/j_H907x-_normal.jpg,"{'followers_count': 344, 'following_count': 2929, 'tweet_count': 32143, 'listed_count': 2}","Pittsburgh, PA",False,YinzerGritty,,1.510427477268652e+18,False,
32854008,,,Nancy Franklin,https://pbs.twimg.com/profile_images/1421097377197404167/237AvCVZ_normal.jpg,"{'followers_count': 1052, 'following_count': 952, 'tweet_count': 19436, 'listed_count': 2}",Boston,False,fancynancybest,,1.4888438503534223e+18,False,
60625033,"Wife, Stay at Home Mom, Catholic Convert, Teacher, Accountant, Nerd",,💐💐gusgirl03💐💐,https://pbs.twimg.com/profile_images/1270469306011303938/12CkJPon_normal.jpg,"{'followers_count': 26, 'following_count': 453, 'tweet_count': 991, 'listed_count': 0}",,False,gusgirl03,,,False,
1092654487775236096,"お絵かきする人。以蔵さん(主にfate)愛。
好：トサトリオたち/乱歩(原典)/BL/珈琲/おもち。たまに一次BLのRTをします。
https://t.co/ebzxf5s591
https://t.co/U7VPpPXOxc
通販→https://t.co/rmNZQ0CGBq🐯はURL欄へ
スケブ→https://t.co/09jONhESnz
📌6月迄-2kg",https://t.co/whF2EGpFiN,WATT🌽🌽GWエアブー🛒固定参照,https://pbs.twimg.com/profile_images/1476169666951532552/OhPbIJVF_normal.jpg,"{'followers_count': 193, 'following_count': 576, 'tweet_count': 20800, 'listed_count': 3}",,False,watt_info_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/whF2EGpFiN', 'expanded_url': 'https://ecs.toranoana.jp/joshi/ec/cot/circle/2UPA126Q8W7KdD6Sd687/all/', 'display_url': 'ecs.toranoana.jp/joshi/ec/cot/c…'}]}, 'description': {'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/ebzxf5s591', 'expanded_url': 'http://pixiv.me/watt_mdo', 'display_url': 'pixiv.me/watt_mdo'}, {'start': 90, 'end': 113, 'url': 'https://t.co/U7VPpPXOxc', 'expanded_url': 'http://bokkon.tumblr.com', 'display_url': 'bokkon.tumblr.com'}, {'start': 117, 'end': 140, 'url': 'https://t.co/rmNZQ0CGBq', 'expanded_url': 'http://watt.booth.pm', 'display_url': 'watt.booth.pm'}, {'start': 152, 'end': 175, 'url': 'https://t.co/09jONhESnz', 'expanded_url': 'http://skeb.jp/@watt_info_', 'display_url': 'skeb.jp/@watt_info_'}]}}",1.5218391035573494e+18,False,
375840353,La vida es corta...rodeate de la gente con la que merezca la pena vivirla... Vive y deja vivir,https://t.co/hUFszyWTo7,ELADIA,https://pbs.twimg.com/profile_images/1519613816476209153/oIlToxVK_normal.jpg,"{'followers_count': 403, 'following_count': 512, 'tweet_count': 14932, 'listed_count': 2}","Alicante, Spain",False,emoraloc,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hUFszyWTo7', 'expanded_url': 'http://www.emoraloc.info', 'display_url': 'emoraloc.info'}]}}",1.4455863790025564e+18,False,
39668198,,,Elliot Everhart,https://pbs.twimg.com/profile_images/1273778659942436871/uEp1S32O_normal.jpg,"{'followers_count': 8, 'following_count': 236, 'tweet_count': 226, 'listed_count': 0}",,False,ellioteverhart,,,False,
2900963975,Adorare la semplicità,,nereida🎀,https://pbs.twimg.com/profile_images/1466206863595393027/HZrLVrJJ_normal.jpg,"{'followers_count': 2051, 'following_count': 1085, 'tweet_count': 71087, 'listed_count': 69}",EH,False,heyitsnetxu,,1.4105500954819052e+18,False,
2559334620,Full time fantasy nerd. FFXIV Player. Sometimes am a furry thing on the internet. Trying to be positive every day. Say hi! AD: @RoqueAD1,https://t.co/V4LXwdPcPz,Rocky Faang,https://pbs.twimg.com/profile_images/1520949730611769345/6oGK5qZX_normal.jpg,"{'followers_count': 1198, 'following_count': 1243, 'tweet_count': 190963, 'listed_count': 9}",East Coast,False,Rockfang27,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V4LXwdPcPz', 'expanded_url': 'http://www.furaffinity.net/user/rockfang/', 'display_url': 'furaffinity.net/user/rockfang/'}]}, 'description': {'mentions': [{'start': 127, 'end': 136, 'username': 'RoqueAD1'}]}}",1.4972626519944765e+18,False,
365972361,"Whizzkid. Wonky. Really boring. So I start a revolution from my bed

#GGMU",https://t.co/xdvX5lYljL,shahrul 🇲🇾🔰🏴,https://pbs.twimg.com/profile_images/1521083543442837504/yrczAeix_normal.jpg,"{'followers_count': 730, 'following_count': 705, 'tweet_count': 116577, 'listed_count': 13}",43650 // Old Trafford,False,HereComeShahrul,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xdvX5lYljL', 'expanded_url': 'https://wordpress.com/view/borakborakshahrul.home.blog', 'display_url': 'wordpress.com/view/borakbora…'}]}, 'description': {'hashtags': [{'start': 69, 'end': 74, 'tag': 'GGMU'}]}}",,False,
66260264,"Graduate of @Creighton. Work for @MSMedStaffing. Legacy @Yahoo and @Data_Axle. Futurist, includer, responsible, idealist. Instagram: @jiveadams",https://t.co/o3DRnRrGnn,Robbie Adams,https://pbs.twimg.com/profile_images/1381062472707231744/1DPydwEE_normal.jpg,"{'followers_count': 247, 'following_count': 524, 'tweet_count': 7776, 'listed_count': 5}","Omaha, NE",False,jiveadams,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o3DRnRrGnn', 'expanded_url': 'http://www.last.fm/user/robku05', 'display_url': 'last.fm/user/robku05'}]}, 'description': {'mentions': [{'start': 12, 'end': 22, 'username': 'Creighton'}, {'start': 33, 'end': 47, 'username': 'MSMedStaffing'}, {'start': 56, 'end': 62, 'username': 'Yahoo'}, {'start': 67, 'end': 77, 'username': 'Data_Axle'}, {'start': 133, 'end': 143, 'username': 'jiveadams'}]}}",,False,
1262046925345435648,"— bold was the waitress on our three-year trip, getting lunch down by the lakes",,farr🪩n,https://pbs.twimg.com/profile_images/1520766659774095362/iOQD88iY_normal.jpg,"{'followers_count': 411, 'following_count': 97, 'tweet_count': 14956, 'listed_count': 1}",he/they | 17,False,eutopialuke,,1.4386132887245988e+18,False,
2680517328,"Veteran, gamer, animal lover, nerd.",,Ryan Keith Metzener,https://pbs.twimg.com/profile_images/1102363060000284672/VVClDtcb_normal.jpg,"{'followers_count': 33, 'following_count': 64, 'tweet_count': 425, 'listed_count': 0}",,False,DstrbdArmy1984,,,False,
3743503575,"La vida con Jesús es mejor. Yo? Siempre del lado de la intensidad.
22 como Tini 

https://t.co/d1aXL0j4aN",https://t.co/RZn7SNGZ1u,Cam🌼,https://pbs.twimg.com/profile_images/1491296375140585473/X3SXxJUX_normal.jpg,"{'followers_count': 574, 'following_count': 385, 'tweet_count': 32942, 'listed_count': 1}",Ramos Mejia,False,_Camibmariano,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RZn7SNGZ1u', 'expanded_url': 'https://www.instagram.com/camibmariano/', 'display_url': 'instagram.com/camibmariano/'}]}, 'description': {'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/d1aXL0j4aN', 'expanded_url': 'https://cafecito.app/camibmariano22', 'display_url': 'cafecito.app/camibmariano22'}]}}",1.2904450026745078e+18,False,
77899440,Tratando de tocar batería 🥁 y ser un consultor exitoso 👨🏽‍💻 ... puede resultar ¿o no?,https://t.co/8J2cEqz3XT,Cristian Valdés,https://pbs.twimg.com/profile_images/668658294106562561/f5rSkZ15_normal.jpg,"{'followers_count': 529, 'following_count': 648, 'tweet_count': 36755, 'listed_count': 17}","Santiago, Chile",False,cvaldex,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8J2cEqz3XT', 'expanded_url': 'http://cvaldex.blogspot.com', 'display_url': 'cvaldex.blogspot.com'}]}}",1.1054665923962266e+18,False,
21312531,A writer with a church job--and a thing for pit bulls. Member of @Inkcc and @scbwi. Rep'd by @adriamgoetz @PSLiterary she/her,https://t.co/CC8xAiy2uu,Caryn Rivadeneira,https://pbs.twimg.com/profile_images/876829083522478080/y_URDNdE_normal.jpg,"{'followers_count': 3259, 'following_count': 4137, 'tweet_count': 11731, 'listed_count': 112}",Chicagoland,False,CarynRivadeneir,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CC8xAiy2uu', 'expanded_url': 'http://www.carynrivadeneira.com', 'display_url': 'carynrivadeneira.com'}]}, 'description': {'mentions': [{'start': 65, 'end': 71, 'username': 'Inkcc'}, {'start': 76, 'end': 82, 'username': 'scbwi'}, {'start': 93, 'end': 105, 'username': 'adriamgoetz'}, {'start': 106, 'end': 117, 'username': 'PSLiterary'}]}}",1.217850204751192e+18,False,
1167435708304437248,大学生・22歳・アメリカ・she/they・English・日本語 ・Linguistics・Conlanging・Programming,https://t.co/kzutwAMuO2,Lucia Ceionia,https://pbs.twimg.com/profile_images/1520305002262183937/jMPeqMaR_normal.jpg,"{'followers_count': 152, 'following_count': 445, 'tweet_count': 1487, 'listed_count': 5}","Milwaukee, WI",False,LCeionia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kzutwAMuO2', 'expanded_url': 'https://ceionius.com/', 'display_url': 'ceionius.com'}]}}",,False,
2349952316,"Writer. RED HOOD: OUTLAWS (@webtoonofficial x @dccomics) 
Director (w/ @powellsundae). THRESHOLD - @arrow_player / iTunes / Amazon Video - (He/Him)",https://t.co/KJ6jLJZkru,Patrick R Young,https://pbs.twimg.com/profile_images/1154880189370777600/-pEgXggy_normal.jpg,"{'followers_count': 1421, 'following_count': 1644, 'tweet_count': 23496, 'listed_count': 39}","Los Angeles, CA",False,JustYoungEnough,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KJ6jLJZkru', 'expanded_url': 'http://bigbadfilm.com', 'display_url': 'bigbadfilm.com'}]}, 'description': {'mentions': [{'start': 27, 'end': 43, 'username': 'webtoonofficial'}, {'start': 46, 'end': 55, 'username': 'dccomics'}, {'start': 71, 'end': 84, 'username': 'powellsundae'}, {'start': 99, 'end': 112, 'username': 'arrow_player'}]}}",1.511693350625108e+18,False,
256873417,"Semi-retired in sunny Hawkes Bay, New Zealand after a long career in Secondary education and now a local government politician.",,GT💉💉💉🇳🇿,https://pbs.twimg.com/profile_images/580564516104200193/Ye0aUBdJ_normal.jpg,"{'followers_count': 457, 'following_count': 1335, 'tweet_count': 29608, 'listed_count': 19}",New Zealand,False,upokongaro,,,False,
2205790152,I am a god.,https://t.co/7HkWubwRBT,だかぴー,https://pbs.twimg.com/profile_images/1509925751436455938/bYqJhi9R_normal.jpg,"{'followers_count': 766, 'following_count': 1438, 'tweet_count': 149605, 'listed_count': 11}",とっても　こわがりな　いきものです,False,dakapi_1025,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7HkWubwRBT', 'expanded_url': 'https://note.com/dakapi_1025', 'display_url': 'note.com/dakapi_1025'}]}}",1.2017037794955796e+18,False,
1517165097373868032,smily/solomon | 27 | remade |,,smily,https://pbs.twimg.com/profile_images/1520426440428339206/S5YC6Mpx_normal.jpg,"{'followers_count': 37, 'following_count': 96, 'tweet_count': 413, 'listed_count': 0}",.,False,r0sequartz,,1.5171803599847875e+18,False,
1361408079091404800,"Writer, @SNHU MFA candidate, & publicity at @WmMorrowBooks. Lover of YA, meet cutes, sweet romances, and happily ever afters. 💘 All opinions are my own.",https://t.co/630edmAZDe,Jessica L. Cozzi,https://pbs.twimg.com/profile_images/1361408198243139587/OdoJigJm_normal.jpg,"{'followers_count': 752, 'following_count': 1720, 'tweet_count': 2624, 'listed_count': 1}",,False,JessCozziWrites,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/630edmAZDe', 'expanded_url': 'http://www.jesscozziwrites.com', 'display_url': 'jesscozziwrites.com'}]}, 'description': {'mentions': [{'start': 8, 'end': 13, 'username': 'SNHU'}, {'start': 44, 'end': 58, 'username': 'WmMorrowBooks'}]}}",,False,
100585388,Foodie. Work at home goddess. Board game nerd. Boot aficionado. Aspiring fit person.  Rosemary huffer.  $minderblender,,Call me Mel,https://pbs.twimg.com/profile_images/378800000780031240/d0a0172ca7f168a184f48975e3d0bc04_normal.jpeg,"{'followers_count': 6825, 'following_count': 7487, 'tweet_count': 60346, 'listed_count': 66}",In my jammies,False,Minderblender,,7.800526010479206e+17,False,
2750770001,,,Julianna Comans,https://pbs.twimg.com/profile_images/1046534363918282752/OIKzyzgA_normal.jpg,"{'followers_count': 54, 'following_count': 216, 'tweet_count': 1910, 'listed_count': 1}","Carthage, MS",False,lotusb93,,,False,
22309220,"Luna Howls at the Moon; Zeus, Dog of Chaos; The Story Collector series; A Dog Like Daisy; John Lincoln Clem; The 13th Sign. Champion 4-leaf clover finder",https://t.co/YQbsvUIKuA,Kristin Tubb,https://pbs.twimg.com/profile_images/676511206576807936/0Uz-iyQQ_normal.jpg,"{'followers_count': 4169, 'following_count': 4849, 'tweet_count': 24309, 'listed_count': 165}",Nashville,False,ktubb,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YQbsvUIKuA', 'expanded_url': 'http://www.kristintubb.com', 'display_url': 'kristintubb.com'}]}}",1.493265433100755e+18,False,
121249177,"今年から介護保険の第一号被保険者、老人の仲間入りだー、ははは。
⇒から早やん年、体ガタガタの引きこもり老人だ～、トホホ。
⇒そしていよいよ老人にも”後期”という格がついた。”末期”まで何年？",,オーク,https://pbs.twimg.com/profile_images/623769526618853376/qgc2Khqy_normal.jpg,"{'followers_count': 64, 'following_count': 148, 'tweet_count': 3693, 'listed_count': 5}",千葉市,False,oak_mizunara,,,False,
23800562,Pedi NP. SVU expert. Professional pet lady. Occasional gamer. Tweets = mine.,,Mrs. Chubbikins,https://pbs.twimg.com/profile_images/1451387471078563840/zq4Nu3Gt_normal.jpg,"{'followers_count': 135, 'following_count': 446, 'tweet_count': 11772, 'listed_count': 9}",I eat Whataburger regularly.,False,Tinkachu_,,,False,
1415961877587251200,Bloody Mary blessed are you among cocktails...,https://t.co/zSKOtIHmw6,Adam Smith,https://pbs.twimg.com/profile_images/1415962911864881153/0rqRAA4A_normal.jpg,"{'followers_count': 244, 'following_count': 500, 'tweet_count': 6200, 'listed_count': 0}","Melbourne, Australia",False,ClayFeetWander,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zSKOtIHmw6', 'expanded_url': 'https://www.literotica.com/stories/memberpage.php?uid=899890', 'display_url': 'literotica.com/stories/member…'}]}}",1.5201727272686428e+18,False,
207363711,,,Gerta,https://pbs.twimg.com/profile_images/1349759561260027905/Ex6KMzH4_normal.jpg,"{'followers_count': 234, 'following_count': 1621, 'tweet_count': 7715, 'listed_count': 7}",,False,gd36578,,,False,
1068632484919762944,Gamer 🎮 Cosplayer ✂️ Anime 🍥 Halloween 🎃 Horror 🔪 Basshead 😈 150+bpm ☣️ WeekendWarrior Nothing is true; everything is permitted 🖤,https://t.co/iwWE36T77R,Manda🐼🖤,https://pbs.twimg.com/profile_images/1218304591743344641/VZbZ_n6e_normal.jpg,"{'followers_count': 604, 'following_count': 785, 'tweet_count': 8902, 'listed_count': 0}",SoCal,False,_xo_mandi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iwWE36T77R', 'expanded_url': 'http://instagram.com/_xo_mandi', 'display_url': 'instagram.com/_xo_mandi'}]}}",1.145764620105343e+18,False,
1708732465,#GoLeafsGo,,Candace Legacy Smith,https://pbs.twimg.com/profile_images/1499825082675478529/WIIYrjdD_normal.jpg,"{'followers_count': 259, 'following_count': 832, 'tweet_count': 11611, 'listed_count': 0}","Haldimand-Norfolk, Ontario",False,CCandacejoe,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'GoLeafsGo'}]}}",,False,
1252234962,please call me back i lost a flip flop,,g.🌼,https://pbs.twimg.com/profile_images/1512902219489808392/AXXhAkN-_normal.jpg,"{'followers_count': 144, 'following_count': 182, 'tweet_count': 25678, 'listed_count': 5}",Lille.,False,gaeleish,,,False,
237949876,IT professional...who loves food and fashion! Slightly obsessed with #90dayfiance on TLC!,,rachel,https://pbs.twimg.com/profile_images/1495831856612323330/yQexMUn-_normal.jpg,"{'followers_count': 66, 'following_count': 674, 'tweet_count': 4363, 'listed_count': 3}","Nova Scotia, Canada",False,martini7878,"{'description': {'hashtags': [{'start': 69, 'end': 81, 'tag': '90dayfiance'}]}}",,False,
118122909,,,JuanoSv,https://pbs.twimg.com/profile_images/468750697911955457/jQFp0ayx_normal.jpeg,"{'followers_count': 174, 'following_count': 3839, 'tweet_count': 15199, 'listed_count': 2}",,False,JuanetteJuanal,,1.1516579908875469e+18,False,
1079184703142256640,,,julie grable,https://pbs.twimg.com/profile_images/1151723803170316288/GRNrT_BM_normal.jpg,"{'followers_count': 73, 'following_count': 443, 'tweet_count': 6693, 'listed_count': 1}",,False,juliegrable1,,,False,
1389603006451273728,"#XION; i hope you don't put yourself down.
Mollie Reed en @RADRP_
GENSHIN IMPACT; Venti main
side: @dalyugu",https://t.co/NGzwxV4i1v,🂱 dalyuwu loves nick nelson,https://pbs.twimg.com/profile_images/1480222803437707267/C2B3KK85_normal.jpg,"{'followers_count': 517, 'following_count': 692, 'tweet_count': 9443, 'listed_count': 6}",ty♡  || any pronouns,False,tomoontearss,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGzwxV4i1v', 'expanded_url': 'https://tomoontears.carrd.co/', 'display_url': 'tomoontears.carrd.co'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'XION'}], 'mentions': [{'start': 58, 'end': 65, 'username': 'RADRP_'}, {'start': 99, 'end': 107, 'username': 'dalyugu'}]}}",1.4609021256098324e+18,False,
1485119139119251456,she/her|31 cleanbois fan/second account for @amandacanzo header by @undinekkuno 18+ only,,Amanda,https://pbs.twimg.com/profile_images/1485121123666833410/WyRjYHnK_normal.jpg,"{'followers_count': 15, 'following_count': 98, 'tweet_count': 499, 'listed_count': 0}",,False,cbamandacanzo,"{'description': {'mentions': [{'start': 44, 'end': 56, 'username': 'amandacanzo'}, {'start': 67, 'end': 79, 'username': 'undinekkuno'}]}}",,False,
1049045568713121792,I’m literally going to college for theatre LOL. umich ‘26 (she/her),https://t.co/PESr0hZUIe,Ellie,https://pbs.twimg.com/profile_images/1052343836289196032/i3GGTaG2_normal.jpg,"{'followers_count': 38, 'following_count': 369, 'tweet_count': 750, 'listed_count': 0}",ohio,False,ellrh519,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PESr0hZUIe', 'expanded_url': 'http://otis.com', 'display_url': 'otis.com'}]}}",,False,
274572045,SI JUGARAS EN EL CIELO MORIRÍA POR VERTE!,,Eticun,https://pbs.twimg.com/profile_images/561731821042282497/j0Y7H8KC_normal.jpeg,"{'followers_count': 32, 'following_count': 280, 'tweet_count': 1817, 'listed_count': 1}",El Salvador,False,_erickmorales_,,,False,
755301738,もくもくもくようびって名前でゲームしてます！/Among us/FE/Slay the Spire/アイコンはさすGAOOニキ（@Gaoo64）,,沢田@もくもくもくようび,https://pbs.twimg.com/profile_images/1364179393094905861/RgdlSkD5_normal.jpg,"{'followers_count': 710, 'following_count': 800, 'tweet_count': 45708, 'listed_count': 0}",神奈川県 町田市,False,swd_finish,"{'description': {'mentions': [{'start': 64, 'end': 71, 'username': 'Gaoo64'}]}}",1.4729246367067914e+18,False,
1461312800228356096,Hablando de todo y de nada a la vez.,,Lesia,https://pbs.twimg.com/profile_images/1517465617296674817/tDCjJ7Kp_normal.jpg,"{'followers_count': 24, 'following_count': 56, 'tweet_count': 748, 'listed_count': 0}",,False,holasoylalesia,,1.477387181731758e+18,False,
1028432311925100544,gluten.  dough/ loaf/crouton,,Mr And Mrs Rogalski,https://pbs.twimg.com/profile_images/1515841351539064838/eQWHp8se_normal.jpg,"{'followers_count': 69, 'following_count': 289, 'tweet_count': 8432, 'listed_count': 0}","Washington, USA",False,mr_rogalski,,,False,
169790396,"Wearer of many hats - hockey superfan, resume writer, social media strategist, branding specialist, wife, sister, aunt. #YD",,Bridget Weide Brooks,https://pbs.twimg.com/profile_images/1205544961632022533/xDuptci3_normal.jpg,"{'followers_count': 314, 'following_count': 566, 'tweet_count': 8756, 'listed_count': 17}","Omaha, Nebraska",False,bridgetabrooks,"{'description': {'hashtags': [{'start': 120, 'end': 123, 'tag': 'YD'}]}}",,False,
102670100,"Co-Owner of @ThePawStand 
💜Pet & Nature Photography, Music & Arts, Playing Guitar, & Traveling
🖤🎩🔍📖Official Member of #AnneListerCodeBreaker Team",https://t.co/LRGXSRzb6Q,DJ Hue Photography,https://pbs.twimg.com/profile_images/378800000102850359/f07ad288928ae3c77e58caeff4a95008_normal.jpeg,"{'followers_count': 724, 'following_count': 122, 'tweet_count': 2015, 'listed_count': 18}","Atlanta, GA",False,DJHueShoots,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LRGXSRzb6Q', 'expanded_url': 'http://www.ThePawStand.com', 'display_url': 'ThePawStand.com'}]}, 'description': {'hashtags': [{'start': 118, 'end': 140, 'tag': 'AnneListerCodeBreaker'}], 'mentions': [{'start': 12, 'end': 24, 'username': 'ThePawStand'}]}}",1.5209737048883937e+18,False,
874064253875085312,Crappy golfer. Former LEO. Moderate liberal with a healthy dash of conservatism. I may argue with you or I may not. Don't like me? Get in line.,,Max Power,https://pbs.twimg.com/profile_images/1509897476748292107/muzVgnzq_normal.jpg,"{'followers_count': 55, 'following_count': 511, 'tweet_count': 923, 'listed_count': 0}",,False,hangry_in_ns,,1.4982925686013338e+18,False,
