id,source,reply_settings,context_annotations,text,conversation_id,lang,possibly_sensitive,created_at,public_metrics,author_id,entities,attachments,referenced_tweets,in_reply_to_user_id,geo
1520662287165575168,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520662287165575168,en,False,2022-05-01T07:11:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21860792,,,,,
1520662285622022144,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟩⬜🟩🟩
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩?!",1520662285622022144,en,False,2022-05-01T07:11:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1450069226035703812,,,,,
1520662276897787904,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/Y9SuPDu07F",1520662276897787904,en,False,2022-05-01T07:11:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1395575581597601794,"{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/Y9SuPDu07F', 'expanded_url': 'https://twitter.com/mintjpegs/status/1520662276897787904/photo/1', 'display_url': 'pic.twitter.com/Y9SuPDu07F', 'media_key': '16_1520662270476316673'}]}",{'media_keys': ['16_1520662270476316673']},,,
1520662275681656832,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #115 6/6

⬜🟨⬜🟨⬜
⬜🟩⬜🟨🟨
⬜🟩🟨⬜🟨
🟨🟩⬜🟩⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
Felicidades mamá!!! Si y a ti que eres madre también! Y las que pronto lo serán y a las que buscando serlo 😘😘😘😘😘😘🍀🍀💞💝 https://t.co/yY1h88lfDB",1520662275681656832,es,True,2022-05-01T07:11:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3056910443,"{'urls': [{'start': 177, 'end': 200, 'url': 'https://t.co/yY1h88lfDB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520662264780660745,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520662264780660745,en,False,2022-05-01T07:11:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1427198998197194754,,,,,
1520662254861004801,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩

🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️",1504377889101271042,en,False,2022-05-01T07:11:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1294068591910739969,,,"[{'type': 'replied_to', 'id': '1520298045342052353'}]",1294068591910739969,
1520662254118653952,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520662254118653952,en,False,2022-05-01T07:11:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",493983902,,,,,
1520662252549857280,TweetCaster for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520662252549857280,en,False,2022-05-01T07:11:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206101978,,,,,
1520662248804466689,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520662248804466689,en,False,2022-05-01T07:11:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31396257,,,,,
1520662239170248709,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@SusanaRLezaun Demasiadas opciones. Por los pelos!
Wordle (ES)  #115 6/6

⬜🟨⬜⬜🟨
🟨🟨⬜🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/RHOu8102x4",1520661672909848576,es,False,2022-05-01T07:11:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",479302022,"{'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/RHOu8102x4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'SusanaRLezaun', 'id': '3172214662'}]}",,"[{'type': 'replied_to', 'id': '1520661672909848576'}]",3172214662,
1520662236955512832,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@regina @whenjenn @seanmurphy Wordle 316 4/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Dumb word",1479750690968797184,en,False,2022-05-01T07:11:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",19040868,"{'mentions': [{'start': 0, 'end': 7, 'username': 'regina', 'id': '16249137'}, {'start': 8, 'end': 17, 'username': 'whenjenn', 'id': '25840881'}, {'start': 18, 'end': 29, 'username': 'seanmurphy', 'id': '24662593'}]}",,"[{'type': 'replied_to', 'id': '1520513880132251648'}]",16249137,{'place_id': '7b5667de9caf1b92'}
1520662235965800448,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #115 5/6

🟨⬜⬜⬜🟨
🟨🟨⬜🟨⬜
🟨🟩⬜🟩⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/tLHrMc9Zry",1482660077316317184,en,False,2022-05-01T07:11:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",16857002,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/tLHrMc9Zry', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"[{'type': 'replied_to', 'id': '1520297595217788928'}]",16857002,
1520662233725825024,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520662233725825024,en,False,2022-05-01T07:11:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1019262277029990400,,,,,
1520662214037753856,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

⬛🟨⬛⬛⬛
🟨⬛⬛⬛🟩
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520662214037753856,en,False,2022-05-01T07:11:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",987528367640662016,,,,,
1520662209319383040,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520662209319383040,en,False,2022-05-01T07:11:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52567125,,,,,
1520662208904146944,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@rcunning11 Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520634679753388032,en,False,2022-05-01T07:11:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",132125553,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rcunning11', 'id': '487934577'}]}",,"[{'type': 'replied_to', 'id': '1520634679753388032'}]",487934577,
1520662208300134400,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@Dorgaritu @Marc_Lari @sendaabaetxo Estoy yo para dar pistas últimamente 😅😅😅

Wordle (ES)  #115 6/6

⬜🟩⬜⬜🟨
🟨⬜⬜⬜🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/YeOEHGqott",1520651203931262983,es,False,2022-05-01T07:11:37.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",969591387036545024,"{'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/YeOEHGqott', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'Dorgaritu', 'id': '853745699703459840'}, {'start': 11, 'end': 21, 'username': 'Marc_Lari', 'id': '571087064'}, {'start': 22, 'end': 35, 'username': 'sendaabaetxo', 'id': '982907371637952512'}]}",,"[{'type': 'replied_to', 'id': '1520657850174955521'}]",853745699703459840,
1520662207444701184,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520662207444701184,en,False,2022-05-01T07:11:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",480266827,,,,,
1520662200490369025,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

🟨🟨⬛⬛⬛
⬛🟨⬛🟩⬛
🟨⬛⬛🟩⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1520662200490369025,en,False,2022-05-01T07:11:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",965337414716837893,,,,,
1520662200158851072,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","💥 🤓 
Wordle 316 3/6

🟩🟨⬛⬛⬛
🟩⬛⬛⬛🟨
🟩🟩🟩🟩🟩",1520662200158851072,en,False,2022-05-01T07:11:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25035095,,,,,
1520662193473269760,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #115 5/6

⬜⬜⬜⬜🟨
🟩⬜⬜⬜🟨
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/22YOCnhGFG",1520662193473269760,en,False,2022-05-01T07:11:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310518642,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/22YOCnhGFG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520662184006766592,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬜⬜🟨⬜🟨
🟨🟨⬜⬜⬜
⬜🟨🟨⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520662184006766592,en,False,2022-05-01T07:11:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",275729276,,,,,
1520662182689603585,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 X/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜⬜
⬜🟨🟨🟨⬜
🟨🟨⬜⬜🟩
⬜🟩⬜🟨🟨
⬜⬜🟨🟨⬜

🥴",1487328743949737986,en,False,2022-05-01T07:11:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",262619598,,,"[{'type': 'replied_to', 'id': '1520272453750063104'}]",262619598,
1520662173617639425,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜🟨🟨⬜⬜
⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520662173617639425,en,False,2022-05-01T07:11:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39227420,,,,,
1520662169125220354,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟩⬜
⬜⬜🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520662169125220354,en,False,2022-05-01T07:11:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",331448948,,,,,
1520662165337915392,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520662165337915392,en,False,2022-05-01T07:11:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1033456410,,,,,
1520662162548699136,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520662162548699136,en,False,2022-05-01T07:11:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",255455600,,,,,
1520662155955216384,TweetDeck,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wördl 316 5/6 🔥1

🟨⬛⬛⬛🟩
⬛⬛⬛🟩🟩
🟨🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/KJK4qhbDaq",1520662155955216384,de,False,2022-05-01T07:11:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",288849751,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/KJK4qhbDaq', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1520662152356540417,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1520662152356540417,en,False,2022-05-01T07:11:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23050863,,,,,{'place_id': '6863fd050de21120'}
1520662147574816768,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩",1520662147574816768,en,False,2022-05-01T07:11:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",121743449,,,,,
1520662144668168193,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6*

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1520662144668168193,en,False,2022-05-01T07:11:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",906907745151893504,,,,,
1520662134576799744,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520662134576799744,en,False,2022-05-01T07:11:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195898496,,,,,
1520662134081802240,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

🟨⬛⬛⬛🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520662134081802240,en,False,2022-05-01T07:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",995736721378570241,,,,,
1520662132681027584,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520662132681027584,en,False,2022-05-01T07:11:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27431005,,,,,
1520662128192933889,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",1520662128192933889,en,False,2022-05-01T07:11:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32653482,,,,,
1520662114159013888,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6
Oof, I really tried to get this in 3. Oh well!
⬛🟩🟨⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩",1520662114159013888,en,False,2022-05-01T07:11:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18086526,,,,,
1520662114096103424,Tweetbot for iΟS,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Hoy no ha podido ser 😞

Wordle (ES)  #115 X/6

🟨⬜⬜⬜🟨
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩

https://t.co/3lbqa6mNO0",1520662114096103424,es,False,2022-05-01T07:11:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90735942,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/3lbqa6mNO0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520662100586074112,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

a lil tricky",1520662100586074112,en,False,2022-05-01T07:11:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318896747,,,,,
1520662096131895297,Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@DoctorAngry Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1520639087434104832,en,False,2022-05-01T07:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",132125553,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DoctorAngry', 'id': '328438558'}]}",,"[{'type': 'replied_to', 'id': '1520639087434104832'}]",328438558,
1520662083221655553,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 5/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩",1520662083221655553,en,False,2022-05-01T07:11:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14490154,,,,,
1520662075793711104,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛🟨⬛⬛🟨
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩",1520662075793711104,en,False,2022-05-01T07:11:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1217544011621322752,,,,,
