id,entities,verified,description,profile_image_url,public_metrics,url,username,name,protected,location,pinned_tweet_id
9199732.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XnZzPUmI43', 'expanded_url': 'http://persactly.blogspot.com.au/', 'display_url': 'persactly.blogspot.com.au'}]}}",False,"yeah, nah",https://pbs.twimg.com/profile_images/1350263995/picture-22_normal.jpg,"{'followers_count': 2822, 'following_count': 4457, 'tweet_count': 365512, 'listed_count': 158}",https://t.co/XnZzPUmI43,roseg,lorem ipsum roseg 💬💬💬🐚🐳🐙🕸🐞🦋🐝🧶,False,,9.43817321029673e+17
1.232822556912214e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B4JbW4AvBB', 'expanded_url': 'https://linktr.ee/tuhkyjuhbee', 'display_url': 'linktr.ee/tuhkyjuhbee'}]}}",False,ihavenothingtosay.,https://pbs.twimg.com/profile_images/1489028478355734528/hz3HrrJL_normal.jpg,"{'followers_count': 1276, 'following_count': 280, 'tweet_count': 14043, 'listed_count': 5}",https://t.co/B4JbW4AvBB,tuhkyjuh,Nightskin Keisha,False,Bay to LA to DMV to LA to DMV,1.4476182886247506e+18
1.5047771389893263e+18,,False,"Seed to Sequoia.
Not under the 'inclusion illusion'.",https://pbs.twimg.com/profile_images/1504781119593590818/CTWC9Upu_normal.jpg,"{'followers_count': 42, 'following_count': 179, 'tweet_count': 156, 'listed_count': 0}",,lindatinenenji,butterbabe🦋 🇲🇼🇬🇧,False,"West Midlands, England",
37798505.0,,False,"music, crafting, technology, reading",https://pbs.twimg.com/profile_images/3360555729/e4b87b84da10736140b6da189b156bfe_normal.jpeg,"{'followers_count': 235, 'following_count': 348, 'tweet_count': 4058, 'listed_count': 9}",,JPScraps,Jamie P,False,Pennsylvania,
225527827.0,,False,"トレーナー兼8/pLanetの先生 
担当は智絵里、やよい、乙倉ちゃん、夕美、環 野球（西武） トロ民  
イベント：4月シンデレラ10th両日 5月夏川椎菜埼玉・群馬、ウマ娘、D+ バンナムフェス両日 6月4U東京
 ID:37485145 エビスト：1161683734 ウマ：386273369",https://pbs.twimg.com/profile_images/1278971734461280258/sSnaPJ49_normal.jpg,"{'followers_count': 2430, 'following_count': 2832, 'tweet_count': 138791, 'listed_count': 48}",,chalto0422,チャルト,False,,1.4841324984563507e+18
1.3566139865114255e+18,,False,,https://pbs.twimg.com/profile_images/1356617398502240257/0C48s3dj_normal.jpg,"{'followers_count': 3, 'following_count': 38, 'tweet_count': 53, 'listed_count': 0}",,bajo_grajo,GrajoVolandoBajo,False,,
8.208127720363827e+17,,False,"Designer, art director, writer, illustrator, editor; children’s books. Living on unceded Dharug Country— always was, always will be.",https://pbs.twimg.com/profile_images/1033642824288202752/VjN851EC_normal.jpg,"{'followers_count': 549, 'following_count': 1609, 'tweet_count': 4403, 'listed_count': 6}",,RawlinsFrench,Donna Rawlins French,False,Australia,
207136325.0,"{'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/L4cKDVqALh', 'expanded_url': 'http://time.Love', 'display_url': 'time.Love'}]}}",False,bleed blue and white! Have been for a long https://t.co/L4cKDVqALh life 74 and don’t care who knows.,https://pbs.twimg.com/profile_images/1519456800524828673/foBihZM6_normal.jpg,"{'followers_count': 460, 'following_count': 815, 'tweet_count': 9048, 'listed_count': 0}",,Padre0409,Rick,False,Ontario/BC.   GU!,
385733782.0,,False,,https://pbs.twimg.com/profile_images/1184108467575021568/txt66Ja8_normal.jpg,"{'followers_count': 61, 'following_count': 102, 'tweet_count': 3585, 'listed_count': 0}",,Papa_Browne,Corey Browne,False,"Millstadt, IL",
817331761.0,,False,"Sweden and Switzerland. Mountains, books, languages, traveling and living here and there.
Running a BnB in Swiss Alps",https://pbs.twimg.com/profile_images/1505358953793916932/Bc4eMql2_normal.jpg,"{'followers_count': 1568, 'following_count': 1513, 'tweet_count': 51304, 'listed_count': 70}",,evasundin1,sundine,False,Switzerland/Sweden,
52644633.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pxLDtr05HM', 'expanded_url': 'http://djgeorob.wordpress.com', 'display_url': 'djgeorob.wordpress.com'}]}}",False,"Bachelor of Laws/Masters of International Relations, VUW 

34 | Filipino-Kiwi | Former VUWSA Prez | PSIR Tutor |
Your resident Kuya",https://pbs.twimg.com/profile_images/1506636556760928258/nD3XyR_Q_normal.jpg,"{'followers_count': 1144, 'following_count': 2928, 'tweet_count': 39580, 'listed_count': 37}",https://t.co/pxLDtr05HM,DJGeoRob,Geo Robrigado,False,Nieuw-Zeeland,1.5066362994152284e+18
185824578.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jq2V1m5NH5', 'expanded_url': 'http://soulsjourneytarot.com', 'display_url': 'soulsjourneytarot.com'}]}, 'description': {'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/zCox64l1ZY', 'expanded_url': 'https://www.amazon.com/dp/B00TVLMWMI', 'display_url': 'amazon.com/dp/B00TVLMWMI'}, {'start': 75, 'end': 98, 'url': 'https://t.co/olA7EpJ89s', 'expanded_url': 'http://my.w.tt/UiNb/BCnntiGEfB', 'display_url': 'my.w.tt/UiNb/BCnntiGEfB'}]}}",False,"REVENANTS ABROAD available on Amazon. https://t.co/zCox64l1ZY
A World Away https://t.co/olA7EpJ89s",https://pbs.twimg.com/profile_images/1320518090703183872/UIfp52-e_normal.jpg,"{'followers_count': 2768, 'following_count': 2196, 'tweet_count': 188077, 'listed_count': 198}",https://t.co/Jq2V1m5NH5,DDSyrdal,D. D. Syrdal 🌕🔮📝📖,False,,1.5220492210204508e+18
1.1227310854213673e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JRIEkfa6et', 'expanded_url': 'https://www.youtube.com/channel/UC7DA02uNgrRlY3mXIIfLfWA', 'display_url': 'youtube.com/channel/UC7DA0…'}]}}",False,“Don’t make the sun laugh at you” - Sonic,https://pbs.twimg.com/profile_images/1387869552663351296/Ew3COV8i_normal.jpg,"{'followers_count': 3, 'following_count': 56, 'tweet_count': 490, 'listed_count': 1}",https://t.co/JRIEkfa6et,TGN_TheGameNerd,TGN The Game Nerd,False,Station Square,1.3875032118592184e+18
2205377964.0,,False,Pixel fornicator.  More than occasionally veer into politics.  You have been warned.,https://pbs.twimg.com/profile_images/1509697844483035149/XYEGJU0M_normal.jpg,"{'followers_count': 975, 'following_count': 182, 'tweet_count': 11513, 'listed_count': 21}",,VFXSailor,Mystery VFX Artist,False,Hollywood Adjacent,
9776942.0,"{'description': {'hashtags': [{'start': 95, 'end': 104, 'tag': 'soydelaU'}, {'start': 105, 'end': 115, 'tag': 'macaddict'}, {'start': 116, 'end': 125, 'tag': 'BMWnineT'}, {'start': 126, 'end': 136, 'tag': 'MustangV8'}, {'start': 137, 'end': 144, 'tag': 'Match1'}, {'start': 145, 'end': 153, 'tag': 'GolfGTI'}]}}",False,"No represento a nadie .. opiniones de mi alterEgo. Odio la estupidez de donde venga. Ludopata, #soydelaU #macaddict #BMWnineT #MustangV8 #Match1 #GolfGTI",https://pbs.twimg.com/profile_images/1513966092795854850/BCGbJuKb_normal.jpg,"{'followers_count': 952, 'following_count': 2979, 'tweet_count': 97721, 'listed_count': 64}",,viuda_politica,Serendipity,False,Chile,1.410864627274195e+18
153432506.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EoESA4lbyZ', 'expanded_url': 'https://linktr.ee/_tyrabryant', 'display_url': 'linktr.ee/_tyrabryant'}]}}",False,5’2 & fine too ✨222,https://pbs.twimg.com/profile_images/1490886214999842822/26vXC-5m_normal.jpg,"{'followers_count': 973, 'following_count': 135, 'tweet_count': 94938, 'listed_count': 3}",https://t.co/EoESA4lbyZ,_MissTyraB,daddy khaki pants,False,"Los Angeles, CA",1.3805313767395246e+18
8.146696229515428e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LyEt15kSZg', 'expanded_url': 'https://graestonewriter.com', 'display_url': 'graestonewriter.com'}]}, 'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/O5b4E9YkS8', 'expanded_url': 'http://tinyurl.com/4m64f2y2', 'display_url': 'tinyurl.com/4m64f2y2'}], 'hashtags': [{'start': 8, 'end': 23, 'tag': 'LineByLineTime'}]}}",False,"Host of #LineByLineTime. 𝑀𝑒𝑚𝑏𝑒𝑟𝑠 𝑜𝑓 𝑡ℎ𝑒 𝐶𝑎𝑠𝑡: ""The family you are born into and the family that grows around you.""
https://t.co/O5b4E9YkS8",https://pbs.twimg.com/profile_images/1483292617156689920/ILTw3BxP_normal.jpg,"{'followers_count': 3317, 'following_count': 3701, 'tweet_count': 19717, 'listed_count': 28}",https://t.co/LyEt15kSZg,graestonewriter,George Beckman- Books from Graestone,False,"Little Town of Colfax, CA",1.522237140809093e+18
718934280.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IOsNBM5Pgk', 'expanded_url': 'https://www.thinklegalpc.com', 'display_url': 'thinklegalpc.com'}]}, 'description': {'hashtags': [{'start': 18, 'end': 27, 'tag': 'attorney'}, {'start': 107, 'end': 128, 'tag': 'IndependentsForBiden'}, {'start': 129, 'end': 140, 'tag': 'lawtwitter'}, {'start': 141, 'end': 158, 'tag': 'appellatetwitter'}], 'mentions': [{'start': 44, 'end': 57, 'username': 'thinklegalpc'}, {'start': 80, 'end': 89, 'username': 'swc_news'}, {'start': 94, 'end': 105, 'username': 'pepperdine'}]}}",False,"Dad, husband, and #attorney. Founder/CEO at @thinklegalpc. Adjunct Professor at @swc_news and @pepperdine. #IndependentsForBiden #lawtwitter #appellatetwitter",https://pbs.twimg.com/profile_images/1325245749525794816/OHsLQzoF_normal.jpg,"{'followers_count': 1324, 'following_count': 3491, 'tweet_count': 6269, 'listed_count': 6}",https://t.co/IOsNBM5Pgk,tayloredarcy,Taylor Darcy 🇺🇦,False,"San Diego, CA",
26210001.0,,False,El amor es mi kriptonita.,https://pbs.twimg.com/profile_images/1521486230252310528/6cAOoJd6_normal.jpg,"{'followers_count': 237, 'following_count': 332, 'tweet_count': 13070, 'listed_count': 0}",,MariaVelia,Me gusta tu infierno,False,Jose Ignacio ,
173240803.0,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'нівійні'}]}}",False,#нівійні,https://pbs.twimg.com/profile_images/1468086106201620482/eYSVcYUI_normal.jpg,"{'followers_count': 3649, 'following_count': 1850, 'tweet_count': 78331, 'listed_count': 0}",,TheFalconer,Don,False,Vancouverish,
4549704197.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rkqDyInyF8', 'expanded_url': 'https://open.spotify.com/user/11152870844?si=8TP0QGYnSFmyNu0rIjauww', 'display_url': 'open.spotify.com/user/111528708…'}]}, 'description': {'mentions': [{'start': 43, 'end': 56, 'username': 'marianascruz'}]}}",False,Santa Joana🧡🤾🏻‍♀️ || FDUP ⚖️ || instagram: @marianascruz.20 || she/her,https://pbs.twimg.com/profile_images/1516434504793133067/o_T93lmf_normal.jpg,"{'followers_count': 603, 'following_count': 425, 'tweet_count': 36873, 'listed_count': 2}",https://t.co/rkqDyInyF8,mscruz20,Mariana ✨,False,Hogwarts,1.310353234872197e+18
716584447.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WDjNOqj7LJ', 'expanded_url': 'https://www.instagram.com/chrisbehindcameras/', 'display_url': 'instagram.com/chrisbehindcam…'}]}}",False,26 | 空 | Love yourself ✨| LG(B)T | Photographer in the making 📷💜 | May your heart be your guiding key ❤️🗝️ | Encanto 🫓 ✨,https://pbs.twimg.com/profile_images/1516518530828668938/T8FlDOw3_normal.jpg,"{'followers_count': 181, 'following_count': 254, 'tweet_count': 30877, 'listed_count': 5}",https://t.co/WDjNOqj7LJ,SrTortitas,Duo 🦉 🇮🇨,False,Islas Canarias,1.5236287107376292e+18
230915117.0,,False,,https://pbs.twimg.com/profile_images/915607292581679106/eeo9EhV6_normal.jpg,"{'followers_count': 109, 'following_count': 751, 'tweet_count': 9059, 'listed_count': 0}",,jennjennltg,Jennifer 🦚🏀,False,,
7.200437497122693e+17,,False,Essential Oil Therapy. Aromatherapy consultant. Certified Aromatherapist. 100% cruelty free.,https://pbs.twimg.com/profile_images/1205177986229530626/19MBk9-D_normal.jpg,"{'followers_count': 28, 'following_count': 42, 'tweet_count': 320, 'listed_count': 1}",,DmvAromatherapy,DMV Aromatherapy,False,"Edmonton, Alberta, Canada ",
