id,public_metrics,in_reply_to_user_id,lang,text,entities,conversation_id,referenced_tweets,created_at,author_id,source,context_annotations,possibly_sensitive,reply_settings,attachments,geo
1522165193278689282,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165193278689282,,2022-05-05T10:43:57.000Z,20254144,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165187322826752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,en,"Wordle 320 4/6

⬜🟩⬜🟩⬜
⬜🟨⬜🟨⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165187322826752,,2022-05-05T10:43:55.000Z,49305991,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165185741561858,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 4/6

🟨⬛⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165185741561858,,2022-05-05T10:43:55.000Z,7710162,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165185007472642,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,en,"Oh come on.
Wordle 320 X/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟨⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩",,1522165185007472642,,2022-05-05T10:43:55.000Z,21242286,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165177877155840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6*

⬛🟨⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165177877155840,,2022-05-05T10:43:53.000Z,3291287245,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165175046004736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,en,"Another shocker

Wordle 320 4/6

⬛🟨🟨⬛⬛
⬛🟨⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",,1522165175046004736,,2022-05-05T10:43:52.000Z,928844278239055872,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165163385929731,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6

⬛⬛🟨🟩⬛
⬛⬛⬛🟩🟩
⬛🟩⬛🟩🟩
⬛⬛⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165163385929731,,2022-05-05T10:43:50.000Z,48387865,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165155357990912,"{'retweet_count': 0, 'reply_count': 13, 'like_count': 19, 'quote_count': 0}",,en,"Well, that was a kick in the nuts. 🤨 Wordle 320 X/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜🟨
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",,1522165155357990912,,2022-05-05T10:43:48.000Z,18455703,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165150551269385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"😐 Wordle 320 5/6

⬛⬛⬛🟨🟨
⬛🟩🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165150551269385,,2022-05-05T10:43:47.000Z,524488950,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165146965082113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Pronto

Wordle Tildes #66 3/6

⬜🟨🟨⬜⬜⬜
⬜🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/yqmgr8PLHg","{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/yqmgr8PLHg', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",1522165146965082113,,2022-05-05T10:43:46.000Z,1265280883185070080,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165140090761218,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",231515498,en,"@Estela97E @Manu_Zarco @Salva09Anarte @DeliaGandolfoD1 Wordle (ES)  #119 3/6

🟨🟨⬜⬜🟩
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/UAQbEQzJ36","{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/UAQbEQzJ36', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'Estela97E', 'id': '231515498'}, {'start': 11, 'end': 22, 'username': 'Manu_Zarco', 'id': '315804751'}, {'start': 23, 'end': 37, 'username': 'Salva09Anarte', 'id': '1422134625909026817'}, {'start': 38, 'end': 54, 'username': 'DeliaGandolfoD1', 'id': '1500598818982748161'}]}",1505083674680823808,"[{'type': 'replied_to', 'id': '1522144842901512192'}]",2022-05-05T10:43:44.000Z,1455516236327137285,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165136563212290,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165136563212290,,2022-05-05T10:43:43.000Z,3300923564,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,{'place_id': '01c060cf466c6ce3'}
1522165134088708098,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6
shit wordless
🟨⬛⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165134088708098,,2022-05-05T10:43:43.000Z,1291924728492498944,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165132385824769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165132385824769,,2022-05-05T10:43:42.000Z,110194782,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165131974639616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 321 4/6

⬜🟨🟨⬜⬜
🟨🟨⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩",,1522165131974639616,,2022-05-05T10:43:42.000Z,307233284,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165126245363713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6

⬜🟨🟨⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,1522165126245363713,,2022-05-05T10:43:41.000Z,461925860,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165122986385409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,en,"Wordle 320 X/6

⬜⬜⬜⬜🟨
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩

Damn! #wordle #wordle320","{'hashtags': [{'start': 59, 'end': 66, 'tag': 'wordle'}, {'start': 67, 'end': 77, 'tag': 'wordle320'}]}",1522165122986385409,,2022-05-05T10:43:40.000Z,49517278,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165120268488704,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,es,"Wordle Tildes #66 4/6
Vale definitivamente esto es suerte osea las naranjas dieron pistas pero....
🟩⬜⬜⬜⬜🟩
🟨⬜🟨⬜⬜⬜
🟩⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩
 https://t.co/lWZsMETiqh","{'urls': [{'start': 128, 'end': 151, 'url': 'https://t.co/lWZsMETiqh', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",1522165120268488704,,2022-05-05T10:43:39.000Z,2239445606,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165120188755971,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜🟨
🟩⬜🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165120188755971,,2022-05-05T10:43:39.000Z,213010242,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165117999267840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 X/6

⬜🟨🟨⬜⬜
🟨🟨⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩",,1522165117999267840,,2022-05-05T10:43:39.000Z,938499712113676294,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165117017804800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,en,"Wordle 320 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165117017804800,,2022-05-05T10:43:39.000Z,1136478287713226753,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165115344363520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 6/6

🟨🟨⬜⬜🟨
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165115344363520,,2022-05-05T10:43:38.000Z,51634916,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165106335002625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Grrrrrr.... too many choices!  Fail!  :( #wordle Wordle 320 X/6

⬜🟨⬜🟨⬜
⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'hashtags': [{'start': 41, 'end': 48, 'tag': 'wordle'}]}",1522165106335002625,,2022-05-05T10:43:36.000Z,19492833,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165106167189504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,en,"Wordle 320 6/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟨
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165106167189504,,2022-05-05T10:43:36.000Z,805860518074470400,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165098931965952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟨🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",,1522165098931965952,,2022-05-05T10:43:34.000Z,18351315,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165096839106560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,en,"Wordle 320 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟩⬛⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165096839106560,,2022-05-05T10:43:34.000Z,1082020951993303040,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165089981325313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,es,"Lo de hoy es de locos 
Wordle (ES)  #119 5/6

🟨⬜⬜⬜🟨
🟨🟨⬜🟨⬜
🟨⬜⬜🟨🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/hZAmzKs3Wb","{'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/hZAmzKs3Wb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522165089981325313,,2022-05-05T10:43:32.000Z,1063013468238962688,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",True,everyone,,
1522165088970579968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"I hate when I get in these rhyming battles on Wordle 320 6/6 😅

⬛⬛🟨⬛⬛
🟨⬛⬛🟨⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,1522165088970579968,,2022-05-05T10:43:32.000Z,3390564993,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165083731804160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬜⬜⬜🟨🟨
🟨🟨⬜⬜⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165083731804160,,2022-05-05T10:43:31.000Z,2441067769,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165080447668226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,en,"I won at The Wordle App!
Normal Mode - Day 328

🟨⬛️⬛️🟨⬛️
⬛️🟨⬛️🟨🟨
🟩🟨🟨🟨🟨
🟩⬛️🟩⬛️🟩
🟩🟩🟩🟩🟩","{'annotations': [{'start': 9, 'end': 22, 'probability': 0.2919, 'type': 'Other', 'normalized_text': 'The Wordle App'}]}",1522165080447668226,,2022-05-05T10:43:30.000Z,47780630,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165072251940864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,ja,"ポケモンWordle 2/10

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/XMokFKJ1By
 #ポケモンWordle","{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/XMokFKJ1By', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",1522165072251940864,,2022-05-05T10:43:28.000Z,4190228954,Twitter for Android,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",False,everyone,,
1522165059048419329,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",,1522165059048419329,,2022-05-05T10:43:25.000Z,1320330511097581568,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165058536722433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,fr,"Le Mot (@WordleFR) #116 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩

https://t.co/wQNyk9rakZ","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/wQNyk9rakZ', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",1522165058536722433,,2022-05-05T10:43:25.000Z,107853561,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165058184359936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle (ES)  #119 3/6

⬛🟨🟩⬛🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/kXrtxlB4Rf","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/kXrtxlB4Rf', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522165058184359936,,2022-05-05T10:43:24.000Z,2297161631,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165057345683457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 3/6

⬜🟨🟨🟨⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",,1522165057345683457,,2022-05-05T10:43:24.000Z,1168891390140538880,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165042694832134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,en,"Wordle 320 X/6

🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
Bad spot to be in. So many choices.
Oh well Happy Cinco de Mayo!",,1522165042694832134,,2022-05-05T10:43:21.000Z,2377140786,Twitter for iPad,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1240932796186497025', 'name': 'Cinco de Mayo ', 'description': 'New entity for Cinco de Mayo for all years'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1240932796186497025', 'name': 'Cinco de Mayo ', 'description': 'New entity for Cinco de Mayo for all years'}}]",False,everyone,,
1522165030908612608,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",278244069,en,"Wordle (ES)  #119 3/6

🟩⬜⬜⬜🟨
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/cOqRLHOf7r","{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/cOqRLHOf7r', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1484257198628696064,"[{'type': 'replied_to', 'id': '1521814538160508928'}]",2022-05-05T10:43:18.000Z,278244069,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,
1522165025775194112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle 320 5/6

⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩",,1522165025775194112,,2022-05-05T10:43:17.000Z,45330036,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",False,everyone,,{'place_id': '70957ac3123b3249'}
1522165024118214656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,en,"Wordle (ES)  #119 4/6

⬜⬜⬜🟨🟩
⬜🟨⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/jgeFQMxrMp","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/jgeFQMxrMp', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522165024118214656,,2022-05-05T10:43:16.000Z,1395314284792623110,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",True,everyone,,
