id,pinned_tweet_id,location,profile_image_url,description,url,name,public_metrics,username,protected,verified,entities
114540556.0,,Kent!,https://pbs.twimg.com/profile_images/1144639625761370117/CG_Uzs0F_normal.png,I fashion my future on films in space,,Resting Nerd Face,"{'followers_count': 143, 'following_count': 693, 'tweet_count': 8143, 'listed_count': 0}",Kent_Geek,False,False,
1.1094789742525686e+18,,"Burton Latimer, England",https://pbs.twimg.com/profile_images/1367170059362263040/PvALTWqx_normal.jpg,Father of Rudi and husband of Sarah. Favourite chew toy of Toby.,,Sean O'Connor,"{'followers_count': 35, 'following_count': 233, 'tweet_count': 430, 'listed_count': 0}",SeanOCofKettrin,False,False,
55507160.0,1.438894073042047e+18,ES,https://pbs.twimg.com/profile_images/1158690221954863106/x90Ws8Zg_normal.jpg,"Aquí, perdiendo la tarde.",https://t.co/OCu5o5t1vS,Felipe Rodriguez,"{'followers_count': 152, 'following_count': 204, 'tweet_count': 6456, 'listed_count': 6}",flautado2pies,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OCu5o5t1vS', 'expanded_url': 'http://blogfloete.flautado2pies.es', 'display_url': 'blogfloete.flautado2pies.es'}]}}"
20961983.0,1.28318391879202e+18,"Milwaukee, WI",https://pbs.twimg.com/profile_images/1477893002341367808/8eiGxXg3_normal.jpg,Christian. Wife. Mom. Painfully human. Late to the party. Co-steering a biracial family while wondering what to make for dinner.,https://t.co/ncXDmIf6mV,Rochelle Fritsch,"{'followers_count': 1712, 'following_count': 3214, 'tweet_count': 26499, 'listed_count': 65}",GeesMom,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ncXDmIf6mV', 'expanded_url': 'https://www.redbubble.com/people/GeesMum/explore?page=1&sortOrder=recent', 'display_url': 'redbubble.com/people/GeesMum…'}]}}"
1.0687010932056146e+18,,"Bristol, England",https://pbs.twimg.com/profile_images/1482802579570675721/KfHZiIXD_normal.jpg,Book blogger. Writer. Reader. Walker. Coffee lover. They/them 💛🏐💜🖤,https://t.co/oSLbtJu9m0,Addy 📖✒☕👩‍💻,"{'followers_count': 126, 'following_count': 286, 'tweet_count': 2847, 'listed_count': 4}",bookworm_scribe,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oSLbtJu9m0', 'expanded_url': 'https://linktr.ee/bookworm_scribe', 'display_url': 'linktr.ee/bookworm_scribe'}]}}"
34461406.0,,"Texas, USA",https://pbs.twimg.com/profile_images/1194701475198443523/kWpU_Wb__normal.jpg,Anglophile and political junkie. Biden/Harris supporter. She/Her,,Socially Distant Lori,"{'followers_count': 68, 'following_count': 544, 'tweet_count': 4733, 'listed_count': 0}",lawalker71,False,False,
8.18831186839507e+17,1.498866543479849e+18,"Het, He/Him, ND",https://pbs.twimg.com/profile_images/1520930861545312256/hjASgnhN_normal.jpg,"🇺🇦🇵🇸🇾🇪🇮🇶 ID/DE/EN World's most pathetic weeb, no questions asked. (Layout pic by @karubimasu Profile Pic by @yappa_neruwa)",,★ Neuro the Burnt Out Omen ★,"{'followers_count': 495, 'following_count': 2753, 'tweet_count': 105962, 'listed_count': 7}",NeuroSynchron,False,False,"{'description': {'mentions': [{'start': 81, 'end': 92, 'username': 'karubimasu'}, {'start': 108, 'end': 121, 'username': 'yappa_neruwa'}]}}"
435926614.0,,"Cardiff, 🏴󠁧󠁢󠁷󠁬󠁳󠁿",https://pbs.twimg.com/profile_images/1506798404843810825/vlz18yCs_normal.jpg,"Proud Welshman 🏴󠁧󠁢󠁷󠁬󠁳󠁿, Cardiff Rugby fan 🏉, coffee addict ☕️, music-lover 🎼🎸, petanque player, occasional golfer 🏌️",,Robert Pugh 💙🖤☠️🏴‍☠️🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉,"{'followers_count': 176, 'following_count': 430, 'tweet_count': 4843, 'listed_count': 2}",pughrob,False,False,
1.2295698830143365e+18,,New York,https://pbs.twimg.com/profile_images/1229578230044254210/hHMNyuDD_normal.jpg,Curator @Cine_Cina; Distribution @CrescendoHouse; Writer/Album Producer @SoundtrackMag,,Frank Yan,"{'followers_count': 158, 'following_count': 500, 'tweet_count': 1189, 'listed_count': 3}",FrankYan2,False,False,"{'description': {'mentions': [{'start': 8, 'end': 18, 'username': 'Cine_Cina'}, {'start': 33, 'end': 48, 'username': 'CrescendoHouse'}, {'start': 72, 'end': 86, 'username': 'SoundtrackMag'}]}}"
66866917.0,1.259143212662489e+18,pale blue dot.,https://pbs.twimg.com/profile_images/1013065210645630977/5schQhaB_normal.jpg,Contradict Yourself. (she/her),,Sydnee Faith Johnson,"{'followers_count': 186, 'following_count': 313, 'tweet_count': 7363, 'listed_count': 4}",SYD_N_PLAY,False,False,
1.0165243436884296e+18,1.4838165672510792e+18,"Des Moines, IA",https://pbs.twimg.com/profile_images/1461431155241230345/AhHw0ZoH_normal.jpg,just a guy grinding it out.,,boyscout,"{'followers_count': 1018, 'following_count': 1917, 'tweet_count': 5370, 'listed_count': 6}",jerseyboyscout,False,False,
1.0116113063889633e+18,1.1625525657891267e+18,India,https://pbs.twimg.com/profile_images/1510484668902260740/wybhtFWq_normal.jpg,"I'm here because I discovered @bts_twt & they saved my life💜   Come to my studio, magic happens
- Kim NamJoon💜💜

fan account",,☀️💜Geeky⁷Oblivion💜☀️,"{'followers_count': 124, 'following_count': 218, 'tweet_count': 35499, 'listed_count': 2}",GeekyOblivion,False,False,"{'description': {'mentions': [{'start': 30, 'end': 38, 'username': 'bts_twt'}]}}"
1.4327728644454564e+18,,,https://pbs.twimg.com/profile_images/1432772953603813379/ckd7eDKR_normal.png,,,Goncayimmm,"{'followers_count': 1, 'following_count': 125, 'tweet_count': 10, 'listed_count': 0}",Goncayimm,False,False,
20980238.0,1.5213892642605015e+18,"London, United Kingdom",https://pbs.twimg.com/profile_images/1500801944545374210/c5e49oe-_normal.jpg,"I'm playing hard to get - and angry birds... dont be mad at me, you're like my best friend. he/him #BLM https://t.co/ZSXlKKbxrb",,Whore Biscuit 🏳️‍🌈🔯🌹🌱🇪🇺,"{'followers_count': 1036, 'following_count': 1001, 'tweet_count': 41791, 'listed_count': 10}",CallumboMagumbo,False,False,"{'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/ZSXlKKbxrb', 'expanded_url': 'https://www.instagram.com/callumbo92/', 'display_url': 'instagram.com/callumbo92/'}], 'hashtags': [{'start': 99, 'end': 103, 'tag': 'BLM'}]}}"
4009011400.0,,,https://pbs.twimg.com/profile_images/1488767919119085568/OZyZ14rQ_normal.jpg,,,Omavonfünf,"{'followers_count': 12, 'following_count': 202, 'tweet_count': 395, 'listed_count': 0}",ReginaJger1,False,False,
1.2179588610486313e+18,1.5221804238114898e+18,she/her,https://pbs.twimg.com/profile_images/1520770086834954245/jJ_DrI_U_normal.jpg,"♒|
fan of indie films",,j 🇺🇦,"{'followers_count': 51, 'following_count': 284, 'tweet_count': 14311, 'listed_count': 0}",JosieWi37043153,False,False,
1.286331925842391e+18,1.2894541243799798e+18,日本,https://pbs.twimg.com/profile_images/1518489391106199552/gxv7gKgV_normal.jpg,"外来種の完全駆除を支援しています！先ずは対馬から…
（アイコン：フリー素材無料写真https://t.co/ilh8n5K30Aより）",,Vespa buzzard,"{'followers_count': 5, 'following_count': 227, 'tweet_count': 167, 'listed_count': 0}",vespa_buzzard,False,False,"{'description': {'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/ilh8n5K30A', 'expanded_url': 'http://tousan13.com', 'display_url': 'tousan13.com'}]}}"
334269303.0,,"Chicago, IL",https://pbs.twimg.com/profile_images/1142520544669159424/cTgLL_Pd_normal.jpg,tiring of outrage fatigue; I would not ignore a subpoena.,,Annette Hilton,"{'followers_count': 21, 'following_count': 371, 'tweet_count': 714, 'listed_count': 0}",reluctantajh,False,False,
47484002.0,,,https://pbs.twimg.com/profile_images/1484408194655191040/jAB5fvvE_normal.jpg,,,bala,"{'followers_count': 266, 'following_count': 358, 'tweet_count': 1307, 'listed_count': 8}",b_vijay,False,False,
1.4650116613000192e+18,1.5128934107844157e+18,she/her,https://pbs.twimg.com/profile_images/1516683968418000903/GxQt1Dne_normal.jpg,bunny 🐰 @biabunnyxx,https://t.co/KxgwQ0G9uF,bia,"{'followers_count': 7477, 'following_count': 80, 'tweet_count': 1040, 'listed_count': 13}",biabunnyy,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KxgwQ0G9uF', 'expanded_url': 'http://biabunny.com', 'display_url': 'biabunny.com'}]}, 'description': {'mentions': [{'start': 8, 'end': 19, 'username': 'biabunnyxx'}]}}"
1.216055966342447e+18,,,https://pbs.twimg.com/profile_images/1506144530227249154/svgo0oCg_normal.jpg,,,Alixia,"{'followers_count': 2, 'following_count': 79, 'tweet_count': 107, 'listed_count': 0}",Alixia30028732,False,False,
624920985.0,,,https://pbs.twimg.com/profile_images/3350779667/bb7c406b9ac3df5c31fbb383ff4abd8d_normal.jpeg,"enseño inglés o al menos eso me gusta creer, escultora aficionada, me encanta el diseño y la música que cambia al mundo.",,Marienc7,"{'followers_count': 29, 'following_count': 90, 'tweet_count': 1208, 'listed_count': 3}",Marienc71,False,False,
1.261899550584791e+18,1.4189629500780175e+18,lost,https://pbs.twimg.com/profile_images/1521401872828882945/8tDg9fJa_normal.jpg,I don't need therapy I need a publisher,,lops,"{'followers_count': 33, 'following_count': 74, 'tweet_count': 3014, 'listed_count': 0}",lips_dont_lie_,False,False,
1.409038761271386e+18,,,https://pbs.twimg.com/profile_images/1409039571728453633/IXJVwnAz_normal.jpg,All views are other people's. Mine are rubbish.,,Toby,"{'followers_count': 7, 'following_count': 100, 'tweet_count': 1159, 'listed_count': 0}",_lurkalot,False,False,
1.016469783645229e+18,,idk,https://pbs.twimg.com/profile_images/1016472788306194432/Z8U3r8VB_normal.jpg,"Shun the harlot, read books",https://t.co/GbYE5XMtJ4,MilknCoffee,"{'followers_count': 4, 'following_count': 175, 'tweet_count': 535, 'listed_count': 0}",CreamerHuman,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GbYE5XMtJ4', 'expanded_url': 'http://twitch.tv/milkncoffee', 'display_url': 'twitch.tv/milkncoffee'}]}}"
715799372.0,,Vinaròs,https://pbs.twimg.com/profile_images/618784697032773632/8DjLH0uP_normal.jpg,Vinarossenc. Metge rehabilitador Terres de l’Ebre. Profesor universitari. I sobretot persona.,,Janfri,"{'followers_count': 243, 'following_count': 263, 'tweet_count': 1324, 'listed_count': 7}",DrJuanfran,False,False,
577451338.0,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,cengizhan bozkurt,"{'followers_count': 20, 'following_count': 75, 'tweet_count': 175, 'listed_count': 0}",sadececengiz,False,False,
2950329427.0,1.2120505799475732e+18,,https://pbs.twimg.com/profile_images/1507614245730816004/zqlIlGt6_normal.jpg,a forest fairy 🧚‍♀️ (account handled by at least 3 people),,fairy mary,"{'followers_count': 57, 'following_count': 140, 'tweet_count': 35519, 'listed_count': 2}",maryurmz,False,False,
8.178344395228774e+17,,"Oxford, MS",https://pbs.twimg.com/profile_images/1045352858311426048/UY6dTLNi_normal.jpg,,,Marcus,"{'followers_count': 8, 'following_count': 45, 'tweet_count': 380, 'listed_count': 0}",AconstipatedApe,False,False,
54748169.0,1.1451214181509652e+18,,https://pbs.twimg.com/profile_images/1423492533800243201/sBS9Sdyw_normal.jpg,岡村ちゃん ゆり丸 。上野、御徒町、秋葉原、湯島、📸、🐶,,またたび,"{'followers_count': 626, 'following_count': 672, 'tweet_count': 29913, 'listed_count': 0}",mttbm,False,False,
1.4759636675187917e+18,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,dump of the dumb and anxious thoughts living rent free in my head (may be dark sry),,beepboop,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 14, 'listed_count': 0}",rentfreedump,False,False,
95641202.0,,Dublin,https://pbs.twimg.com/profile_images/1428269715609247747/q0c95WyS_normal.jpg,,,Patrick,"{'followers_count': 694, 'following_count': 2047, 'tweet_count': 10518, 'listed_count': 4}",paddycondon,False,False,
14067964.0,9.284248759073055e+17,"Texas, USA",https://pbs.twimg.com/profile_images/1020905936976662528/AhVsxUan_normal.jpg,"Fire emblem, Twisted wonderland, Nier, Saiyuki. Gamer, anime/manga.  18 ↑.  Icon by @pinkprincessia of my RobinMU Header art by @ngc_5139",,♧ Yαmi 🌌 @ 🦁 🦈,"{'followers_count': 184, 'following_count': 176, 'tweet_count': 64040, 'listed_count': 10}",Yami_Miko,False,False,"{'description': {'mentions': [{'start': 84, 'end': 99, 'username': 'pinkprincessia'}, {'start': 128, 'end': 137, 'username': 'ngc_5139'}]}}"
1085583084.0,,,https://pbs.twimg.com/profile_images/1096451130501013505/VWqs4PUO_normal.jpg,,,Cecilia Muelas,"{'followers_count': 125, 'following_count': 439, 'tweet_count': 223, 'listed_count': 0}",ceciliamuelas,False,False,
26420504.0,,Texas,https://pbs.twimg.com/profile_images/1498279508440502274/7sqbAxE7_normal.jpg,"Be the change.🇺🇸🌍🌊🌈🤘🏾#Resist wife, mom, sister, daughter, servant. UT Longhorn, MFFL, Cowboys Nation. BLM. she/her",,Mel🇺🇸🌊💯🤘🏾🧡🙏🏽🎚,"{'followers_count': 866, 'following_count': 1807, 'tweet_count': 19357, 'listed_count': 3}",Melarita,False,False,"{'description': {'hashtags': [{'start': 21, 'end': 28, 'tag': 'Resist'}]}}"
61715733.0,1.4961282459762565e+18,Molocotongo,https://pbs.twimg.com/profile_images/1455719462934548484/SwkqadKz_normal.jpg,"Skateboarding, Hockey, Professional Idiot, action sports coach. All Good All Ways!",https://t.co/kDs1PgPowL,Gonpachiro Kamaboko,"{'followers_count': 2636, 'following_count': 493, 'tweet_count': 110262, 'listed_count': 41}",chompy94,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kDs1PgPowL', 'expanded_url': 'http://www.instagram.com/chompy94', 'display_url': 'instagram.com/chompy94'}]}}"
2999466527.0,1.439694237465985e+18, 21 . lesbian,https://pbs.twimg.com/profile_images/1484291282801418242/-CmsCy48_normal.jpg,gay mafia,,.,"{'followers_count': 69, 'following_count': 56, 'tweet_count': 74100, 'listed_count': 1}",NEOFILM97,False,False,
311924985.0,1.0634393689107169e+18,St. Louis ➡️ Denver,https://pbs.twimg.com/profile_images/1486034495337730049/eOqX8HRl_normal.jpg,"Public Relations. All views are my own. Top-two type 1 diabetic of all time, and I ain’t #2. #USMNT #STLCards",,Aaron Wendel,"{'followers_count': 494, 'following_count': 432, 'tweet_count': 11961, 'listed_count': 3}",AaronWendel,False,False,"{'description': {'hashtags': [{'start': 93, 'end': 99, 'tag': 'USMNT'}, {'start': 100, 'end': 109, 'tag': 'STLCards'}]}}"
23550278.0,,"Atlanta, GA",https://pbs.twimg.com/profile_images/1464841903829098496/YlJWBTso_normal.jpg,"BLM, Silence = Death, Trans Lives Matter",https://t.co/kvKo1qfNYr,Jay (he/they),"{'followers_count': 465, 'following_count': 2228, 'tweet_count': 617, 'listed_count': 2}",Goghvan88,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kvKo1qfNYr', 'expanded_url': 'http://twitch.tv/goghvan88', 'display_url': 'twitch.tv/goghvan88'}]}}"
47938473.0,1.3642600830189076e+18,"Mombasa, Kenya",https://pbs.twimg.com/profile_images/1517133337961316352/E0ca8Nmz_normal.jpg,Black. Queer. Warrior.,,#PROTECTQUEERKENYANS,"{'followers_count': 6340, 'following_count': 857, 'tweet_count': 262233, 'listed_count': 24}",JoyceSabali,False,False,
82486749.0,,実家,https://pbs.twimg.com/profile_images/1195356982116376577/Jg4rSWgK_normal.jpg,"高卒→自動ドア屋5年→派遣バイト半年→みかん農家1年→コンビニバイト7年→みかん農家(ｲﾏｺｺ)/好きな文字の並びは""連絡通路“です",https://t.co/nQGeOGL9oO,ぶらんにう,"{'followers_count': 47, 'following_count': 260, 'tweet_count': 6737, 'listed_count': 0}",brandnew_asr,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nQGeOGL9oO', 'expanded_url': 'http://brandnew-asr.hatenablog.jp', 'display_url': 'brandnew-asr.hatenablog.jp'}]}}"
409153452.0,,Kuala Lumpur,https://pbs.twimg.com/profile_images/1201345475980349440/UiinCub5_normal.jpg,"Average Joe.

Prudential Consultant. 

Fb:Haziem Che Hassan.

Ig:@haziemprubsn.

Husband to @aralyana1

 #AFC #COYG",,Haziem Che Hassan,"{'followers_count': 290, 'following_count': 563, 'tweet_count': 16729, 'listed_count': 0}",haziemr3v,False,False,"{'description': {'hashtags': [{'start': 105, 'end': 109, 'tag': 'AFC'}, {'start': 110, 'end': 115, 'tag': 'COYG'}], 'mentions': [{'start': 65, 'end': 78, 'username': 'haziemprubsn'}, {'start': 92, 'end': 102, 'username': 'aralyana1'}]}}"
79598414.0,,,https://pbs.twimg.com/profile_images/1368869608334061569/iuGizEHp_normal.jpg,Socially Inert Chemical Engineer. ⚗️,,Rubi Balquin,"{'followers_count': 212, 'following_count': 379, 'tweet_count': 4904, 'listed_count': 2}",blubbbs,False,False,
533116124.0,,,https://pbs.twimg.com/profile_images/1517357896903712768/KJbG-DVK_normal.jpg,♡𝐒𝐨𝐦𝐞𝐭𝐢𝐦𝐞𝐬 𝐢𝐭'𝐬 𝐛𝐞𝐭𝐭𝐞𝐫 𝐭𝐨 𝐛𝐞 𝐚𝐥𝐨𝐧𝐞. 𝐍𝐨𝐛𝐨𝐝𝐲 𝐜𝐚𝐧 𝐡𝐮𝐫𝐭 𝐲𝐨𝐮. ♡,,elsa,"{'followers_count': 338, 'following_count': 200, 'tweet_count': 72357, 'listed_count': 2}",nijiisrainbow,False,False,
2808146688.0,9.881902393478881e+17,"Wichita, KS",https://pbs.twimg.com/profile_images/1192973257114341376/zzqcdrdi_normal.jpg,Just a guy trying to live into his potential and occasional funny man,,Noah Foster,"{'followers_count': 98, 'following_count': 109, 'tweet_count': 285, 'listed_count': 0}",noahfrosty99,False,False,
28290026.0,,"California, USA",https://pbs.twimg.com/profile_images/1186112410366533632/2ONJ737B_normal.jpg,"Art in food, complementing laughter in life. #wordleologist",https://t.co/2l8WniCMHj,j̵e̵n̵n̵i̵f̵e̵r̵,"{'followers_count': 48, 'following_count': 144, 'tweet_count': 625, 'listed_count': 1}",jferizzle08,False,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2l8WniCMHj', 'expanded_url': 'http://twitch.tv/jferizzle08', 'display_url': 'twitch.tv/jferizzle08'}]}, 'description': {'hashtags': [{'start': 45, 'end': 59, 'tag': 'wordleologist'}]}}"
48198335.0,,"Dja Dja Wurrung land, victoria",https://pbs.twimg.com/profile_images/1504378539411353600/jA5Cu9fw_normal.jpg,"mother, artist, binge watcher, lover of the outdoors. Living on Dja Dja Wurrung land.",,jackalina,"{'followers_count': 89, 'following_count': 773, 'tweet_count': 2253, 'listed_count': 0}",jackalina_,False,False,
391072145.0,,Bethel CT,https://pbs.twimg.com/profile_images/1065424699914690568/VTCr8oKQ_normal.jpg,"Don’t follow me; I’m lost, too!",,"Don’t follow me; I’m lost, too! 🌹","{'followers_count': 39, 'following_count': 60, 'tweet_count': 2270, 'listed_count': 0}",CT_Mailman,False,False,
25659700.0,1.4834988609787822e+18,"Johannesburg, South Africa",https://pbs.twimg.com/profile_images/1519212131895422976/UKxy02au_normal.jpg,Wokus Pokus Grand Witch. Governance of IT and Service Management consultant. Time Magazine Person of the Year 2006. (He/Him),,Etienne Shardlow 💉💉💉 🇿🇦🏳️‍🌈 🇵🇸,"{'followers_count': 2630, 'following_count': 1864, 'tweet_count': 44299, 'listed_count': 41}",EttySh,False,False,
