id,public_metrics,url,profile_image_url,protected,verified,name,pinned_tweet_id,username,description,entities,location
863983740,"{'followers_count': 263, 'following_count': 293, 'tweet_count': 4521, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1485412798750511106/oA9x5FmL_normal.jpg,False,False,Walt,9.219387491850199e+17,wardenalex21,"Fairmont State '20, Let’s Go NATS, Life's been great since 1/20/16",,"Delbarton, WV"
441294599,"{'followers_count': 26, 'following_count': 621, 'tweet_count': 483, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1493333038629101568/uVop3MBU_normal.jpg,False,False,Tarek Alaa,,tarek3laa,مواطن مصري,,
78818611,"{'followers_count': 1652, 'following_count': 2967, 'tweet_count': 117727, 'listed_count': 38}",,https://pbs.twimg.com/profile_images/1521185936175947777/feAxsibN_normal.jpg,False,False,PF,1.09795888723857e+18,PeterFearns,Shut up.,,Anfield
142277935,"{'followers_count': 88, 'following_count': 372, 'tweet_count': 2599, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/571248499270746112/ZW89VWNC_normal.jpeg,False,False,emre kurtlugil,,kurtlugilemre,siyah&beyaz BJK kongre üyesi #bjkkongre,"{'description': {'hashtags': [{'start': 29, 'end': 39, 'tag': 'bjkkongre'}]}}",
155828261,"{'followers_count': 634, 'following_count': 541, 'tweet_count': 18732, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1061554615278284802/eaI1zxfb_normal.jpg,False,False,Eastbourne Liz,,lizzieg999,"Northern by birth, southern by location. Love reading, beer, food, cows, golden retrievers & The Beloved - not necessarily in that order. All views tacky.",,"Eastbourne, UK"
37223106,"{'followers_count': 255, 'following_count': 322, 'tweet_count': 2614, 'listed_count': 1}",https://t.co/NvocU7D7Sk,https://pbs.twimg.com/profile_images/1385747691053977603/R-ZiR4t__normal.jpg,False,False,Sil Quintana,,misseppendorf,"Mujer de ciencia 🔬 y libros📚
.
Pasaron 10 años y sigo queriendo un lanzallamas 🔥
.
Bioquímica 💉
.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NvocU7D7Sk', 'expanded_url': 'http://instagram.com/silvilinings', 'display_url': 'instagram.com/silvilinings'}]}}",Argentina
1241505363675041792,"{'followers_count': 98, 'following_count': 1354, 'tweet_count': 2010, 'listed_count': 1}",https://t.co/ogedvEUvvk,https://pbs.twimg.com/profile_images/1351158672878043136/dXSjL_bs_normal.jpg,False,False,santrex,1.4769776501282734e+18,santr3x,inactive twitch streamer and trash minecraft speedrunner / / 60hz mobile gd player / / hardest: acu,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ogedvEUvvk', 'expanded_url': 'http://twitch.tv/santr3x', 'display_url': 'twitch.tv/santr3x'}]}}",sadge city
240109877,"{'followers_count': 236, 'following_count': 306, 'tweet_count': 15512, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1519992821444358150/Sy3u1ihH_normal.jpg,False,False,non-practicing engineer,1.507221116753916e+18,pranavkalrax,"trying to do better. 
he/him.",,whr pizza's eaten w/chopsticks
91256158,"{'followers_count': 250, 'following_count': 3258, 'tweet_count': 8412, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1500305242528878592/tDBMKXMP_normal.jpg,False,False,Eileen,,eileeno2k,,,
351856147,"{'followers_count': 79, 'following_count': 373, 'tweet_count': 7341, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1333190073819533313/AGA4xKT3_normal.jpg,False,False,Ian Johnson,,Fruitonice,Accident Prone husband and father of 1 Son and 4 step children.,,"Blyth, Northumberland, England"
1455171700677509120,"{'followers_count': 0, 'following_count': 4, 'tweet_count': 202, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1455181907076202496/a2ExO63F_normal.jpg,False,False,uozeшe,,uozeme,"ついったーにがてとかいってられないので、いちにちいちついーとめざします。
いつの間にかWordle報告bot化してます。",,
1067657504,"{'followers_count': 16, 'following_count': 67, 'tweet_count': 4246, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1040986516258869249/sCVDbTMf_normal.jpg,False,False,RK-1110,,RMrbig3427,,,
26143255,"{'followers_count': 229, 'following_count': 261, 'tweet_count': 14356, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/518274403453636608/q0ap3WsL_normal.jpeg,False,False,さぶりな ♪♫,1.154618443766911e+18,whatsabrinasays,"you: damn shawty, wut dat mouf do?          
                         
                        

me: complain",,
196445422,"{'followers_count': 631, 'following_count': 585, 'tweet_count': 11823, 'listed_count': 22}",https://t.co/YJ4vqGfvp2,https://pbs.twimg.com/profile_images/1289636830149783552/sI_aZfE6_normal.jpg,False,False,bumpkins,,bumpkinsTV,Single dad. Full-time nerd. Comic book lover. I once got over 1500 likes on one tweet but I don’t like to make a big deal out of it. I also run @HistoryOfMarvel,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YJ4vqGfvp2', 'expanded_url': 'https://linktr.ee/bumpkinsTV', 'display_url': 'linktr.ee/bumpkinsTV'}]}, 'description': {'mentions': [{'start': 144, 'end': 160, 'username': 'HistoryOfMarvel'}]}}",
532292725,"{'followers_count': 28, 'following_count': 323, 'tweet_count': 663, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1484391741910175745/1jXYSpEW_normal.jpg,False,False,Joshua Bassett,7.029168435064218e+17,JoshBassett25,"You can't stop Hootie, you can only hope to contain them.",,Vermont
25055406,"{'followers_count': 390831, 'following_count': 498, 'tweet_count': 77889, 'listed_count': 387}",https://t.co/PkDHb146BG,https://pbs.twimg.com/profile_images/1137299547019972608/jkwutfp7_normal.jpg,False,False,claire mawisa,1.0450275501064397e+18,clairemawisa,"an ordinary girl living an extraordinary life 

bookings: gorata@highrotation.co.za","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PkDHb146BG', 'expanded_url': 'http://www.clairemawisa.co.za', 'display_url': 'clairemawisa.co.za'}]}}","joburg, south africa "
1233773674144182272,"{'followers_count': 244, 'following_count': 269, 'tweet_count': 2852, 'listed_count': 0}",https://t.co/RkEkqMgWne,https://pbs.twimg.com/profile_images/1516911697679761415/1mS7XCRU_normal.jpg,False,False,catador de mangos,1.503482213891031e+18,brafarafoo,CM de mi vida precaria,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RkEkqMgWne', 'expanded_url': 'https://www.instagram.com/brafarafoo/', 'display_url': 'instagram.com/brafarafoo/'}]}}","Bogotá, D.C., Colombia"
206804592,"{'followers_count': 358, 'following_count': 369, 'tweet_count': 54554, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1451798869537345545/4BXHH_vj_normal.jpg,False,False,M. She/Her,1.463509742207312e+18,NYEviee,"🏳️‍🌈She/Her. Ravens, ⚾️rioles, Caps, D(M)V, UMD Alumna. Swipes right for puppies. $Mnatf","{'description': {'cashtags': [{'start': 82, 'end': 88, 'tag': 'Mnatf'}]}}",Maryland
532544818,"{'followers_count': 289, 'following_count': 1654, 'tweet_count': 3048, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/914391715582283777/SjinhgCp_normal.jpg,False,False,Alan Hay,8.763580483144704e+17,hazey_81,,,"Scotland, United Kingdom"
272678355,"{'followers_count': 157, 'following_count': 200, 'tweet_count': 11098, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1353062776944484354/1n9dVxuk_normal.jpg,False,False,Marcelo Arancibia N.,,maranav,Me confirmó Medina Estevez y FJ Errazuriz me dijo que iba a ser el peor... #patudez,"{'description': {'hashtags': [{'start': 75, 'end': 83, 'tag': 'patudez'}]}}","Viña del Mar - Santiago, Chile"
18417550,"{'followers_count': 231, 'following_count': 707, 'tweet_count': 4892, 'listed_count': 6}",https://t.co/pe9LAZYycy,https://pbs.twimg.com/profile_images/1519033620098338816/-1mOvaKS_normal.jpg,False,False,Nap House Music Fan 🛌 😴 💤,1.441854529826263e+18,BeFashionFluent,"Former fashion personal stylist now studying data analytics | Tweets about what I 🖤 tech, fashion, film, and self care. 39 ♋️♌️♍️ On repeat:","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pe9LAZYycy', 'expanded_url': 'https://www.youtube.com/watch?v=tXZ_B8Amy00&list=TLPQMTkwMjIwMjIAgICIpXrlBA&index=1', 'display_url': 'youtube.com/watch?v=tXZ_B8…'}]}}",
831012487747268608,"{'followers_count': 21, 'following_count': 150, 'tweet_count': 340, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/831733745514401793/S9Mlc3kV_normal.jpg,False,False,Go Noles! Rooting for Norvell to succeed!,,HenryJK8,"Huge Manchester United, Jets, Mets and Florida State fan!",,Pennsylvania
17325641,"{'followers_count': 75, 'following_count': 281, 'tweet_count': 5921, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/927411252829102080/v57PSOwP_normal.jpg,False,False,RM,7.864329784317788e+17,rmariec,"Proud mom and nonna, crazy cat lady, novice knitter, concert goer.",,"Los Angeles, CA"
32272015,"{'followers_count': 1004, 'following_count': 1084, 'tweet_count': 15599, 'listed_count': 12}",https://t.co/lkUXxGtAap,https://pbs.twimg.com/profile_images/1262966934406148102/7IbstS8q_normal.jpg,False,False,Evil🇺🇸,1.494160942506066e+18,EvilMindedGirl,"Horror fan and i Love video games, Home of the Eviloution and Evil Ones. @jensenackles 😉 mod for @abadsnip3r 3/18 twitch affiliate gimme your sub 😆 MEOW 😸","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lkUXxGtAap', 'expanded_url': 'http://www.twitch.tv/evilmindedgirl', 'display_url': 'twitch.tv/evilmindedgirl'}]}, 'description': {'mentions': [{'start': 73, 'end': 86, 'username': 'jensenackles'}, {'start': 97, 'end': 108, 'username': 'abadsnip3r'}]}}",United States
442856300,"{'followers_count': 2546, 'following_count': 896, 'tweet_count': 83317, 'listed_count': 17}",https://t.co/t6YDDv5ucj,https://pbs.twimg.com/profile_images/1505893465204342784/lXuHlhld_normal.jpg,False,False,syd,1.0215905504814572e+18,sydnayeee,nut school alum | 24 | 5’10 |,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t6YDDv5ucj', 'expanded_url': 'http://instagram.com/sapsyd', 'display_url': 'instagram.com/sapsyd'}]}}",atlanta
1413172094641262592,"{'followers_count': 272, 'following_count': 919, 'tweet_count': 13954, 'listed_count': 0}",https://t.co/qTQvqvBVaQ,https://pbs.twimg.com/profile_images/1509352242058600454/m_8dz-jH_normal.jpg,False,False,•𝕟𝕚𝕔𝕠𝕝𝕖𝕖𝕝𝕪𝕟𝕟𝕟𝟞•,1.5146839226590904e+18,mothafuckaniccc,𝟡𝟘𝕤 𝕓𝕚𝕥𝕔𝕙 - 𝕞𝕚𝕝𝕝𝕖𝕟𝕟𝕚𝕒𝕝 | 𝕔𝕒𝕥 𝕞𝕠𝕞 | 𝕓𝕒𝕤𝕖𝕓𝕒𝕝𝕝 𝕠𝕓𝕤𝕖𝕤𝕤𝕖𝕕 - ℂ𝕃𝔼 | #𝔽𝔸𝔸𝔽𝕆 👊🏽 |,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qTQvqvBVaQ', 'expanded_url': 'https://rideoncannonfoundation.org', 'display_url': 'rideoncannonfoundation.org'}]}, 'description': {'hashtags': [{'start': 61, 'end': 67, 'tag': '𝔽𝔸𝔸𝔽𝕆'}]}}",wisconsin.
91161351,"{'followers_count': 231, 'following_count': 665, 'tweet_count': 6883, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1462588540173176842/ElruJT4d_normal.jpg,False,False,Maca 🌙,1.3099575805093274e+18,lunatoneee,🍰🍵📖🌸💕,,Chile
30187731,"{'followers_count': 465, 'following_count': 200, 'tweet_count': 35450, 'listed_count': 6}",http://t.co/QCdQSKN3dG,https://pbs.twimg.com/profile_images/378800000798090291/b83d4e7f374433e1f2b04603f92b0b8f_normal.jpeg,False,False,N,1.1305282908070789e+18,anggiasari_,Sharing only what they choose to share when they choose to share it. - The Protector | @Anggorosb,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/QCdQSKN3dG', 'expanded_url': 'http://asanggiasari.wordpress.com/', 'display_url': 'asanggiasari.wordpress.com'}]}, 'description': {'mentions': [{'start': 87, 'end': 97, 'username': 'Anggorosb'}]}}",
1437777879543201792,"{'followers_count': 52, 'following_count': 421, 'tweet_count': 2145, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1473302901644800006/RuTe0D-s_normal.jpg,False,False,John Clark,1.514053231550341e+18,JCNotes20,|Communist| Catholic| Notre Dame 2022| Anthropology| Fate Hell| Writer: Observer Scene| He/Him| Bisexual| mental hospital alumnus| Live Forever!,,"Notre Dame, IN"
213760062,"{'followers_count': 3175, 'following_count': 2755, 'tweet_count': 77307, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1518155903127666689/7jm3aGqa_normal.jpg,False,False,Doh Doh Nwa,1.4767757716833116e+18,D_Doziee,"Low Budget Einstein*
Wrought at Olympus*
Crooked sense of humour*
Gourmet*
LIAR
Arsenal ❤️",,Nigeria
225325644,"{'followers_count': 442, 'following_count': 1373, 'tweet_count': 5795, 'listed_count': 26}",,https://pbs.twimg.com/profile_images/1204372811856265217/lw4DQC_X_normal.jpg,False,False,✨Arati Sharma✨ ⭐Stay Safe😷⭐,,9Arati,#StrategicHR  #FutureofHR #FutureofWork #PeopleAnalytics Aligning People Process & System #OrgDev #OrgCulture #EmployeeExperience & #Wellbeing #TechHR,"{'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'StrategicHR'}, {'start': 14, 'end': 25, 'tag': 'FutureofHR'}, {'start': 26, 'end': 39, 'tag': 'FutureofWork'}, {'start': 40, 'end': 56, 'tag': 'PeopleAnalytics'}, {'start': 90, 'end': 97, 'tag': 'OrgDev'}, {'start': 98, 'end': 109, 'tag': 'OrgCulture'}, {'start': 110, 'end': 129, 'tag': 'EmployeeExperience'}, {'start': 132, 'end': 142, 'tag': 'Wellbeing'}, {'start': 143, 'end': 150, 'tag': 'TechHR'}]}}",India
1422211306921226240,"{'followers_count': 34, 'following_count': 127, 'tweet_count': 2038, 'listed_count': 0}",https://t.co/lI8Z5c8AiR,https://pbs.twimg.com/profile_images/1514593343199940611/puYneTKE_normal.jpg,False,False,ダイヤくん💎.◌*,1.5110310878916198e+18,daiyachaaaaan,#服部有菜 @__03yuna30 #はっとりぷらい,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lI8Z5c8AiR', 'expanded_url': 'https://instagram.com/daiyachaaaaan', 'display_url': 'instagram.com/daiyachaaaaan'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': '服部有菜'}, {'start': 18, 'end': 26, 'tag': 'はっとりぷらい'}], 'mentions': [{'start': 6, 'end': 17, 'username': '__03yuna30'}]}}",Kanagawa
213209140,"{'followers_count': 8353, 'following_count': 8909, 'tweet_count': 24122, 'listed_count': 34}",https://t.co/WF6ktTOhpP,https://pbs.twimg.com/profile_images/1521584401813065730/VLC5JMzA_normal.jpg,False,False,Me 🇯🇲,1.4114494089951805e+18,Mellow_Pascoe,42// AHT -Inclusion & SENCO Pupil Premium Lead #Speaker #Advocate #Autism #PP #Parent #SEND #🇯🇲#Author- The Biggest Surprise,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WF6ktTOhpP', 'expanded_url': 'https://www.amazon.co.uk/Biggest-Surprise-Jadon-Talking-Trains/dp/B08GB4HX4Y', 'display_url': 'amazon.co.uk/Biggest-Surpri…'}]}, 'description': {'hashtags': [{'start': 47, 'end': 55, 'tag': 'Speaker'}, {'start': 56, 'end': 65, 'tag': 'Advocate'}, {'start': 66, 'end': 73, 'tag': 'Autism'}, {'start': 74, 'end': 77, 'tag': 'PP'}, {'start': 78, 'end': 85, 'tag': 'Parent'}, {'start': 86, 'end': 91, 'tag': 'SEND'}, {'start': 95, 'end': 102, 'tag': 'Author'}]}}",United Kingdom
988556423981395968,"{'followers_count': 276, 'following_count': 751, 'tweet_count': 21273, 'listed_count': 1}",https://t.co/u52taP8oqa,https://pbs.twimg.com/profile_images/1514320886777757699/p-Jv0OAz_normal.jpg,False,False,shockandlock @ marco tits idk couldnt think of one,1.3734308910207468e+18,shockandlock,"shock | any pronouns! writer, OP & FE fandoms. icon/banner by @stackopamcake | nsfw account @shockandnotsfw | @opsupernovas & @pinopzine mod","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u52taP8oqa', 'expanded_url': 'https://shockandlock.carrd.co/', 'display_url': 'shockandlock.carrd.co'}]}, 'description': {'mentions': [{'start': 62, 'end': 76, 'username': 'stackopamcake'}, {'start': 92, 'end': 107, 'username': 'shockandnotsfw'}, {'start': 110, 'end': 123, 'username': 'opsupernovas'}, {'start': 126, 'end': 136, 'username': 'pinopzine'}]}}",
19985081,"{'followers_count': 288, 'following_count': 426, 'tweet_count': 11292, 'listed_count': 22}",http://www.pingcreative.co.uk,https://pbs.twimg.com/profile_images/1316115200/Badge_normal.jpg,False,False,Wayne Lockwood,,WayneLockwood,Designer & illustrator with the fantastic Ping Creative Ltd.,"{'url': {'urls': [{'start': 0, 'end': 29, 'url': 'http://www.pingcreative.co.uk'}]}}",
386753832,"{'followers_count': 23, 'following_count': 115, 'tweet_count': 904, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000123559621/f11e1c87cca0b71d325089b383b84c7d_normal.jpeg,False,False,Janie 🦋,,Damsel_Janie,Self confessed diva. she/her,,the voice in your head
39092625,"{'followers_count': 1190, 'following_count': 947, 'tweet_count': 56694, 'listed_count': 59}",,https://pbs.twimg.com/profile_images/1516116487551041544/tSbxqwy4_normal.jpg,False,False,Photos by Laura K the hermit🍁 Ukraine 🇺🇦,,habbykins,"Avid amateur photographer. Blessed to live in SW Ontario with access to many picturesque areas. 
Habs Fan
**My opinions are my own**",,Burlington Ontario
233573383,"{'followers_count': 162, 'following_count': 162, 'tweet_count': 23254, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1326536933506338820/_wuBljpP_normal.jpg,False,False,Liam,1.1468492323322307e+18,liamc2112,"When the legend becomes fact, print the legend.",,Liverpool
2595213060,"{'followers_count': 11666, 'following_count': 11802, 'tweet_count': 16187, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1498593453923524610/XYESOgpW_normal.jpg,False,False,Robin 🌻Tweets,1.4412601504934339e+18,RobinTweetsInPa,"I retweet dad jokes, cute animals and kids. Some politics. Sometimes, I have a thought of my own. #Biden/#Harris brought dignity & sanity back 2 the WH. 🚫DMs","{'description': {'hashtags': [{'start': 98, 'end': 104, 'tag': 'Biden'}, {'start': 105, 'end': 112, 'tag': 'Harris'}]}}","Pennsylvania, USA"
194304289,"{'followers_count': 2004, 'following_count': 724, 'tweet_count': 148664, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/1514313621446148097/imrGJN_Z_normal.jpg,False,False,Gabo Torres,1.253932823410598e+18,GaboDobleT,#Instagram Gabocooh,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'Instagram'}]}}","Lima, Peru"
1204344457597992960,"{'followers_count': 591, 'following_count': 396, 'tweet_count': 8949, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1502195697076125701/hTurHBz8_normal.jpg,False,False,Antonio G Torres,1.4320442368960963e+18,GtorresAntonio,"Reportero Gráfico en RTVE Murcia.
Mis opiniones son mías.
Trabajo en lo que me gusta.",,"Murcia, España"
1195888646244597760,"{'followers_count': 14, 'following_count': 155, 'tweet_count': 8851, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1505406119824396293/itOrvzDQ_normal.jpg,False,False,💜 Mikrokosmos James ft. PTD 💃🕺,1.4019674264267284e+18,PurpleJameSmile,"Hang on a bit more ! Love Yourself , Speak Yourself • Life Goes On •",,Thailand
3300378947,"{'followers_count': 644, 'following_count': 2134, 'tweet_count': 26385, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1471848079339008012/nuV5yPMy_normal.jpg,False,False,Brutus Maximus,1.3360144821332705e+18,BRVTVSMAXIMVS,,,
959570943520763904,"{'followers_count': 23, 'following_count': 211, 'tweet_count': 580, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,False,vickie grimet,,VGrimet,Art,,"Cleveland Park, Washington"
4221966441,"{'followers_count': 1368, 'following_count': 238, 'tweet_count': 15145, 'listed_count': 3}",https://t.co/hQkkcaWKdn,https://pbs.twimg.com/profile_images/1515025622329958408/DjtNMdCX_normal.jpg,False,False,miranda,,mirandathepansy,Briefcase Simulator Veteran 😎 IG: mirandathekitten 💕 Twitch affiliate ✨ (she/her),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hQkkcaWKdn', 'expanded_url': 'http://twitch.tv/mirandathekitten/profile', 'display_url': 'twitch.tv/mirandathekitt…'}]}}",Valley Windworks
1404926633023348736,"{'followers_count': 1306, 'following_count': 275, 'tweet_count': 4915, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1516068851909373958/OzDSU8-P_normal.jpg,False,False,ميمي القوين©,,MM_QUN,💅🏼😔💅🏼,,"Alexandria, Egypt"
918981560895860736,"{'followers_count': 18, 'following_count': 103, 'tweet_count': 52, 'listed_count': 0}",https://t.co/K8l07po71c,https://pbs.twimg.com/profile_images/1437185093051817990/wlH24wnh_normal.jpg,False,False,Marielle Riveros,,Marielle_Gra,Apparently twitter is required now....,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/K8l07po71c', 'expanded_url': 'https://linkedin.com/in/marielleriveros/', 'display_url': 'linkedin.com/in/marielleriv…'}]}}",
2944197326,"{'followers_count': 31, 'following_count': 221, 'tweet_count': 270, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1404471177586827269/8fTOqVGu_normal.jpg,False,False,SAA595,,SA5951,,,
1148859468,"{'followers_count': 89, 'following_count': 220, 'tweet_count': 2549, 'listed_count': 6}",https://t.co/5bcICtU4rG,https://pbs.twimg.com/profile_images/1211100774719205377/aaEGmixl_normal.jpg,False,False,Alicia Hayes,1.064026545050792e+18,aliciachayes,Human who does and loves a lot of things • she/her • IG📸 alicia.c.hayes,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5bcICtU4rG', 'expanded_url': 'http://aliciachayes.com', 'display_url': 'aliciachayes.com'}]}}",NJ
15916535,"{'followers_count': 116, 'following_count': 206, 'tweet_count': 268, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1489421967195258882/4aqTLS8G_normal.jpg,False,False,Mario,1.269128355498074e+18,1M26,Afterthought. Snail. Arithmetic. Kettle. Twig. Wool. Cactus. Noise.  #meme,"{'description': {'hashtags': [{'start': 69, 'end': 74, 'tag': 'meme'}]}}",Rhode House
