id,profile_image_url,entities,url,public_metrics,username,protected,name,description,location,verified,pinned_tweet_id
861655254,https://pbs.twimg.com/profile_images/1523372554186113029/_1l_40UI_normal.jpg,,,"{'followers_count': 23, 'following_count': 127, 'tweet_count': 1736, 'listed_count': 0}",Majeas5,False,Mariaje,,Santander,False,
39400861,https://pbs.twimg.com/profile_images/1380288223415521281/6tXEbZuc_normal.jpg,,,"{'followers_count': 35, 'following_count': 365, 'tweet_count': 327, 'listed_count': 1}",jdmusic27,False,Jay D 🎻👨‍🏫 (he/him/his),,,False,
1341507376525029376,https://pbs.twimg.com/profile_images/1450869841406070785/B9MAlIlF_normal.jpg,,,"{'followers_count': 38, 'following_count': 216, 'tweet_count': 376, 'listed_count': 0}",kcjdvm,False,Kyle Johnson,"Veterinarian, ailurophile, runner, Floridian, cold brew enthusiast and sarcasm aficionado (views/tweets are my own)","College Station, TX",False,
250866903,https://pbs.twimg.com/profile_images/1403085279016194053/ETHnHLUu_normal.jpg,"{'description': {'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/VcH9woQYM6', 'expanded_url': 'https://boxd.it/2RXrl', 'display_url': 'boxd.it/2RXrl'}]}}",,"{'followers_count': 187, 'following_count': 672, 'tweet_count': 11954, 'listed_count': 6}",lamsinton,False,The Northlam,"Him/He. No gods, no masters, only liking and following my posts. Letterboxd https://t.co/VcH9woQYM6",Toronto,False,5.707661093491835e+17
1248401821644849152,https://pbs.twimg.com/profile_images/1248402969814396931/iEifwBjI_normal.jpg,"{'description': {'mentions': [{'start': 35, 'end': 43, 'username': 'WAMU885'}]}}",,"{'followers_count': 111, 'following_count': 132, 'tweet_count': 240, 'listed_count': 2}",kennypirog,False,kennypirog,"Livin’ + Lovin’ Audio Engineer for @WAMU885 Morning Edition, Guitar + Music Enthusiast",,False,
30353755,https://pbs.twimg.com/profile_images/1514091523675242498/C2kTZ0-X_normal.jpg,,,"{'followers_count': 619, 'following_count': 748, 'tweet_count': 12247, 'listed_count': 5}",DrKimmy,False,"Dr. Kimberly Jones, PhD, DMin","Wife of Reuben and Proud mother of Joshua Jones and Dr. Shanniese Rice. Grandmother to Mason. Member of Delta Sigma Theta Sorority, Inc.","Fishers, IN",False,
1450508312244596736,https://pbs.twimg.com/profile_images/1450516700294782979/RwywyWBc_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2YvkgIWTAs', 'expanded_url': 'https://www.twitch.tv/leonomanco', 'display_url': 'twitch.tv/leonomanco'}]}, 'description': {'hashtags': [{'start': 117, 'end': 128, 'tag': 'honormanco'}]}}",https://t.co/2YvkgIWTAs,"{'followers_count': 40, 'following_count': 178, 'tweet_count': 312, 'listed_count': 0}",LeonoManco,False,Leono Manco,"Soy León, chilenense. Me gustan los videojuegos desde siempre, soy manco desde antes. Streamer noob pero de corazón.
#honormanco",,False,
249913317,https://pbs.twimg.com/profile_images/1391734351419908096/YcFwloST_normal.jpg,,,"{'followers_count': 67, 'following_count': 220, 'tweet_count': 1087, 'listed_count': 2}",Scoosch,False,Joshua D,I support roe v wade and the right to medical care,"Minneapolis, MN",False,
98981703,https://pbs.twimg.com/profile_images/1334320574181617666/AqiGGfIH_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jzuewRLbbo', 'expanded_url': 'http://www.veronicastewart.wordpress.com', 'display_url': 'veronicastewart.wordpress.com'}]}, 'description': {'mentions': [{'start': 52, 'end': 62, 'username': 'utditella'}, {'start': 80, 'end': 94, 'username': 'PresentesLGBT'}]}}",https://t.co/jzuewRLbbo,"{'followers_count': 813, 'following_count': 1240, 'tweet_count': 11146, 'listed_count': 6}",VeroStewart,False,VeroStewart,Docente. Especialista en Políticas Educativas de la @utditella. Colaboradora en @PresentesLGBT. Ravenclaw con ascendente en Gryffindor.,,False,
56496100,https://pbs.twimg.com/profile_images/1489085790646947840/WFFwtHXd_normal.jpg,,,"{'followers_count': 850, 'following_count': 1007, 'tweet_count': 8582, 'listed_count': 19}",erinexplores_,False,erinjexplores,I am an imperfect person. I follow imperfect people. I drink coffee and wine. I read and I write. I love tacos and chocolate. Married. ✝️,"New York, New York",False,
18138009,https://pbs.twimg.com/profile_images/445944665380896768/XJrRWJO5_normal.jpeg,,,"{'followers_count': 55, 'following_count': 223, 'tweet_count': 356, 'listed_count': 1}",kbarry02861,False,Kevin Barry,"Red Sox Fan, Parent, Grandparent, Old Boy Scout, Accountant",RI,False,
263397501,https://pbs.twimg.com/profile_images/1494201653490327555/lVRRhD_p_normal.jpg,,,"{'followers_count': 138, 'following_count': 439, 'tweet_count': 7272, 'listed_count': 5}",lauren_anita,False,Lauren Scott,"she/her. blm. registered nurse working in adolescent behavioral/mental health. occasional book reviewer. no mourners, no funerals.","Albany, NY",False,1.478998432090321e+18
22075528,https://pbs.twimg.com/profile_images/1251076605/pink_tulip_normal.jpg,,,"{'followers_count': 163, 'following_count': 715, 'tweet_count': 10368, 'listed_count': 15}",Albatross117,False,Amanda,"Pop Culture lover, creative writer, she/her",Texas,False,8.544462891316265e+17
429539741,https://pbs.twimg.com/profile_images/1349315997392662533/8j_J6-18_normal.jpg,,,"{'followers_count': 77, 'following_count': 320, 'tweet_count': 5165, 'listed_count': 0}",signinginoh,False,KDA,,Hilliard Ohio,False,
1191521206505111552,https://pbs.twimg.com/profile_images/1523524286287425538/dsgAlSB4_normal.jpg,,,"{'followers_count': 92, 'following_count': 302, 'tweet_count': 3577, 'listed_count': 0}",lex9800,False,alexis,🌸🌼🌷🍄🦭🌟🍒🙇🏼‍♀️🐥,21 | she / her ,False,1.4619442818291548e+18
120912459,https://pbs.twimg.com/profile_images/1475218894218481671/BOTCsOQj_normal.jpg,,,"{'followers_count': 382, 'following_count': 473, 'tweet_count': 14857, 'listed_count': 15}",Stephen_S_C,False,Stephen_S_C,"UVA alumnus. Love sports, bacon, bourbon, wine and travel. And my beautiful wife. Career goal: man of leisure.",United States,False,
376519857,https://pbs.twimg.com/profile_images/1473451386339827714/tE-YGdrQ_normal.jpg,,,"{'followers_count': 2222, 'following_count': 1171, 'tweet_count': 108404, 'listed_count': 2}",Trilogy_____,False,☮︎,TOOlegit2quit ✨,,False,1.2653118196331315e+18
836327200534237184,https://pbs.twimg.com/profile_images/1496890288048164864/MuCI-gJh_normal.jpg,,,"{'followers_count': 86, 'following_count': 233, 'tweet_count': 5758, 'listed_count': 0}",miilaa803_,False,Mila,🌱🌱,"Torrent, España",False,8.826913854004511e+17
734049299777097728,https://pbs.twimg.com/profile_images/1453106448624410626/xVjGR4u6_normal.jpg,,,"{'followers_count': 219, 'following_count': 400, 'tweet_count': 10919, 'listed_count': 1}",samuel_killion,False,Sam ⚾️,Just a guy trying to grow a mustache and coach baseball ⚾️ 👨🏼,"Knoxville, TN",False,1.1215071721380168e+18
17153568,https://pbs.twimg.com/profile_images/1479533151680663552/Pc6NbGHU_normal.jpg,,,"{'followers_count': 368, 'following_count': 507, 'tweet_count': 113784, 'listed_count': 20}",HienSoul,False,Mei 🍉 🌻,"Cabrona miserable.

No se admiten terfs.

She/Her

Proaborto. Antisubrogada. No debato sobre esos temas.",Nowhere,False,1.4835354746144932e+18
737475342986809344,https://pbs.twimg.com/profile_images/1451746324932710400/w9GbdOkn_normal.jpg,,,"{'followers_count': 360, 'following_count': 344, 'tweet_count': 6953, 'listed_count': 2}",ZER0ZOMBIES,False,pnen,"fembastard, he/him (it/its if you're feisty) kindly be 18+"," London, 21",False,
1194207911381217280,https://pbs.twimg.com/profile_images/1475076102586523653/DWw7BJ8R_normal.jpg,,,"{'followers_count': 115, 'following_count': 126, 'tweet_count': 15305, 'listed_count': 1}",mcalvin81815860,False,@mcalvin,"Equilibrando la balanza. Humildad y sencillez. Batalla cultural, por supuesto.",,False,1.5209023830097388e+18
13176832,https://pbs.twimg.com/profile_images/1223394471267774464/Qg-SWRVN_normal.jpg,"{'description': {'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/vrszM8ZsDp', 'expanded_url': 'https://www.fusiona.cl', 'display_url': 'fusiona.cl'}]}}",,"{'followers_count': 585, 'following_count': 1173, 'tweet_count': 6108, 'listed_count': 15}",crozas,False,crozas,Alma de desarrollador mutado como CTO y Co-Founder de Fusiona S.A. https://t.co/vrszM8ZsDp,,False,
436752316,https://pbs.twimg.com/profile_images/1519781125496913921/0ub4AuC5_normal.jpg,,,"{'followers_count': 336, 'following_count': 213, 'tweet_count': 25102, 'listed_count': 1}",pepperms_,False,martín,,"Rosario, Argentina",False,
25001316,https://pbs.twimg.com/profile_images/1518423981304467461/sPAQP2IY_normal.jpg,,,"{'followers_count': 2681, 'following_count': 4023, 'tweet_count': 2958, 'listed_count': 2}",hrhrobin,False,Robin Blackmon 🌻,"Wild heart, wings and no regrets! Kindness Matters! 🌊💙 Animal lover. All People Are Created Equal! No DM’s 🌻","Destin, FL",False,
907352930,https://pbs.twimg.com/profile_images/1440854523870728199/f7_KHxHJ_normal.jpg,"{'description': {'hashtags': [{'start': 89, 'end': 103, 'tag': 'BirdOfTheWeek'}]}}",,"{'followers_count': 1638, 'following_count': 1071, 'tweet_count': 15025, 'listed_count': 18}",DinicolaNicola,False,"Yes, Nicola Dinicola is my real name.","(she/her) UAlberta YEG Ward Métis Books! Fuck toxic positivity.  OCD is NOT an adjective #BirdOfTheWeek, 🚴‍♀️Bike year-round, car-free forever.","Edmonton, Alberta",False,1.483072368947839e+18
718480159481790464,https://pbs.twimg.com/profile_images/1363262722532470786/MuEsw1Ys_normal.jpg,,,"{'followers_count': 31, 'following_count': 180, 'tweet_count': 980, 'listed_count': 0}",IvanGonzy,False,Ivan GonZy,Classic Tetris for Life. BTC address: 15zrpmq2LySV1eMAXmtgK3dQUSXdFDkxnG,SFO,False,
311606048,https://pbs.twimg.com/profile_images/667771597072257029/50ftg302_normal.jpg,,,"{'followers_count': 146, 'following_count': 670, 'tweet_count': 8507, 'listed_count': 1}",huguitocs22,False,Hugo C. S.,"""Enséñame a pescar y no me traigas peces""",,False,
1296254126410674176,https://pbs.twimg.com/profile_images/1515353823862210564/8WryzGo6_normal.jpg,"{'description': {'hashtags': [{'start': 27, 'end': 39, 'tag': 'HeatCulture'}, {'start': 40, 'end': 48, 'tag': 'Dodgers'}, {'start': 49, 'end': 57, 'tag': 'SOSCUBA'}]}}",,"{'followers_count': 32, 'following_count': 321, 'tweet_count': 3292, 'listed_count': 0}",fakeAfro,False,🇺🇦 fakeAfro 🇺🇦,落下後は常に上昇 🌅 RationalHeatfan #HeatCulture #Dodgers #SOSCUBA🇨🇺,,False,
973055850,https://pbs.twimg.com/profile_images/1458791981879107588/ftQjpdLl_normal.jpg,"{'description': {'mentions': [{'start': 60, 'end': 75, 'username': 'fuera_normalpr'}]}}",,"{'followers_count': 255, 'following_count': 566, 'tweet_count': 15506, 'listed_count': 2}",branchovelez,False,Juan Bautista Junior Shabadú,Ingeniero Industrial | Cinéfilo | Cafetero | Co-animador de @fuera_normalpr,"Ponce, Puerto Rico",False,1.1399505295331574e+18
3722304975,https://pbs.twimg.com/profile_images/645740304482570241/FJNmE0w6_normal.jpg,,,"{'followers_count': 253, 'following_count': 449, 'tweet_count': 4438, 'listed_count': 3}",Lane8675,False,"Love, Lane","Actor, director, all-around tall person","Nashville, Tennessee",False,
917414081816137728,https://pbs.twimg.com/profile_images/1327020619255459840/NaqG_Feu_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bSryZO8uAf', 'expanded_url': 'http://www.fletcherstudios.net', 'display_url': 'fletcherstudios.net'}]}, 'description': {'hashtags': [{'start': 109, 'end': 121, 'tag': 'OculusStart'}, {'start': 122, 'end': 138, 'tag': 'OculusLaunchPad'}, {'start': 139, 'end': 142, 'tag': 'VR'}, {'start': 143, 'end': 150, 'tag': 'Autism'}, {'start': 151, 'end': 160, 'tag': 'IndieDev'}]}}",https://t.co/bSryZO8uAf,"{'followers_count': 815, 'following_count': 905, 'tweet_count': 8110, 'listed_count': 20}",ThomasKildren,False,Fletcher Studios,"Stay at home dad- working on 'Booper, Get Home!' a VR game based on kid drawings! fletch@fletcherstudios.net #OculusStart #OculusLaunchPad #VR #Autism #IndieDev",United States,False,1.3210892626416804e+18
49810804,https://pbs.twimg.com/profile_images/1514985158151372801/Q7_usH03_normal.jpg,,,"{'followers_count': 236, 'following_count': 794, 'tweet_count': 11768, 'listed_count': 12}",DWhitti,False,Derrick Whittington,What we do in life echoes in eternity.,,False,
1291145468114862080,https://pbs.twimg.com/profile_images/1435794602980790277/LvicWN1__normal.jpg,,,"{'followers_count': 237, 'following_count': 1043, 'tweet_count': 6745, 'listed_count': 1}",FrankieItsAnnie,False,Frankie It's Annie,"I'm not a real person.

Nor am I an echo chamber. You'll eventually disagree with what you think I'm saying.

1929","Tracy, CA",False,1.4357961526544712e+18
258187304,https://pbs.twimg.com/profile_images/1828126107/52_copy2_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uHizq1dl5P', 'expanded_url': 'http://www.natasharts.com', 'display_url': 'natasharts.com'}]}, 'description': {'hashtags': [{'start': 139, 'end': 157, 'tag': 'PostcardsToVoters'}]}}",https://t.co/uHizq1dl5P,"{'followers_count': 492, 'following_count': 611, 'tweet_count': 16329, 'listed_count': 0}",natasharts,False,Natash THEE Overeducated Artist🌻🇺🇦,"Ceramic artist, digital artist, sci-fi geek, shameless lefty (politically). Joined to read the funniest tweets out there. Saves $ on meds. #PostcardsToVoters",,False,
853642249925775360,https://pbs.twimg.com/profile_images/1265396069468450817/YZT6F3za_normal.jpg,,,"{'followers_count': 158, 'following_count': 520, 'tweet_count': 3330, 'listed_count': 0}",Rosalie49328520,False,Rosalie,"Former chem teacher and instructional coach. Current supervisor of practicum and student teachers. Lover of cats, horses, books, basketball, and Star Trek.",,False,
59531904,https://pbs.twimg.com/profile_images/1522052668247711744/AKxAzcoN_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GE7I7Umnzj', 'expanded_url': 'http://instagram.com/danigaleasmoya', 'display_url': 'instagram.com/danigaleasmoya'}]}}",https://t.co/GE7I7Umnzj,"{'followers_count': 1514, 'following_count': 1078, 'tweet_count': 54672, 'listed_count': 5}",DaniGaleasMoya_,False,Daniela Galeas Moya,Lost in translation.,,False,
42706167,https://pbs.twimg.com/profile_images/1478593772632133633/XmtwG60k_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/39iBuRQYbw', 'expanded_url': 'http://twitch.tv/amandaleighcosplay', 'display_url': 'twitch.tv/amandaleighcos…'}]}}",https://t.co/39iBuRQYbw,"{'followers_count': 159, 'following_count': 645, 'tweet_count': 1648, 'listed_count': 1}",amandaleighttv,False,amandaleighcosplayttv,"cosplayer and streamer. panda army streamer, omnium gaming content creator and streamer, beyond the stream streamer. partner with swift lifestyles code: goats",Berea ,False,
60319826,https://pbs.twimg.com/profile_images/332894824/7309579_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r3o0EK9q4i', 'expanded_url': 'https://ko-fi.com/hcolleen/shop', 'display_url': 'ko-fi.com/hcolleen/shop'}]}}",https://t.co/r3o0EK9q4i,"{'followers_count': 49, 'following_count': 111, 'tweet_count': 16815, 'listed_count': 1}",hColleen,False,hColleen,"Omne ignotum pro magnifico est.
she/her, okay with they
My ko-fi shop is now open!",Next door to Hell,False,
1350583096698167296,https://pbs.twimg.com/profile_images/1506253682068840451/9KLJydUp_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HVeWbZRY5U', 'expanded_url': 'https://linktr.ee/CheesusChrist', 'display_url': 'linktr.ee/CheesusChrist'}]}}",https://t.co/HVeWbZRY5U,"{'followers_count': 121, 'following_count': 172, 'tweet_count': 3314, 'listed_count': 4}",OfficialCheesus,False,cheese,Rock and metal fanatic 🤘 | AKA Yvng Swiss | The Celtics are good again | Professional 76ers Hater,"New Hampshire, USA",False,1.512116805749416e+18
122551359,https://pbs.twimg.com/profile_images/562503824141594624/1ODODY2g_normal.jpeg,,,"{'followers_count': 12, 'following_count': 185, 'tweet_count': 147, 'listed_count': 0}",tsundokudos,False,Sophia,"i am, in the technical parlance, a huge f***ing nerd.","Austin, TX",False,
96336623,https://pbs.twimg.com/profile_images/1062757270658969607/7__f9fIi_normal.jpg,,,"{'followers_count': 153, 'following_count': 104, 'tweet_count': 2730, 'listed_count': 0}",SergioTomass,False,Sergio,"El día que encuentre algo que me guste de verdad, serás el primero en saberlo.",Valencia,False,
749677449340940288,https://pbs.twimg.com/profile_images/1477830010140459009/KybJrgZF_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ww9y3ybva7', 'expanded_url': 'https://boxd.it/3nLkr', 'display_url': 'boxd.it/3nLkr'}]}}",https://t.co/Ww9y3ybva7,"{'followers_count': 249, 'following_count': 210, 'tweet_count': 21914, 'listed_count': 0}",denisseee0,False,denisseᵕ̈,escuchando miranda con tom holland y viendo star wars esperando obi wan kenobi,⎈,False,9.716016272024248e+17
419108596,https://pbs.twimg.com/profile_images/1519118518905712640/tYC8l8Tz_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u0l6GVCrwT', 'expanded_url': 'http://writtenonspecs.com', 'display_url': 'writtenonspecs.com'}]}, 'description': {'mentions': [{'start': 22, 'end': 34, 'username': 'DavidBlaine'}, {'start': 63, 'end': 76, 'username': 'mboothagency'}, {'start': 117, 'end': 129, 'username': 'VaynerMedia'}]}}",https://t.co/u0l6GVCrwT,"{'followers_count': 979, 'following_count': 1431, 'tweet_count': 10588, 'listed_count': 23}",jamesspector,False,James Marshall Spector,I made magic on tv w/ @DavidBlaine. Now I create campaigns w/  @mboothagency as SVP Group Creative Director. Former: @VaynerMedia | Non-Practicing Attorney (NY),"New York, NY",False,1.1598948807532134e+18
42480139,https://pbs.twimg.com/profile_images/1455994357903921155/2_MIu9PX_normal.jpg,,,"{'followers_count': 167, 'following_count': 927, 'tweet_count': 888, 'listed_count': 0}",senhorSerodio,False,Cardos Moelas,"Olá, sou o B.",Portugal,False,
1496885796187615232,https://pbs.twimg.com/profile_images/1496887252512825352/RmO-NkZM_normal.png,,,"{'followers_count': 9, 'following_count': 25, 'tweet_count': 96, 'listed_count': 0}",Hamilt6Alasdair,False,Alasdair Hamilton,,,False,
283298951,https://pbs.twimg.com/profile_images/772541440429731841/3fq46Lc0_normal.jpg,,,"{'followers_count': 141, 'following_count': 666, 'tweet_count': 5300, 'listed_count': 2}",Diamond_Dawgs99,False,RPL,"Guardians, Browns, and Cavs fan. Now St. Ignatius as well. Beer snob. play fantasy baseball and football (poorly).","Cleveland, Ohio",False,6.455986223363195e+17
1030599936247836672,https://pbs.twimg.com/profile_images/1511830839692304395/w2sCwNfE_normal.jpg,,,"{'followers_count': 10, 'following_count': 173, 'tweet_count': 687, 'listed_count': 0}",tinelliofiicial,False,brunon't,me gustan las naranjas,"Santiago del Estero, Argentina",False,
21511804,https://pbs.twimg.com/profile_images/1182475856175865862/iQ283nYY_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WsIYuTQ6vl', 'expanded_url': 'http://www.CreativeMTG.com', 'display_url': 'CreativeMTG.com'}]}}",https://t.co/WsIYuTQ6vl,"{'followers_count': 318, 'following_count': 162, 'tweet_count': 12830, 'listed_count': 16}",Baulch,False,Brian Baulch,"Certified Mortgage Planner helping folks create wealth with real estate. My life = Jesus, Samantha, Highlands, family, friends, golf. Likes not endorsements.",Birmingham AL,False,1.499224075360682e+18
154739165,https://pbs.twimg.com/profile_images/1471452251537522689/mEZy23fm_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/83fZ9EbOX2', 'expanded_url': 'https://www.instagram.com/yermandc/', 'display_url': 'instagram.com/yermandc/'}]}}",https://t.co/83fZ9EbOX2,"{'followers_count': 348, 'following_count': 288, 'tweet_count': 6178, 'listed_count': 1}",YermanCujia,False,Yerman David Cujia,👷🏽‍♂️,Colombia,False,
20465433,https://pbs.twimg.com/profile_images/1519390860802244609/FQ7ESS_t_normal.jpg,"{'description': {'mentions': [{'start': 133, 'end': 140, 'username': 'Hovain'}]}}",,"{'followers_count': 118919, 'following_count': 2507, 'tweet_count': 600401, 'listed_count': 897}",OfficiallyIce,False,No-Glasses Malone,Father first. Professional hypocrite. Joe Budden Podcast Co-Host. You can’t troll me cause I wrote the book on trolling. Management: @Hovain,Where plenty murders occurred...,False,29122743542.0
574350834,https://pbs.twimg.com/profile_images/2201040723/22173_1340543986418_1015724706_31062942_5774354_n_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XsyprC74Ph', 'expanded_url': 'https://www.amazon.com/s?k=%22the+unhallowed+horseman%22&i=stripbooks-intl-ship&ref=nb_sb_noss', 'display_url': 'amazon.com/s?k=%22the+unh…'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/L6X2SDoWfk', 'expanded_url': 'https://linktr.ee/JudeSWalko', 'display_url': 'linktr.ee/JudeSWalko'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'producersguild'}, {'start': 21, 'end': 30, 'username': 'sagaftra'}, {'start': 50, 'end': 66, 'username': 'the_incantation'}, {'start': 69, 'end': 82, 'username': 'realdeancain'}, {'start': 83, 'end': 97, 'username': 'horrorwriters'}, {'start': 112, 'end': 126, 'username': 'horsemanRides'}]}}",https://t.co/XsyprC74Ph,"{'followers_count': 1178, 'following_count': 1712, 'tweet_count': 9491, 'listed_count': 37}",judeswalko,False,🎥Jude S. Walko🎬,@producersguild Prod/@sagaftra Actor/Writer & Dir.@the_incantation w @realdeancain/@horrorwriters member/Author @horsemanRides https://t.co/L6X2SDoWfk,"Bangkok, Thailand",False,1.504062122984059e+18
324438034,https://pbs.twimg.com/profile_images/1414169124/251068_1975466660576_1060362317_2271969_5187713_n_normal.jpg,,,"{'followers_count': 67, 'following_count': 369, 'tweet_count': 4267, 'listed_count': 0}",ricks7er,False,Jose Ortega,Ingeniería de Sistemas,,False,
376580216,https://pbs.twimg.com/profile_images/1487941688525996039/kbQDQ-gl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zy03HnMbeq', 'expanded_url': 'http://scottlivesinjerseynow.blogspot.com', 'display_url': 'scottlivesinjerseynow.blogspot.com'}]}}",https://t.co/Zy03HnMbeq,"{'followers_count': 5, 'following_count': 47, 'tweet_count': 404, 'listed_count': 0}",scottjbaxter,False,scott baxter,"Father, husband, lover of books and movies. I take a long walk everyday.","Smithville, NJ",False,1.4889522077771776e+18
948554947540537344,https://pbs.twimg.com/profile_images/1516964172675833856/DK9YB4Ib_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eABfNPM18V', 'expanded_url': 'http://onlyfans.com/xxxjolee', 'display_url': 'onlyfans.com/xxxjolee'}]}}",https://t.co/eABfNPM18V,"{'followers_count': 1164, 'following_count': 934, 'tweet_count': 39413, 'listed_count': 3}",bigfuckinjolee,False,biggest 🫶🏻,,,False,1.5204666218102907e+18
2427414296,https://pbs.twimg.com/profile_images/1306031912675287040/TeVnbQem_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EhHl9JAVvl', 'expanded_url': 'http://www.linkedin.com/in/johnsiegman/', 'display_url': 'linkedin.com/in/johnsiegman/'}]}, 'description': {'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/Z1Y62q96Ci', 'expanded_url': 'http://linkedin.com/in/johnsiegman/', 'display_url': 'linkedin.com/in/johnsiegman/'}]}}",https://t.co/EhHl9JAVvl,"{'followers_count': 337, 'following_count': 240, 'tweet_count': 68409, 'listed_count': 60}",JohnSiegman,False,Hoping to be sanctioned by Russia. Free Ukraine.,Delivering the best risk hazard solutions and a Fun Cars dealer. https://t.co/Z1Y62q96Ci,San Diego,False,
796771732585582592,https://pbs.twimg.com/profile_images/1311457438248427522/BeUD6WKF_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5u1zXyWVpT', 'expanded_url': 'http://www.apositiveatmosphere.com', 'display_url': 'apositiveatmosphere.com'}]}}",https://t.co/5u1zXyWVpT,"{'followers_count': 478, 'following_count': 605, 'tweet_count': 13499, 'listed_count': 1}",rwbiiie,False,wondah,Positive. Atmosphere. Creator.,"Rumford, RI",False,
1706471066,https://pbs.twimg.com/profile_images/477690313125806080/D0vSgkWK_normal.jpeg,,,"{'followers_count': 56, 'following_count': 136, 'tweet_count': 1129, 'listed_count': 0}",TonySumpter,False,Tony Sumpter,"Broken coper, built-in forgetter. Working on acceptance. Comfort movie: The Matrix. Made in England","Santa Clara, California",False,
75343883,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,"{'followers_count': 34, 'following_count': 470, 'tweet_count': 1432, 'listed_count': 0}",yeager31,False,Anthony Heath,,,False,
2185157527,https://pbs.twimg.com/profile_images/1518003400906002432/0weeifrq_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Eu51qorbx3', 'expanded_url': 'http://www.instagram.com/yv0nne14', 'display_url': 'instagram.com/yv0nne14'}]}}",https://t.co/Eu51qorbx3,"{'followers_count': 110, 'following_count': 293, 'tweet_count': 12886, 'listed_count': 21}",Yv0nne14,False,Yvonne Buiten,"♡Yvonne, 31, Dutch ♡Family, Friends & my beagle Benji ♡Photography | Animals | #33 Team Max",the Netherlands,False,1.4783048608900874e+18
12405802,https://pbs.twimg.com/profile_images/1404779367620743175/i9Yu1UkP_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6mnoHL18OY', 'expanded_url': 'http://blog.geomusings.com', 'display_url': 'blog.geomusings.com'}]}}",https://t.co/6mnoHL18OY,"{'followers_count': 4658, 'following_count': 681, 'tweet_count': 45401, 'listed_count': 281}",billdollins,False,Bill Dollins,Runner. Coder. Database hacker. Accidental geographer. Perpetual novice.,"Morganza, MD",False,1.3302673573323284e+18
1391558607611826176,https://pbs.twimg.com/profile_images/1516533696505040905/iR0dqffs_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PDrxRnvaJB', 'expanded_url': 'http://levi.xn--3-cjn/', 'display_url': 'levi.‹3'}]}}",https://t.co/PDrxRnvaJB,"{'followers_count': 467, 'following_count': 376, 'tweet_count': 13240, 'listed_count': 14}",mionegrqnger,False,mimi 🌷,—— lena fanpage (REAL!),she!her ~ cbyf !!,False,1.5125743233866383e+18
65725850,https://pbs.twimg.com/profile_images/1420562954114711560/9cm0DbUj_normal.jpg,,,"{'followers_count': 78, 'following_count': 784, 'tweet_count': 486, 'listed_count': 1}",briandolinar,False,Brian Dolinar,"Computer guy, Wings fan, fun Uncle.","Michigan, USA",False,
229194105,https://pbs.twimg.com/profile_images/1297352924503265280/dMiAvkNp_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WMymYxjQPJ', 'expanded_url': 'http://ShaunHarrisauthor.com', 'display_url': 'ShaunHarrisauthor.com'}]}}",https://t.co/WMymYxjQPJ,"{'followers_count': 756, 'following_count': 458, 'tweet_count': 15316, 'listed_count': 13}",TheShaunHarris,False,They Call Me Shaun,"Novel: THE HEMINGWAY THIEF, Comics: LAS VEGAS REPO, STAR WARS ADVENTURES Notre Dame alum. Married bum. Profile art by Miguel Ruano.",Wisconsin,False,1.516460441542742e+18
